,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,19.0,1.0,1.0,2.0,13.0,3.0,1.0,True
1,0.83,31.0,4.0,1.0,3.0,23.0,272.0,21.0,True
2,0.88,38.0,2.0,1.0,5.75,27.0,216.0,93.0,True
3,1.0,42.0,1.0,1.0,15.0,3.0,24.0,18.0,True
4,2.1,106.0,4.0,1.0,0.4,28.0,71.0,54.0,True
5,1.5,113.0,6.0,1.0,0.75,31.0,77.0,86.0,True
6,1.0,124.0,1.0,1.0,5.0,42.0,8.0,0.0,True
7,1.0,60.0,1.0,1.0,6.0,43.0,48.0,14.0,True
8,3.0,78.0,1.0,1.0,0.0,51.0,14.0,1.0,True
9,1.67,115.0,1.0,1.0,4.67,69.0,32.0,11.0,True
10,6.0,175.0,1.0,1.0,6.5,80.0,24.0,6.0,True
11,9.0,191.0,1.0,1.0,0.0,89.0,2.0,2.0,True
12,4.75,55.0,2.0,1.0,0.5,47.0,116.0,95.0,True
13,3.25,176.0,1.0,1.0,27.0,115.0,10.0,10.0,True
14,5.0,206.0,1.0,1.0,5.5,126.0,8.0,0.0,True
15,6.5,284.0,2.0,1.0,0.0,129.0,148.0,2.0,True
16,16.0,76.0,1.0,1.0,0.0,66.0,119.0,135.0,True
17,15.0,304.0,1.0,1.0,4.0,198.0,6.0,1.0,True
18,4.29,308.0,3.0,1.0,0.57,202.0,532.0,154.0,True
19,1.25,56.0,3.0,2.0,2.5,0.54,13.0,1.0,True
20,7.59,376.0,9.0,1.0,13.7,186.0,250.0,86.0,True
21,9.0,88.0,1.0,1.0,23.0,77.0,11.0,3.0,True
22,3.0,92.0,1.0,1.0,4.0,81.0,3.0,1.0,True
23,4.0,108.0,1.0,1.0,26.0,97.0,8.0,2.0,True
24,6.5,399.0,2.0,1.0,56.5,199.0,4.0,5.0,True
25,3.8,112.0,1.0,1.0,69.8,101.0,204.0,104.0,True
26,0.8,8.0,4.0,1.0,7.2,1.0,115.0,17.0,True
27,0.0,43.0,3.0,1.0,0.0,0.0,498.0,0.0,True
28,0.0,475.0,3.0,1.0,0.0,1.0,238.0,0.0,True
29,3.0,449.0,1.0,1.0,69.0,290.0,14.0,4.0,True
30,0.0,97.0,2.0,1.0,0.0,24.0,345.0,0.0,True
31,15.0,98.0,1.0,1.0,13.0,38.0,33.0,19.0,True
32,1.0,113.0,1.0,1.0,0.5,38.0,32.0,0.0,True
33,1.71,503.0,2.0,1.0,90.57,267.0,11.0,11.0,True
34,8.67,511.0,2.0,1.0,80.33,275.0,59.0,7.0,True
35,26.0,468.0,1.0,1.0,0.0,300.0,88.0,22.0,True
36,16.0,137.0,1.0,1.0,10.0,122.0,1.0,0.0,True
