,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,0.33,2.0,2.0,1.0,1.0,2.0,233.0,0.0,True
1,0.0,6.0,5.0,1.0,0.0,2.0,69.0,146.0,True
2,1.42,14.0,4.0,1.0,5.5,1.0,3.0,25.0,True
3,0.0,2.0,2.0,1.0,0.0,0.0,268.0,0.0,True
4,2.2,39.0,2.0,1.0,6.0,28.0,30.0,8.0,True
5,0.06,62.0,7.0,1.0,0.0,24.0,35.0,4.0,True
6,0.0,11.0,3.0,1.0,0.0,6.0,814.0,0.0,True
7,1.0,46.0,3.0,1.0,0.0,32.0,53.0,27.0,True
8,2.33,50.0,3.0,1.0,0.0,35.0,33.0,13.0,True
9,1.07,52.0,2.0,1.0,0.64,37.0,258.0,27.0,True
10,2.1,106.0,4.0,1.0,0.4,28.0,71.0,54.0,True
11,0.67,66.0,3.0,1.0,4.0,48.0,112.0,2.0,True
12,1.64,138.0,4.0,1.0,5.27,51.0,163.0,67.0,True
13,7.5,113.0,2.0,1.0,0.5,68.0,12.0,1.0,True
14,0.8,24.0,2.0,2.0,0.8,0.54,449.0,71.0,True
15,2.0,8.0,3.0,1.0,4.33,5.0,252.0,0.0,True
16,3.0,159.0,2.0,1.0,12.0,67.0,20.0,37.0,True
17,2.0,124.0,2.0,1.0,19.5,74.0,33.0,1.0,True
18,3.33,192.0,2.0,1.0,0.0,90.0,103.0,1.0,True
19,0.0,213.0,1.0,1.0,0.0,5.0,140.0,0.0,True
20,2.0,158.0,2.0,1.0,0.0,104.0,369.0,25.0,True
21,3.08,63.0,2.0,1.0,6.75,55.0,274.0,34.0,True
22,6.33,64.0,3.0,1.0,5.0,56.0,3.0,4.0,True
23,3.14,215.0,2.0,1.0,5.86,133.0,204.0,18.0,True
24,3.5,227.0,2.0,1.0,1.0,144.0,8.0,2.0,True
25,0.67,241.0,2.0,1.0,0.0,154.0,204.0,23.0,True
26,1.33,243.0,2.0,1.0,0.0,156.0,274.0,106.0,True
27,2.67,266.0,1.0,1.0,2.67,171.0,227.0,5.0,True
28,6.36,296.0,6.0,1.0,7.09,192.0,103.0,46.0,True
29,4.91,301.0,7.0,1.0,4.7,195.0,468.0,141.0,True
30,4.29,308.0,3.0,1.0,0.57,202.0,532.0,154.0,True
31,9.5,318.0,2.0,1.0,0.75,156.0,73.0,4.0,True
32,5.0,336.0,2.0,1.0,25.0,9.0,0.0,103.0,True
33,4.76,392.0,8.0,1.0,21.71,195.0,157.0,78.0,True
34,0.0,7.0,3.0,1.0,0.0,0.0,297.0,27.0,True
35,4.67,438.0,3.0,1.0,11.67,228.0,9.0,0.0,True
36,1.9,456.0,2.0,1.0,30.5,237.0,202.0,78.0,True
37,8.0,94.0,2.0,1.0,3.5,21.0,37.0,5.0,True
38,0.75,108.0,2.0,1.0,2.5,33.0,92.0,11.0,True
39,8.0,506.0,3.0,1.0,84.83,270.0,5.0,25.0,True
40,7.0,127.0,2.0,1.0,5.0,49.0,29.0,2.0,True
41,9.0,509.0,2.0,1.0,28.33,327.0,368.0,60.0,True
42,6.0,521.0,5.0,1.0,6.83,339.0,746.0,68.0,True
43,15.88,529.0,3.0,1.0,34.5,347.0,159.0,91.0,True
44,3.5,145.0,2.0,1.0,10.0,130.0,172.0,47.0,True
45,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,False
46,19.67,22.0,2.0,1.0,23.0,5.0,13.0,6.0,True
47,6.75,622.0,3.0,1.0,52.0,345.0,182.0,8.0,True
48,0.0,143.0,1.0,1.0,0.0,11.0,478.0,0.0,True
49,14.73,169.0,4.0,1.0,25.36,151.0,256.0,119.0,True
50,0.0,174.0,1.0,1.0,0.0,155.0,581.0,0.0,True
51,4.5,630.0,4.0,1.0,73.75,22.0,19.0,5.0,True
52,13.4,634.0,3.0,1.0,20.6,411.0,259.0,1.0,True
53,15.0,29.0,2.0,1.0,55.89,12.0,62.0,141.0,True
54,16.0,153.0,2.0,1.0,56.0,49.0,31.0,1.0,True
55,19.5,157.0,2.0,1.0,10.5,52.0,80.0,3.0,True
56,10.0,224.0,1.0,1.0,38.0,201.0,213.0,113.0,True
57,13.0,274.0,2.0,1.0,35.25,251.0,213.0,149.0,True
58,2.39,663.0,7.0,1.0,164.22,27.0,208.0,163.0,True
59,7.05,328.0,8.0,1.0,32.5,303.0,276.0,119.0,True
60,1.0,354.0,2.0,1.0,59.0,1.0,17.0,11.0,True
61,5.75,363.0,2.0,1.0,102.75,337.0,79.0,49.0,True
62,2.67,724.0,4.0,1.0,67.33,32.0,101.0,9.0,True
63,14.44,776.0,7.0,4.0,53.78,0.75,703.0,270.0,True
64,4.67,165.0,2.0,1.0,7.67,57.0,4.0,7.0,True
65,1.67,169.0,2.0,1.0,186.67,59.0,42.0,7.0,True
66,0.75,421.0,2.0,1.0,84.0,385.0,481.0,0.0,True
67,0.5,438.0,2.0,1.0,42.0,401.0,329.0,122.0,True
68,26.28,454.0,7.0,1.0,43.89,417.0,203.0,125.0,True
69,27.75,53.0,2.0,1.0,0.5,32.0,334.0,0.0,True
70,5.5,461.0,3.0,1.0,1.0,1.0,11.0,6.0,True
71,10.68,836.0,4.0,3.0,1.63,0.67,1166.0,18.0,True
