,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.19,27.0,6.0,1.0,4.29,20.0,452.0,110.0,True
1,1.67,8.0,5.0,1.0,0.0,3.0,149.0,8.0,True
2,0.21,61.0,4.0,1.0,3.21,3.0,32.0,24.0,True
3,0.23,63.0,13.0,1.0,3.19,2.0,111.0,110.0,True
4,2.05,71.0,9.0,1.0,8.25,3.0,195.0,194.0,True
5,1.88,5.0,5.0,1.0,0.38,4.0,91.0,75.0,True
6,2.73,18.0,5.0,1.0,15.91,14.0,422.0,386.0,True
7,0.56,138.0,2.0,1.0,0.0,86.0,444.0,139.0,True
8,4.0,159.0,2.0,1.0,5.0,105.0,836.0,618.0,True
9,5.25,230.0,5.0,1.0,8.0,107.0,122.0,28.0,True
10,8.67,235.0,3.0,1.0,0.33,149.0,157.0,41.0,True
11,7.64,332.0,6.0,1.0,8.45,164.0,199.0,101.0,True
12,0.0,81.0,3.0,1.0,0.0,70.0,6211.0,0.0,True
13,0.4,328.0,3.0,1.0,2.2,218.0,355.0,2.0,True
14,1.87,332.0,5.0,1.0,17.07,2.0,669.0,2.0,True
15,8.75,384.0,4.0,1.0,2.75,189.0,191.0,1.0,True
16,9.05,6.0,20.0,18.0,13.25,0.06,384.0,190.0,True
17,1.06,123.0,4.0,1.0,16.15,109.0,2953.0,1910.0,True
18,5.3,54.0,3.0,2.0,0.3,0.01,461.0,56.0,True
19,25.67,579.0,3.0,2.0,1.67,0.52,6.0,19.0,True
20,10.17,563.0,2.0,1.0,1.17,365.0,865.0,0.0,True
21,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,False
22,11.75,594.0,3.0,1.0,14.25,386.0,210.0,58.0,True
23,0.26,600.0,5.0,3.0,1.84,0.33,303.0,44.0,True
24,12.29,142.0,4.0,1.0,28.29,45.0,249.0,46.0,True
25,11.11,621.0,4.0,1.0,0.0,344.0,360.0,52.0,True
26,2.33,624.0,2.0,2.0,17.33,0.52,4.0,67.0,True
27,25.5,599.0,4.0,1.0,20.0,389.0,75.0,5.0,True
28,14.73,169.0,4.0,1.0,25.36,151.0,256.0,119.0,True
29,0.0,174.0,1.0,1.0,0.0,155.0,581.0,0.0,True
30,8.75,661.0,2.0,2.0,32.0,0.5,78.0,16.0,True
31,12.09,647.0,2.0,2.0,19.82,1.12,459.0,26.0,True
32,6.84,202.0,10.0,1.0,10.21,179.0,145.0,242.0,True
33,4.78,203.0,3.0,1.0,6.33,180.0,750.0,719.0,True
34,16.5,216.0,6.0,1.0,21.62,193.0,67.0,14.0,True
35,14.28,278.0,5.0,1.0,54.1,255.0,495.0,242.0,True
36,2.11,281.0,6.0,1.0,13.94,257.0,2977.0,112.0,True
37,6.04,283.0,8.0,1.0,26.42,259.0,843.0,368.0,True
38,18.33,45.0,3.0,1.0,67.83,26.0,136.0,70.0,True
39,6.69,351.0,7.0,1.0,57.31,326.0,416.0,241.0,True
40,5.73,764.0,4.0,1.0,40.36,448.0,121.0,3.0,True
41,24.4,765.0,5.0,1.0,2.6,449.0,265.0,20.0,True
42,10.36,748.0,5.0,1.0,33.27,472.0,224.0,25.0,True
43,18.0,761.0,5.0,2.0,2.0,0.5,555.0,0.0,True
44,6.18,402.0,32.0,1.0,188.65,372.0,877.0,856.0,True
45,15.17,792.0,3.0,1.0,88.08,469.0,497.0,93.0,True
46,19.57,794.0,4.0,1.0,83.14,471.0,162.0,122.0,True
47,21.0,805.0,7.0,1.0,98.0,482.0,397.0,314.0,True
48,26.28,454.0,7.0,1.0,43.89,417.0,203.0,125.0,True
49,13.87,827.0,7.0,1.0,23.53,501.0,387.0,289.0,True
50,14.31,850.0,6.0,1.0,39.56,521.0,526.0,97.0,True
51,12.0,505.0,4.0,1.0,46.45,462.0,133.0,71.0,True
52,11.17,884.0,5.0,1.0,119.67,549.0,7.0,255.0,True
53,16.88,545.0,6.0,1.0,41.0,500.0,191.0,17.0,True
54,15.8,569.0,7.0,1.0,48.3,524.0,92.0,55.0,True
55,9.86,894.0,8.0,3.0,97.05,0.33,1275.0,71.0,True
56,29.73,582.0,4.0,1.0,45.13,537.0,255.0,25.0,True
57,23.92,612.0,5.0,1.0,19.25,566.0,99.0,56.0,True
58,25.94,625.0,2.0,1.0,46.71,578.0,468.0,284.0,True
59,45.67,844.0,4.0,2.0,8.17,1.12,179.0,1.0,True
60,25.0,721.0,5.0,1.0,118.67,671.0,71.0,30.0,True
61,17.67,957.0,3.0,3.0,182.56,0.33,114.0,55.0,True
62,24.5,793.0,6.0,1.0,0.0,739.0,74.0,31.0,True
63,30.08,810.0,5.0,1.0,52.8,756.0,1182.0,377.0,True
64,35.27,1070.0,9.0,1.0,48.36,686.0,39.0,24.0,True
65,1.08,878.0,1.0,1.0,12.46,818.0,2372.0,1293.0,True
66,6.85,18.0,8.0,1.0,106.46,14.0,34.0,34.0,True
67,8.0,921.0,8.0,2.0,8.84,0.78,4031.0,9.0,True
68,72.33,1.0,2.0,2.0,8.33,0.0,26.0,9.0,True
69,49.33,66.0,5.0,1.0,52.33,59.0,270.0,29.0,True
70,1.0,1104.0,4.0,1.0,2.0,2.0,367.0,367.0,True
71,27.25,13.0,4.0,1.0,11.5,10.0,14.0,24.0,True
72,3.75,40.0,3.0,1.0,120.5,22.0,166.0,4.0,True
73,11.86,98.0,4.0,1.0,43.43,87.0,41.0,18.0,True
74,11.09,99.0,7.0,1.0,25.27,88.0,271.0,2.0,True
75,2.5,1116.0,3.0,2.0,0.0,0.52,59.0,53.0,True
76,3.5,1123.0,2.0,2.0,38.0,0.52,146.0,15.0,True
77,1.62,1124.0,3.0,2.0,65.15,0.52,260.0,511.0,True
78,11.5,124.0,2.0,1.0,64.0,109.0,485.0,4.0,True
