,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,0.0,3.0,2.95,0.0,1.0,0.0,3.0,1914.0,0.0,True
1,1.67,10.0,3.4,0.17,1.0,23.61,10.0,261.0,36.0,True
2,1.8,10.0,1.97,0.4,1.0,30.2,10.0,33.0,12.0,True
3,2.3,12.0,2.47,0.3,1.0,11.5,12.0,262.0,15.0,True
4,1.4,20.0,2.83,0.3,1.0,1.2,20.0,430.0,33.0,True
5,8.4,32.0,1.35,0.8,1.0,17.8,32.0,422.0,142.0,True
6,0.75,23.0,4.19,0.06,1.0,11.64,13.0,625.0,329.0,True
7,2.0,26.0,2.37,0.12,1.0,31.0,15.0,88.0,63.0,True
8,2.17,5.0,2.18,0.17,1.0,44.0,4.0,40.0,22.0,True
9,3.0,4.0,1.35,0.25,1.0,44.0,1.0,93.0,34.0,True
10,2.97,10.0,3.61,0.12,1.0,28.48,8.0,997.0,477.0,True
11,3.43,13.0,1.51,0.57,1.0,30.57,11.0,172.0,48.0,True
12,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,True
13,0.0,37.0,0.84,0.0,1.0,0.0,3.0,665.0,0.0,True
14,6.0,38.0,1.42,1.0,1.0,0.75,4.0,150.0,93.0,True
15,3.63,30.0,3.29,0.16,1.0,17.21,19.0,269.0,95.0,True
16,5.45,6.0,3.19,0.2,1.0,22.05,3.0,242.0,146.0,True
17,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,True
18,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,True
19,0.0,50.0,1.04,0.0,1.0,0.0,30.0,659.0,0.0,True
20,16.6,50.0,2.16,0.27,1.0,89.93,36.0,584.0,274.0,True
21,12.2,52.5,2.99,0.4,1.0,12.2,39.0,635.0,122.0,True
22,0.0,13.5,0.91,0.0,1.0,0.0,15.0,243.0,0.0,True
23,48.0,63.33,1.35,0.67,2.0,67.0,0.0,1233.0,5.0,True
24,0.0,11.5,1.79,0.0,1.0,0.0,15.0,524.0,0.0,True
25,98.67,31.33,1.8,0.92,2.0,33.58,1.97,565.0,58.0,True
26,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,True
27,100.73,41.8,2.33,1.09,2.0,190.55,0.13,758.0,175.0,True
28,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,True
29,29.27,0.0,2.82,1.18,1.0,100.55,0.0,588.0,41.0,True
30,3.0,0.0,1.97,1.2,1.0,193.6,0.0,125.0,8.0,True
31,25.29,7.0,2.05,2.29,1.0,178.86,6.0,466.0,15.0,True
32,34.55,1.5,3.25,2.1,1.0,272.45,3.0,633.0,57.0,True
33,27.7,0.0,2.98,2.6,1.0,103.7,0.0,258.0,69.0,True
34,0.0,0.0,2.53,0.0,1.0,0.0,0.0,300.0,0.0,True
35,34.73,4.5,2.54,3.18,1.0,107.64,4.0,950.0,3.0,True
36,28.21,0.0,3.62,1.62,1.0,36.25,0.0,623.0,86.0,True
37,0.0,15.5,1.12,0.0,1.0,0.0,1.0,144.0,150.0,True
38,0.25,17.0,1.68,0.25,1.0,1.75,0.0,36.0,45.0,True
39,0.29,0.0,3.83,0.19,2.0,78.86,0.0,2676.0,231.0,True
40,5.37,25.31,1.32,0.09,1.0,29.1,21.79,353.32,88.65,True
41,5.56,25.73,1.33,0.09,1.0,30.13,22.04,357.26,91.81,True
42,1.96,17.8,1.06,0.03,1.0,10.59,17.47,283.17,32.28,True
43,15.23,46.99,2.06,0.24,1.0,82.53,34.27,555.92,251.44,True
44,11.5,38.79,1.78,0.18,1.0,62.31,29.55,479.25,189.83,True
45,15.7,48.02,2.09,0.25,1.0,85.05,34.86,565.48,259.12,True
46,7.62,30.26,1.49,0.12,1.0,41.29,24.64,399.58,125.81,True
47,16.51,49.81,2.15,0.27,1.0,89.47,35.89,582.24,272.59,True
48,9.55,34.5,1.63,0.15,1.0,51.74,27.08,439.17,157.63,True
49,0.95,15.6,0.99,0.02,1.0,5.16,16.21,262.57,15.73,True
50,11.47,38.71,1.77,0.18,1.0,62.12,29.51,478.54,189.26,True
51,11.54,38.88,1.78,0.19,1.0,62.54,29.6,480.12,190.53,True
52,10.41,36.4,1.69,0.17,1.0,56.41,28.17,456.9,171.88,True
53,4.85,24.16,1.28,0.08,1.0,26.27,21.13,342.61,80.03,True
54,8.56,32.32,1.56,0.14,1.0,46.36,25.83,418.79,141.25,True
55,15.72,48.05,2.09,0.25,1.0,85.14,34.88,565.83,259.4,True
56,4.73,23.91,1.27,0.08,1.0,25.65,20.99,340.24,78.14,True
57,6.53,27.86,1.4,0.1,1.0,35.39,23.26,377.18,107.82,True
58,10.73,37.09,1.72,0.17,1.0,58.12,28.57,463.37,177.07,True
59,15.22,46.97,2.06,0.24,1.0,82.46,34.26,555.68,251.24,True
60,15.96,48.6,2.11,0.26,1.0,86.48,35.19,570.9,263.48,True
