,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.67,10.0,3.4,0.17,1.0,23.61,10.0,261.0,36.0,True
1,4.44,26.0,3.82,0.25,1.0,82.5,26.0,68.0,62.0,True
2,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,True
3,4.03,35.0,4.51,0.1,1.0,24.08,1.0,137.0,97.0,True
4,3.63,30.0,3.29,0.16,1.0,17.21,19.0,269.0,95.0,True
5,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,True
6,5.45,6.0,3.19,0.2,1.0,22.05,3.0,242.0,146.0,True
7,6.31,18.0,1.84,0.31,2.0,8.69,0.75,319.0,36.0,True
8,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,True
9,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,True
10,26.67,59.0,2.17,0.83,2.0,16.0,0.75,306.0,29.0,True
11,19.56,67.0,2.55,0.44,2.0,2.11,0.75,105.0,39.0,True
12,13.21,69.0,3.4,0.21,2.0,38.05,0.75,243.0,122.0,True
13,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,True
14,29.83,8.5,2.17,0.67,2.0,5.83,0.12,17.0,16.0,True
15,22.88,39.0,2.95,0.25,2.0,81.62,0.0,127.0,46.0,True
16,20.47,41.0,2.72,0.27,2.0,19.53,0.0,128.0,66.0,True
17,16.44,45.0,3.68,0.16,2.0,58.4,0.0,463.0,341.0,True
18,28.09,46.0,2.3,0.45,2.0,12.91,0.0,110.0,31.0,True
19,48.0,0.0,3.1,0.5,2.0,28.5,0.0,51.0,40.0,True
20,22.54,3.0,4.57,0.21,2.0,125.07,1.75,47.0,46.0,True
21,26.67,86.0,3.7,0.33,2.0,104.56,0.01,43.0,92.0,True
22,67.5,65.83,2.72,0.88,2.0,6.38,0.0,469.0,83.0,True
23,82.75,14.33,1.9,1.0,2.0,16.88,0.13,362.0,119.0,True
24,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,True
25,48.86,62.67,3.0,0.64,2.0,41.29,0.0,135.0,91.0,True
26,36.4,3.0,3.87,0.45,2.0,91.35,1.75,97.0,73.0,True
27,63.42,21.0,3.27,0.75,2.0,245.33,1.97,65.0,18.0,True
28,64.42,22.0,3.27,0.75,2.0,0.0,1.97,18.0,65.0,True
29,131.0,22.57,2.52,1.25,2.0,201.75,0.13,66.0,10.0,True
30,126.38,34.38,2.56,1.25,2.0,42.75,0.0,95.0,47.0,True
31,65.19,41.0,3.43,0.48,2.0,173.29,1.84,257.0,43.0,True
32,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,True
33,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
34,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,True
35,101.08,27.0,2.93,1.17,2.0,176.83,1.5,153.0,6.0,True
36,29.27,0.0,2.82,1.18,1.0,100.55,0.0,588.0,41.0,True
37,27.7,0.0,2.98,2.6,1.0,103.7,0.0,258.0,69.0,True
38,0.0,0.0,2.53,0.0,1.0,0.0,0.0,300.0,0.0,True
39,28.21,0.0,3.62,1.62,1.0,36.25,0.0,623.0,86.0,True
40,56.06,49.85,3.19,0.71,2.0,36.56,0.45,361.67,73.59,True
41,26.03,7.88,4.43,0.27,2.0,115.85,1.61,79.77,48.87,True
42,31.97,16.18,4.18,0.35,2.0,100.17,1.38,135.52,53.76,True
43,48.12,38.75,3.52,0.59,2.0,57.53,0.75,287.12,67.05,True
44,22.91,3.52,4.55,0.22,2.0,124.09,1.74,50.5,46.31,True
45,55.1,48.5,3.23,0.69,2.0,39.11,0.48,352.61,72.8,True
46,33.79,18.73,4.11,0.38,2.0,95.36,1.31,152.62,55.26,True
47,33.65,18.53,4.11,0.38,2.0,95.73,1.32,151.3,55.14,True
48,59.93,55.26,3.04,0.76,2.0,26.35,0.29,397.98,76.77,True
49,30.69,14.4,4.23,0.33,2.0,103.53,1.43,123.57,52.71,True
50,33.22,17.92,4.13,0.37,2.0,96.88,1.33,147.23,54.79,True
51,49.25,40.33,3.47,0.61,2.0,54.56,0.71,297.7,67.98,True
52,37.18,23.46,3.97,0.43,2.0,86.42,1.18,184.43,58.05,True
53,40.29,27.81,3.84,0.48,2.0,78.21,1.06,213.61,60.61,True
54,41.43,29.41,3.79,0.49,2.0,75.19,1.01,224.35,61.55,True
55,58.13,52.74,3.11,0.74,2.0,31.12,0.36,381.03,75.29,True
56,46.32,36.24,3.59,0.56,2.0,62.29,0.82,270.22,65.57,True
57,63.13,59.72,2.9,0.81,2.0,17.92,0.17,427.96,79.4,True
58,61.22,57.06,2.98,0.78,2.0,22.96,0.24,410.05,77.83,True
59,30.42,14.01,4.25,0.33,2.0,104.27,1.44,120.96,52.48,True
60,54.85,48.15,3.24,0.69,2.0,39.78,0.49,350.23,72.59,True
61,46.22,36.1,3.6,0.56,2.0,62.55,0.83,269.29,65.49,True
62,61.82,57.9,2.96,0.79,2.0,21.36,0.22,415.72,78.33,True
63,66.39,64.28,2.77,0.86,2.0,9.31,0.04,458.56,82.08,True
64,36.1,21.96,4.01,0.41,2.0,89.26,1.22,174.32,57.16,True
65,34.65,19.93,4.07,0.39,2.0,93.08,1.28,160.73,55.97,True
66,55.46,49.01,3.22,0.7,2.0,38.16,0.47,355.99,73.09,True
67,24.98,6.41,4.47,0.25,2.0,118.63,1.66,69.9,48.01,True
68,64.83,62.1,2.83,0.84,2.0,13.43,0.1,443.92,80.8,True
69,42.39,30.75,3.75,0.51,2.0,72.66,0.98,233.34,62.34,True
70,49.54,40.74,3.46,0.61,2.0,53.78,0.7,300.45,68.22,True
71,38.78,25.7,3.9,0.45,2.0,82.2,1.12,199.43,59.36,True
72,54.42,47.55,3.26,0.68,2.0,40.92,0.51,346.2,72.23,True
73,30.1,13.57,4.26,0.33,2.0,105.1,1.46,118.01,52.23,True
74,23.45,4.28,4.53,0.23,2.0,122.65,1.71,55.63,46.76,True
75,41.5,29.5,3.79,0.49,2.0,75.01,1.01,224.98,61.6,True
76,62.18,58.4,2.94,0.8,2.0,20.42,0.21,419.06,78.62,True
77,47.02,37.21,3.56,0.57,2.0,60.44,0.8,276.78,66.15,True
78,33.52,18.35,4.12,0.38,2.0,96.08,1.32,150.08,55.04,True
79,63.32,60.0,2.9,0.81,2.0,17.4,0.16,429.79,79.56,True
80,23.02,3.68,4.55,0.22,2.0,123.79,1.73,51.56,46.4,True
81,34.44,19.63,4.08,0.39,2.0,93.66,1.29,158.68,55.79,True
82,24.83,6.21,4.47,0.25,2.0,119.0,1.66,68.57,47.89,True
83,42.17,30.44,3.76,0.5,2.0,73.23,0.99,231.31,62.16,True
84,52.77,45.25,3.33,0.66,2.0,45.26,0.57,330.76,70.88,True
85,35.73,21.44,4.03,0.41,2.0,90.24,1.24,170.83,56.86,True
86,58.76,53.62,3.08,0.75,2.0,29.44,0.34,386.99,75.81,True
87,34.84,20.19,4.06,0.4,2.0,92.6,1.27,162.44,56.12,True
88,24.87,6.26,4.47,0.25,2.0,118.92,1.66,68.88,47.92,True
89,61.28,57.14,2.98,0.78,2.0,22.8,0.24,410.59,77.88,True
90,47.25,37.53,3.56,0.58,2.0,59.84,0.79,278.93,66.34,True
91,62.94,59.46,2.91,0.81,2.0,18.41,0.18,426.2,79.25,True
92,37.65,24.12,3.95,0.44,2.0,85.18,1.16,188.84,58.44,True
93,33.5,18.32,4.12,0.38,2.0,96.14,1.32,149.87,55.02,True
94,45.71,35.38,3.62,0.55,2.0,63.9,0.85,264.48,65.07,True
95,63.44,60.16,2.89,0.82,2.0,17.1,0.16,430.87,79.66,True
96,44.21,33.29,3.68,0.53,2.0,67.85,0.91,250.44,63.84,True
97,52.92,45.46,3.32,0.66,2.0,44.86,0.57,332.19,71.0,True
98,23.13,3.84,4.54,0.22,2.0,123.49,1.73,52.62,46.49,True
99,54.34,47.45,3.26,0.68,2.0,41.1,0.51,345.54,72.18,True
100,33.85,18.82,4.1,0.38,2.0,95.2,1.31,153.22,55.31,True
101,43.76,32.66,3.7,0.53,2.0,69.04,0.92,246.22,63.47,True
102,47.54,37.94,3.54,0.58,2.0,59.07,0.78,281.64,66.57,True
103,32.5,16.92,4.16,0.36,2.0,98.77,1.36,140.51,54.2,True
104,23.32,4.1,4.54,0.23,2.0,122.99,1.72,54.4,46.65,True
105,26.66,8.77,4.4,0.27,2.0,114.18,1.59,85.73,49.4,True
106,31.2,15.11,4.21,0.34,2.0,102.19,1.41,128.35,53.13,True
107,61.9,58.01,2.95,0.79,2.0,21.15,0.22,416.46,78.39,True
108,66.51,64.45,2.77,0.86,2.0,8.99,0.04,459.69,82.18,True
109,58.49,53.24,3.09,0.74,2.0,30.16,0.35,384.45,75.59,True
110,63.21,59.84,2.9,0.81,2.0,17.7,0.17,428.72,79.47,True
111,25.51,7.15,4.45,0.26,2.0,117.23,1.63,74.89,48.45,True
112,53.74,46.61,3.29,0.67,2.0,42.69,0.54,339.88,71.68,True
113,22.54,3.01,4.57,0.21,2.0,125.05,1.75,47.07,46.01,True
114,55.87,49.58,3.2,0.7,2.0,37.08,0.45,359.82,73.43,True
115,47.06,37.27,3.56,0.57,2.0,60.33,0.8,277.16,66.18,True
116,35.16,20.65,4.05,0.4,2.0,91.73,1.26,165.52,56.39,True
117,54.07,47.06,3.28,0.68,2.0,41.84,0.52,342.91,71.94,True
118,47.33,37.65,3.55,0.58,2.0,59.62,0.79,279.68,66.4,True
119,65.96,63.69,2.79,0.85,2.0,10.43,0.06,454.58,81.74,True
120,48.43,39.18,3.51,0.59,2.0,56.72,0.74,290.01,67.31,True
121,34.84,20.19,4.06,0.4,2.0,92.6,1.27,162.46,56.12,True
122,46.09,35.91,3.6,0.56,2.0,62.9,0.83,268.04,65.38,True
123,59.29,54.36,3.06,0.75,2.0,28.06,0.32,391.92,76.24,True
124,35.94,21.73,4.02,0.41,2.0,89.68,1.23,172.82,57.03,True
125,51.77,43.86,3.37,0.64,2.0,47.89,0.61,321.39,70.06,True
126,27.62,10.1,4.36,0.29,2.0,111.65,1.55,94.71,50.18,True
127,45.54,35.15,3.63,0.55,2.0,64.34,0.85,262.9,64.93,True
128,45.23,34.71,3.64,0.55,2.0,65.16,0.87,259.99,64.67,True
129,33.6,18.46,4.11,0.38,2.0,95.87,1.32,150.83,55.1,True
130,57.89,52.4,3.12,0.73,2.0,31.75,0.37,378.77,75.09,True
131,57.44,51.77,3.14,0.73,2.0,32.94,0.39,374.55,74.72,True
132,60.15,55.57,3.03,0.77,2.0,25.77,0.29,400.05,76.95,True
133,39.38,26.54,3.88,0.46,2.0,80.61,1.09,205.07,59.86,True
