,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,True
1,3.6,17.0,1.24,0.8,2.0,23.2,0.75,170.0,8.0,True
2,6.75,38.0,1.75,1.0,2.0,4.25,0.01,17.0,7.0,True
3,6.31,18.0,1.84,0.31,2.0,8.69,0.75,319.0,36.0,True
4,18.33,21.0,0.99,1.33,2.0,15.0,0.75,85.0,6.0,True
5,18.0,29.0,1.64,0.67,2.0,14.17,0.75,225.0,88.0,True
6,27.33,34.0,1.49,1.33,2.0,36.67,0.75,9.0,2.0,True
7,32.67,41.0,1.4,1.67,2.0,7.33,0.75,24.0,1.0,True
8,26.67,59.0,2.17,0.83,2.0,16.0,0.75,306.0,29.0,True
9,19.56,67.0,2.55,0.44,2.0,2.11,0.75,105.0,39.0,True
10,29.83,8.5,2.17,0.67,2.0,5.83,0.12,17.0,16.0,True
11,22.88,39.0,2.95,0.25,2.0,81.62,0.0,127.0,46.0,True
12,20.47,41.0,2.72,0.27,2.0,19.53,0.0,128.0,66.0,True
13,47.75,44.0,1.6,1.0,2.0,33.5,0.0,26.0,1.0,True
14,43.8,46.0,1.57,0.8,2.0,25.8,0.0,67.0,36.0,True
15,28.09,46.0,2.3,0.45,2.0,12.91,0.0,110.0,31.0,True
16,52.5,49.0,1.47,1.0,2.0,42.0,0.0,137.0,5.0,True
17,109.33,7.5,1.51,2.0,2.0,3.67,0.13,15.0,1.0,True
18,48.0,0.0,3.1,0.5,2.0,28.5,0.0,51.0,40.0,True
19,76.2,11.5,1.27,1.2,2.0,75.0,0.13,240.0,39.0,True
20,110.25,5.0,1.18,1.5,2.0,37.0,1.94,220.0,1.0,True
21,43.3,62.33,2.18,0.6,2.0,146.9,0.0,162.0,15.0,True
22,67.5,65.83,2.72,0.88,2.0,6.38,0.0,469.0,83.0,True
23,82.75,14.33,1.9,1.0,2.0,16.88,0.13,362.0,119.0,True
24,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,True
25,110.2,1.0,1.89,1.8,2.0,52.2,1.0,187.0,13.0,True
26,48.86,62.67,3.0,0.64,2.0,41.29,0.0,135.0,91.0,True
27,36.4,3.0,3.87,0.45,2.0,91.35,1.75,97.0,73.0,True
28,115.6,5.0,1.92,1.8,2.0,14.8,1.91,47.0,35.0,True
29,64.42,22.0,3.27,0.75,2.0,0.0,1.97,18.0,65.0,True
