,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,0.0,3.0,2.95,0.0,1.0,0.0,3.0,1914.0,0.0,True
1,0.75,23.0,4.19,0.06,1.0,11.64,13.0,625.0,329.0,True
2,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,True
3,2.97,10.0,3.61,0.12,1.0,28.48,8.0,997.0,477.0,True
4,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,True
5,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,True
6,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,True
7,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,True
8,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,True
9,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,True
10,13.21,69.0,3.4,0.21,2.0,38.05,0.75,243.0,122.0,True
11,8.41,83.0,3.3,0.18,2.0,54.12,0.75,579.0,348.0,True
12,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,True
13,22.88,39.0,2.95,0.25,2.0,81.62,0.0,127.0,46.0,True
14,20.47,41.0,2.72,0.27,2.0,19.53,0.0,128.0,66.0,True
15,16.44,45.0,3.68,0.16,2.0,58.4,0.0,463.0,341.0,True
16,48.0,0.0,3.1,0.5,2.0,28.5,0.0,51.0,40.0,True
17,22.54,3.0,4.57,0.21,2.0,125.07,1.75,47.0,46.0,True
18,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,True
19,12.66,95.0,4.36,0.17,2.0,113.66,0.01,2075.0,299.0,True
20,67.5,65.83,2.72,0.88,2.0,6.38,0.0,469.0,83.0,True
21,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,True
22,48.86,62.67,3.0,0.64,2.0,41.29,0.0,135.0,91.0,True
23,36.4,3.0,3.87,0.45,2.0,91.35,1.75,97.0,73.0,True
24,72.57,84.58,2.04,1.29,2.0,0.0,0.01,989.0,0.0,True
25,31.19,5.0,3.27,0.48,2.0,349.14,1.78,2311.0,89.0,True
26,64.42,22.0,3.27,0.75,2.0,0.0,1.97,18.0,65.0,True
27,65.19,41.0,3.43,0.48,2.0,173.29,1.84,257.0,43.0,True
28,98.67,31.33,1.8,0.92,2.0,33.58,1.97,565.0,58.0,True
29,141.71,35.9,2.19,1.57,2.0,14.71,0.13,484.0,14.0,True
30,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,True
31,100.73,41.8,2.33,1.09,2.0,190.55,0.13,758.0,175.0,True
32,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
33,73.88,27.0,2.95,0.71,2.0,278.53,2.0,975.0,39.0,True
34,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,True
35,53.15,25.67,3.74,0.56,2.0,428.7,0.13,1000.0,234.0,True
36,24.44,0.0,3.99,0.5,2.0,322.47,0.0,1273.0,244.0,True
37,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,True
38,28.21,0.0,3.62,1.62,1.0,36.25,0.0,623.0,86.0,True
39,0.29,0.0,3.83,0.19,2.0,78.86,0.0,2676.0,231.0,True
40,60.44,64.63,2.83,0.79,2.0,19.6,0.0,342.52,86.03,True
41,64.69,65.36,2.77,0.84,2.0,11.64,0.0,418.66,84.21,True
42,53.83,63.51,2.93,0.7,2.0,31.97,0.0,224.16,88.86,True
43,49.68,62.81,2.99,0.65,2.0,39.74,0.0,149.81,90.65,True
44,66.38,65.64,2.74,0.86,2.0,8.47,0.0,448.97,83.48,True
45,52.51,63.29,2.95,0.69,2.0,34.45,0.0,200.4,89.43,True
46,51.75,63.16,2.96,0.68,2.0,35.86,0.0,186.9,89.76,True
47,61.88,64.88,2.81,0.8,2.0,16.9,0.0,368.28,85.41,True
48,53.81,63.51,2.93,0.7,2.0,32.0,0.0,223.81,88.87,True
49,54.75,63.67,2.92,0.72,2.0,30.26,0.0,240.49,88.47,True
50,56.92,64.04,2.88,0.74,2.0,26.18,0.0,279.51,87.54,True
51,55.03,63.72,2.91,0.72,2.0,29.72,0.0,245.65,88.35,True
52,57.5,64.13,2.87,0.75,2.0,25.1,0.0,289.83,87.29,True
53,61.39,64.8,2.82,0.8,2.0,17.82,0.0,359.54,85.62,True
54,62.56,64.99,2.8,0.81,2.0,15.63,0.0,380.42,85.12,True
55,66.81,65.72,2.74,0.87,2.0,7.67,0.0,456.62,83.3,True
56,66.3,65.63,2.74,0.86,2.0,8.61,0.0,447.58,83.51,True
57,59.07,64.4,2.85,0.77,2.0,22.15,0.0,318.04,86.62,True
58,65.0,65.41,2.76,0.84,2.0,11.05,0.0,424.28,84.07,True
59,62.32,64.95,2.8,0.81,2.0,16.07,0.0,376.21,85.22,True
60,51.0,63.03,2.97,0.67,2.0,37.28,0.0,173.35,90.08,True
61,50.14,62.88,2.99,0.66,2.0,38.89,0.0,157.92,90.45,True
62,60.91,64.71,2.82,0.79,2.0,18.72,0.0,350.92,85.83,True
63,54.29,63.59,2.92,0.71,2.0,31.11,0.0,232.32,88.67,True
64,60.49,64.64,2.83,0.79,2.0,19.5,0.0,343.46,86.01,True
65,57.65,64.16,2.87,0.75,2.0,24.82,0.0,292.55,87.23,True
66,66.72,65.7,2.74,0.87,2.0,7.83,0.0,455.04,83.33,True
67,56.09,63.89,2.9,0.73,2.0,27.75,0.0,264.51,87.9,True
68,54.98,63.71,2.91,0.72,2.0,29.82,0.0,244.67,88.37,True
69,66.28,65.63,2.74,0.86,2.0,8.67,0.0,447.07,83.53,True
70,58.86,64.37,2.85,0.77,2.0,22.56,0.0,314.2,86.71,True
71,50.28,62.91,2.98,0.66,2.0,38.62,0.0,160.51,90.39,True
72,56.47,63.96,2.89,0.74,2.0,27.03,0.0,271.38,87.73,True
73,54.81,63.68,2.92,0.72,2.0,30.13,0.0,241.71,88.44,True
74,55.64,63.82,2.9,0.73,2.0,28.59,0.0,256.46,88.09,True
75,49.91,62.85,2.99,0.66,2.0,39.31,0.0,153.9,90.55,True
76,51.95,63.19,2.96,0.68,2.0,35.49,0.0,190.43,89.67,True
77,55.5,63.8,2.9,0.73,2.0,28.84,0.0,254.1,88.15,True
78,57.29,64.1,2.88,0.75,2.0,25.49,0.0,286.1,87.38,True
79,51.86,63.18,2.96,0.68,2.0,35.66,0.0,188.83,89.71,True
80,61.19,64.76,2.82,0.8,2.0,18.19,0.0,355.97,85.71,True
81,58.33,64.28,2.86,0.76,2.0,23.55,0.0,304.66,86.94,True
82,67.3,65.8,2.73,0.87,2.0,6.76,0.0,465.34,83.09,True
83,54.86,63.69,2.91,0.72,2.0,30.05,0.0,242.5,88.43,True
84,52.01,63.2,2.96,0.68,2.0,35.38,0.0,191.51,89.65,True
