,nuc,arexp,nd,ns,age,la,ld,target
0,5.0,23.0,1.0,1.0,0.0,23.0,0.0,True
1,26.5,60.0,1.0,1.0,0.0,31.0,0.0,True
2,10.14,131.0,3.0,1.0,0.86,139.0,17.0,True
3,34.0,148.0,1.0,1.0,0.0,2.0,1.0,True
4,7.0,216.0,1.0,1.0,0.0,2.0,2.0,True
5,22.0,1.0,1.0,1.0,0.0,33.0,27.0,True
6,2.0,239.0,1.0,1.0,7.0,4.0,0.0,True
7,0.6,285.0,1.0,1.0,4.6,317.0,16.0,False
8,0.0,365.0,2.0,1.0,0.0,119.0,0.0,True
9,1.0,381.0,2.0,1.0,0.0,16.0,8.0,True
10,5.0,410.0,1.0,1.0,19.0,12.0,4.0,True
11,14.5,413.0,2.0,1.0,34.5,135.0,113.0,True
12,4.0,437.0,1.0,1.0,5.0,12.0,1.0,True
13,40.5,11.0,2.0,1.0,0.0,31.0,1.0,True
14,2.0,4.0,1.0,1.0,91.0,0.0,20.0,False
15,22.5,25.0,2.0,1.0,47.0,64.0,6.0,True
16,3.0,27.0,1.0,1.0,0.0,1.0,0.0,True
17,91.0,13.0,2.0,1.0,49.0,17.0,5.0,True
18,81.0,16.0,1.0,1.0,7.0,3.0,10.0,True
19,100.0,28.0,1.0,1.0,2.0,98.0,0.0,True
20,69.0,29.0,1.0,1.0,4.0,0.0,1.0,False
21,2.0,26.0,1.0,1.0,0.0,1.0,0.0,True
22,1.0,60.0,1.0,1.0,14.0,16.0,0.0,True
23,0.5,4.0,2.0,1.0,0.0,55.0,2.0,True
24,12.0,11.0,1.0,1.0,2.0,2.0,2.0,True
25,3.0,13.0,1.0,1.0,1.0,8.0,8.0,True
26,107.0,71.0,1.0,1.0,5.0,12.0,1.0,True
27,26.0,62.0,1.0,1.0,0.0,502.0,453.0,True
28,25.0,18.0,1.0,1.0,0.0,28.0,25.0,True
29,113.0,68.0,1.0,1.0,0.0,25.0,0.0,True
30,0.0,5.0,1.0,1.0,0.0,33.0,0.0,True
31,2.0,0.0,1.0,1.0,96.0,3.0,0.0,False
32,9.0,68.5,1.0,1.0,147.0,19.0,0.0,True
33,17.0,0.0,1.0,1.0,27.0,1.0,1.0,False
34,84.0,20.0,1.0,1.0,1.0,1.0,1.0,True
35,43.0,30.0,1.0,1.0,21.0,2.0,0.0,True
36,3.5,20.0,2.0,1.0,2.5,73.0,0.0,True
37,22.0,26.0,1.0,1.0,0.0,3.0,1.0,True
38,0.0,63.0,1.0,1.0,0.0,407.0,0.0,True
39,34.0,13.0,1.0,1.0,7.0,1.0,1.0,True
40,20.0,104.5,1.0,1.0,3.0,0.0,3.0,False
41,13.0,120.0,1.0,1.0,2.0,8.0,6.0,True
42,3.0,126.0,1.0,1.0,2.0,1.0,1.0,True
43,22.0,137.0,1.0,1.0,0.0,1.0,1.0,True
44,10.5,26.0,1.0,1.0,9.5,11.0,17.0,True
45,16.0,153.0,1.0,1.0,17.0,2.0,2.0,True
46,2.4,75.0,1.0,1.0,0.2,71.0,36.0,True
47,23.0,49.0,1.0,1.0,0.0,45.0,18.0,True
48,62.5,114.5,2.0,1.0,18.5,125.0,112.0,True
49,8.0,39.0,1.0,1.0,15.5,18.0,3.0,True
50,29.33,98.0,3.0,1.0,4.67,91.0,8.0,True
51,34.33,99.0,3.0,1.0,2.67,62.0,1.0,True
52,10.0,73.0,1.0,1.0,6.0,0.0,4.0,False
53,15.0,9.0,1.0,1.0,44.0,5.0,1.0,True
