,nuc,arexp,nd,ns,age,la,ld,target
0,1.83,15.0,3.0,1.0,0.0,96.0,17.0,True
1,3.5,16.0,2.0,1.0,0.0,21.0,3.0,True
2,0.0,55.0,1.0,1.0,0.0,64.0,0.0,True
3,6.75,89.0,2.0,1.0,0.0,51.0,45.0,True
4,5.5,94.0,1.0,1.0,1.0,21.0,17.0,True
5,12.33,45.0,2.0,1.0,0.67,219.0,1.0,True
6,29.67,258.0,2.0,1.0,0.0,94.0,63.0,True
7,1.5,266.0,1.0,1.0,0.0,36.0,4.0,True
8,0.6,285.0,1.0,1.0,4.6,317.0,16.0,False
9,5.0,317.0,1.0,1.0,0.0,15.0,2.0,True
10,0.09,369.0,3.0,1.0,5.55,19.0,20.0,False
11,17.5,412.0,2.0,1.0,0.0,389.0,0.0,True
12,33.0,479.0,2.0,1.0,2.0,9.0,1.0,True
13,67.0,498.0,2.0,1.0,7.0,12.0,5.0,True
14,33.5,516.0,2.0,1.0,0.0,27.0,21.0,True
15,20.5,518.0,2.0,1.0,1.5,42.0,3.0,True
16,30.5,530.0,2.0,1.0,0.0,15.0,7.0,True
17,43.33,543.0,2.0,1.0,0.67,185.0,54.0,True
18,16.5,549.0,3.0,1.0,6.17,84.0,31.0,True
19,25.0,570.0,2.0,1.0,0.0,142.0,4.0,True
20,2.0,4.0,1.0,1.0,91.0,0.0,20.0,False
21,34.0,2.0,1.0,1.0,4.0,177.0,3.0,True
22,9.0,23.0,1.0,1.0,55.0,1.0,0.0,True
23,8.0,4.0,1.0,1.0,52.0,6.0,0.0,True
24,2.67,12.0,2.0,1.0,76.33,42.0,4.0,True
25,7.0,67.0,1.0,1.0,9.0,9.0,1.0,True
26,12.0,11.0,1.0,1.0,10.0,5.0,1.0,True
27,3.0,87.0,1.0,1.0,149.0,1.0,1.0,True
28,4.0,88.0,1.0,1.0,149.0,4.0,10.0,True
29,2.0,0.0,1.0,1.0,96.0,3.0,0.0,False
30,31.5,95.0,2.0,1.0,2.0,95.0,12.0,True
31,5.5,7.0,1.0,1.0,79.0,131.0,130.0,True
32,18.67,15.0,3.0,1.0,136.0,13.0,0.0,True
33,17.0,0.0,1.0,1.0,27.0,1.0,1.0,False
34,1.0,1.0,1.0,1.0,308.0,0.0,1.0,False
35,14.0,36.0,1.0,1.0,0.0,3.0,1.0,True
36,3.0,601.0,1.0,1.0,35.0,1.0,1.0,True
37,22.0,75.0,1.0,1.0,0.0,17.0,8.0,True
38,4.0,98.0,1.0,1.0,0.0,2.0,1.0,True
39,9.0,9.0,1.0,1.0,259.0,5.0,7.0,True
40,2.0,103.0,1.0,1.0,0.0,2.0,2.0,True
41,11.0,9.0,2.0,1.0,171.0,46.0,122.0,True
42,20.0,104.5,1.0,1.0,3.0,0.0,3.0,False
43,5.0,67.0,1.0,1.0,9.0,15.0,3.0,True
44,17.0,32.0,1.0,1.0,2.0,5.0,8.0,True
45,128.0,197.0,1.0,1.0,0.0,3.0,8.0,True
46,1.0,58.0,1.0,1.0,0.0,13.0,0.0,True
47,106.5,7.0,2.0,1.0,17.0,53.0,0.0,True
48,10.0,73.0,1.0,1.0,6.0,0.0,4.0,False
49,4.0,8.0,1.0,1.0,265.0,4.0,7.0,True
50,24.0,237.5,2.0,1.0,76.5,20.0,1.0,True
51,46.0,238.5,1.0,1.0,0.0,1.0,1.0,True
52,5.0,74.0,2.0,1.0,316.0,92.0,25.0,True
53,62.0,258.5,1.0,1.0,7.0,2.0,1.0,True
54,9.0,0.0,1.0,1.0,110.0,1.0,1.0,False
55,26.5,310.5,2.0,1.0,10.5,5.0,4.0,True
56,13.0,118.0,1.0,1.0,30.0,0.0,4.0,False
57,6.0,295.0,1.0,1.0,93.0,0.0,2.0,False
58,17.0,296.0,1.0,1.0,2.0,7.0,2.0,True
