,nuc,arexp,nd,ns,age,la,ld,target
0,1.0,10.0,1.0,1.0,0.0,58.0,0.0,True
1,1.83,15.0,3.0,1.0,0.0,96.0,17.0,True
2,4.25,42.0,3.0,1.0,0.0,87.0,0.0,True
3,10.5,38.0,3.0,1.0,0.0,155.0,10.0,True
4,8.44,132.0,4.0,1.0,0.33,288.0,34.0,True
5,34.0,148.0,1.0,1.0,0.0,2.0,1.0,True
6,22.0,1.0,1.0,1.0,0.0,33.0,27.0,True
7,21.5,241.0,2.0,1.0,1.0,134.0,9.0,True
8,35.33,251.0,3.0,1.0,0.0,52.0,15.0,True
9,29.67,258.0,2.0,1.0,0.0,94.0,63.0,True
10,38.8,271.0,3.0,1.0,2.0,171.0,87.0,True
11,0.6,285.0,1.0,1.0,4.6,317.0,16.0,False
12,5.0,317.0,1.0,1.0,0.0,15.0,2.0,True
13,0.09,369.0,3.0,1.0,5.55,19.0,20.0,False
14,35.4,484.0,3.0,1.0,5.4,109.0,14.0,True
15,27.5,535.0,2.0,1.0,0.5,48.0,1.0,True
16,41.5,607.0,2.0,1.0,0.0,118.0,0.0,True
17,14.1,626.0,2.0,1.0,10.2,357.0,233.0,True
18,2.0,4.0,1.0,1.0,91.0,0.0,20.0,False
19,69.0,29.0,1.0,1.0,4.0,0.0,1.0,False
20,3.0,25.0,1.0,1.0,14.0,59.0,2.0,True
21,12.0,11.0,1.0,1.0,2.0,2.0,2.0,True
22,29.0,63.0,2.0,1.0,42.17,79.0,11.0,True
23,21.0,68.0,1.0,1.0,7.0,6.0,5.0,True
24,24.0,61.0,1.0,1.0,6.0,78.0,28.0,True
25,2.0,0.0,1.0,1.0,96.0,3.0,0.0,False
26,12.0,67.5,1.0,1.0,210.0,3.0,0.0,True
27,122.0,4.0,1.0,1.0,66.0,12.0,0.0,True
28,17.0,7.0,2.0,1.0,5.5,3.0,23.0,True
29,17.0,0.0,1.0,1.0,27.0,1.0,1.0,False
30,4.0,595.5,3.0,1.0,1.33,81.0,0.0,True
31,4.0,594.0,2.0,1.0,188.67,76.0,67.0,True
32,24.38,22.0,4.0,1.0,3.75,107.0,41.0,True
33,2.67,2.0,1.0,1.0,67.67,123.0,16.0,True
34,6.0,3.0,2.0,1.0,6.0,11.0,9.0,True
35,85.0,27.0,1.0,1.0,11.0,2.0,5.0,True
36,8.86,109.0,5.0,1.0,132.0,96.0,74.0,True
37,72.0,45.0,2.0,1.0,8.0,245.0,66.0,True
38,3.0,104.5,1.0,1.0,14.0,22.0,3.0,True
39,7.75,10.0,1.0,1.0,26.5,175.0,203.0,True
40,20.0,104.5,1.0,1.0,3.0,0.0,3.0,False
41,16.5,127.0,1.0,1.0,2.0,4.0,4.0,True
42,20.17,128.0,4.0,1.0,59.33,117.0,43.0,True
