,nuc,arexp,nd,ns,age,la,ld,target
0,2.75,51.0,2.0,1.0,0.75,35.0,23.0,True
1,1.4,51.0,3.0,1.0,4.2,514.0,254.0,True
2,0.0,143.0,1.0,1.0,0.0,84.0,0.0,True
3,29.67,258.0,2.0,1.0,0.0,94.0,63.0,True
4,0.6,285.0,1.0,1.0,4.6,317.0,16.0,False
5,6.5,321.0,2.0,1.0,25.17,213.0,136.0,True
6,27.0,329.0,4.0,1.0,13.75,59.0,9.0,True
7,0.67,347.0,1.0,1.0,17.33,266.0,1.0,True
8,0.0,365.0,2.0,1.0,0.0,119.0,0.0,True
9,0.09,369.0,3.0,1.0,5.55,19.0,20.0,False
10,11.0,372.0,2.0,1.0,0.0,23.0,0.0,True
11,18.5,406.0,2.0,1.0,16.0,74.0,7.0,True
12,39.0,438.0,1.0,1.0,0.0,4.0,4.0,True
13,38.0,478.0,3.0,1.0,8.75,48.0,4.0,True
14,75.0,12.0,1.0,1.0,1.0,56.0,24.0,True
15,0.0,653.0,2.0,1.0,0.0,55.0,1.0,True
16,51.0,3.0,2.0,1.0,2.75,110.0,82.0,True
17,2.0,4.0,1.0,1.0,91.0,0.0,20.0,False
18,78.0,6.0,1.0,1.0,0.0,8.0,0.0,True
19,27.43,14.0,4.0,1.0,34.86,412.0,204.0,True
20,69.0,29.0,1.0,1.0,4.0,0.0,1.0,False
21,5.8,59.0,2.0,1.0,20.0,90.0,85.0,True
22,22.0,70.0,1.0,1.0,1.0,46.0,15.0,True
23,42.5,72.0,1.0,1.0,5.5,7.0,2.0,True
24,1.0,65.0,2.0,1.0,135.5,72.0,9.0,True
25,2.0,0.0,1.0,1.0,96.0,3.0,0.0,False
26,9.0,68.5,1.0,1.0,147.0,19.0,0.0,True
27,12.5,12.0,2.0,1.0,0.0,22.0,2.0,True
28,1.14,616.0,2.0,1.0,239.29,20.0,9.0,True
29,133.0,28.0,1.0,1.0,3.0,16.0,0.0,True
30,2.5,14.0,2.0,1.0,7.0,188.0,0.0,True
31,65.67,635.5,2.0,1.0,0.0,364.0,71.0,True
32,17.5,39.0,1.0,1.0,22.5,24.0,11.0,True
33,94.0,46.0,1.0,1.0,2.0,82.0,20.0,True
34,11.0,60.0,1.0,1.0,60.5,4.0,3.0,True
35,18.0,620.0,2.0,1.0,104.17,95.0,65.0,True
36,12.33,3.0,3.0,1.0,11.33,34.0,30.0,True
37,20.0,104.5,1.0,1.0,3.0,0.0,3.0,False
38,21.0,105.5,1.0,1.0,0.0,1.0,0.0,True
39,18.5,19.0,2.0,1.0,0.0,23.0,0.0,True
40,46.0,2.0,1.0,1.0,1.0,9.0,12.0,True
41,2.0,150.0,1.0,1.0,0.0,6.0,0.0,True
42,103.5,20.0,2.0,1.0,6.0,16.0,1.0,True
43,42.0,195.0,1.0,1.0,0.0,4.0,0.0,True
44,64.33,5.0,3.0,1.0,44.33,17.0,7.0,True
45,3.44,64.0,2.0,1.0,0.67,401.0,118.0,True
46,0.0,72.0,2.0,1.0,0.0,17.0,8.0,True
47,10.0,73.0,1.0,1.0,6.0,0.0,4.0,False
48,30.5,84.0,1.0,1.0,4.5,5.0,5.0,True
49,13.0,86.0,1.0,1.0,15.0,9.0,32.0,True
50,42.75,89.0,2.0,1.0,2.25,50.0,41.0,True
51,21.0,127.0,2.0,1.0,30.67,112.0,94.0,True
52,16.0,232.0,1.0,1.0,7.0,3.0,0.0,True
53,3.0,111.0,1.0,1.0,4.0,2.0,2.0,True
54,9.17,82.0,4.0,1.0,2.5,38.0,58.0,True
55,31.0,271.0,2.0,1.0,13.0,36.0,41.0,True
56,0.67,117.0,1.0,1.0,40.67,10.0,6.0,True
57,9.0,0.0,1.0,1.0,110.0,1.0,1.0,False
58,12.0,295.5,1.0,1.0,22.0,21.0,5.0,True
59,13.0,118.0,1.0,1.0,30.0,0.0,4.0,False
60,6.0,295.0,1.0,1.0,93.0,0.0,2.0,False
61,26.4,289.0,4.0,1.0,121.2,64.0,29.0,True
62,12.0,300.0,1.0,1.0,12.0,0.0,3.0,False
63,73.0,293.0,1.0,1.0,11.0,2.0,2.0,True
64,13.25,54.83,1.0,1.0,36.5,22.0,7.0,True
65,20.67,57.33,1.0,1.0,3.0,65.0,2.0,True
66,12.0,122.67,1.0,1.0,0.0,3.0,22.0,True
67,3.0,130.5,1.0,1.0,60.0,1.0,1.0,True
68,97.0,304.0,1.0,1.0,5.0,4.0,3.0,True
69,4.0,302.5,1.0,1.0,133.0,3.0,5.0,True
70,4.67,111.83,2.0,1.0,79.33,194.0,90.0,True
71,57.25,8.0,2.0,1.0,1.0,51.0,85.0,True
72,5.0,322.0,1.0,1.0,1.0,0.0,1.0,False
73,0.0,100.33,1.0,1.0,0.0,35.0,0.0,True
74,23.83,335.33,4.0,1.0,81.17,407.0,160.0,True
75,8.0,332.33,1.0,1.0,20.0,0.0,2.0,False
76,68.33,333.33,2.0,1.0,25.0,63.0,28.0,True
77,60.0,334.33,1.0,1.0,20.0,4.0,2.0,True
78,111.75,339.33,3.0,1.0,23.75,33.0,7.0,True
79,13.0,54.0,1.0,1.0,58.0,25.0,2.0,True
80,19.0,353.33,2.0,1.0,39.0,9.0,0.0,True
81,36.57,0.0,3.0,1.0,46.29,772.0,20.0,True
82,40.75,6.0,2.0,1.0,0.25,178.0,54.0,True
83,81.0,108.0,2.0,1.0,70.5,3.0,3.0,True
84,10.0,326.67,1.0,1.0,125.0,0.0,36.0,False
85,21.22,8.0,5.0,1.0,38.28,114.0,48.0,True
86,5.5,346.33,2.0,1.0,324.0,37.0,1.0,True
87,61.0,349.33,1.0,1.0,126.0,21.0,0.0,True
88,1.0,360.33,1.0,1.0,0.0,28.0,2.0,True
89,44.5,363.67,3.0,1.0,37.5,24.0,2.0,True
90,18.0,268.0,2.0,1.0,80.5,57.0,12.0,True
91,15.0,61.67,1.0,1.0,10.0,18.0,24.0,True
92,107.67,10.0,3.0,1.0,27.0,49.0,4.0,True
93,2.8,20.0,1.0,1.0,44.0,0.0,270.0,False
94,1.0,127.0,1.0,1.0,0.0,52.0,9.0,True
95,12.86,190.0,4.0,1.0,1.43,5.0,9.0,True
96,22.0,372.0,1.0,1.0,6.0,54.0,1.0,True
97,10.0,207.0,1.0,1.0,13.0,5.0,5.0,True
98,13.0,301.0,1.0,1.0,61.0,35.0,34.0,True
99,11.0,44.0,1.0,1.0,34.0,2.0,2.0,True
100,1.0,309.0,1.0,1.0,3.0,0.0,11.0,False
101,8.0,384.5,2.0,1.0,5.0,88.0,57.0,True
102,1.0,397.5,2.0,1.0,2.0,3.0,8.0,True
103,12.0,398.17,1.0,1.0,8.0,0.0,225.0,False
104,31.5,400.0,2.0,1.0,1.0,38.0,2.0,True
105,22.0,402.0,1.0,1.0,21.0,1.0,1.0,True
106,3.0,227.0,1.0,1.0,2.0,3.0,10.0,True
107,10.0,55.0,1.0,1.0,34.0,1.0,1.0,True
108,37.0,410.83,2.0,1.0,0.5,26.0,3.0,True
109,4.0,381.0,1.0,1.0,0.0,5.0,1.0,True
110,22.0,403.5,1.0,1.0,0.0,20.0,20.0,True
111,3.6,404.5,5.0,1.0,2.2,51.0,8.0,True
112,163.5,429.0,1.0,1.0,208.0,136.0,0.0,True
113,52.0,432.5,2.0,1.0,32.0,18.0,1.0,True
114,20.0,102.67,1.0,1.0,0.0,20.0,4.0,True
115,18.86,82.0,7.0,1.0,13.21,193.0,191.0,True
116,8.0,438.0,1.0,1.0,169.0,25.0,11.0,True
117,7.0,437.08,1.0,1.0,2.0,6.0,1.0,True
118,16.0,438.08,1.0,1.0,14.0,11.0,32.0,True
119,9.5,473.0,2.0,1.0,0.0,32.0,1.0,True
120,205.0,493.5,2.0,1.0,3.0,132.0,46.0,True
121,66.5,510.5,2.0,1.0,0.5,62.0,13.0,True
122,4.0,105.23,1.0,1.0,3.0,2.0,2.0,True
123,29.1,111.0,4.0,1.0,24.6,120.0,82.0,True
124,1.64,121.0,4.0,1.0,13.09,101.0,60.0,True
125,7.0,119.0,1.0,1.0,7.0,14.0,6.0,True
126,31.46,120.0,5.0,1.0,18.08,647.0,176.0,True
127,107.0,422.83,1.0,1.0,1.0,15.0,2.0,True
128,26.38,136.0,4.0,1.0,41.25,493.0,208.0,True
129,214.5,606.5,2.0,1.0,0.5,23.0,16.0,True
130,12.0,71.17,2.0,1.0,113.0,66.0,1.0,True
131,3.0,271.0,2.0,1.0,0.0,123.0,29.0,True
132,93.0,185.0,1.0,1.0,0.0,33.0,1.0,True
133,27.5,192.0,2.0,1.0,1.0,0.0,28.0,False
134,32.0,13.0,2.0,1.0,70.5,15.0,65.0,True
135,0.33,188.5,3.0,1.0,44.67,153.0,0.0,True
136,2.0,692.0,2.0,1.0,0.0,22.0,16.0,True
137,8.5,375.92,1.0,1.0,38.5,0.0,7.0,False
138,15.33,674.0,2.0,1.0,197.33,11.0,30.0,True
139,46.67,371.0,2.0,1.0,40.67,45.0,28.0,True
140,0.67,1.0,1.0,1.0,3.33,127.0,84.0,False
141,9.43,701.83,4.0,1.0,173.0,57.0,47.0,True
142,65.5,377.07,1.0,1.0,25.5,38.0,14.0,True
143,1.0,3.0,1.0,1.0,176.0,8.0,4.0,True
144,10.0,206.83,2.0,1.0,296.0,60.0,5.0,True
145,32.5,47.0,1.0,1.0,20.0,24.0,1.0,True
146,18.5,111.77,1.0,1.0,208.5,109.0,113.0,True
147,1.0,368.17,2.0,1.0,1.5,137.0,98.0,True
