,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,0.0,3.0,2.95,0.0,1.0,0.0,3.0,1914.0,0.0,1
1,1.67,10.0,3.4,0.17,1.0,23.61,10.0,261.0,36.0,1
2,1.8,10.0,1.97,0.4,1.0,30.2,10.0,33.0,12.0,1
3,2.3,12.0,2.47,0.3,1.0,11.5,12.0,262.0,15.0,1
4,1.4,20.0,2.83,0.3,1.0,1.2,20.0,430.0,33.0,1
5,8.4,32.0,1.35,0.8,1.0,17.8,32.0,422.0,142.0,1
6,0.75,23.0,4.19,0.06,1.0,11.64,13.0,625.0,329.0,1
7,2.0,26.0,2.37,0.12,1.0,31.0,15.0,88.0,63.0,1
8,2.17,5.0,2.18,0.17,1.0,44.0,4.0,40.0,22.0,1
9,3.0,4.0,1.35,0.25,1.0,44.0,1.0,93.0,34.0,1
10,2.97,10.0,3.61,0.12,1.0,28.48,8.0,997.0,477.0,1
11,3.43,13.0,1.51,0.57,1.0,30.57,11.0,172.0,48.0,1
12,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,1
13,0.0,37.0,0.84,0.0,1.0,0.0,3.0,665.0,0.0,1
14,6.0,38.0,1.42,1.0,1.0,0.75,4.0,150.0,93.0,1
15,3.63,30.0,3.29,0.16,1.0,17.21,19.0,269.0,95.0,1
16,5.45,6.0,3.19,0.2,1.0,22.05,3.0,242.0,146.0,1
17,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,1
18,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,1
19,0.0,50.0,1.04,0.0,1.0,0.0,30.0,659.0,0.0,1
20,16.6,50.0,2.16,0.27,1.0,89.93,36.0,584.0,274.0,1
21,12.2,52.5,2.99,0.4,1.0,12.2,39.0,635.0,122.0,1
22,0.0,13.5,0.91,0.0,1.0,0.0,15.0,243.0,0.0,1
23,48.0,63.33,1.35,0.67,2.0,67.0,0.0,1233.0,5.0,1
24,0.0,11.5,1.79,0.0,1.0,0.0,15.0,524.0,0.0,1
25,98.67,31.33,1.8,0.92,2.0,33.58,1.97,565.0,58.0,1
26,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,1
27,100.73,41.8,2.33,1.09,2.0,190.55,0.13,758.0,175.0,1
28,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,1
29,29.27,0.0,2.82,1.18,1.0,100.55,0.0,588.0,41.0,1
30,3.0,0.0,1.97,1.2,1.0,193.6,0.0,125.0,8.0,1
31,25.29,7.0,2.05,2.29,1.0,178.86,6.0,466.0,15.0,1
32,34.55,1.5,3.25,2.1,1.0,272.45,3.0,633.0,57.0,1
33,27.7,0.0,2.98,2.6,1.0,103.7,0.0,258.0,69.0,1
34,0.0,0.0,2.53,0.0,1.0,0.0,0.0,300.0,0.0,1
35,34.73,4.5,2.54,3.18,1.0,107.64,4.0,950.0,3.0,1
36,28.21,0.0,3.62,1.62,1.0,36.25,0.0,623.0,86.0,1
37,0.0,15.5,1.12,0.0,1.0,0.0,1.0,144.0,150.0,1
38,0.25,17.0,1.68,0.25,1.0,1.75,0.0,36.0,45.0,1
39,0.29,0.0,3.83,0.19,2.0,78.86,0.0,2676.0,231.0,1
40,11.86,39.58,1.8,0.19,1.0,64.26,30.0,486.65,195.77,1
41,5.24,25.01,1.31,0.08,1.0,28.37,21.62,350.55,86.42,1
42,7.09,29.09,1.45,0.11,1.0,38.42,23.97,388.66,117.04,1
43,2.0,17.89,1.06,0.03,1.0,10.83,17.53,284.05,32.98,1
44,13.38,42.92,1.92,0.21,1.0,72.48,31.93,517.83,220.83,1
45,1.69,17.21,1.04,0.03,1.0,9.14,17.14,277.67,27.86,1
46,6.26,27.27,1.38,0.1,1.0,33.92,22.92,371.62,103.35,1
47,10.41,36.39,1.69,0.17,1.0,56.39,28.17,456.82,171.81,1
48,1.39,16.56,1.02,0.02,1.0,7.54,16.76,271.57,22.96,1
49,12.55,41.1,1.86,0.2,1.0,68.01,30.88,500.87,207.21,1
50,9.45,34.27,1.62,0.15,1.0,51.18,26.95,437.04,155.92,1
51,3.37,20.91,1.17,0.05,1.0,18.25,19.26,312.18,55.59,1
52,9.63,34.68,1.64,0.15,1.0,52.19,27.19,440.9,159.01,1
53,11.27,38.27,1.76,0.18,1.0,61.04,29.25,474.43,185.96,1
54,13.76,43.76,1.95,0.22,1.0,74.55,32.41,525.67,227.13,1
55,11.07,37.84,1.74,0.18,1.0,59.98,29.01,470.43,182.74,1
56,5.91,26.5,1.36,0.09,1.0,32.03,22.48,364.44,97.58,1
57,0.81,15.29,0.98,0.01,1.0,4.41,16.03,259.74,13.45,1
58,6.19,27.11,1.38,0.1,1.0,33.53,22.83,370.15,102.17,1
59,9.01,33.32,1.59,0.14,1.0,48.84,26.4,428.18,148.79,1
60,3.47,21.13,1.17,0.06,1.0,18.8,19.39,314.29,57.28,1
61,12.06,40.01,1.82,0.19,1.0,65.31,30.25,490.64,198.98,1
62,1.7,17.24,1.04,0.03,1.0,9.2,17.15,277.9,28.04,1
63,12.95,41.98,1.89,0.21,1.0,70.18,31.39,509.08,213.8,1
64,12.88,41.83,1.88,0.21,1.0,69.8,31.3,507.67,212.67,1
65,0.67,14.98,0.96,0.01,1.0,3.65,15.85,256.83,11.12,1
66,0.37,14.32,0.94,0.01,1.0,2.03,15.47,250.7,6.19,1
67,1.11,15.94,1.0,0.02,1.0,6.01,16.4,265.78,18.31,1
68,1.21,16.16,1.0,0.02,1.0,6.56,16.53,267.88,19.99,1
69,10.38,36.33,1.69,0.17,1.0,56.26,28.14,456.31,171.4,1
70,11.38,38.53,1.77,0.18,1.0,61.66,29.4,476.8,187.86,1
71,4.75,23.94,1.27,0.08,1.0,25.73,21.01,340.58,78.41,1
72,12.84,41.73,1.88,0.21,1.0,69.57,31.24,506.78,211.95,1
73,6.08,26.87,1.37,0.1,1.0,32.95,22.69,367.95,100.4,1
74,0.21,13.97,0.93,0.0,1.0,1.15,15.27,247.37,3.51,1
75,12.86,41.77,1.88,0.21,1.0,69.66,31.27,507.13,212.24,1
76,10.63,36.88,1.71,0.17,1.0,57.61,28.45,461.44,175.52,1
77,0.98,15.66,0.99,0.02,1.0,5.31,16.24,263.14,16.18,1
78,2.11,18.13,1.07,0.03,1.0,11.42,17.67,286.29,34.79,1
79,15.71,48.04,2.09,0.25,1.0,85.11,34.87,565.69,259.29,1
80,7.48,29.95,1.48,0.12,1.0,40.54,24.47,396.73,123.52,1
81,2.83,19.72,1.13,0.05,1.0,15.33,18.58,301.13,46.71,1
82,5.61,25.84,1.33,0.09,1.0,30.4,22.1,358.27,92.62,1
83,11.94,39.75,1.81,0.19,1.0,64.68,30.1,488.25,197.07,1
84,13.44,43.05,1.92,0.22,1.0,72.82,32.0,519.11,221.86,1
85,7.88,30.83,1.5,0.13,1.0,42.7,24.97,404.92,130.11,1
86,6.22,27.17,1.38,0.1,1.0,33.68,22.87,370.71,102.62,1
87,11.84,39.54,1.8,0.19,1.0,64.16,29.98,486.29,195.49,1
88,10.01,35.52,1.66,0.16,1.0,54.25,27.67,448.7,165.28,1
89,2.83,19.73,1.13,0.05,1.0,15.36,18.59,301.23,46.79,1
90,9.24,33.83,1.61,0.15,1.0,50.09,26.7,432.91,152.6,1
91,8.77,32.79,1.57,0.14,1.0,47.53,26.1,423.21,144.81,1
92,6.73,28.3,1.42,0.11,1.0,36.46,23.51,381.26,111.09,1
93,6.88,28.63,1.43,0.11,1.0,37.29,23.71,384.38,113.6,1
94,5.09,24.69,1.3,0.08,1.0,27.58,21.44,347.59,84.04,1
95,14.72,45.87,2.02,0.24,1.0,79.77,33.63,545.46,243.03,1
96,4.12,22.56,1.22,0.07,1.0,22.33,20.21,327.68,68.04,1
97,1.76,17.37,1.05,0.03,1.0,9.54,17.23,279.17,29.07,1
98,10.34,36.24,1.69,0.17,1.0,56.04,28.09,455.49,170.74,1
99,14.13,44.57,1.97,0.23,1.0,76.56,32.88,533.28,233.24,1
100,10.12,35.76,1.67,0.16,1.0,54.85,27.81,450.96,167.1,1
101,15.4,47.35,2.07,0.25,1.0,83.42,34.48,559.29,254.14,1
102,13.83,43.92,1.95,0.22,1.0,74.94,32.5,527.16,228.33,1
103,2.64,19.3,1.11,0.04,1.0,14.29,18.34,297.2,43.55,1
