,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,1
1,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,1
2,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,1
3,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,1
4,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,1
5,6.2,43.0,1.71,0.4,3.0,6.5,0.0,727.0,438.0,1
6,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,1
7,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,1
8,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,1
9,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,1
10,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,1
11,18.42,40.5,1.63,0.42,3.0,18.67,0.0,789.0,709.0,1
12,26.83,41.5,0.64,0.83,3.0,8.0,0.0,500.0,457.0,1
13,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,1
14,9.3,60.0,1.78,0.2,2.0,13.45,0.75,800.0,562.0,1
15,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,1
16,8.41,83.0,3.3,0.18,2.0,54.12,0.75,579.0,348.0,1
17,13.39,99.0,3.09,0.13,3.0,66.26,0.39,1502.0,636.0,1
18,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,1
19,16.44,45.0,3.68,0.16,2.0,58.4,0.0,463.0,341.0,1
20,30.55,119.0,2.5,0.36,3.0,34.73,0.39,911.0,549.0,1
21,12.95,54.0,3.17,0.19,2.0,29.24,0.0,1787.0,722.0,1
22,15.77,100.5,3.94,0.19,3.0,106.65,0.0,1016.0,513.0,1
23,25.4,2.0,2.65,0.47,4.0,303.53,0.62,487.0,193.0,1
24,29.0,4.0,2.27,0.38,3.0,379.69,0.99,487.0,430.0,1
25,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,1
26,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,1
27,82.75,14.33,1.9,1.0,2.0,16.88,0.13,362.0,119.0,1
28,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,1
29,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,1
30,122.0,10.0,2.06,1.33,2.0,184.33,2.0,198.0,213.0,1
31,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,1
32,209.8,5.0,1.68,2.4,3.0,90.8,0.99,190.0,94.0,1
33,100.73,41.8,2.33,1.09,2.0,190.55,0.13,758.0,175.0,1
34,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,1
35,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,1
36,54.9,24.0,3.6,0.67,2.0,17.57,1.5,977.0,977.0,1
37,69.12,17.0,3.44,0.69,3.0,276.12,1.0,779.0,104.0,1
38,24.44,0.0,3.99,0.5,2.0,322.47,0.0,1273.0,244.0,1
39,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,1
40,17.88,103.14,3.73,0.22,3.0,96.38,0.06,1001.02,518.14,1
41,19.14,104.72,3.61,0.23,3.0,90.23,0.09,992.04,521.22,1
42,28.09,115.93,2.74,0.34,3.0,46.68,0.32,928.45,543.02,1
43,15.96,100.74,3.92,0.2,3.0,105.72,0.01,1014.66,513.46,1
44,19.59,105.28,3.57,0.24,3.0,88.07,0.1,988.88,522.3,1
45,26.86,114.39,2.86,0.32,3.0,52.66,0.29,937.18,540.03,1
46,27.21,114.82,2.83,0.33,3.0,50.97,0.3,934.72,540.87,1
47,16.09,100.89,3.91,0.2,3.0,105.13,0.01,1013.78,513.76,1
48,18.01,103.3,3.72,0.22,3.0,95.76,0.06,1000.11,518.45,1
49,27.87,115.65,2.76,0.33,3.0,47.76,0.32,930.03,542.47,1
50,21.46,107.63,3.39,0.26,3.0,78.95,0.15,975.56,526.87,1
51,18.0,103.29,3.72,0.22,3.0,95.81,0.06,1000.18,518.42,1
52,18.77,104.25,3.65,0.23,3.0,92.05,0.08,994.69,520.3,1
53,27.09,114.67,2.84,0.32,3.0,51.57,0.3,935.59,540.57,1
54,24.62,111.58,3.08,0.3,3.0,63.58,0.23,953.12,534.56,1
55,16.97,101.99,3.82,0.21,3.0,100.84,0.03,1007.52,515.91,1
56,28.36,116.27,2.71,0.34,3.0,45.36,0.33,926.52,543.68,1
