,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,1
1,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,1
2,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,1
3,6.2,43.0,1.71,0.4,3.0,6.5,0.0,727.0,438.0,1
4,5.29,61.0,2.58,0.29,4.0,6.57,0.0,1455.0,12.0,1
5,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,1
6,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,1
7,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,1
8,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,1
9,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,1
10,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,1
11,12.64,91.0,3.38,0.29,3.0,30.79,0.0,217.0,67.0,1
12,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,1
13,22.88,39.0,2.95,0.25,2.0,81.62,0.0,127.0,46.0,1
14,16.44,45.0,3.68,0.16,2.0,58.4,0.0,463.0,341.0,1
15,15.77,100.5,3.94,0.19,3.0,106.65,0.0,1016.0,513.0,1
16,48.0,0.0,3.1,0.5,2.0,28.5,0.0,51.0,40.0,1
17,25.4,2.0,2.65,0.47,4.0,303.53,0.62,487.0,193.0,1
18,22.54,3.0,4.57,0.21,2.0,125.07,1.75,47.0,46.0,1
19,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,1
20,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,1
21,12.66,95.0,4.36,0.17,2.0,113.66,0.01,2075.0,299.0,1
22,67.5,65.83,2.72,0.88,2.0,6.38,0.0,469.0,83.0,1
23,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,1
24,36.4,3.0,3.87,0.45,2.0,91.35,1.75,97.0,73.0,1
25,31.19,5.0,3.27,0.48,2.0,349.14,1.78,2311.0,89.0,1
26,30.96,126.83,4.13,0.39,3.0,1.83,0.0,1722.0,279.0,1
27,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,1
28,65.19,41.0,3.43,0.48,2.0,173.29,1.84,257.0,43.0,1
29,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,1
30,100.73,41.8,2.33,1.09,2.0,190.55,0.13,758.0,175.0,1
31,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,1
32,73.88,27.0,2.95,0.71,2.0,278.53,2.0,975.0,39.0,1
33,80.8,6.0,2.41,1.0,3.0,426.07,0.66,341.0,57.0,1
34,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,1
35,53.15,25.67,3.74,0.56,2.0,428.7,0.13,1000.0,234.0,1
36,69.12,17.0,3.44,0.69,3.0,276.12,1.0,779.0,104.0,1
37,24.44,0.0,3.99,0.5,2.0,322.47,0.0,1273.0,244.0,1
38,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,1
39,0.29,0.0,3.83,0.19,2.0,78.86,0.0,2676.0,231.0,1
40,57.15,52.9,2.83,0.74,2.24,31.26,0.0,576.42,128.59,1
41,66.7,64.83,2.73,0.86,2.02,8.3,0.0,477.31,86.53,1
42,26.89,15.07,3.15,0.36,2.95,104.06,0.02,890.65,261.94,1
43,50.12,44.11,2.91,0.65,2.41,48.17,0.01,649.44,159.57,1
44,56.74,52.39,2.84,0.74,2.25,32.25,0.0,580.7,130.4,1
45,62.47,59.55,2.78,0.81,2.12,18.47,0.0,521.22,105.16,1
46,59.06,55.28,2.81,0.77,2.2,26.67,0.0,556.62,120.19,1
47,37.28,28.05,3.04,0.49,2.71,79.07,0.01,782.81,216.17,1
48,52.92,47.61,2.88,0.69,2.34,41.45,0.01,620.4,147.25,1
49,53.87,48.79,2.87,0.7,2.32,39.16,0.01,610.52,143.06,1
50,35.93,26.37,3.06,0.47,2.74,82.31,0.01,796.78,222.1,1
51,63.94,61.38,2.76,0.83,2.08,14.95,0.0,506.0,98.7,1
52,54.23,49.24,2.86,0.71,2.31,38.3,0.01,606.81,141.48,1
53,25.57,13.42,3.16,0.34,2.98,107.22,0.02,904.32,267.74,1
54,41.83,33.75,2.99,0.55,2.6,68.12,0.01,735.52,196.11,1
55,56.8,52.46,2.84,0.74,2.25,32.11,0.0,580.1,130.15,1
56,49.35,43.15,2.91,0.64,2.43,50.02,0.01,657.41,162.96,1
