,nuc,aexp,ns,age,asexp,la,target
0,29.57,12.0,2.0,48.57,1.0,358.0,True
1,36.25,20.0,2.0,13.12,0.79,36.0,True
2,23.97,49.0,2.0,1.0,1.0,251.0,True
3,23.4,21.0,2.0,4.0,1.16,145.0,True
4,30.4,8.0,2.0,11.6,1.0,17.0,True
5,36.4,0.0,2.0,13.7,0.0,129.0,True
6,35.53,16.0,2.0,42.13,1.0,216.0,True
7,33.31,33.0,2.0,11.92,0.63,63.0,True
8,30.33,0.0,2.0,7.67,0.0,6.0,True
9,49.5,36.0,2.0,4.0,0.93,18.0,True
10,34.15,8.0,2.0,53.77,0.99,208.0,True
11,30.67,69.0,2.0,7.0,1.16,205.0,True
12,27.7,51.0,2.0,0.0,0.98,357.0,True
13,33.33,6.0,2.0,17.0,0.52,31.0,True
14,46.0,14.0,2.0,29.67,0.54,113.0,True
15,39.0,0.0,2.0,22.0,0.0,4.0,True
16,41.93,19.0,2.0,37.29,0.13,452.0,True
17,32.5,5.0,2.0,25.0,0.16,2.0,True
18,42.43,2.0,2.0,40.86,0.25,106.0,True
19,44.0,3.0,2.0,10.33,0.0,33.0,True
20,51.14,0.0,2.0,18.29,0.0,109.0,True
21,42.0,56.0,2.0,26.0,1.09,108.0,True
22,30.77,8.0,2.0,7.08,0.22,171.0,True
23,38.2,67.0,2.0,18.2,0.03,188.0,True
24,48.2,7.0,2.0,0.0,0.55,61.0,True
25,37.21,32.0,2.0,17.95,0.96,278.0,True
26,35.5,10.0,2.0,23.67,1.0,105.0,True
27,32.0,17.0,2.0,1.4,0.56,140.0,True
28,34.0,28.0,2.0,1.0,0.02,242.0,True
29,21.67,11.0,2.0,6.33,0.03,262.0,True
30,56.71,7.0,2.0,19.86,0.53,103.0,True
31,45.33,50.0,2.0,3.33,0.61,51.0,True
32,58.4,11.0,2.0,6.6,0.88,237.0,True
33,35.59,4.0,2.0,0.82,0.88,229.0,True
34,39.0,5.0,2.0,46.33,0.94,215.0,True
35,35.43,7.0,2.0,10.57,1.01,174.0,True
36,47.22,22.0,2.0,22.22,0.89,389.0,True
37,31.75,52.0,2.0,15.0,0.77,128.0,True
38,32.0,0.0,2.0,39.67,0.0,42.0,True
39,49.92,31.0,2.0,35.08,0.99,334.0,True
40,31.68,7.64,2.0,7.58,0.21,168.23,True
41,32.12,7.47,2.0,7.82,0.2,166.89,True
42,46.56,1.8,2.0,15.77,0.05,122.94,True
43,41.92,3.62,2.0,13.21,0.1,137.06,True
44,31.91,7.55,2.0,7.71,0.21,167.52,True
45,49.91,0.48,2.0,17.61,0.01,112.75,True
46,31.33,7.78,2.0,7.38,0.21,169.3,True
47,42.49,3.4,2.0,13.52,0.09,135.34,True
48,34.12,6.69,2.0,8.92,0.18,160.82,True
49,31.19,7.83,2.0,7.31,0.21,169.72,True
50,44.15,2.75,2.0,14.44,0.08,130.29,True
51,50.6,0.21,2.0,17.99,0.01,110.64,True
52,47.4,1.47,2.0,16.23,0.04,120.39,True
53,44.32,2.68,2.0,14.53,0.07,129.77,True
54,42.72,3.31,2.0,13.65,0.09,134.63,True
55,45.81,2.09,2.0,15.35,0.06,125.24,True
56,32.55,7.3,2.0,8.06,0.2,165.58,True
57,44.44,2.63,2.0,14.6,0.07,129.38,True
58,47.35,1.49,2.0,16.2,0.04,120.55,True
59,43.04,3.18,2.0,13.83,0.09,133.65,True
60,42.75,3.3,2.0,13.67,0.09,134.55,True
61,38.17,5.09,2.0,11.15,0.14,148.47,True
62,46.95,1.65,2.0,15.98,0.05,121.76,True
63,41.73,3.7,2.0,13.11,0.1,137.65,True
64,47.63,1.38,2.0,16.35,0.04,119.68,True
65,46.89,1.67,2.0,15.95,0.05,121.94,True
66,45.88,2.07,2.0,15.39,0.06,125.02,True
67,45.61,2.17,2.0,15.24,0.06,125.83,True
68,46.6,1.78,2.0,15.78,0.05,122.83,True
69,49.1,0.8,2.0,17.16,0.02,115.23,True
70,47.83,1.3,2.0,16.46,0.04,119.09,True
71,48.23,1.14,2.0,16.68,0.03,117.86,True
72,50.5,0.25,2.0,17.93,0.01,110.96,True
73,46.1,1.98,2.0,15.51,0.05,124.34,True
74,41.77,3.68,2.0,13.13,0.1,137.52,True
75,49.79,0.53,2.0,17.54,0.01,113.13,True
76,43.42,3.03,2.0,14.04,0.08,132.5,True
77,42.33,3.46,2.0,13.44,0.09,135.81,True
78,41.49,3.79,2.0,12.97,0.1,138.39,True
79,45.09,2.38,2.0,14.96,0.06,127.42,True
80,32.96,7.14,2.0,8.28,0.2,164.32,True
81,38.57,4.94,2.0,11.37,0.14,147.27,True
82,36.16,5.88,2.0,10.04,0.16,154.58,True
83,49.52,0.64,2.0,17.39,0.02,113.93,True
84,50.45,0.27,2.0,17.9,0.01,111.12,True
85,31.06,7.89,2.0,7.23,0.22,170.13,True
86,39.79,4.46,2.0,12.04,0.12,143.56,True
87,33.13,7.07,2.0,8.38,0.19,163.82,True
88,48.42,1.07,2.0,16.79,0.03,117.3,True
89,45.37,2.27,2.0,15.11,0.06,126.57,True
90,50.54,0.24,2.0,17.95,0.01,110.85,True
91,36.83,5.62,2.0,10.41,0.15,152.54,True
92,50.01,0.44,2.0,17.66,0.01,112.45,True
93,42.87,3.25,2.0,13.73,0.09,134.19,True
94,47.7,1.35,2.0,16.39,0.04,119.48,True
95,37.9,5.2,2.0,11.0,0.14,149.3,True
96,45.86,2.07,2.0,15.38,0.06,125.06,True
97,32.67,7.25,2.0,8.12,0.2,165.21,True
98,48.27,1.13,2.0,16.7,0.03,117.75,True
99,44.86,2.47,2.0,14.83,0.07,128.12,True
100,33.89,6.78,2.0,8.79,0.19,161.51,True
101,42.53,3.38,2.0,13.55,0.09,135.2,True
102,41.69,3.71,2.0,13.09,0.1,137.76,True
103,44.08,2.77,2.0,14.4,0.08,130.5,True
104,35.34,6.21,2.0,9.59,0.17,157.11,True
105,42.69,3.32,2.0,13.63,0.09,134.73,True
106,32.88,7.17,2.0,8.24,0.2,164.59,True
107,32.68,7.25,2.0,8.13,0.2,165.18,True
108,42.83,3.27,2.0,13.71,0.09,134.31,True
109,49.64,0.59,2.0,17.46,0.02,113.58,True
110,50.21,0.37,2.0,17.77,0.01,111.84,True
111,39.15,4.71,2.0,11.69,0.13,145.51,True
112,49.05,0.82,2.0,17.14,0.02,115.36,True
113,50.28,0.34,2.0,17.81,0.01,111.62,True
114,35.72,6.06,2.0,9.8,0.17,155.93,True
115,37.5,5.36,2.0,10.78,0.15,150.5,True
116,44.88,2.46,2.0,14.84,0.07,128.05,True
117,40.68,4.11,2.0,12.53,0.11,140.84,True
118,47.7,1.35,2.0,16.39,0.04,119.48,True
119,32.66,7.26,2.0,8.12,0.2,165.25,True
120,38.62,4.92,2.0,11.39,0.13,147.12,True
121,40.22,4.29,2.0,12.28,0.12,142.24,True
122,33.99,6.73,2.0,8.85,0.18,161.19,True
123,31.55,7.69,2.0,7.51,0.21,168.61,True
124,50.12,0.4,2.0,17.72,0.01,112.11,True
125,35.3,6.22,2.0,9.57,0.17,157.2,True
126,37.28,5.44,2.0,10.66,0.15,151.2,True
127,44.36,2.66,2.0,14.56,0.07,129.63,True
128,33.8,6.81,2.0,8.74,0.19,161.78,True
129,36.0,5.95,2.0,9.95,0.16,155.09,True
130,35.97,5.96,2.0,9.94,0.16,155.18,True
131,50.34,0.31,2.0,17.84,0.01,111.44,True
132,32.45,7.34,2.0,8.0,0.2,165.89,True
133,42.72,3.31,2.0,13.65,0.09,134.64,True
134,31.42,7.75,2.0,7.43,0.21,169.03,True
135,42.85,3.26,2.0,13.72,0.09,134.23,True
136,50.0,0.45,2.0,17.66,0.01,112.47,True
137,46.87,1.68,2.0,15.94,0.05,121.99,True
138,40.39,4.22,2.0,12.37,0.12,141.72,True
139,32.17,7.45,2.0,7.85,0.2,166.73,True
140,35.29,6.22,2.0,9.57,0.17,157.23,True
141,42.52,3.39,2.0,13.54,0.09,135.25,True
142,48.87,0.89,2.0,17.03,0.02,115.92,True
143,48.75,0.94,2.0,16.97,0.03,116.3,True
144,35.87,6.0,2.0,9.88,0.16,155.47,True
145,36.39,5.79,2.0,10.17,0.16,153.89,True
146,40.05,4.36,2.0,12.18,0.12,142.77,True
147,49.92,0.48,2.0,17.61,0.01,112.73,True
148,46.68,1.75,2.0,15.83,0.05,122.57,True
149,42.3,3.47,2.0,13.42,0.09,135.92,True
150,44.75,2.51,2.0,14.77,0.07,128.44,True
151,32.22,7.43,2.0,7.87,0.2,166.6,True
152,34.96,6.36,2.0,9.38,0.17,158.25,True
153,38.84,4.83,2.0,11.52,0.13,146.45,True
154,41.22,3.9,2.0,12.82,0.11,139.21,True
155,33.7,6.85,2.0,8.69,0.19,162.08,True
156,43.18,3.13,2.0,13.91,0.09,133.22,True
157,37.99,5.17,2.0,11.05,0.14,149.03,True
158,38.63,4.91,2.0,11.4,0.13,147.09,True
159,46.78,1.71,2.0,15.88,0.05,122.29,True
160,41.51,3.78,2.0,12.99,0.1,138.31,True
161,48.69,0.96,2.0,16.94,0.03,116.46,True
