,nuc,aexp,ns,age,asexp,la,target
0,64.0,1.0,1.0,13.0,1.0,3.0,True
1,65.0,0.0,1.0,2.0,0.0,1.0,True
2,66.0,0.0,1.0,4.0,0.0,1.0,True
3,71.0,0.0,1.0,1.0,0.0,1.0,True
4,74.0,0.0,1.0,26.0,0.0,3.0,True
5,75.0,0.0,1.0,15.0,0.0,9.0,True
6,76.0,1.0,1.0,13.0,1.0,29.0,True
7,80.0,0.0,1.0,0.0,0.0,6.0,True
8,57.0,0.0,1.0,5.0,0.0,1.0,True
9,59.0,0.0,1.0,8.0,0.0,1.0,True
10,54.5,2.0,1.0,18.0,1.0,136.0,True
11,60.0,36.0,1.0,9.0,10.0,34.0,True
12,63.25,47.0,1.0,19.75,2.0,36.0,True
13,75.0,0.0,1.0,27.0,0.0,1.0,True
14,60.5,0.0,1.0,1.0,0.0,50.0,True
15,81.67,35.0,1.0,2.33,11.0,153.0,True
16,63.25,7.0,1.0,5.25,4.0,51.0,True
17,61.0,0.0,1.0,6.0,0.0,39.0,True
18,69.0,2.0,1.0,0.0,2.0,13.0,True
19,68.0,0.0,1.0,9.0,0.0,2.0,True
20,63.0,5.0,1.0,0.0,3.0,1.0,True
21,64.0,1.0,1.0,0.0,0.0,6.0,True
22,64.0,0.0,1.0,4.0,0.0,1.0,True
23,72.0,14.0,1.0,10.0,14.0,4.0,True
24,74.0,0.0,1.0,11.0,0.0,2.0,True
25,69.0,6.0,1.0,8.0,4.0,2.0,True
26,48.5,13.0,1.0,22.17,4.0,74.0,True
27,74.0,1.0,1.0,2.0,1.0,6.0,True
28,73.5,10.0,1.0,23.0,2.0,10.0,True
29,83.0,1.0,1.0,2.33,0.0,370.0,True
30,66.0,0.0,1.0,12.5,0.0,41.0,True
31,66.0,34.0,1.0,4.0,1.0,5.0,True
32,53.0,0.0,1.0,15.5,0.0,56.0,True
33,57.33,4.0,1.0,2.67,1.0,68.0,True
34,81.0,1.0,1.0,25.0,0.0,48.0,True
35,71.0,16.0,1.0,5.0,6.0,1.0,True
36,70.0,7.0,1.0,19.0,6.0,3.0,True
37,62.0,8.0,1.0,3.0,2.0,34.0,True
38,76.0,26.0,1.0,27.0,6.0,18.0,True
39,77.0,5.0,1.0,9.0,5.0,1.0,True
40,63.1,4.51,1.0,0.39,2.7,1.0,True
41,63.7,1.51,1.0,2.79,0.91,1.0,True
42,63.74,1.32,1.0,2.94,0.79,1.0,True
43,63.5,2.49,1.0,2.01,1.5,1.0,True
44,63.84,0.78,1.0,3.38,0.47,1.0,True
45,63.84,0.79,1.0,3.37,0.47,1.0,True
46,63.48,2.62,1.0,1.9,1.57,1.0,True
47,63.4,3.01,1.0,1.59,1.81,1.0,True
48,63.23,3.84,1.0,0.93,2.31,1.0,True
49,63.7,1.48,1.0,2.82,0.89,1.0,True
50,63.76,1.22,1.0,3.02,0.73,1.0,True
51,63.31,3.47,1.0,1.23,2.08,1.0,True
52,63.3,3.48,1.0,1.22,2.09,1.0,True
53,63.97,0.15,1.0,3.88,0.09,1.0,True
54,63.93,0.36,1.0,3.72,0.21,1.0,True
55,63.48,2.59,1.0,1.93,1.55,1.0,True
56,63.21,3.94,1.0,0.85,2.36,1.0,True
57,63.78,1.09,1.0,3.13,0.65,1.0,True
58,63.44,2.81,1.0,1.75,1.69,1.0,True
59,63.11,4.47,1.0,0.42,2.68,1.0,True
60,63.68,1.58,1.0,2.74,0.95,1.0,True
61,63.99,0.07,1.0,3.95,0.04,1.0,True
62,63.2,3.99,1.0,0.81,2.4,1.0,True
63,63.53,2.35,1.0,2.12,1.41,1.0,True
64,63.91,0.43,1.0,3.65,0.26,1.0,True
65,63.71,1.45,1.0,2.84,0.87,1.0,True
66,63.72,1.38,1.0,2.9,0.83,1.0,True
67,63.37,3.17,1.0,1.46,1.9,1.0,True
68,63.38,3.11,1.0,1.51,1.87,1.0,True
69,63.46,2.68,1.0,1.86,1.61,1.0,True
70,63.53,2.33,1.0,2.14,1.4,1.0,True
71,63.77,1.16,1.0,3.07,0.7,1.0,True
72,63.18,4.11,1.0,0.71,2.47,1.0,True
73,63.79,1.03,1.0,3.17,0.62,1.0,True
74,63.72,1.4,1.0,2.88,0.84,1.0,True
75,63.27,3.67,1.0,1.06,2.2,1.0,True
76,63.69,1.55,1.0,2.76,0.93,1.0,True
77,63.68,1.58,1.0,2.74,0.95,1.0,True
78,63.19,4.07,1.0,0.74,2.44,1.0,True
79,63.22,3.91,1.0,0.87,2.34,1.0,True
80,63.81,0.97,1.0,3.22,0.58,1.0,True
81,63.31,3.47,1.0,1.22,2.08,1.0,True
82,63.46,2.68,1.0,1.86,1.61,1.0,True
83,63.52,2.41,1.0,2.07,1.45,1.0,True
84,63.87,0.63,1.0,3.5,0.38,1.0,True
85,63.38,3.09,1.0,1.53,1.85,1.0,True
86,63.4,2.99,1.0,1.6,1.8,1.0,True
87,63.22,3.9,1.0,0.88,2.34,1.0,True
88,63.99,0.07,1.0,3.95,0.04,1.0,True
89,63.64,1.82,1.0,2.55,1.09,1.0,True
90,63.59,2.03,1.0,2.38,1.22,1.0,True
91,63.03,4.85,1.0,0.12,2.91,1.0,True
92,63.71,1.47,1.0,2.82,0.88,1.0,True
93,63.68,1.61,1.0,2.71,0.97,1.0,True
94,63.19,4.05,1.0,0.76,2.43,1.0,True
95,63.12,4.42,1.0,0.47,2.65,1.0,True
96,63.9,0.48,1.0,3.62,0.29,1.0,True
97,63.93,0.34,1.0,3.72,0.21,1.0,True
98,63.93,0.37,1.0,3.71,0.22,1.0,True
99,63.41,2.93,1.0,1.66,1.76,1.0,True
100,63.82,0.91,1.0,3.27,0.54,1.0,True
101,63.2,4.0,1.0,0.8,2.4,1.0,True
102,63.32,3.39,1.0,1.29,2.03,1.0,True
103,64.0,0.02,1.0,3.98,0.01,1.0,True
104,63.37,3.17,1.0,1.46,1.9,1.0,True
105,63.76,1.19,1.0,3.05,0.71,1.0,True
106,63.76,1.21,1.0,3.03,0.73,1.0,True
107,63.83,0.83,1.0,3.34,0.5,1.0,True
108,63.21,3.97,1.0,0.82,2.38,1.0,True
109,63.64,1.79,1.0,2.56,1.08,1.0,True
110,63.22,3.92,1.0,0.86,2.35,1.0,True
111,63.91,0.44,1.0,3.65,0.26,1.0,True
112,63.69,1.54,1.0,2.76,0.93,1.0,True
113,63.88,0.6,1.0,3.52,0.36,1.0,True
114,63.37,3.14,1.0,1.49,1.89,1.0,True
115,63.45,2.77,1.0,1.78,1.66,1.0,True
116,63.85,0.75,1.0,3.4,0.45,1.0,True
117,63.09,4.53,1.0,0.38,2.72,1.0,True
118,63.48,2.58,1.0,1.94,1.55,1.0,True
119,63.45,2.75,1.0,1.8,1.65,1.0,True
120,63.61,1.95,1.0,2.44,1.17,1.0,True
121,63.39,3.03,1.0,1.58,1.82,1.0,True
122,63.05,4.74,1.0,0.21,2.84,1.0,True
123,63.99,0.03,1.0,3.97,0.02,1.0,True
124,63.5,2.51,1.0,1.99,1.51,1.0,True
125,63.27,3.67,1.0,1.07,2.2,1.0,True
126,63.62,1.88,1.0,2.5,1.13,1.0,True
127,63.36,3.18,1.0,1.45,1.91,1.0,True
128,63.39,3.05,1.0,1.56,1.83,1.0,True
129,63.65,1.74,1.0,2.6,1.05,1.0,True
130,63.13,4.34,1.0,0.53,2.61,1.0,True
131,63.32,3.38,1.0,1.3,2.03,1.0,True
132,63.0,4.98,1.0,0.02,2.99,1.0,True
133,63.26,3.71,1.0,1.03,2.23,1.0,True
134,63.99,0.03,1.0,3.98,0.02,1.0,True
135,63.82,0.88,1.0,3.29,0.53,1.0,True
136,63.8,0.98,1.0,3.21,0.59,1.0,True
137,63.99,0.07,1.0,3.94,0.04,1.0,True
138,63.66,1.71,1.0,2.63,1.03,1.0,True
139,63.87,0.65,1.0,3.48,0.39,1.0,True
140,63.15,4.24,1.0,0.6,2.55,1.0,True
141,63.41,2.93,1.0,1.65,1.76,1.0,True
142,63.87,0.66,1.0,3.47,0.39,1.0,True
143,63.04,4.81,1.0,0.16,2.88,1.0,True
144,63.35,3.26,1.0,1.4,1.95,1.0,True
145,63.06,4.71,1.0,0.23,2.83,1.0,True
146,63.87,0.65,1.0,3.48,0.39,1.0,True
147,63.48,2.59,1.0,1.93,1.55,1.0,True
148,63.29,3.53,1.0,1.18,2.12,1.0,True
149,63.54,2.29,1.0,2.17,1.37,1.0,True
150,63.76,1.18,1.0,3.06,0.71,1.0,True
151,63.18,4.09,1.0,0.73,2.46,1.0,True
152,63.23,3.84,1.0,0.93,2.3,1.0,True
153,63.09,4.57,1.0,0.35,2.74,1.0,True
154,63.44,2.81,1.0,1.75,1.68,1.0,True
155,63.01,4.96,1.0,0.03,2.98,1.0,True
156,63.43,2.83,1.0,1.73,1.7,1.0,True
157,63.49,2.56,1.0,1.95,1.54,1.0,True
158,63.3,3.48,1.0,1.22,2.09,1.0,True
159,63.42,2.88,1.0,1.7,1.73,1.0,True
160,63.75,1.27,1.0,2.98,0.76,1.0,True
161,63.48,2.59,1.0,1.93,1.55,1.0,True
162,63.21,3.95,1.0,0.84,2.37,1.0,True
163,63.23,3.83,1.0,0.94,2.3,1.0,True
164,63.34,3.3,1.0,1.36,1.98,1.0,True
165,63.66,1.71,1.0,2.63,1.03,1.0,True
166,63.15,4.24,1.0,0.61,2.55,1.0,True
167,63.17,4.14,1.0,0.69,2.49,1.0,True
168,63.21,3.97,1.0,0.83,2.38,1.0,True
169,63.64,1.81,1.0,2.56,1.08,1.0,True
170,63.27,3.67,1.0,1.06,2.2,1.0,True
171,63.54,2.31,1.0,2.16,1.38,1.0,True
172,63.97,0.14,1.0,3.89,0.08,1.0,True
173,63.95,0.26,1.0,3.79,0.15,1.0,True
174,63.64,1.79,1.0,2.57,1.07,1.0,True
175,63.82,0.91,1.0,3.27,0.54,1.0,True
176,63.81,0.95,1.0,3.24,0.57,1.0,True
177,63.13,4.36,1.0,0.51,2.62,1.0,True
178,63.56,2.19,1.0,2.25,1.31,1.0,True
179,63.47,2.63,1.0,1.89,1.58,1.0,True
180,63.99,0.03,1.0,3.97,0.02,1.0,True
181,63.8,1.0,1.0,3.2,0.6,1.0,True
182,63.25,3.77,1.0,0.99,2.26,1.0,True
183,63.61,1.93,1.0,2.45,1.16,1.0,True
184,63.54,2.32,1.0,2.15,1.39,1.0,True
185,63.64,1.81,1.0,2.55,1.09,1.0,True
186,63.23,3.87,1.0,0.9,2.32,1.0,True
187,63.96,0.2,1.0,3.84,0.12,1.0,True
188,63.6,2.02,1.0,2.38,1.21,1.0,True
189,63.05,4.77,1.0,0.18,2.86,1.0,True
190,63.29,3.57,1.0,1.14,2.14,1.0,True
191,63.5,2.5,1.0,2.0,1.5,1.0,True
192,63.09,4.53,1.0,0.38,2.72,1.0,True
193,63.73,1.33,1.0,2.94,0.8,1.0,True
194,63.25,3.77,1.0,0.98,2.26,1.0,True
195,63.88,0.6,1.0,3.52,0.36,1.0,True
196,63.23,3.83,1.0,0.93,2.3,1.0,True
197,63.56,2.19,1.0,2.25,1.32,1.0,True
198,63.72,1.4,1.0,2.88,0.84,1.0,True
199,63.1,4.5,1.0,0.4,2.7,1.0,True
200,63.52,2.4,1.0,2.08,1.44,1.0,True
201,63.02,4.9,1.0,0.08,2.94,1.0,True
202,63.48,2.59,1.0,1.92,1.56,1.0,True
203,63.83,0.87,1.0,3.31,0.52,1.0,True
204,63.45,2.76,1.0,1.79,1.65,1.0,True
205,63.55,2.23,1.0,2.21,1.34,1.0,True
206,63.47,2.66,1.0,1.88,1.59,1.0,True
207,63.06,4.7,1.0,0.24,2.82,1.0,True
208,63.7,1.51,1.0,2.79,0.91,1.0,True
209,63.68,1.58,1.0,2.73,0.95,1.0,True
210,63.23,3.84,1.0,0.92,2.31,1.0,True
211,63.56,2.18,1.0,2.26,1.31,1.0,True
212,63.15,4.26,1.0,0.6,2.55,1.0,True
213,63.81,0.96,1.0,3.23,0.58,1.0,True
214,63.85,0.74,1.0,3.41,0.44,1.0,True
215,63.48,2.62,1.0,1.9,1.57,1.0,True
216,63.07,4.66,1.0,0.27,2.79,1.0,True
217,63.82,0.88,1.0,3.29,0.53,1.0,True
218,63.15,4.27,1.0,0.58,2.56,1.0,True
219,63.72,1.39,1.0,2.89,0.83,1.0,True
220,63.52,2.39,1.0,2.09,1.43,1.0,True
221,63.31,3.43,1.0,1.25,2.06,1.0,True
222,63.47,2.66,1.0,1.87,1.59,1.0,True
223,63.97,0.15,1.0,3.88,0.09,1.0,True
224,63.45,2.75,1.0,1.8,1.65,1.0,True
225,63.36,3.18,1.0,1.46,1.91,1.0,True
226,63.71,1.44,1.0,2.85,0.86,1.0,True
227,63.8,1.01,1.0,3.19,0.6,1.0,True
228,63.4,2.99,1.0,1.61,1.79,1.0,True
229,63.29,3.53,1.0,1.18,2.12,1.0,True
230,63.7,1.49,1.0,2.81,0.89,1.0,True
231,63.5,2.52,1.0,1.99,1.51,1.0,True
232,63.86,0.69,1.0,3.45,0.41,1.0,True
233,63.29,3.55,1.0,1.16,2.13,1.0,True
234,63.68,1.62,1.0,2.7,0.97,1.0,True
235,63.47,2.67,1.0,1.87,1.6,1.0,True
236,63.0,4.99,1.0,0.0,3.0,1.0,True
237,63.61,1.94,1.0,2.45,1.16,1.0,True
238,63.49,2.54,1.0,1.97,1.52,1.0,True
239,63.8,0.98,1.0,3.21,0.59,1.0,True
240,63.15,4.26,1.0,0.59,2.55,1.0,True
241,63.24,3.8,1.0,0.96,2.28,1.0,True
242,63.79,1.07,1.0,3.15,0.64,1.0,True
243,63.98,0.08,1.0,3.93,0.05,1.0,True
244,63.5,2.51,1.0,1.99,1.51,1.0,True
245,63.73,1.36,1.0,2.91,0.82,1.0,True
246,63.19,4.07,1.0,0.75,2.44,1.0,True
247,63.56,2.21,1.0,2.23,1.33,1.0,True
248,63.78,1.12,1.0,3.11,0.67,1.0,True
249,63.75,1.26,1.0,2.99,0.76,1.0,True
250,63.03,4.84,1.0,0.13,2.9,1.0,True
251,63.48,2.58,1.0,1.94,1.55,1.0,True
252,63.72,1.38,1.0,2.9,0.83,1.0,True
253,63.03,4.85,1.0,0.12,2.91,1.0,True
254,63.81,0.94,1.0,3.25,0.57,1.0,True
255,63.91,0.46,1.0,3.63,0.28,1.0,True
256,63.69,1.53,1.0,2.78,0.92,1.0,True
257,63.91,0.44,1.0,3.65,0.27,1.0,True
258,63.64,1.78,1.0,2.58,1.07,1.0,True
259,63.24,3.8,1.0,0.96,2.28,1.0,True
260,63.76,1.18,1.0,3.05,0.71,1.0,True
261,63.42,2.91,1.0,1.68,1.74,1.0,True
262,63.81,0.97,1.0,3.23,0.58,1.0,True
263,63.41,2.95,1.0,1.64,1.77,1.0,True
264,63.66,1.7,1.0,2.64,1.02,1.0,True
265,63.09,4.57,1.0,0.34,2.74,1.0,True
266,63.63,1.84,1.0,2.53,1.1,1.0,True
267,63.59,2.07,1.0,2.35,1.24,1.0,True
268,63.78,1.08,1.0,3.13,0.65,1.0,True
269,63.79,1.07,1.0,3.15,0.64,1.0,True
270,63.16,4.18,1.0,0.66,2.51,1.0,True
271,63.49,2.53,1.0,1.98,1.52,1.0,True
272,63.92,0.4,1.0,3.68,0.24,1.0,True
273,63.68,1.62,1.0,2.71,0.97,1.0,True
274,63.14,4.32,1.0,0.54,2.59,1.0,True
275,63.44,2.8,1.0,1.76,1.68,1.0,True
276,63.39,3.06,1.0,1.55,1.84,1.0,True
277,63.63,1.87,1.0,2.5,1.12,1.0,True
278,63.75,1.25,1.0,3.0,0.75,1.0,True
279,63.07,4.67,1.0,0.26,2.8,1.0,True
280,63.16,4.2,1.0,0.64,2.52,1.0,True
281,63.74,1.28,1.0,2.98,0.77,1.0,True
282,63.64,1.82,1.0,2.55,1.09,1.0,True
283,63.47,2.65,1.0,1.88,1.59,1.0,True
284,63.89,0.57,1.0,3.55,0.34,1.0,True
285,63.3,3.5,1.0,1.2,2.1,1.0,True
286,63.66,1.72,1.0,2.63,1.03,1.0,True
