,nuc,aexp,ns,age,asexp,la,target
0,17.77,1.0,4.0,139.63,0.0,194.0,True
1,35.29,28.0,3.0,78.57,0.38,174.0,True
2,21.8,21.0,4.0,44.6,0.26,458.0,True
3,24.38,55.0,4.0,70.12,0.25,435.0,True
4,29.78,0.0,4.0,53.0,0.0,9.0,True
5,67.6,2.0,4.0,39.4,0.31,212.0,True
6,15.5,100.0,4.0,81.21,0.0,272.0,True
7,43.27,52.0,3.0,35.77,0.5,837.0,True
8,40.18,1.0,3.0,43.0,0.33,474.0,True
9,42.85,134.0,3.0,63.77,0.54,186.0,True
10,32.75,181.0,4.0,96.42,0.14,435.0,True
11,11.42,33.0,3.0,66.38,0.17,617.0,True
12,23.77,61.0,4.0,106.0,0.33,484.0,True
13,35.84,81.0,4.0,2.21,0.33,270.0,True
14,35.33,3.0,4.0,14.67,0.0,224.0,True
15,5.78,6.0,4.0,72.5,0.0,828.0,True
16,44.32,5.0,4.0,14.68,0.15,128.0,True
17,48.77,3.0,3.0,15.31,0.56,498.0,True
18,17.11,10.0,4.0,21.67,0.0,731.0,True
19,15.87,63.0,4.0,75.4,0.13,419.0,True
20,61.6,64.0,3.0,35.4,0.61,327.0,True
21,58.11,4.0,4.0,10.33,0.37,240.0,True
22,49.15,2.0,4.0,31.74,0.31,206.0,True
23,40.9,121.0,3.0,38.5,0.5,416.0,True
24,40.11,128.0,3.0,37.37,0.5,251.0,True
25,38.84,17.0,3.0,42.47,0.61,235.0,True
26,39.5,135.0,3.0,40.83,0.17,615.0,True
27,29.92,18.0,4.0,2.85,0.0,454.0,True
28,30.87,161.0,4.0,31.43,0.33,744.0,True
29,26.07,3.0,5.0,64.0,0.25,798.0,True
30,40.08,20.0,3.0,88.5,0.52,752.0,True
31,58.89,87.0,3.0,56.61,0.61,545.0,True
32,62.64,0.0,4.0,73.14,0.0,900.0,True
33,55.33,12.0,4.0,100.33,0.08,49.0,True
34,26.4,56.0,4.0,100.93,0.32,110.0,True
35,56.4,14.0,4.0,78.76,0.41,289.0,True
36,52.6,50.0,3.0,25.7,0.42,248.0,True
37,35.08,58.0,3.0,62.92,0.38,437.0,True
38,31.18,22.0,4.0,73.55,0.0,318.0,True
39,46.63,35.0,3.0,117.11,0.81,461.0,True
40,52.16,16.98,3.76,32.62,0.38,235.23,True
41,58.28,47.49,3.27,34.43,0.53,294.78,True
42,49.35,3.03,3.98,31.8,0.32,208.0,True
43,57.2,42.1,3.35,34.11,0.5,284.26,True
44,61.51,63.56,3.01,35.37,0.61,326.14,True
45,61.55,63.73,3.0,35.38,0.61,326.48,True
46,57.77,44.95,3.31,34.28,0.52,289.83,True
47,53.52,23.78,3.65,33.03,0.42,248.51,True
48,51.28,12.63,3.83,32.37,0.36,226.75,True
49,55.36,32.93,3.5,33.57,0.46,266.37,True
50,60.78,59.93,3.07,35.16,0.59,319.06,True
51,54.51,28.68,3.57,33.32,0.44,258.08,True
52,49.86,5.55,3.94,31.95,0.33,212.93,True
53,60.49,58.49,3.09,35.07,0.58,316.24,True
54,52.09,16.62,3.76,32.6,0.38,234.54,True
55,61.51,63.54,3.01,35.37,0.61,326.11,True
56,59.34,52.76,3.18,34.74,0.56,305.07,True
57,57.01,41.16,3.37,34.05,0.5,282.43,True
58,53.71,24.73,3.63,33.08,0.42,250.37,True
59,55.3,32.62,3.51,33.55,0.46,265.76,True
60,59.62,54.16,3.16,34.82,0.56,307.81,True
61,50.82,10.35,3.87,32.23,0.35,222.29,True
62,56.45,38.34,3.41,33.89,0.49,276.93,True
63,56.16,36.93,3.44,33.8,0.48,274.17,True
64,58.69,49.5,3.23,34.54,0.54,298.7,True
65,51.99,16.13,3.77,32.57,0.38,233.58,True
66,58.17,46.93,3.28,34.39,0.53,293.68,True
