,nuc,aexp,ns,age,asexp,la,target
0,44.0,3.0,3.0,1.67,0.52,285.0,True
1,18.77,37.0,3.0,5.55,0.26,531.0,True
2,21.8,21.0,4.0,44.6,0.26,458.0,True
3,24.38,55.0,4.0,70.12,0.25,435.0,True
4,39.04,1.0,3.0,19.22,0.33,1000.0,True
5,25.0,13.0,3.0,0.17,0.01,656.0,True
6,22.5,10.0,5.0,20.38,0.05,709.0,True
7,67.6,2.0,4.0,39.4,0.31,212.0,True
8,43.27,52.0,3.0,35.77,0.5,837.0,True
9,42.41,53.0,3.0,11.23,0.5,265.0,True
10,40.18,1.0,3.0,43.0,0.33,474.0,True
11,21.62,26.0,3.0,16.54,0.61,308.0,True
12,17.5,6.0,4.0,7.1,0.1,198.0,True
13,35.84,81.0,4.0,2.21,0.33,270.0,True
14,35.33,3.0,4.0,14.67,0.0,224.0,True
15,25.39,9.0,3.0,18.52,0.34,641.0,True
16,22.72,0.0,4.0,20.77,0.0,1167.0,True
17,44.32,5.0,4.0,14.68,0.15,128.0,True
18,48.77,3.0,3.0,15.31,0.56,498.0,True
19,17.11,10.0,4.0,21.67,0.0,731.0,True
20,11.9,22.0,4.0,14.0,0.32,706.0,True
21,25.57,99.0,3.0,3.86,0.17,813.0,True
22,61.6,64.0,3.0,35.4,0.61,327.0,True
23,51.26,44.0,3.0,8.68,0.35,151.0,True
24,58.11,4.0,4.0,10.33,0.37,240.0,True
25,49.15,2.0,4.0,31.74,0.31,206.0,True
26,38.84,17.0,3.0,42.47,0.61,235.0,True
27,29.92,18.0,4.0,2.85,0.0,454.0,True
28,19.78,1.0,3.0,41.44,0.33,835.0,True
29,26.07,3.0,5.0,64.0,0.25,798.0,True
30,40.08,20.0,3.0,88.5,0.52,752.0,True
31,23.08,6.0,3.0,15.15,0.59,551.0,True
32,22.53,7.0,3.0,12.56,0.59,475.0,True
33,58.89,87.0,3.0,56.61,0.61,545.0,True
34,62.64,0.0,4.0,73.14,0.0,900.0,True
35,56.4,14.0,4.0,78.76,0.41,289.0,True
36,52.6,50.0,3.0,25.7,0.42,248.0,True
37,57.36,0.0,4.0,1.92,0.0,158.0,True
38,35.08,58.0,3.0,62.92,0.38,437.0,True
39,31.18,22.0,4.0,73.55,0.0,318.0,True
40,38.24,44.26,3.47,25.34,0.47,505.14,True
41,39.12,45.0,3.45,25.72,0.48,498.41,True
42,11.99,22.07,4.0,14.04,0.32,705.34,True
43,39.17,45.05,3.45,25.74,0.48,498.02,True
44,16.45,25.85,3.91,15.96,0.35,671.28,True
45,60.6,63.16,3.02,34.97,0.6,334.62,True
46,22.59,31.03,3.78,18.6,0.38,624.5,True
47,47.09,51.74,3.29,29.15,0.52,437.66,True
48,53.11,56.83,3.17,31.75,0.56,391.73,True
49,23.48,31.78,3.77,18.98,0.39,617.72,True
50,39.19,45.06,3.45,25.75,0.48,497.93,True
51,23.57,31.86,3.77,19.02,0.39,617.04,True
52,56.76,59.91,3.1,33.32,0.58,363.91,True
53,37.35,43.5,3.49,24.96,0.47,511.95,True
54,45.97,50.79,3.31,28.67,0.52,446.23,True
55,41.9,47.35,3.4,26.92,0.49,477.23,True
56,18.24,27.36,3.87,16.73,0.36,657.67,True
57,50.1,54.28,3.23,30.45,0.54,414.72,True
58,48.52,52.95,3.26,29.77,0.53,426.73,True
59,22.86,31.26,3.78,18.72,0.38,622.4,True
60,37.49,43.62,3.49,25.02,0.47,510.87,True
61,61.25,63.71,3.01,35.25,0.61,329.64,True
62,43.03,48.3,3.37,27.4,0.5,468.65,True
63,37.1,43.3,3.49,24.85,0.47,513.83,True
64,12.75,22.72,3.98,14.37,0.32,699.51,True
65,24.37,32.54,3.75,19.37,0.39,610.87,True
66,27.83,35.46,3.68,20.86,0.41,584.56,True
67,41.32,46.86,3.41,26.67,0.49,481.67,True
68,39.3,45.16,3.45,25.8,0.48,497.02,True
69,17.85,27.02,3.88,16.56,0.35,660.66,True
70,13.17,23.08,3.97,14.55,0.33,696.29,True
71,46.7,51.41,3.3,28.98,0.52,440.63,True
72,30.42,37.65,3.63,21.97,0.43,564.79,True
73,41.85,47.31,3.4,26.89,0.49,477.63,True
74,60.22,62.84,3.03,34.81,0.6,337.5,True
75,54.95,58.38,3.13,32.54,0.57,377.72,True
76,49.5,53.78,3.24,30.19,0.54,419.26,True
77,16.49,25.88,3.91,15.98,0.35,670.97,True
78,14.72,24.38,3.94,15.21,0.34,684.5,True
79,40.46,46.14,3.43,26.3,0.49,488.18,True
80,38.69,44.64,3.46,25.53,0.48,501.74,True
81,24.45,32.61,3.75,19.4,0.39,610.29,True
82,53.5,57.16,3.16,31.91,0.56,388.74,True
83,27.32,35.03,3.69,20.64,0.41,588.42,True
84,29.56,36.92,3.64,21.6,0.42,571.36,True
85,49.91,54.12,3.24,30.37,0.54,416.11,True
86,55.13,58.53,3.13,32.61,0.57,376.37,True
87,28.23,35.8,3.67,21.03,0.41,581.45,True
88,27.13,34.87,3.69,20.56,0.41,589.85,True
89,40.87,46.48,3.42,26.47,0.49,485.1,True
90,29.57,36.93,3.64,21.61,0.42,571.28,True
91,45.62,50.5,3.32,28.52,0.52,448.84,True
92,40.05,45.79,3.43,26.12,0.48,491.3,True
93,34.8,41.35,3.54,23.86,0.45,531.36,True
94,17.52,26.75,3.89,16.42,0.35,663.18,True
95,39.34,45.19,3.45,25.82,0.48,496.73,True
96,32.8,39.66,3.58,23.0,0.44,546.66,True
97,54.55,58.04,3.14,32.36,0.57,380.75,True
98,39.45,45.28,3.45,25.86,0.48,495.91,True
99,39.82,45.59,3.44,26.02,0.48,493.09,True
100,27.64,35.3,3.68,20.78,0.41,585.98,True
101,29.12,36.55,3.65,21.41,0.42,574.68,True
102,55.73,59.04,3.12,32.87,0.57,371.77,True
103,61.32,63.77,3.01,35.28,0.61,329.11,True
104,54.91,58.34,3.13,32.52,0.57,378.04,True
105,44.71,49.72,3.34,28.13,0.51,455.83,True
106,51.06,55.09,3.21,30.86,0.55,407.41,True
107,16.35,25.76,3.91,15.92,0.34,672.07,True
108,36.97,43.19,3.5,24.8,0.47,514.82,True
109,20.29,29.09,3.83,17.61,0.37,642.03,True
110,56.71,59.87,3.1,33.3,0.58,364.28,True
111,41.07,46.65,3.41,26.56,0.49,483.55,True
112,15.81,25.3,3.92,15.68,0.34,676.2,True
113,56.24,59.47,3.11,33.09,0.58,367.87,True
114,17.9,27.07,3.88,16.58,0.35,660.28,True
115,57.28,60.35,3.09,33.54,0.58,359.95,True
116,37.62,43.74,3.48,25.08,0.47,509.85,True
117,55.14,58.54,3.13,32.62,0.57,376.24,True
118,34.18,40.83,3.55,23.59,0.45,536.08,True
119,41.74,47.22,3.4,26.85,0.49,478.41,True
120,18.01,27.17,3.88,16.63,0.35,659.38,True
121,36.82,43.06,3.5,24.73,0.46,515.96,True
