,nuc,aexp,ns,age,asexp,la,target
0,3.5,6.0,1.0,108.5,2.0,43.0,True
1,7.71,12.0,1.0,139.14,3.0,124.0,True
2,4.0,0.0,1.0,103.0,0.0,3.0,True
3,9.5,0.0,1.0,124.0,0.0,29.0,True
4,1.33,1.0,1.0,103.33,1.0,103.0,True
5,12.53,23.0,1.0,73.2,14.0,228.0,True
6,3.0,0.0,1.0,104.0,0.0,1.0,True
7,5.0,4.0,1.0,118.0,1.0,1.0,True
8,4.0,5.0,1.0,98.5,0.0,42.0,True
9,9.95,20.0,1.0,96.1,17.0,214.0,True
10,9.0,7.0,1.0,89.25,2.0,539.0,True
11,6.83,9.0,1.0,123.83,6.0,301.0,True
12,3.0,0.0,1.0,108.5,0.0,44.0,True
13,7.18,0.0,1.0,156.59,0.0,227.0,True
14,10.59,4.0,1.0,73.71,1.0,465.0,True
15,2.33,0.0,1.0,125.67,0.0,114.0,True
16,6.0,0.0,1.0,146.0,0.0,72.0,True
17,2.0,0.0,1.0,146.25,0.0,129.0,True
18,15.5,1.0,1.0,111.75,1.0,56.0,True
19,10.0,1.0,1.0,74.0,1.0,120.0,True
20,2.0,6.0,1.0,102.0,6.0,11.0,True
21,5.0,9.0,1.0,129.0,0.0,44.0,True
22,10.0,6.0,1.0,138.0,0.0,241.0,True
23,12.5,0.0,1.0,108.5,0.0,36.0,True
24,2.0,15.0,1.0,108.0,6.0,27.0,True
25,12.33,0.0,1.0,122.67,0.0,101.0,True
26,6.33,18.0,1.0,88.0,11.0,126.0,True
27,2.0,20.0,1.0,140.0,13.0,209.0,True
28,11.0,3.0,1.0,105.54,3.0,589.0,True
29,18.95,13.0,1.0,108.82,13.0,830.0,True
30,4.0,26.0,1.0,112.83,18.0,63.0,True
31,2.67,4.0,1.0,124.33,1.0,167.0,True
32,2.57,11.0,1.0,86.14,6.0,255.0,True
33,1.79,12.0,1.0,67.83,7.0,486.0,True
34,11.07,1.0,1.0,113.67,1.0,24.0,True
35,17.83,1.0,1.0,115.42,1.0,86.0,True
36,4.71,17.0,1.0,152.71,1.0,152.0,True
37,6.29,27.0,1.0,97.0,7.0,282.0,True
38,6.67,29.0,1.0,78.0,9.0,156.0,True
39,1.0,0.0,1.0,87.0,0.0,52.0,True
40,3.89,6.0,1.0,110.51,4.58,65.37,True
41,6.56,6.0,1.0,122.54,2.58,142.22,True
42,7.01,6.0,1.0,124.56,2.24,155.15,True
43,4.73,6.0,1.0,114.27,3.95,89.41,True
44,4.38,6.0,1.0,112.71,4.22,79.4,True
45,9.71,6.0,1.0,136.71,0.22,232.74,True
46,5.85,6.0,1.0,119.34,3.11,121.79,True
47,6.91,6.0,1.0,124.09,2.32,152.1,True
48,2.08,6.0,1.0,102.36,5.94,13.31,True
49,7.8,6.0,1.0,128.09,1.65,177.71,True
50,7.48,6.0,1.0,126.66,1.89,168.53,True
51,7.75,6.0,1.0,127.86,1.69,176.21,True
52,4.66,6.0,1.0,113.98,4.0,87.52,True
53,2.73,6.0,1.0,105.27,5.45,31.92,True
54,4.45,6.0,1.0,113.02,4.16,81.42,True
55,6.28,6.0,1.0,121.28,2.79,134.16,True
56,8.34,6.0,1.0,130.53,1.25,193.25,True
57,7.15,6.0,1.0,125.18,2.14,159.08,True
58,4.4,6.0,1.0,112.78,4.2,79.86,True
59,4.53,6.0,1.0,113.37,4.11,83.61,True
60,5.67,6.0,1.0,118.53,3.25,116.61,True
61,2.54,6.0,1.0,104.43,5.59,26.55,True
62,8.22,6.0,1.0,130.0,1.33,189.86,True
63,3.8,6.0,1.0,110.09,4.65,62.7,True
64,5.8,6.0,1.0,119.09,3.15,120.22,True
65,6.45,6.0,1.0,122.03,2.66,138.97,True
66,8.89,6.0,1.0,133.0,0.83,209.06,True
67,6.0,6.0,1.0,119.98,3.0,125.88,True
68,5.51,6.0,1.0,117.78,3.37,111.84,True
69,5.86,6.0,1.0,119.36,3.11,121.92,True
70,9.8,6.0,1.0,137.11,0.15,235.31,True
71,4.14,6.0,1.0,111.61,4.4,72.38,True
72,4.93,6.0,1.0,115.17,3.81,95.13,True
73,8.48,6.0,1.0,131.16,1.14,197.32,True
74,5.92,6.0,1.0,119.63,3.06,123.62,True
75,3.25,6.0,1.0,107.61,5.07,46.83,True
76,2.68,6.0,1.0,105.08,5.49,30.65,True
77,6.57,6.0,1.0,122.58,2.57,142.46,True
78,4.64,6.0,1.0,113.9,4.02,87.03,True
79,9.25,6.0,1.0,134.61,0.56,219.35,True
80,5.52,6.0,1.0,117.86,3.36,112.3,True
81,9.07,6.0,1.0,133.79,0.7,214.12,True
82,7.39,6.0,1.0,126.26,1.96,166.03,True
83,9.98,6.0,1.0,137.93,0.01,240.54,True
84,7.32,6.0,1.0,125.92,2.01,163.85,True
85,8.81,6.0,1.0,132.63,0.9,206.69,True
86,7.64,6.0,1.0,127.38,1.77,173.16,True
87,4.8,6.0,1.0,114.6,3.9,91.48,True
88,9.74,6.0,1.0,136.83,0.19,233.54,True
89,9.24,6.0,1.0,134.57,0.57,219.09,True
90,8.47,6.0,1.0,131.14,1.14,197.14,True
91,6.46,6.0,1.0,122.07,2.66,139.22,True
92,6.37,6.0,1.0,121.65,2.73,136.52,True
93,3.34,6.0,1.0,108.03,5.0,49.51,True
94,2.13,6.0,1.0,102.61,5.9,14.87,True
95,9.36,6.0,1.0,135.12,0.48,222.58,True
96,9.75,6.0,1.0,136.87,0.19,233.76,True
97,6.12,6.0,1.0,120.54,2.91,129.48,True
98,8.47,6.0,1.0,131.1,1.15,196.91,True
99,5.16,6.0,1.0,116.21,3.63,101.8,True
100,6.76,6.0,1.0,123.43,2.43,147.95,True
101,3.44,6.0,1.0,108.46,4.92,52.27,True
102,6.24,6.0,1.0,121.09,2.82,132.98,True
103,9.01,6.0,1.0,133.55,0.74,212.57,True
104,3.43,6.0,1.0,108.43,4.93,52.07,True
105,3.63,6.0,1.0,109.33,4.78,57.83,True
106,8.45,6.0,1.0,131.03,1.16,196.46,True
107,5.37,6.0,1.0,117.17,3.47,107.92,True
108,6.66,6.0,1.0,122.98,2.5,145.02,True
109,4.99,6.0,1.0,115.45,3.76,96.95,True
110,5.94,6.0,1.0,119.74,3.04,124.32,True
111,9.95,6.0,1.0,137.77,0.04,239.54,True
112,3.98,6.0,1.0,110.92,4.51,68.01,True
113,4.31,6.0,1.0,112.39,4.27,77.35,True
114,2.55,6.0,1.0,104.45,5.59,26.68,True
115,5.37,6.0,1.0,117.16,3.47,107.84,True
116,5.57,6.0,1.0,118.07,3.32,113.67,True
117,9.31,6.0,1.0,134.88,0.52,221.08,True
118,2.88,6.0,1.0,105.97,5.34,36.39,True
119,7.04,6.0,1.0,124.69,2.22,155.94,True
120,7.16,6.0,1.0,125.22,2.13,159.36,True
121,8.06,6.0,1.0,129.28,1.45,185.26,True
122,7.09,6.0,1.0,124.92,2.18,157.45,True
