,nuc,aexp,ns,age,asexp,la,target
0,65.67,17.0,2.0,16.67,1.0,27.0,True
1,34.15,8.0,2.0,53.77,0.99,208.0,True
2,32.47,0.0,2.0,64.26,0.0,135.0,True
3,57.8,114.0,2.0,55.8,0.63,40.0,True
4,46.0,14.0,2.0,29.67,0.54,113.0,True
5,66.67,43.0,2.0,28.67,0.05,93.0,True
6,73.0,156.0,2.0,60.5,0.63,14.0,True
7,41.93,19.0,2.0,37.29,0.13,452.0,True
8,63.0,0.0,1.0,51.0,0.0,5.0,True
9,42.43,2.0,2.0,40.86,0.25,106.0,True
10,51.14,0.0,2.0,18.29,0.0,109.0,True
11,71.4,9.0,2.0,40.6,0.39,57.0,True
12,62.0,39.0,2.0,13.0,0.62,135.0,True
13,70.5,40.0,2.0,25.0,0.56,26.0,True
14,56.71,7.0,2.0,19.86,0.53,103.0,True
15,46.75,0.0,2.0,51.0,0.0,17.0,True
16,53.0,6.0,2.0,50.67,0.88,302.0,True
17,34.67,2.0,2.0,101.67,0.75,32.0,True
18,47.33,1.0,1.0,116.67,0.0,3.0,True
19,77.27,0.0,2.0,68.82,0.0,255.0,True
20,56.0,14.0,2.0,147.2,0.97,103.0,True
21,32.67,17.0,2.0,59.67,0.78,221.0,True
22,35.14,1.0,2.0,55.14,0.5,25.0,True
23,74.67,12.0,3.0,43.11,0.76,155.0,True
24,39.0,5.0,2.0,46.33,0.94,215.0,True
25,47.22,22.0,2.0,22.22,0.89,389.0,True
26,70.0,2.0,1.0,130.0,1.0,1.0,True
27,59.82,0.0,1.0,91.45,0.0,182.0,True
28,42.27,10.0,2.0,82.13,1.69,174.0,True
29,71.75,11.0,2.0,141.0,1.7,22.0,True
30,38.15,12.0,2.0,85.2,1.7,603.0,True
31,34.67,21.0,2.0,66.0,0.28,7.0,True
32,59.2,13.0,2.0,71.4,1.7,229.0,True
33,58.33,0.0,1.0,77.17,0.0,16.0,True
34,49.0,0.0,2.0,55.0,0.0,9.0,True
35,37.94,4.0,2.0,83.0,0.06,360.0,True
36,72.33,4.0,2.0,107.47,0.06,730.0,True
37,77.17,5.0,2.0,53.58,0.12,82.0,True
38,49.92,31.0,2.0,35.08,0.99,334.0,True
39,46.63,35.0,3.0,117.11,0.81,461.0,True
40,45.68,7.57,2.0,101.66,0.74,64.41,True
41,40.07,4.07,2.0,76.87,0.61,43.41,True
42,47.56,8.74,2.0,109.94,0.78,71.43,True
43,49.29,9.82,2.0,117.6,0.82,77.92,True
44,47.06,8.43,2.0,107.74,0.77,69.57,True
45,44.84,7.04,2.0,97.95,0.72,61.27,True
46,38.0,2.78,2.0,67.76,0.56,35.69,True
