,nuc,aexp,ns,age,asexp,la,target
0,12.88,105.0,5.0,25.76,0.25,344.0,True
1,12.3,94.0,4.0,23.3,0.33,63.0,True
2,14.43,296.0,3.0,8.57,0.49,98.0,True
3,4.36,297.0,3.0,17.91,0.49,32.0,True
4,11.58,336.0,3.0,15.96,0.49,370.0,True
5,11.07,97.0,4.0,43.25,0.4,56.0,True
6,25.75,161.0,3.0,37.88,0.0,123.0,True
7,32.75,181.0,4.0,96.42,0.14,435.0,True
8,31.26,191.0,4.0,24.26,0.14,636.0,True
9,22.0,197.0,4.0,54.12,0.14,852.0,True
10,21.29,95.0,6.0,20.57,0.2,289.0,True
11,29.23,196.0,3.0,6.0,0.5,157.0,True
12,21.21,201.0,3.0,21.75,0.54,285.0,True
13,31.09,203.0,3.0,11.14,0.54,490.0,True
14,39.31,253.0,4.0,18.22,0.14,226.0,True
15,16.25,259.0,4.0,3.75,0.06,50.0,True
16,7.5,261.0,4.0,6.75,0.06,65.0,True
17,2.62,269.0,4.0,3.21,0.14,173.0,True
18,21.95,270.0,3.0,9.82,0.26,251.0,True
19,27.68,296.0,4.0,85.18,0.4,505.0,True
20,49.2,248.0,3.0,28.4,0.54,628.0,True
21,41.43,304.0,4.0,70.14,0.33,69.0,True
22,74.0,306.0,3.0,34.67,0.35,20.0,True
23,37.83,318.0,3.0,46.17,0.61,90.0,True
24,24.27,259.0,5.0,61.19,0.26,116.0,True
25,42.41,319.0,3.0,35.65,0.26,78.0,True
26,21.4,233.0,3.0,50.8,0.0,7.0,True
27,30.87,161.0,4.0,31.43,0.33,744.0,True
28,24.52,253.0,3.0,32.22,0.5,736.0,True
29,23.38,282.0,3.0,115.75,0.5,142.0,True
30,26.0,288.0,3.0,95.75,0.5,35.0,True
31,30.0,195.0,5.0,15.86,0.05,586.0,True
32,21.5,312.0,3.0,35.0,0.0,11.0,True
33,59.0,189.0,4.0,22.44,0.33,74.0,True
34,54.3,306.0,3.0,46.74,0.54,492.0,True
35,53.57,399.0,7.0,17.71,0.33,39.0,True
36,48.86,402.0,4.0,66.59,0.32,537.0,True
37,67.5,403.0,4.0,91.25,0.4,41.0,True
38,45.61,333.0,4.0,57.58,0.35,726.0,True
39,50.75,94.0,6.0,69.62,0.2,185.0,True
40,50.54,251.13,3.0,28.74,0.53,595.22,True
41,55.8,263.43,3.0,30.07,0.49,466.25,True
42,73.57,305.0,3.0,34.56,0.35,30.49,True
43,64.81,284.52,3.0,32.35,0.42,245.2,True
44,65.68,286.53,3.0,32.56,0.42,224.08,True
45,67.06,289.77,3.0,32.91,0.4,190.12,True
46,62.7,279.56,3.0,31.81,0.44,297.14,True
47,63.64,281.78,3.0,32.05,0.43,273.91,True
48,55.32,262.32,3.0,29.95,0.49,477.93,True
49,51.91,254.35,3.0,29.09,0.52,561.45,True
50,68.23,292.5,3.0,33.21,0.4,161.49,True
51,68.5,293.13,3.0,33.28,0.39,154.87,True
52,50.04,249.95,3.0,28.61,0.53,607.51,True
53,64.83,284.55,3.0,32.35,0.42,244.83,True
54,62.64,279.43,3.0,31.8,0.44,298.48,True
55,69.69,295.91,3.0,33.58,0.38,125.78,True
56,55.94,263.76,3.0,30.1,0.49,462.84,True
57,72.38,302.21,3.0,34.26,0.36,59.74,True
58,73.32,304.41,3.0,34.49,0.36,36.7,True
59,65.41,285.9,3.0,32.5,0.42,230.68,True
60,50.15,250.23,3.0,28.64,0.53,604.66,True
61,69.6,295.72,3.0,33.56,0.39,127.79,True
62,64.42,283.59,3.0,32.25,0.42,254.93,True
63,55.61,263.0,3.0,30.02,0.49,470.79,True
64,49.39,248.44,3.0,28.45,0.54,623.39,True
65,65.65,286.47,3.0,32.56,0.42,224.68,True
66,71.19,299.42,3.0,33.96,0.37,88.97,True
67,65.39,285.85,3.0,32.49,0.42,231.21,True
68,65.01,284.98,3.0,32.4,0.42,240.33,True
69,51.56,253.52,3.0,29.0,0.52,570.11,True
70,51.71,253.87,3.0,29.03,0.52,566.5,True
71,55.6,262.98,3.0,30.02,0.49,470.97,True
72,57.46,267.32,3.0,30.49,0.48,425.43,True
73,61.44,276.62,3.0,31.49,0.45,327.99,True
74,72.52,302.54,3.0,34.29,0.36,56.32,True
75,61.88,277.66,3.0,31.61,0.44,317.05,True
76,52.2,255.01,3.0,29.16,0.52,554.54,True
77,58.49,269.72,3.0,30.75,0.47,400.35,True
78,56.06,264.05,3.0,30.13,0.49,459.71,True
79,56.24,264.46,3.0,30.18,0.49,455.45,True
80,56.74,265.64,3.0,30.31,0.48,443.05,True
81,63.5,281.44,3.0,32.01,0.43,277.48,True
82,70.41,297.62,3.0,33.76,0.38,107.89,True
83,67.88,291.69,3.0,33.12,0.4,170.01,True
84,53.91,259.01,3.0,29.59,0.51,512.56,True
85,71.22,299.51,3.0,33.97,0.37,88.07,True
86,55.57,262.89,3.0,30.01,0.49,471.86,True
87,65.12,285.23,3.0,32.42,0.42,237.73,True
88,54.35,260.04,3.0,29.7,0.5,501.74,True
89,50.94,252.06,3.0,28.84,0.53,585.45,True
90,61.41,276.55,3.0,31.49,0.45,328.69,True
91,50.95,252.08,3.0,28.84,0.53,585.19,True
92,52.25,255.14,3.0,29.17,0.52,553.12,True
93,63.93,282.44,3.0,32.12,0.43,266.93,True
94,59.48,272.04,3.0,31.0,0.46,376.02,True
95,52.45,255.61,3.0,29.22,0.52,548.23,True
96,51.13,252.51,3.0,28.89,0.53,580.67,True
97,53.97,259.15,3.0,29.61,0.5,511.09,True
98,66.27,287.92,3.0,32.71,0.41,209.48,True
99,63.39,281.19,3.0,31.99,0.43,280.07,True
100,53.87,258.93,3.0,29.58,0.51,513.42,True
101,53.87,258.91,3.0,29.58,0.51,513.59,True
102,71.35,299.8,3.0,34.0,0.37,84.98,True
103,67.23,290.16,3.0,32.96,0.4,186.05,True
104,52.66,256.09,3.0,29.27,0.51,543.16,True
105,71.56,300.3,3.0,34.05,0.37,79.78,True
106,72.47,302.43,3.0,34.28,0.36,57.47,True
107,54.09,259.44,3.0,29.64,0.5,508.1,True
108,56.82,265.82,3.0,30.33,0.48,441.16,True
109,66.27,287.92,3.0,32.71,0.41,209.53,True
110,68.06,292.12,3.0,33.17,0.4,165.53,True
111,51.06,252.35,3.0,28.87,0.53,582.43,True
112,51.37,253.07,3.0,28.95,0.52,574.88,True
113,56.06,264.03,3.0,30.13,0.49,459.91,True
114,57.18,266.67,3.0,30.42,0.48,432.25,True
115,72.88,303.39,3.0,34.38,0.36,47.36,True
116,56.66,265.44,3.0,30.28,0.48,445.16,True
117,72.96,303.58,3.0,34.41,0.36,45.38,True
118,60.77,275.07,3.0,31.32,0.45,344.28,True
119,50.04,249.96,3.0,28.61,0.53,607.47,True
120,54.49,260.37,3.0,29.74,0.5,498.36,True
121,58.19,269.02,3.0,30.67,0.47,407.67,True
122,70.59,298.02,3.0,33.8,0.38,103.7,True
123,52.94,256.74,3.0,29.34,0.51,536.35,True
124,55.6,262.97,3.0,30.02,0.49,471.07,True
125,65.66,286.5,3.0,32.56,0.42,224.37,True
126,49.43,248.55,3.0,28.46,0.54,622.25,True
127,73.41,304.63,3.0,34.52,0.36,34.4,True
128,67.22,290.15,3.0,32.95,0.4,186.19,True
129,65.42,285.93,3.0,32.5,0.42,230.39,True
130,72.4,302.25,3.0,34.26,0.36,59.3,True
131,61.1,275.83,3.0,31.41,0.45,336.23,True
132,49.7,249.18,3.0,28.53,0.54,615.64,True
133,68.01,291.98,3.0,33.15,0.4,166.97,True
134,53.11,257.14,3.0,29.39,0.51,532.19,True
135,71.56,300.3,3.0,34.05,0.37,79.75,True
136,66.15,287.64,3.0,32.68,0.41,212.48,True
137,54.34,260.03,3.0,29.7,0.5,501.92,True
138,69.54,295.56,3.0,33.54,0.39,129.45,True
139,69.47,295.41,3.0,33.52,0.39,130.99,True
140,51.44,253.24,3.0,28.97,0.52,573.05,True
141,50.26,250.48,3.0,28.67,0.53,601.99,True
142,55.32,262.32,3.0,29.95,0.49,477.89,True
143,67.81,291.52,3.0,33.1,0.4,171.76,True
144,54.72,260.91,3.0,29.79,0.5,492.68,True
145,70.52,297.87,3.0,33.79,0.38,105.22,True
146,69.57,295.65,3.0,33.55,0.39,128.51,True
147,58.55,269.86,3.0,30.76,0.47,398.8,True
148,67.28,290.28,3.0,32.97,0.4,184.79,True
149,67.64,291.12,3.0,33.06,0.4,176.02,True
150,59.26,271.53,3.0,30.94,0.46,381.32,True
151,58.94,270.79,3.0,30.86,0.47,389.12,True
152,66.44,288.32,3.0,32.76,0.41,205.31,True
153,72.56,302.63,3.0,34.3,0.36,55.31,True
