,nuc,aexp,ns,age,asexp,la,target
0,12.04,4.0,3.0,34.16,0.4,477.0,True
1,16.44,36.0,3.0,30.31,1.17,136.0,True
2,1.0,19.0,2.0,2.0,1.0,33.0,True
3,14.79,22.0,2.0,14.07,1.0,392.0,True
4,10.64,39.0,2.0,12.14,0.81,237.0,True
5,15.25,53.0,2.0,63.5,0.81,230.0,True
6,3.29,30.0,1.0,49.67,4.0,202.0,False
7,6.11,55.0,1.0,55.56,22.0,167.0,False
8,20.83,41.0,2.0,120.33,1.0,78.0,True
9,22.4,0.0,3.0,90.2,0.0,176.0,True
10,24.88,17.0,2.0,58.25,0.5,117.0,True
11,29.71,1.0,2.0,87.88,0.0,384.0,True
12,16.0,1.0,1.0,96.0,0.0,2.0,True
13,19.33,0.0,2.0,59.67,0.0,218.0,True
14,6.0,15.0,1.0,52.0,5.0,14.0,False
15,9.94,74.0,2.0,55.94,0.81,393.0,True
16,5.67,53.0,2.0,129.0,1.0,3.0,True
17,14.5,15.0,1.0,29.5,1.0,15.0,True
18,20.41,17.0,2.0,40.57,1.12,732.0,True
19,22.41,3.0,2.0,137.29,0.62,412.0,True
20,7.83,66.0,2.0,23.5,1.0,6.0,True
21,14.0,12.0,2.0,31.0,0.79,20.0,True
22,26.88,69.0,2.0,31.0,1.0,161.0,True
23,13.33,18.0,2.0,44.22,1.0,332.0,True
24,14.36,72.0,2.0,38.55,1.0,156.0,True
25,15.33,0.0,2.0,64.0,0.0,192.0,True
26,10.0,2.0,2.0,14.67,0.75,21.0,True
27,12.0,14.0,1.0,61.0,10.0,6.0,False
28,9.38,15.0,2.0,37.88,0.98,130.0,True
29,4.0,0.0,1.0,103.0,0.0,3.0,True
30,10.62,11.0,2.0,10.0,1.16,37.0,True
31,7.67,12.0,1.0,25.67,9.0,169.0,False
32,1.31,30.0,2.0,1.23,0.0,264.0,True
33,14.75,0.0,3.0,112.75,0.0,21.0,True
34,12.4,18.0,2.0,14.9,0.98,458.0,True
35,22.97,2.0,2.0,37.85,0.75,457.0,True
36,11.92,15.0,2.0,8.75,1.16,71.0,True
37,23.67,18.0,2.0,0.67,1.16,7.0,True
38,23.4,21.0,2.0,4.0,1.16,145.0,True
39,6.75,26.0,2.0,53.75,0.63,51.0,True
40,1.0,36.0,2.0,12.0,0.38,336.0,True
41,24.5,24.0,2.0,9.0,1.16,43.0,True
42,9.6,3.0,2.0,45.2,0.5,31.0,True
43,18.55,9.0,2.0,31.36,0.94,286.0,True
44,30.4,8.0,2.0,11.6,1.0,17.0,True
45,36.4,0.0,2.0,13.7,0.0,129.0,True
46,35.53,16.0,2.0,42.13,1.0,216.0,True
47,5.4,26.0,2.0,3.4,0.93,73.0,True
48,2.0,25.0,1.0,32.0,2.0,82.0,True
49,9.18,29.0,2.0,5.18,0.93,63.0,True
50,19.23,10.0,2.0,23.23,1.19,477.0,True
51,1.33,27.0,2.0,12.0,0.0,124.0,True
52,23.84,10.0,2.0,8.26,1.0,41.0,True
53,4.62,55.0,2.0,25.58,0.38,167.0,True
54,12.53,38.0,2.0,20.94,1.16,270.0,True
55,5.43,31.0,2.0,3.71,0.29,156.0,True
56,6.0,0.0,1.0,29.0,0.0,69.0,True
57,15.92,52.0,2.0,30.5,1.16,313.0,True
58,5.0,61.0,3.0,84.71,0.26,64.0,True
