,nuc,aexp,ns,age,asexp,la,target
0,29.83,8.0,1.0,18.0,8.0,493.0,False
1,34.0,0.0,1.0,19.0,0.0,2.0,True
2,32.0,2.0,1.0,6.0,0.0,2.0,True
3,49.0,4.0,1.0,2.0,2.0,5.0,True
4,51.0,81.0,1.0,5.0,26.0,9.0,False
5,42.0,5.0,1.0,16.0,3.0,6.0,False
6,65.67,17.0,2.0,16.67,1.0,27.0,True
7,60.0,90.0,1.0,1.0,32.0,81.0,True
8,64.0,1.0,1.0,13.0,1.0,3.0,True
9,65.0,0.0,1.0,2.0,0.0,1.0,True
10,45.0,0.0,1.0,23.0,0.0,1.0,True
11,66.0,0.0,1.0,4.0,0.0,1.0,True
12,37.0,0.0,1.0,24.5,0.0,17.0,True
13,71.0,0.0,1.0,1.0,0.0,1.0,True
14,74.0,0.0,1.0,26.0,0.0,3.0,True
15,49.5,36.0,2.0,4.0,0.93,18.0,True
16,75.0,0.0,1.0,15.0,0.0,9.0,True
17,76.0,1.0,1.0,13.0,1.0,29.0,True
18,80.0,0.0,1.0,0.0,0.0,6.0,True
19,81.0,46.0,1.0,10.0,6.0,3.0,False
20,38.0,0.0,1.0,28.0,0.0,37.0,True
21,50.5,62.0,1.0,1.5,13.0,7.0,True
22,63.0,78.0,2.0,5.67,1.16,16.0,True
23,51.5,87.0,1.0,0.0,21.0,0.0,True
24,57.0,0.0,1.0,5.0,0.0,1.0,True
25,59.0,0.0,1.0,8.0,0.0,1.0,True
26,94.0,0.0,1.0,26.0,0.0,1.0,True
27,61.0,78.0,1.0,10.0,21.0,6.0,False
28,95.0,0.0,1.0,29.0,0.0,0.0,True
29,46.0,14.0,2.0,29.67,0.54,113.0,True
30,66.67,43.0,2.0,28.67,0.05,93.0,True
31,54.5,2.0,1.0,18.0,1.0,136.0,True
32,35.0,0.0,1.0,0.0,0.0,1.0,True
33,41.93,19.0,2.0,37.29,0.13,452.0,True
34,63.0,0.0,1.0,51.0,0.0,5.0,True
35,37.8,19.0,1.0,19.6,6.0,568.0,False
36,50.67,21.0,1.0,1.0,7.0,42.0,True
37,56.0,41.0,1.0,1.0,38.0,12.0,True
38,39.0,7.0,1.0,47.0,0.0,1.0,True
39,61.0,48.0,1.0,0.0,45.0,1.0,True
40,33.5,6.0,1.0,27.5,3.0,19.0,False
41,64.0,43.0,1.0,1.0,29.0,4.0,True
42,44.0,3.0,2.0,10.33,0.0,33.0,True
43,60.0,36.0,1.0,9.0,10.0,34.0,False
44,66.0,46.0,1.0,0.0,31.0,8.0,True
45,63.25,47.0,1.0,19.75,2.0,36.0,True
46,51.14,0.0,2.0,18.29,0.0,109.0,True
47,48.5,50.0,1.0,0.0,33.0,2.0,True
48,28.17,10.0,1.0,22.83,10.0,595.0,False
49,41.0,0.0,1.0,0.0,0.0,7.0,True
50,71.4,9.0,2.0,40.6,0.39,57.0,True
51,47.0,12.0,1.0,4.0,6.0,8.0,False
52,84.0,61.0,1.0,8.0,40.0,4.0,False
53,75.0,0.0,1.0,27.0,0.0,1.0,True
54,51.0,9.0,1.0,0.0,5.0,2.0,True
55,60.5,0.0,1.0,1.0,0.0,50.0,True
56,81.67,35.0,1.0,2.33,11.0,153.0,True
57,31.25,6.0,1.0,3.75,3.0,128.0,False
58,89.0,0.0,1.0,5.0,0.0,4.0,True
59,52.0,11.0,1.0,9.0,7.0,2.0,False
60,34.0,0.0,1.0,8.0,0.0,2.0,True
61,63.25,7.0,1.0,5.25,4.0,51.0,False
62,36.5,4.0,1.0,1.0,2.0,9.0,True
63,29.67,14.0,1.0,20.67,14.0,178.0,False
