,nuc,aexp,ns,age,asexp,la,target
0,1.67,55.0,1.0,182.67,5.0,107.0,True
1,3.0,37.0,1.0,141.0,30.0,2.0,True
2,8.33,0.0,2.0,142.83,0.0,108.0,True
3,20.83,41.0,2.0,120.33,1.0,78.0,True
4,16.0,1.0,1.0,96.0,0.0,2.0,True
5,3.5,6.0,1.0,108.5,2.0,43.0,True
6,7.71,12.0,1.0,139.14,3.0,124.0,False
7,4.0,9.0,1.0,249.0,0.0,6.0,True
8,6.0,14.0,1.0,226.0,4.0,10.0,False
9,5.67,53.0,2.0,129.0,1.0,3.0,True
10,22.41,3.0,2.0,137.29,0.62,412.0,True
11,3.0,19.0,1.0,96.0,7.0,2.0,True
12,4.0,0.0,1.0,103.0,0.0,3.0,True
13,17.25,11.0,1.0,146.75,4.0,65.0,False
14,10.0,23.0,1.0,179.0,1.0,36.0,True
15,14.5,86.0,1.0,164.75,30.0,66.0,False
16,4.0,39.0,1.0,76.0,3.0,40.0,False
17,13.0,7.0,1.0,82.0,2.0,1.0,True
18,1.0,39.0,1.0,123.0,33.0,0.0,True
19,1.0,42.0,1.0,128.0,36.0,0.0,True
20,9.5,0.0,1.0,124.0,0.0,29.0,True
21,1.33,1.0,1.0,103.33,1.0,103.0,True
22,21.8,74.0,1.0,81.0,43.0,115.0,False
23,11.2,104.0,1.0,106.4,34.0,101.0,False
24,1.0,0.0,1.0,133.0,0.0,1.0,True
25,8.5,1.0,1.0,140.0,1.0,49.0,True
26,9.2,19.0,1.0,83.4,3.0,59.0,False
27,4.0,0.0,1.0,136.0,0.0,21.0,True
28,13.5,3.0,1.0,142.0,1.0,79.0,True
29,1.5,0.0,1.0,192.5,0.0,36.0,True
30,28.0,16.0,1.0,67.0,4.0,11.0,False
31,12.53,23.0,1.0,73.2,14.0,228.0,False
32,15.33,0.0,1.0,82.33,0.0,61.0,True
33,3.0,96.0,1.0,139.5,19.0,76.0,True
34,19.67,4.0,1.0,135.0,1.0,2.0,True
35,3.0,0.0,1.0,104.0,0.0,1.0,True
36,5.0,60.0,1.0,129.0,3.0,20.0,False
37,1.75,4.0,1.0,88.0,3.0,26.0,True
38,14.0,6.0,1.0,64.07,6.0,105.0,False
39,5.0,4.0,1.0,118.0,1.0,1.0,True
40,4.0,5.0,1.0,98.5,0.0,42.0,True
41,6.0,34.0,1.0,92.0,22.0,3.0,False
42,22.17,2.0,2.0,97.67,0.0,255.0,True
43,9.95,20.0,1.0,96.1,17.0,214.0,False
44,7.5,1.0,1.0,107.0,0.0,2.0,True
45,1.0,4.0,1.0,232.0,0.0,2.0,True
46,5.0,0.0,1.0,196.0,0.0,21.0,True
47,20.0,0.0,1.0,142.0,0.0,77.0,True
48,6.0,2.0,1.0,133.67,0.0,5.0,True
49,26.5,29.0,2.0,108.0,0.5,78.0,True
50,3.17,6.0,1.0,170.67,1.0,58.0,True
51,6.83,9.0,1.0,123.83,6.0,301.0,False
52,21.0,54.0,1.0,84.5,51.0,26.0,False
53,2.0,0.0,1.0,234.0,0.0,29.0,True
54,9.0,0.0,1.0,71.0,0.0,3.0,True
