,nuc,aexp,ns,age,asexp,la,target
0,4.59,54.0,1.0,63.06,43.0,747.0,False
1,11.5,49.0,1.0,14.0,20.0,118.0,False
2,3.29,30.0,1.0,49.67,4.0,202.0,False
3,6.11,55.0,1.0,55.56,22.0,167.0,False
4,10.4,63.0,1.0,6.0,27.0,77.0,False
5,12.0,14.0,1.0,61.0,10.0,6.0,False
6,13.11,84.0,1.0,17.22,29.0,142.0,False
7,6.29,54.0,1.0,13.57,22.0,161.0,False
8,14.5,47.0,1.0,7.5,35.0,79.0,False
9,29.0,71.0,1.0,41.0,25.0,7.0,False
10,1.0,39.0,1.0,123.0,33.0,0.0,True
11,2.33,41.0,1.0,21.33,35.0,11.0,True
12,1.0,42.0,1.0,128.0,36.0,0.0,True
13,3.4,43.0,1.0,66.2,37.0,58.0,False
14,9.0,44.0,1.0,9.0,38.0,3.0,False
15,9.33,47.0,1.0,5.0,41.0,26.0,False
16,3.0,49.0,1.0,1.5,43.0,123.0,True
17,4.33,50.0,1.0,2.33,44.0,75.0,True
18,22.0,51.0,1.0,0.0,45.0,1.0,True
19,4.0,52.0,1.0,0.0,46.0,182.0,True
20,23.0,53.0,1.0,1.0,47.0,28.0,True
21,24.0,55.0,1.0,1.0,49.0,23.0,True
22,2.0,56.0,1.0,16.0,50.0,14.0,True
23,16.33,57.0,1.0,19.67,51.0,71.0,False
24,9.0,58.0,1.0,20.0,52.0,16.0,False
25,2.0,61.0,1.0,8.0,55.0,242.0,True
26,12.0,63.0,1.0,2.0,57.0,22.0,True
27,3.95,125.0,1.0,34.62,27.0,91.0,False
28,21.8,74.0,1.0,81.0,43.0,115.0,False
29,8.88,67.0,1.0,8.75,61.0,22.0,False
30,11.2,104.0,1.0,106.4,34.0,101.0,False
31,15.0,61.0,1.0,47.5,12.0,7.0,False
32,4.33,106.0,1.0,64.67,36.0,112.0,False
33,9.0,68.0,1.0,5.0,62.0,2.0,False
34,12.0,70.0,1.0,11.0,63.0,16.0,False
35,8.0,71.0,1.0,5.5,64.0,415.0,False
36,3.25,132.0,1.0,48.0,34.0,20.0,False
37,18.67,72.0,1.0,27.33,65.0,24.0,False
38,9.0,73.0,1.0,17.0,66.0,2.0,False
39,24.0,85.0,1.0,6.5,52.0,23.0,False
40,20.0,87.0,1.0,0.0,53.0,57.0,True
41,2.92,134.0,1.0,66.46,36.0,81.0,True
42,9.64,136.0,1.0,25.73,38.0,57.0,False
43,16.17,92.0,1.0,37.5,55.0,125.0,False
44,3.42,137.0,1.0,16.17,39.0,302.0,False
45,32.67,93.0,1.0,28.0,56.0,18.0,False
46,6.0,75.0,1.0,43.0,19.0,6.0,False
47,17.67,76.0,1.0,44.67,20.0,10.0,False
48,31.62,98.0,1.0,12.75,59.0,621.0,False
49,7.4,149.0,1.0,37.9,48.0,110.0,False
50,24.67,135.0,1.0,16.67,48.0,60.0,False
51,26.25,41.0,1.0,54.38,19.0,216.0,False
52,7.5,151.0,1.0,52.0,49.0,61.0,False
53,13.5,31.0,1.0,38.0,16.0,67.0,False
54,8.0,42.0,1.0,43.0,20.0,3.0,False
55,9.5,154.0,1.0,93.0,52.0,11.0,False
56,9.0,106.0,1.0,60.0,17.0,73.0,False
57,3.0,94.0,1.0,52.0,17.0,20.0,True
58,4.36,158.0,1.0,33.55,55.0,95.0,False
59,5.0,159.0,1.0,88.0,56.0,2.0,False
60,7.67,160.0,1.0,77.89,57.0,84.0,False
61,8.0,21.0,1.0,41.79,12.0,431.0,False
62,12.53,23.0,1.0,73.2,14.0,228.0,False
63,13.0,15.0,1.0,30.5,14.0,139.0,False
64,15.67,98.0,1.0,45.33,20.0,28.0,False
65,32.64,114.0,1.0,24.55,65.0,354.0,False
66,19.09,164.0,1.0,37.36,60.0,232.0,False
67,28.75,46.0,1.0,21.75,23.0,133.0,False
68,14.5,21.0,1.0,22.0,18.0,50.0,False
69,3.9,29.0,1.0,39.4,19.0,442.0,False
70,14.0,6.0,1.0,64.07,6.0,105.0,False
71,15.5,163.0,1.0,83.0,57.0,87.0,False
72,9.13,22.0,1.0,29.6,19.0,141.0,False
73,16.0,49.0,1.0,18.5,24.0,32.0,False
74,31.43,119.0,1.0,73.29,68.0,395.0,False
75,28.5,120.0,1.0,12.0,69.0,23.0,False
76,12.0,127.0,1.0,61.0,21.0,60.0,False
77,17.0,34.0,1.0,11.0,31.0,9.0,False
78,15.0,35.0,1.0,23.43,32.0,469.0,False
79,15.0,36.0,1.0,13.0,33.0,126.0,False
80,7.33,37.0,1.0,16.67,34.0,5.0,False
81,1.5,38.0,1.0,37.0,35.0,20.0,True
82,16.5,39.0,1.0,3.0,36.0,54.0,False
83,19.75,40.0,1.0,9.5,37.0,189.0,False
84,6.0,34.0,1.0,92.0,22.0,3.0,False
85,1.0,43.0,1.0,27.0,40.0,8.0,True
86,22.38,168.0,1.0,31.75,64.0,152.0,False
87,41.17,142.0,1.0,71.67,76.0,43.0,False
88,9.95,20.0,1.0,96.1,17.0,214.0,False
89,10.0,25.0,1.0,40.0,21.0,2.0,False
90,17.0,37.0,1.0,39.7,24.0,277.0,False
91,20.67,26.0,1.0,40.33,22.0,12.0,False
92,2.0,45.0,1.0,19.0,42.0,0.0,True
93,29.0,47.0,1.0,10.0,44.0,1.0,False
94,12.38,49.0,1.0,34.0,46.0,60.0,False
95,8.0,103.0,1.0,56.0,23.0,2.0,False
96,8.0,38.0,1.0,37.6,25.0,16.0,False
97,25.2,42.0,1.0,16.8,28.0,309.0,False
98,13.57,51.0,1.0,35.57,48.0,226.0,False
99,4.2,52.0,1.0,36.0,49.0,222.0,False
100,20.33,34.0,1.0,7.67,30.0,114.0,False
101,32.0,36.0,1.0,11.75,32.0,233.0,False
102,21.0,54.0,1.0,84.5,51.0,26.0,False
103,28.0,49.0,1.0,7.4,32.0,50.0,False
104,24.5,55.0,1.0,4.0,52.0,50.0,False
105,3.5,58.0,1.0,13.0,55.0,64.0,False
106,21.12,60.0,1.0,43.62,57.0,431.0,False
107,20.0,66.0,1.0,50.0,31.0,3.0,False
108,4.67,42.0,1.0,29.08,38.0,46.0,False
109,10.59,4.0,1.0,73.71,1.0,465.0,True
110,2.47,43.0,1.0,18.53,39.0,335.0,True
111,6.0,70.0,1.0,7.67,34.0,22.0,False
112,7.6,46.0,1.0,28.4,42.0,23.0,False
113,9.0,49.0,1.0,64.5,45.0,49.0,False
114,6.0,70.0,1.0,6.0,67.0,6.0,False
115,17.31,54.0,1.0,9.92,36.0,99.0,False
116,12.0,55.0,1.0,5.55,51.0,396.0,False
117,29.0,78.0,1.0,29.33,36.0,85.0,False
118,11.52,58.0,1.0,4.72,54.0,324.0,False
119,29.0,59.0,1.0,0.5,55.0,18.0,True
120,22.0,74.0,1.0,16.0,71.0,231.0,False
121,1.0,75.0,1.0,20.0,72.0,34.0,True
122,24.0,76.0,1.0,20.0,73.0,67.0,False
123,2.0,77.0,1.0,20.0,74.0,30.0,True
124,1.25,78.0,1.0,9.25,75.0,246.0,True
125,22.29,79.0,1.0,13.36,76.0,76.0,False
126,13.89,88.0,1.0,23.11,82.0,401.0,False
127,21.0,66.0,1.0,0.0,58.0,27.0,True
128,19.0,54.0,1.0,29.0,16.0,2.0,False
129,34.0,69.0,1.0,9.0,46.0,7.0,False
130,10.0,68.0,1.0,33.0,60.0,243.0,False
131,9.0,69.0,1.0,29.55,61.0,229.0,False
132,6.0,70.0,1.0,5.0,62.0,73.0,False
133,8.0,105.0,1.0,38.75,98.0,75.0,False
134,17.67,77.0,1.0,36.44,67.0,277.0,False
135,12.12,79.0,1.0,36.38,69.0,243.0,False
136,40.9,81.0,1.0,14.4,70.0,547.0,False
137,38.5,83.0,1.0,24.5,72.0,15.0,False
138,23.0,77.0,1.0,5.0,53.0,4.0,False
139,16.5,86.0,1.0,39.5,7.0,592.0,False
140,1.0,119.0,1.0,37.0,28.0,41.0,True
141,2.75,56.0,1.0,52.75,18.0,307.0,True
142,23.0,101.0,1.0,55.0,45.0,56.0,False
143,6.75,102.0,1.0,68.12,46.0,252.0,False
144,11.22,80.0,1.0,27.56,54.0,372.0,False
145,9.0,129.0,1.0,31.44,33.0,313.0,False
146,30.38,85.0,1.0,83.62,57.0,808.0,False
147,28.0,86.0,1.0,41.0,58.0,4.0,False
148,13.0,87.0,1.0,13.0,59.0,6.0,False
149,13.8,89.0,1.0,46.47,60.0,403.0,False
150,21.5,24.0,1.0,25.0,23.0,139.0,False
151,13.33,138.0,1.0,91.5,35.0,66.0,False
152,2.0,55.0,1.0,117.0,28.0,28.0,True
153,2.0,116.0,1.0,71.0,53.0,172.0,True
154,17.0,62.0,1.0,3.5,31.0,74.0,False
155,13.67,64.0,1.0,14.67,32.0,7.0,False
156,15.0,125.0,1.0,74.0,11.0,2.0,False
157,14.46,125.0,1.0,12.46,61.0,506.0,False
158,6.33,18.0,1.0,88.0,11.0,126.0,False
159,4.0,40.0,1.0,89.0,13.0,5.0,False
160,11.4,38.0,1.0,42.0,34.0,14.0,False
161,8.0,40.0,1.0,12.0,36.0,2.0,False
162,10.44,71.0,1.0,99.44,6.0,9.0,False
163,16.25,61.0,1.0,39.75,24.0,121.0,False
164,34.08,43.0,1.0,46.92,39.0,100.0,False
165,28.5,44.0,1.0,130.75,40.0,197.0,False
166,7.5,22.0,1.0,74.25,4.0,66.0,False
167,8.43,23.0,1.0,44.0,13.0,520.0,False
168,6.88,159.0,1.0,38.25,75.0,177.0,False
169,4.0,26.0,1.0,112.83,18.0,63.0,False
170,16.14,48.0,1.0,65.71,44.0,128.0,False
171,6.0,50.0,1.0,34.0,46.0,61.0,False
172,39.0,65.0,1.0,42.0,25.0,3.0,False
173,12.0,28.0,1.0,54.25,18.0,80.0,False
174,2.57,11.0,1.0,86.14,6.0,255.0,True
175,1.79,12.0,1.0,67.83,7.0,486.0,True
176,22.0,176.0,1.0,89.0,80.0,146.0,False
177,10.0,55.0,1.0,54.0,48.0,23.0,False
178,6.6,62.0,1.0,20.0,53.0,83.0,False
179,20.68,17.0,1.0,39.95,12.0,305.0,False
180,20.21,19.0,1.0,31.37,13.0,332.0,False
181,16.0,67.0,1.0,49.0,58.0,14.0,False
182,5.33,69.0,1.0,1.67,60.0,135.0,True
183,17.45,30.0,1.0,48.92,23.0,769.0,False
184,12.33,31.0,1.0,1.0,24.0,357.0,True
185,11.33,71.0,1.0,5.33,62.0,27.0,False
186,17.5,72.0,1.0,1.0,63.0,9.0,True
187,12.31,32.0,1.0,6.31,25.0,481.0,False
188,13.43,91.0,1.0,125.72,28.0,472.0,False
189,27.62,37.0,1.0,54.12,30.0,8.0,False
190,9.33,42.0,1.0,16.67,34.0,43.0,False
191,14.9,45.0,1.0,0.5,37.0,329.0,True
192,23.67,46.0,1.0,11.83,38.0,125.0,False
193,15.0,31.0,1.0,110.0,22.0,5.0,False
194,20.2,49.0,1.0,6.0,41.0,24.0,False
195,23.8,53.0,1.0,19.4,45.0,13.0,False
196,0.5,54.0,1.0,10.0,46.0,48.0,True
197,20.5,85.0,1.0,23.0,71.0,3.0,False
198,13.0,39.0,1.0,104.0,24.0,23.0,False
199,20.5,55.0,1.0,30.5,47.0,3.0,False
200,6.0,57.0,1.0,62.67,48.0,375.0,False
201,15.33,14.0,1.0,71.5,10.0,39.0,False
202,10.33,58.0,1.0,1.33,49.0,98.0,True
203,1.0,92.0,1.0,24.0,76.0,2.0,True
204,3.0,93.0,1.0,37.0,77.0,14.0,True
205,6.29,27.0,1.0,97.0,7.0,282.0,False
206,18.0,65.0,1.0,93.0,51.0,19.0,False
207,2.0,99.0,1.0,30.0,81.0,4.0,True
208,6.67,29.0,1.0,78.0,9.0,156.0,False
209,36.67,100.0,1.0,19.0,82.0,82.0,False
210,4.33,66.0,1.0,54.33,52.0,53.0,False
211,22.19,75.71,1.0,64.23,44.21,245.15,False
212,16.91,50.99,1.0,59.06,30.63,159.58,False
213,29.24,108.73,1.0,71.14,62.36,359.45,False
214,29.74,111.09,1.0,71.63,63.65,367.62,False
215,15.15,42.75,1.0,57.34,26.1,131.06,False
216,29.39,109.45,1.0,71.29,62.76,361.96,False
217,25.33,90.42,1.0,67.31,52.29,296.05,False
218,21.33,71.68,1.0,63.39,42.0,231.2,False
219,13.61,35.55,1.0,55.83,22.15,106.13,False
220,21.75,73.66,1.0,63.8,43.09,238.06,False
221,17.5,53.77,1.0,59.64,32.16,169.22,False
222,18.13,56.72,1.0,60.26,33.78,179.4,False
223,22.33,76.41,1.0,64.38,44.6,247.56,False
224,14.18,38.23,1.0,56.39,23.62,115.41,False
225,17.45,53.51,1.0,59.59,32.02,168.31,False
226,22.64,77.82,1.0,64.67,45.37,252.44,False
227,24.13,84.8,1.0,66.13,49.21,276.6,False
228,13.73,36.11,1.0,55.95,22.46,108.09,False
229,14.35,39.01,1.0,56.55,24.05,118.12,False
230,14.61,40.23,1.0,56.81,24.72,122.33,False
231,15.26,43.25,1.0,57.44,26.38,132.8,False
232,22.04,75.03,1.0,64.09,43.84,242.8,False
233,12.11,28.52,1.0,54.36,18.29,81.81,False
234,17.49,53.7,1.0,59.63,32.12,168.96,False
235,22.18,75.69,1.0,64.23,44.2,245.07,False
236,29.32,109.12,1.0,71.22,62.57,360.81,False
237,30.62,115.22,1.0,72.5,65.92,381.92,False
238,26.24,94.7,1.0,68.2,54.65,310.89,False
239,15.35,43.7,1.0,57.54,26.63,134.36,False
240,15.05,42.3,1.0,57.24,25.85,129.48,False
241,28.4,104.84,1.0,70.32,60.22,345.97,False
242,19.18,61.61,1.0,61.28,36.47,196.33,False
243,21.6,72.95,1.0,63.65,42.7,235.6,False
244,26.27,94.84,1.0,68.23,54.73,311.38,False
245,27.41,100.19,1.0,69.35,57.66,329.88,False
246,27.73,101.67,1.0,69.66,58.48,335.02,False
247,20.82,69.31,1.0,62.89,40.7,223.0,False
248,15.81,45.84,1.0,57.98,27.8,141.77,False
249,21.09,70.58,1.0,63.16,41.39,227.38,False
250,19.01,60.81,1.0,61.11,36.03,193.58,False
251,18.32,57.58,1.0,60.44,34.26,182.41,False
252,22.03,74.99,1.0,64.08,43.82,242.67,False
253,22.86,78.89,1.0,64.89,45.96,256.15,False
254,20.28,66.77,1.0,62.36,39.3,214.22,False
255,31.09,117.4,1.0,72.95,67.12,389.47,False
256,20.28,66.8,1.0,62.37,39.32,214.32,False
257,17.77,55.04,1.0,59.91,32.86,173.59,False
258,25.18,89.71,1.0,67.16,51.91,293.62,False
259,17.2,52.36,1.0,59.35,31.38,164.32,False
260,22.74,78.29,1.0,64.77,45.63,254.08,False
261,24.59,86.98,1.0,66.59,50.41,284.18,False
262,15.55,44.63,1.0,57.73,27.14,137.56,False
263,30.32,113.82,1.0,72.2,65.15,377.07,False
264,17.28,52.72,1.0,59.42,31.58,165.56,False
265,13.99,37.32,1.0,56.2,23.12,112.27,False
266,18.68,59.27,1.0,60.79,35.18,188.25,False
267,14.09,37.79,1.0,56.3,23.38,113.89,False
268,23.64,82.54,1.0,65.66,47.97,268.79,False
269,26.03,93.73,1.0,68.0,54.11,307.52,False
270,17.95,55.85,1.0,60.08,33.3,176.4,False
271,18.01,56.13,1.0,60.14,33.46,177.38,False
272,14.66,40.45,1.0,56.85,24.84,123.09,False
273,18.32,57.62,1.0,60.45,34.28,182.54,False
274,17.76,54.99,1.0,59.9,32.83,173.43,False
275,20.04,65.66,1.0,62.13,38.69,210.36,False
276,30.78,115.98,1.0,72.65,66.34,384.56,False
277,31.01,117.03,1.0,72.87,66.92,388.17,False
278,23.92,83.84,1.0,65.93,48.68,273.3,False
279,14.22,38.4,1.0,56.43,23.71,116.0,False
280,23.17,80.31,1.0,65.19,46.74,261.08,False
281,27.18,99.1,1.0,69.12,57.07,326.13,False
282,30.64,115.32,1.0,72.52,65.98,382.28,False
283,15.18,42.91,1.0,57.37,26.19,131.62,False
284,20.86,69.48,1.0,62.93,40.79,223.59,False
285,15.7,45.31,1.0,57.87,27.51,139.93,False
286,30.62,115.22,1.0,72.49,65.92,381.91,False
287,30.22,113.36,1.0,72.1,64.9,375.46,False
288,29.05,107.86,1.0,70.95,61.88,356.43,False
289,26.04,93.78,1.0,68.01,54.14,307.69,False
290,22.67,78.0,1.0,64.71,45.47,253.08,False
291,22.39,76.69,1.0,64.43,44.75,248.54,False
292,30.8,116.04,1.0,72.67,66.37,384.75,False
293,18.58,58.83,1.0,60.7,34.94,186.71,False
294,15.33,43.61,1.0,57.51,26.58,134.02,False
295,20.84,69.42,1.0,62.91,40.76,223.38,False
296,22.44,76.89,1.0,64.48,44.87,249.25,False
297,22.79,78.52,1.0,64.82,45.76,254.87,False
298,27.65,101.28,1.0,69.58,58.27,333.68,False
299,26.12,94.15,1.0,68.09,54.34,308.97,False
300,28.56,105.54,1.0,70.47,60.61,348.42,False
301,27.77,101.84,1.0,69.7,58.57,335.61,False
302,17.36,53.11,1.0,59.5,31.8,166.93,False
303,31.23,118.07,1.0,73.09,67.49,391.78,False
304,28.82,106.77,1.0,70.73,61.28,352.65,False
305,30.12,112.89,1.0,72.01,64.64,373.84,False
306,31.06,117.26,1.0,72.92,67.04,388.98,False
307,22.31,76.3,1.0,64.35,44.54,247.19,False
308,15.43,44.05,1.0,57.61,26.82,135.57,False
