,nuc,aexp,ns,age,asexp,la,target
0,4.59,54.0,1.0,63.06,43.0,747.0,False
1,12.88,105.0,5.0,25.76,0.25,344.0,True
2,29.33,129.0,2.0,15.67,1.0,244.0,True
3,1.0,19.0,2.0,2.0,1.0,33.0,True
4,5.28,35.0,3.0,9.94,0.45,291.0,True
5,10.23,60.0,2.0,23.77,0.81,187.0,True
6,20.83,41.0,2.0,120.33,1.0,78.0,True
7,24.88,17.0,2.0,58.25,0.5,117.0,True
8,19.33,0.0,2.0,59.67,0.0,218.0,True
9,29.83,8.0,1.0,18.0,8.0,493.0,False
10,6.81,11.0,2.0,128.19,0.0,533.0,True
11,22.19,59.0,3.0,126.81,0.5,1521.0,True
12,29.57,12.0,2.0,48.57,1.0,358.0,True
13,17.77,1.0,4.0,139.63,0.0,194.0,True
14,13.33,3.0,2.0,33.43,0.75,1512.0,True
15,15.33,0.0,2.0,64.0,0.0,192.0,True
16,4.11,1.0,1.0,68.11,1.0,1330.0,True
17,9.38,15.0,2.0,37.88,0.98,130.0,True
18,10.62,11.0,2.0,10.0,1.16,37.0,True
19,11.21,13.0,3.0,19.17,0.54,379.0,True
20,1.31,30.0,2.0,1.23,0.0,264.0,True
21,3.83,7.0,4.0,4.58,0.45,494.0,True
22,23.97,49.0,2.0,1.0,1.0,251.0,True
23,3.69,32.0,6.0,14.1,0.2,1685.0,True
24,23.4,21.0,2.0,4.0,1.16,145.0,True
25,1.36,37.0,1.0,16.14,8.0,772.0,True
26,13.45,13.0,2.0,43.65,1.0,450.0,True
27,19.57,28.0,2.0,39.71,0.63,256.0,True
28,2.92,6.0,3.0,32.23,0.49,363.0,True
29,24.5,24.0,2.0,9.0,1.16,43.0,True
30,30.4,8.0,2.0,11.6,1.0,17.0,True
31,8.0,43.0,2.0,16.5,0.38,97.0,True
32,35.53,16.0,2.0,42.13,1.0,216.0,True
33,33.31,33.0,2.0,11.92,0.63,63.0,True
34,5.4,26.0,2.0,3.4,0.93,73.0,True
35,2.38,11.0,4.0,17.0,0.0,57.0,True
36,9.18,29.0,2.0,5.18,0.93,63.0,True
37,14.0,30.0,2.0,2.67,1.16,46.0,True
38,19.23,10.0,2.0,23.23,1.19,477.0,True
39,9.82,65.0,5.0,3.36,0.2,428.0,True
40,21.8,21.0,4.0,44.6,0.26,458.0,True
41,9.0,3.0,2.0,19.4,0.38,17.0,True
42,18.0,63.0,2.0,56.88,0.63,69.0,True
43,2.36,35.0,1.0,15.07,29.0,1417.0,True
44,28.51,33.0,2.0,139.53,0.93,727.0,True
45,3.33,40.0,2.0,61.33,0.0,56.0,True
46,34.15,8.0,2.0,53.77,0.99,208.0,True
47,24.0,77.0,2.0,36.33,0.63,37.0,True
48,2.2,64.0,1.0,24.8,4.0,512.0,True
49,13.84,6.0,2.0,22.32,1.0,1182.0,True
50,13.64,60.0,4.0,3.55,0.0,1343.0,True
51,30.67,69.0,2.0,7.0,1.16,205.0,True
52,10.0,65.0,2.0,1.25,0.02,16.0,True
53,8.06,8.0,4.0,9.25,0.34,251.0,True
54,14.6,124.0,2.0,22.2,0.0,169.0,True
55,37.32,75.0,2.0,36.73,1.16,699.0,True
56,11.14,10.0,2.0,22.14,1.02,138.0,True
57,18.78,108.0,2.0,21.0,0.63,38.0,True
58,19.5,65.0,2.0,8.5,0.43,1.0,True
59,50.75,116.0,2.0,21.0,0.63,257.0,True
