,nuc,aexp,ns,age,asexp,la,target
0,15.25,53.0,2.0,63.5,0.81,230.0,True
1,20.83,41.0,2.0,120.33,1.0,78.0,True
2,22.4,0.0,3.0,90.2,0.0,176.0,True
3,29.71,1.0,2.0,87.88,0.0,384.0,True
4,19.33,0.0,2.0,59.67,0.0,218.0,True
5,35.88,65.0,2.0,46.24,1.0,490.0,True
6,22.41,3.0,2.0,137.29,0.62,412.0,True
7,26.88,69.0,2.0,31.0,1.0,161.0,True
8,15.33,0.0,2.0,64.0,0.0,192.0,True
9,28.5,4.0,1.0,34.5,2.0,12.0,True
10,35.29,28.0,3.0,78.57,0.38,174.0,True
11,25.29,12.0,2.0,57.17,1.0,463.0,True
12,36.25,20.0,2.0,13.12,0.79,36.0,True
13,22.97,2.0,2.0,37.85,0.75,457.0,True
14,19.57,28.0,2.0,39.71,0.63,256.0,True
15,51.0,81.0,1.0,5.0,26.0,9.0,False
16,42.0,5.0,1.0,16.0,3.0,6.0,False
17,30.4,8.0,2.0,11.6,1.0,17.0,True
18,36.4,0.0,2.0,13.7,0.0,129.0,True
19,35.53,16.0,2.0,42.13,1.0,216.0,True
20,33.31,33.0,2.0,11.92,0.63,63.0,True
21,44.0,3.0,3.0,1.67,0.52,285.0,True
22,60.0,90.0,1.0,1.0,32.0,81.0,True
23,64.0,1.0,1.0,13.0,1.0,3.0,True
24,65.0,0.0,1.0,2.0,0.0,1.0,True
25,45.0,0.0,1.0,23.0,0.0,1.0,True
26,66.0,0.0,1.0,4.0,0.0,1.0,True
27,37.0,0.0,1.0,24.5,0.0,17.0,True
28,71.0,0.0,1.0,1.0,0.0,1.0,True
29,30.33,0.0,2.0,7.67,0.0,6.0,True
30,18.0,63.0,2.0,56.88,0.63,69.0,True
31,28.51,33.0,2.0,139.53,0.93,727.0,True
32,49.5,36.0,2.0,4.0,0.93,18.0,True
33,14.43,69.0,2.0,85.57,0.38,35.0,True
34,34.15,8.0,2.0,53.77,0.99,208.0,True
35,75.0,0.0,1.0,15.0,0.0,9.0,True
