,nuc,aexp,ns,age,asexp,la,target
0,4.59,54.0,1.0,63.06,43.0,747.0,False
1,12.88,105.0,5.0,25.76,0.25,344.0,True
2,12.04,4.0,3.0,34.16,0.4,477.0,True
3,16.44,36.0,3.0,30.31,1.17,136.0,True
4,11.0,29.0,5.0,87.29,0.25,213.0,True
5,5.28,35.0,3.0,9.94,0.45,291.0,True
6,10.64,39.0,2.0,12.14,0.81,237.0,True
7,8.38,201.0,3.0,78.62,0.5,258.0,True
8,3.42,43.0,2.0,25.17,0.04,643.0,True
9,0.0,204.0,2.0,0.0,1.0,535.0,True
10,15.25,53.0,2.0,63.5,0.81,230.0,True
11,1.09,209.0,1.0,0.36,11.0,1720.0,True
12,29.71,1.0,2.0,87.88,0.0,384.0,True
13,29.83,8.0,1.0,18.0,8.0,493.0,False
14,22.19,59.0,3.0,126.81,0.5,1521.0,True
15,29.57,12.0,2.0,48.57,1.0,358.0,True
16,35.88,65.0,2.0,46.24,1.0,490.0,True
17,10.73,7.0,3.0,80.04,0.28,287.0,True
18,13.33,3.0,2.0,33.43,0.75,1512.0,True
19,4.11,1.0,1.0,68.11,1.0,1330.0,True
20,29.88,10.0,3.0,127.59,0.5,945.0,True
21,25.29,12.0,2.0,57.17,1.0,463.0,True
22,1.31,30.0,2.0,1.23,0.0,264.0,True
23,14.75,0.0,3.0,112.75,0.0,21.0,True
24,19.95,3.0,2.0,13.67,1.0,842.0,True
25,10.58,28.0,3.0,8.42,0.5,180.0,True
26,23.97,49.0,2.0,1.0,1.0,251.0,True
27,1.36,37.0,1.0,16.14,8.0,772.0,True
28,13.45,13.0,2.0,43.65,1.0,450.0,True
29,0.83,7.0,1.0,0.5,1.0,539.0,True
30,19.57,28.0,2.0,39.71,0.63,256.0,True
31,0.94,2.0,1.0,5.94,1.0,1359.0,True
32,0.0,0.0,1.0,0.0,0.0,721.0,True
33,18.55,9.0,2.0,31.36,0.94,286.0,True
34,44.0,3.0,3.0,1.67,0.52,285.0,True
35,19.0,35.0,3.0,10.4,0.26,297.0,True
36,2.38,11.0,4.0,17.0,0.0,57.0,True
37,18.77,37.0,3.0,5.55,0.26,531.0,True
38,19.23,10.0,2.0,23.23,1.19,477.0,True
39,18.0,4.0,4.0,202.8,0.33,117.0,True
40,19.14,12.0,3.0,40.43,0.49,84.0,True
41,5.82,42.0,6.0,10.09,0.2,1059.0,True
42,15.92,52.0,2.0,30.5,1.16,313.0,True
43,2.47,30.0,1.0,5.94,24.0,634.0,True
44,0.7,31.0,1.0,0.5,25.0,996.0,True
45,5.0,61.0,3.0,84.71,0.26,64.0,True
46,28.51,33.0,2.0,139.53,0.93,727.0,True
47,2.18,108.0,1.0,7.84,10.0,607.0,True
48,2.2,64.0,1.0,24.8,4.0,512.0,True
49,13.84,6.0,2.0,22.32,1.0,1182.0,True
50,13.64,60.0,4.0,3.55,0.0,1343.0,True
51,1.2,70.0,3.0,23.61,0.0,2611.0,True
52,4.23,7.0,2.0,75.77,0.11,204.0,True
53,8.06,8.0,4.0,9.25,0.34,251.0,True
54,24.38,55.0,4.0,70.12,0.25,435.0,True
55,37.32,75.0,2.0,36.73,1.16,699.0,True
56,39.04,1.0,3.0,19.22,0.33,1000.0,True
57,25.6,86.0,3.0,1.4,0.0,177.0,True
58,6.96,133.0,2.0,31.25,0.0,458.0,True
59,3.07,89.0,1.0,22.67,12.0,1009.0,True
