,nuc,aexp,ns,age,asexp,la,target
0,4.59,54.0,1.0,63.06,43.0,747.0,False
1,12.04,4.0,3.0,34.16,0.4,477.0,True
2,8.33,0.0,2.0,142.83,0.0,108.0,True
3,1.17,33.0,1.0,3.96,11.0,652.0,True
4,5.28,35.0,3.0,9.94,0.45,291.0,True
5,14.79,22.0,2.0,14.07,1.0,392.0,True
6,10.64,39.0,2.0,12.14,0.81,237.0,True
7,3.42,43.0,2.0,25.17,0.04,643.0,True
8,15.25,53.0,2.0,63.5,0.81,230.0,True
9,3.29,30.0,1.0,49.67,4.0,202.0,False
10,6.11,55.0,1.0,55.56,22.0,167.0,False
11,7.33,0.0,1.0,38.33,0.0,40.0,True
12,10.23,60.0,2.0,23.77,0.81,187.0,True
13,20.83,41.0,2.0,120.33,1.0,78.0,True
14,22.4,0.0,3.0,90.2,0.0,176.0,True
15,29.71,1.0,2.0,87.88,0.0,384.0,True
16,4.5,0.0,3.0,64.0,0.0,698.0,True
17,3.5,6.0,1.0,108.5,2.0,43.0,True
18,19.33,0.0,2.0,59.67,0.0,218.0,True
19,6.0,15.0,1.0,52.0,5.0,14.0,False
20,6.81,11.0,2.0,128.19,0.0,533.0,True
21,9.94,74.0,2.0,55.94,0.81,393.0,True
22,29.57,12.0,2.0,48.57,1.0,358.0,True
23,35.88,65.0,2.0,46.24,1.0,490.0,True
24,22.41,3.0,2.0,137.29,0.62,412.0,True
25,3.0,19.0,1.0,96.0,7.0,2.0,True
26,7.36,0.0,1.0,27.27,0.0,397.0,True
27,26.88,69.0,2.0,31.0,1.0,161.0,True
28,13.33,18.0,2.0,44.22,1.0,332.0,True
29,14.36,72.0,2.0,38.55,1.0,156.0,True
30,15.33,0.0,2.0,64.0,0.0,192.0,True
31,10.0,2.0,2.0,14.67,0.75,21.0,True
32,9.38,15.0,2.0,37.88,0.98,130.0,True
33,9.2,9.0,2.0,5.9,1.16,386.0,True
34,10.62,11.0,2.0,10.0,1.16,37.0,True
35,7.67,12.0,1.0,25.67,9.0,169.0,False
