,nuc,aexp,ns,age,asexp,la,target
0,0.5,140.0,2.0,160.5,0.99,364.0,True
1,16.44,36.0,3.0,30.31,1.17,136.0,True
2,29.33,129.0,2.0,15.67,1.0,244.0,True
3,5.28,35.0,3.0,9.94,0.45,291.0,True
4,14.79,22.0,2.0,14.07,1.0,392.0,True
5,10.64,39.0,2.0,12.14,0.81,237.0,True
6,8.38,201.0,3.0,78.62,0.5,258.0,True
7,14.43,296.0,3.0,8.57,0.49,98.0,True
8,3.42,43.0,2.0,25.17,0.04,643.0,True
9,15.25,53.0,2.0,63.5,0.81,230.0,True
10,10.23,60.0,2.0,23.77,0.81,187.0,True
11,17.0,0.0,3.0,215.5,0.0,44.0,True
12,11.33,64.0,2.0,4.33,0.81,37.0,True
13,20.83,41.0,2.0,120.33,1.0,78.0,True
14,19.33,0.0,2.0,59.67,0.0,218.0,True
15,29.83,8.0,1.0,18.0,8.0,493.0,False
16,6.81,11.0,2.0,128.19,0.0,533.0,True
17,7.83,66.0,2.0,23.5,1.0,6.0,True
18,14.0,12.0,2.0,31.0,0.79,20.0,True
19,14.36,72.0,2.0,38.55,1.0,156.0,True
20,12.38,7.0,5.0,71.88,0.25,370.0,True
21,10.62,11.0,2.0,10.0,1.16,37.0,True
22,36.25,20.0,2.0,13.12,0.79,36.0,True
23,19.95,3.0,2.0,13.67,1.0,842.0,True
24,12.4,18.0,2.0,14.9,0.98,458.0,True
25,22.97,2.0,2.0,37.85,0.75,457.0,True
26,23.67,18.0,2.0,0.67,1.16,7.0,True
27,0.57,21.0,2.0,12.86,0.0,335.0,True
28,23.4,21.0,2.0,4.0,1.16,145.0,True
29,6.75,26.0,2.0,53.75,0.63,51.0,True
30,3.0,22.0,2.0,89.0,1.16,1.0,True
31,13.45,13.0,2.0,43.65,1.0,450.0,True
32,2.92,6.0,3.0,32.23,0.49,363.0,True
33,44.0,3.0,3.0,1.67,0.52,285.0,True
34,18.77,37.0,3.0,5.55,0.26,531.0,True
35,18.0,4.0,4.0,202.8,0.33,117.0,True
36,21.0,94.0,3.0,3.75,0.5,38.0,True
37,5.43,31.0,2.0,3.71,0.29,156.0,True
38,15.8,0.0,2.0,11.0,0.0,163.0,True
39,9.0,3.0,2.0,19.4,0.38,17.0,True
40,16.96,1.0,3.0,183.92,0.0,34.0,True
41,29.0,71.0,1.0,41.0,25.0,7.0,False
42,29.0,0.0,1.0,49.75,0.0,62.0,True
43,7.43,121.0,3.0,17.79,0.5,875.0,True
44,24.38,55.0,4.0,70.12,0.25,435.0,True
45,21.8,74.0,1.0,81.0,43.0,115.0,False
46,37.32,75.0,2.0,36.73,1.16,699.0,True
47,25.6,86.0,3.0,1.4,0.0,177.0,True
48,26.83,77.0,2.0,19.0,1.16,39.0,True
49,63.0,78.0,2.0,5.67,1.16,16.0,True
50,18.78,108.0,2.0,21.0,0.63,38.0,True
51,50.75,116.0,2.0,21.0,0.63,257.0,True
52,17.83,27.0,3.0,51.33,0.5,118.0,True
53,6.96,133.0,2.0,31.25,0.0,458.0,True
54,1.0,86.0,2.0,63.0,0.0,13.0,True
55,6.0,6.0,2.0,26.0,0.17,120.0,True
56,4.8,138.0,2.0,30.93,0.0,386.0,True
57,10.0,0.0,2.0,86.6,0.0,16.0,True
58,4.14,15.0,2.0,1.43,0.0,830.0,True
59,26.25,41.0,1.0,54.38,19.0,216.0,False
60,24.75,152.0,2.0,20.75,0.0,93.0,True
61,13.33,2.0,2.0,40.44,0.75,664.0,True
62,46.0,14.0,2.0,29.67,0.54,113.0,True
63,20.83,4.0,1.0,39.83,4.0,213.0,False
64,28.0,16.0,1.0,67.0,4.0,11.0,False
65,15.42,11.0,1.0,49.67,10.0,850.0,False
66,12.53,23.0,1.0,73.2,14.0,228.0,False
67,73.0,156.0,2.0,60.5,0.63,14.0,True
68,9.2,18.0,2.0,43.0,1.09,1599.0,True
69,25.75,161.0,3.0,37.88,0.0,123.0,True
70,28.75,46.0,1.0,21.75,23.0,133.0,False
71,32.5,5.0,2.0,25.0,0.16,2.0,True
72,37.8,19.0,1.0,19.6,6.0,568.0,False
73,19.81,0.0,6.0,82.8,0.0,1265.0,True
74,40.18,1.0,3.0,43.0,0.33,474.0,True
75,19.0,3.0,1.0,46.0,1.0,189.0,True
76,9.95,20.0,1.0,96.1,17.0,214.0,False
77,17.0,37.0,1.0,39.7,24.0,277.0,False
78,26.5,29.0,2.0,108.0,0.5,78.0,True
79,7.59,145.0,2.0,73.94,0.93,498.0,True
80,8.5,31.0,2.0,18.5,0.5,164.0,True
81,25.2,42.0,1.0,16.8,28.0,309.0,False
82,9.0,7.0,1.0,89.25,2.0,539.0,True
83,44.0,3.0,2.0,10.33,0.0,33.0,True
84,42.0,56.0,2.0,26.0,1.09,108.0,True
85,23.77,61.0,4.0,106.0,0.33,484.0,True
86,24.89,189.0,3.0,80.74,0.26,458.0,True
87,8.0,12.0,2.0,16.0,0.81,35.0,True
88,19.54,0.0,2.0,55.71,0.0,672.0,True
89,14.53,51.0,3.0,29.19,0.81,1627.0,True
90,28.17,10.0,1.0,22.83,10.0,595.0,False
91,31.26,191.0,4.0,24.26,0.14,636.0,True
92,9.73,66.0,2.0,6.0,1.09,87.0,True
93,3.0,52.0,2.0,6.89,0.5,34.0,True
94,42.25,158.0,2.0,23.25,1.16,250.0,True
95,9.17,54.0,2.0,3.0,0.5,304.0,True
96,30.77,8.0,2.0,7.08,0.22,171.0,True
97,7.62,111.0,3.0,67.41,0.0,107.0,True
98,8.0,56.0,2.0,13.5,0.03,351.0,True
99,9.62,165.0,2.0,34.75,1.16,96.0,True
100,5.8,11.0,3.0,27.2,0.12,6.0,True
101,5.0,170.0,2.0,189.29,1.16,56.0,True
102,12.33,64.0,2.0,10.33,0.03,18.0,True
103,35.33,3.0,4.0,14.67,0.0,224.0,True
104,14.0,115.0,2.0,2.67,0.0,146.0,True
105,21.29,95.0,6.0,20.57,0.2,289.0,True
106,42.05,37.0,4.0,13.83,0.26,1732.0,True
107,38.2,67.0,2.0,18.2,0.03,188.0,True
108,29.67,14.0,1.0,20.67,14.0,178.0,False
109,19.5,116.0,2.0,4.25,0.38,17.0,True
110,8.5,216.0,2.0,0.0,0.63,6.0,True
111,25.39,9.0,3.0,18.52,0.34,641.0,True
112,8.25,7.0,2.0,125.5,0.77,119.0,True
113,1.67,223.0,2.0,16.0,0.63,14.0,True
114,49.0,40.0,1.0,29.0,15.0,41.0,False
115,16.5,86.0,1.0,39.5,7.0,592.0,False
116,37.12,188.0,2.0,23.62,1.16,840.0,True
117,42.8,13.0,2.0,4.0,0.56,906.0,True
118,14.4,89.0,2.0,15.2,1.0,5.0,True
119,36.23,189.0,2.0,5.38,1.16,315.0,True
120,5.78,6.0,4.0,72.5,0.0,828.0,True
121,32.0,17.0,2.0,1.4,0.56,140.0,True
122,36.27,202.0,2.0,4.0,1.16,178.0,True
123,59.0,246.0,2.0,2.0,0.63,4.0,True
124,17.11,10.0,4.0,21.67,0.0,731.0,True
125,5.0,41.0,2.0,11.75,0.39,273.0,True
126,39.31,253.0,4.0,18.22,0.14,226.0,True
127,11.9,22.0,4.0,14.0,0.32,706.0,True
128,23.25,43.0,3.0,9.88,0.12,137.0,True
129,34.53,208.0,2.0,3.27,1.16,157.0,True
130,57.33,24.0,2.0,1.17,0.56,141.0,True
131,18.25,44.0,4.0,28.0,0.08,44.0,True
132,16.25,259.0,4.0,3.75,0.06,50.0,True
133,83.33,216.0,2.0,9.93,1.16,332.0,True
134,26.2,46.0,2.0,38.45,0.39,397.0,True
135,25.57,99.0,3.0,3.86,0.17,813.0,True
136,25.55,5.0,2.0,69.36,0.97,32.0,True
137,37.88,228.0,2.0,11.75,1.16,151.0,True
138,9.25,109.0,2.0,36.12,0.5,391.0,True
139,83.33,235.0,2.0,14.33,1.16,68.0,True
140,34.73,236.0,2.0,13.27,1.16,462.0,True
141,38.0,7.0,1.0,45.0,7.0,7.0,False
142,30.38,85.0,1.0,83.62,57.0,808.0,False
143,33.0,20.0,1.0,27.5,19.0,61.0,False
144,51.26,44.0,3.0,8.68,0.35,151.0,True
145,23.16,3.0,3.0,55.58,0.15,1446.0,True
146,50.7,133.0,2.0,15.2,0.97,331.0,True
147,18.73,91.0,2.0,50.13,0.0,552.0,True
148,36.0,4.0,1.0,48.0,1.0,42.0,True
149,27.68,296.0,4.0,85.18,0.4,505.0,True
150,49.2,248.0,3.0,28.4,0.54,628.0,True
151,7.5,10.0,2.0,50.5,1.06,15.0,True
152,68.33,115.0,2.0,7.0,1.0,35.0,True
153,52.33,33.0,1.0,45.67,10.0,15.0,False
154,32.29,229.0,2.0,11.43,0.0,16.0,True
155,0.88,63.0,2.0,22.76,0.33,993.0,True
156,49.15,2.0,4.0,31.74,0.31,206.0,True
157,74.0,306.0,3.0,34.67,0.35,20.0,True
158,33.0,4.0,2.0,26.72,0.81,1258.0,True
159,46.75,0.0,2.0,51.0,0.0,17.0,True
160,39.5,135.0,3.0,40.83,0.17,615.0,True
161,37.83,318.0,3.0,46.17,0.61,90.0,True
162,18.89,131.0,2.0,15.11,0.05,74.0,True
163,26.21,139.0,3.0,24.96,0.54,206.0,True
164,22.6,237.0,2.0,28.2,0.0,40.0,True
165,33.25,149.0,3.0,26.69,0.5,263.0,True
166,19.31,140.0,5.0,93.38,0.05,924.0,True
167,10.62,11.0,2.0,15.25,0.34,587.0,True
168,11.0,3.0,1.0,105.54,3.0,589.0,False
169,58.75,159.0,1.0,49.75,14.0,123.0,False
170,21.25,41.0,2.0,19.25,1.0,267.0,True
171,18.95,13.0,1.0,108.82,13.0,830.0,False
172,34.08,43.0,1.0,46.92,39.0,100.0,False
173,55.86,150.0,2.0,2.71,1.0,343.0,True
