,nuc,aexp,age,asexp,la,ld,target
0,0.3,23.0,0.24,11.0,416.0,1061.0,True
1,4.4,93.0,0.93,0.0,169.0,1300.0,True
2,5.56,213.0,5.22,0.0,951.0,864.0,True
3,5.3,313.0,1.25,0.0,414.0,1459.0,True
4,11.46,561.0,130.54,0.0,49.0,2344.0,True
5,15.0,165.0,69.43,39.0,461.0,421.0,True
6,23.0,1048.0,23.23,0.0,624.0,1130.0,True
7,1.0,2.0,208.0,0.0,2.0,1.0,True
8,4.2,31.0,44.7,0.0,532.0,1697.0,True
9,21.77,0.0,70.46,0.0,568.0,738.0,True
10,23.0,1.0,11.85,0.75,853.0,818.0,True
11,3.56,18.0,152.81,0.5,325.0,116.0,True
12,28.21,41.0,30.64,0.26,97.0,815.0,True
13,37.67,43.0,68.67,0.0,38.0,620.0,True
14,27.75,53.0,88.75,0.0,0.0,398.0,True
15,14.0,1.0,236.5,0.0,5.0,12.0,True
16,5.67,155.0,200.33,31.0,29.0,401.0,True
17,1.0,71.0,195.0,0.0,67.0,28.0,True
18,1.0,2.0,191.33,0.0,37.0,26.0,True
19,9.2,0.0,119.14,0.0,213.0,219.0,True
20,8.46,40.0,31.54,0.0,679.0,688.0,True
21,8.0,47.0,13.69,0.0,662.0,758.0,True
22,31.4,79.0,117.67,0.01,31.0,1460.0,True
23,28.25,81.0,36.04,0.0,1473.0,1250.0,True
24,6.5,8.0,216.0,1.0,26.0,35.0,True
25,12.71,83.0,133.94,0.0,121.0,138.0,True
26,6.24,71.0,102.65,4.0,926.0,1043.0,True
27,25.75,4.0,167.0,0.25,111.0,30.0,True
28,4.5,53.0,124.57,0.83,378.0,128.0,True
29,12.93,85.0,90.9,0.48,929.0,343.0,True
30,18.25,103.0,251.75,0.0,68.0,42.0,True
31,4.62,94.0,99.38,0.0,267.0,261.0,True
32,14.1,15.0,103.54,0.07,1088.0,454.0,True
33,4.0,8.0,211.33,1.0,19.0,18.0,True
34,33.25,104.0,106.0,0.0,287.0,543.0,True
35,5.5,50.0,209.5,2.0,32.0,4.0,True
36,10.97,119.0,165.52,0.04,456.0,1161.0,True
37,15.14,5.0,312.57,0.0,46.0,44.0,True
38,3.0,125.0,171.0,0.88,96.0,120.0,True
39,18.33,8.0,107.04,0.06,1131.0,278.0,True
40,13.52,48.61,50.55,0.0,535.96,858.41,True
41,13.7,48.9,51.2,0.0,531.05,864.27,True
42,29.66,76.04,111.12,0.01,80.25,1401.33,True
43,18.68,57.37,69.89,0.0,390.45,1031.76,True
44,15.4,51.79,57.58,0.0,483.04,921.46,True
45,14.81,50.79,55.36,0.0,499.75,901.55,True
46,17.16,54.79,64.21,0.0,433.22,980.81,True
47,17.19,54.84,64.32,0.0,432.37,981.83,True
48,21.6,62.34,80.88,0.0,307.79,1130.25,True
49,31.23,78.7,117.01,0.01,35.92,1454.14,True
50,18.17,56.5,67.97,0.0,404.87,1014.59,True
51,15.51,51.99,58.02,0.0,479.75,925.38,True
52,29.24,75.33,109.57,0.01,91.91,1387.43,True
53,22.99,64.7,86.08,0.01,268.65,1176.88,True
54,17.75,55.8,66.42,0.0,416.54,1000.69,True
55,9.57,41.88,35.7,0.0,647.73,725.26,True
56,17.27,54.98,64.63,0.0,430.06,984.57,True
57,28.51,74.08,106.8,0.01,112.73,1362.63,True
58,29.81,76.3,111.71,0.01,75.85,1406.57,True
59,12.75,47.29,47.63,0.0,557.93,832.23,True
60,14.93,51.0,55.83,0.0,496.21,905.77,True
61,11.51,45.18,42.99,0.0,592.87,790.62,True
62,10.99,44.3,41.03,0.0,607.61,773.05,True
63,13.47,48.52,50.35,0.0,537.48,856.6,True
64,20.74,60.88,77.64,0.0,332.13,1101.24,True
65,13.44,48.47,50.24,0.0,538.3,855.63,True
66,14.12,49.63,52.79,0.0,519.07,878.53,True
67,16.97,54.46,63.48,0.0,438.68,974.31,True
68,17.51,55.38,65.51,0.0,423.42,992.49,True
69,29.25,75.34,109.58,0.01,91.82,1387.54,True
70,15.92,52.69,59.56,0.0,468.16,939.18,True
71,11.85,45.76,44.26,0.0,583.31,802.0,True
72,11.99,46.0,44.79,0.0,579.29,806.79,True
73,15.49,51.96,57.94,0.0,480.35,924.67,True
74,28.12,73.42,105.34,0.01,123.75,1349.5,True
75,25.17,68.4,94.27,0.01,207.06,1250.25,True
76,21.74,62.58,81.41,0.0,303.77,1135.04,True
77,13.49,48.55,50.42,0.0,536.93,857.26,True
78,9.3,41.42,34.68,0.0,655.4,716.12,True
79,21.64,62.41,81.03,0.0,306.61,1131.65,True
80,12.56,46.96,46.91,0.0,563.32,825.82,True
81,11.94,45.91,44.59,0.0,580.79,805.0,True
82,15.86,52.58,59.31,0.0,470.05,936.94,True
83,15.54,52.04,58.13,0.0,478.91,926.37,True
84,13.57,48.68,50.71,0.0,534.74,859.86,True
85,14.95,51.04,55.91,0.0,495.62,906.48,True
86,12.12,46.22,45.26,0.0,575.73,811.03,True
87,12.42,46.73,46.41,0.0,567.11,821.3,True
88,31.14,78.56,116.7,0.01,38.28,1451.33,True
89,9.14,41.15,34.08,0.0,659.9,710.75,True
90,23.86,66.19,89.37,0.01,243.86,1206.4,True
91,21.4,61.99,80.11,0.0,313.57,1123.36,True
92,25.14,68.35,94.14,0.01,207.98,1249.16,True
93,9.6,41.94,35.82,0.0,646.76,726.41,True
94,25.4,68.81,95.16,0.01,200.37,1258.22,True
95,13.69,48.88,51.16,0.0,531.41,863.83,True
96,12.35,46.61,46.15,0.0,569.1,818.94,True
97,18.76,57.51,70.22,0.0,388.01,1034.68,True
98,30.57,77.59,114.56,0.01,54.41,1432.11,True
99,23.56,65.67,88.23,0.01,252.47,1196.15,True
100,9.17,41.2,34.2,0.0,658.99,711.84,True
101,16.0,52.82,59.85,0.0,465.98,941.78,True
102,30.43,77.34,114.01,0.01,58.51,1427.23,True
103,25.23,68.5,94.49,0.01,205.38,1252.25,True
104,18.76,57.51,70.22,0.0,387.99,1034.7,True
105,19.41,58.62,72.67,0.0,369.57,1056.64,True
106,22.29,63.5,83.44,0.01,288.48,1153.25,True
107,27.39,72.18,102.6,0.01,144.36,1324.94,True
108,19.25,58.34,72.05,0.0,374.23,1051.09,True
109,26.52,70.7,99.34,0.01,168.85,1295.77,True
110,27.26,71.96,102.11,0.01,148.04,1320.56,True
111,9.94,42.52,37.1,0.0,637.12,737.89,True
112,24.99,68.09,93.58,0.01,212.2,1244.13,True
113,29.77,76.22,111.53,0.01,77.14,1405.03,True
114,30.53,77.51,114.38,0.01,55.71,1430.56,True
115,9.18,41.23,34.25,0.0,658.57,712.34,True
116,29.75,76.2,111.48,0.01,77.51,1404.59,True
117,16.31,53.34,61.01,0.0,457.29,952.14,True
118,26.15,70.07,97.94,0.01,179.43,1283.17,True
119,15.79,52.45,59.04,0.0,472.09,934.51,True
120,18.85,57.66,70.53,0.0,385.63,1037.51,True
121,20.89,61.12,78.19,0.0,328.0,1106.16,True
122,22.67,64.16,84.89,0.01,277.61,1166.2,True
123,11.03,44.36,41.16,0.0,606.58,774.27,True
124,23.86,66.17,89.34,0.01,244.13,1206.08,True
125,19.36,58.53,72.45,0.0,371.17,1054.74,True
126,31.29,78.81,117.24,0.01,34.23,1456.15,True
127,11.54,45.24,43.11,0.0,591.96,791.69,True
128,20.52,60.51,76.83,0.0,338.23,1093.98,True
129,10.13,42.84,37.82,0.0,631.77,744.26,True
130,24.2,66.76,90.64,0.01,234.32,1217.78,True
131,27.72,72.74,103.85,0.01,134.94,1336.17,True
132,21.51,62.18,80.53,0.0,310.4,1127.14,True
133,10.84,44.04,40.46,0.0,611.88,767.96,True
134,30.91,78.17,115.84,0.01,44.78,1443.59,True
135,12.09,46.16,45.14,0.0,576.63,809.96,True
136,18.17,56.51,68.0,0.0,404.71,1014.78,True
137,21.22,61.69,79.44,0.0,318.61,1117.35,True
138,18.28,56.69,68.4,0.0,401.7,1018.37,True
139,19.33,58.47,72.34,0.0,372.06,1053.68,True
140,22.8,64.38,85.37,0.01,273.96,1170.55,True
141,9.26,41.35,34.52,0.0,656.55,714.75,True
142,21.68,62.47,81.16,0.0,305.65,1132.79,True
143,21.31,61.85,79.8,0.0,315.91,1120.57,True
144,22.81,64.4,85.42,0.01,273.59,1170.98,True
