,nuc,aexp,age,asexp,la,ld,target
0,30.0,18.0,33.0,1.0,42.0,14.0,True
1,16.0,42.0,36.0,13.0,66.0,41.0,True
2,22.5,154.0,48.0,6.0,2.0,1.0,True
3,25.0,0.0,32.38,0.0,277.0,36.0,True
4,14.67,2.0,44.17,0.11,42.0,7.0,True
5,15.8,2.0,49.2,0.2,24.0,7.0,True
6,20.6,0.0,27.0,0.0,21.0,4.0,True
7,20.89,14.0,67.89,0.0,34.0,25.0,True
8,23.0,0.0,27.0,0.0,4.0,1.0,True
9,19.25,3.0,33.17,0.52,152.0,4.0,True
10,17.0,14.0,41.5,0.88,24.0,2.0,True
11,18.0,10.0,65.0,8.0,83.0,2.0,True
12,24.71,1.0,39.57,0.5,39.0,13.0,True
13,15.78,28.0,37.89,0.99,68.0,56.0,True
14,19.93,0.0,42.27,0.0,148.0,110.0,True
15,24.5,19.0,30.0,1.0,6.0,2.0,True
16,26.64,26.0,34.82,1.51,169.0,32.0,True
17,26.25,4.0,38.25,0.31,27.0,1.0,True
18,20.25,37.0,36.12,0.88,111.0,107.0,True
19,27.8,17.0,24.4,0.0,75.0,41.0,True
20,32.86,32.0,55.86,1.51,90.0,15.0,True
21,20.95,5.0,34.95,0.26,190.0,9.0,True
22,25.0,62.0,23.0,3.0,14.0,5.0,True
23,18.33,38.0,29.33,0.01,112.0,14.0,True
24,16.0,91.0,39.0,13.0,59.0,11.0,True
25,23.0,72.0,50.33,0.08,24.0,3.0,True
26,25.5,0.0,35.5,0.0,14.0,5.0,True
27,18.75,0.0,38.5,0.0,81.0,12.0,True
28,30.5,99.0,38.33,0.0,30.0,15.0,True
29,24.86,78.0,71.71,0.08,33.0,7.0,True
30,22.86,79.0,73.29,0.33,52.0,40.0,True
31,17.86,61.0,65.67,0.9,83.0,83.0,True
32,22.0,0.0,37.0,0.0,3.0,2.0,True
33,33.17,3.0,49.17,2.0,37.0,10.0,True
34,33.2,13.0,47.9,0.07,115.0,43.0,True
35,24.67,2.0,52.0,0.0,97.0,34.0,True
36,20.5,111.0,55.33,0.33,29.0,22.0,True
37,29.75,0.0,44.25,0.0,45.0,9.0,True
38,32.25,2.0,66.0,0.04,194.0,8.0,True
39,13.89,133.0,49.33,0.33,76.0,49.0,True
40,29.98,42.98,43.83,2.05,62.18,11.34,True
41,26.29,57.07,28.4,2.75,26.48,6.64,True
42,28.42,48.93,37.31,2.35,47.11,9.36,True
43,27.94,50.77,35.3,2.44,42.45,8.74,True
44,30.16,42.3,44.58,2.02,63.9,11.57,True
45,30.23,42.05,44.85,2.01,64.54,11.65,True
46,25.87,58.68,26.64,2.83,22.42,6.11,True
47,28.3,49.41,36.79,2.37,45.9,9.2,True
48,30.15,42.35,44.52,2.02,63.78,11.55,True
49,29.92,43.22,43.57,2.07,61.59,11.26,True
50,28.72,47.8,38.55,2.29,49.97,9.73,True
51,31.52,37.1,50.27,1.76,77.08,13.3,True
52,25.17,61.36,23.7,2.97,15.63,5.21,True
53,27.43,52.73,33.16,2.54,37.49,8.09,True
54,32.34,33.99,53.67,1.61,84.95,14.34,True
55,25.14,61.46,23.59,2.97,15.36,5.18,True
56,32.38,33.82,53.86,1.6,85.39,14.39,True
57,27.29,53.25,32.59,2.56,36.18,7.92,True
58,29.74,43.89,42.83,2.1,59.87,11.04,True
59,29.56,44.6,42.06,2.13,58.08,10.8,True
60,29.74,43.89,42.84,2.1,59.89,11.04,True
61,27.29,53.24,32.59,2.56,36.18,7.92,True
62,32.83,32.09,55.76,1.51,89.77,14.97,True
63,28.99,46.76,39.69,2.24,52.61,10.08,True
64,26.22,57.33,28.12,2.77,25.83,6.56,True
65,25.78,59.03,26.25,2.85,21.52,5.99,True
66,26.55,56.1,29.46,2.71,28.95,6.97,True
67,31.98,35.36,52.18,1.67,81.48,13.88,True
68,30.62,40.55,46.5,1.93,68.35,12.15,True
69,28.56,48.39,37.9,2.32,48.47,9.54,True
70,32.05,35.07,52.5,1.66,82.23,13.98,True
71,27.35,53.03,32.83,2.55,36.73,7.99,True
72,27.44,52.7,33.19,2.54,37.56,8.1,True
73,31.33,37.84,49.46,1.8,75.21,13.05,True
74,27.7,51.7,34.29,2.49,40.1,8.43,True
75,25.12,61.53,23.51,2.98,15.19,5.16,True
76,25.71,59.31,25.95,2.87,20.82,5.9,True
77,30.39,41.43,45.53,1.98,66.11,11.86,True
78,30.18,42.22,44.66,2.02,64.11,11.59,True
79,26.15,57.61,27.81,2.78,25.13,6.46,True
80,28.03,50.43,35.67,2.42,43.31,8.86,True
81,31.94,35.51,52.01,1.68,81.1,13.83,True
82,32.15,34.7,52.9,1.64,83.17,14.1,True
83,27.44,52.69,33.2,2.54,37.59,8.1,True
84,32.49,33.4,54.33,1.58,86.46,14.53,True
85,31.89,35.7,51.81,1.69,80.63,13.77,True
86,31.11,38.67,48.55,1.84,73.11,12.78,True
87,28.32,49.32,36.89,2.37,46.12,9.23,True
88,29.91,43.25,43.54,2.07,61.51,11.25,True
89,30.79,39.88,47.23,1.9,70.04,12.37,True
90,32.49,33.39,54.33,1.58,86.48,14.54,True
91,32.49,33.4,54.32,1.58,86.44,14.53,True
92,30.68,40.3,46.77,1.92,68.98,12.23,True
93,27.05,54.16,31.59,2.61,33.86,7.61,True
94,26.58,55.98,29.59,2.7,29.25,7.01,True
95,28.65,48.06,38.27,2.31,49.31,9.65,True
96,27.63,51.96,33.99,2.5,39.43,8.35,True
97,28.44,48.86,37.39,2.35,47.28,9.38,True
98,29.18,46.04,40.48,2.21,54.42,10.32,True
99,30.07,42.64,44.2,2.04,63.04,11.45,True
100,26.38,56.73,28.77,2.74,27.34,6.76,True
101,28.37,49.12,37.11,2.36,46.63,9.29,True
102,26.82,55.06,30.6,2.65,31.58,7.31,True
103,31.04,38.93,48.27,1.85,72.45,12.69,True
104,28.89,47.16,39.26,2.26,51.6,9.95,True
105,27.35,53.03,32.82,2.55,36.72,7.99,True
106,25.49,60.13,25.05,2.91,18.75,5.62,True
107,28.81,47.46,38.92,2.28,50.84,9.85,True
108,30.58,40.68,46.35,1.94,68.01,12.11,True
109,27.84,51.17,34.86,2.46,41.43,8.61,True
110,28.95,46.92,39.52,2.25,52.2,10.03,True
111,27.56,52.24,33.69,2.51,38.74,8.25,True
112,26.23,57.32,28.13,2.77,25.87,6.56,True
113,31.8,36.04,51.43,1.71,79.75,13.65,True
114,30.12,42.43,44.43,2.03,63.57,11.52,True
115,32.43,33.63,54.07,1.59,85.87,14.46,True
116,28.35,49.21,37.01,2.36,46.4,9.26,True
117,29.16,46.1,40.41,2.21,54.27,10.3,True
118,28.21,49.76,36.4,2.39,45.0,9.08,True
119,27.04,54.2,31.54,2.61,33.75,7.6,True
120,30.73,40.12,46.97,1.91,69.43,12.29,True
121,32.82,32.14,55.7,1.51,89.64,14.95,True
122,30.41,41.35,45.62,1.97,66.32,11.88,True
123,30.42,41.3,45.67,1.97,66.43,11.9,True
124,30.06,42.7,44.14,2.04,62.9,11.43,True
125,25.6,59.73,25.49,2.89,19.76,5.76,True
126,26.93,54.62,31.09,2.63,32.7,7.46,True
127,31.21,38.3,48.96,1.82,74.05,12.9,True
128,26.27,57.14,28.32,2.76,26.31,6.62,True
