,nuc,aexp,age,asexp,la,ld,target
0,3.32,90.0,1.68,0.0,416.0,126.0,True
1,6.14,105.0,2.0,0.06,254.0,24.0,True
2,9.86,139.0,2.71,0.52,829.0,19.0,True
3,6.79,150.0,2.68,0.0,478.0,68.0,True
4,9.42,169.0,3.5,0.0,292.0,6.0,True
5,11.09,172.0,1.73,0.0,442.0,71.0,True
6,7.06,173.0,0.62,0.0,473.0,138.0,True
7,7.06,173.0,0.62,0.0,473.0,138.0,True
8,1.8,235.0,3.0,5.0,381.0,76.0,True
9,5.86,244.0,17.29,0.0,168.0,5.0,True
10,4.31,245.0,4.06,0.0,405.0,66.0,True
11,15.0,309.0,0.0,0.06,230.0,0.0,True
12,4.68,314.0,0.42,0.0,333.0,123.0,True
13,5.33,323.0,0.0,0.0,139.0,40.0,True
14,20.67,333.0,0.67,0.0,213.0,141.0,True
15,11.58,351.0,0.75,0.0,132.0,67.0,True
16,8.33,495.0,17.89,0.0,228.0,19.0,True
17,11.4,56.0,5.6,24.0,389.0,0.0,True
18,5.67,527.0,0.0,0.0,360.0,4.0,True
19,2.7,530.0,1.2,0.0,333.0,38.0,True
20,8.67,537.0,24.33,0.0,177.0,107.0,True
21,3.0,547.0,15.3,0.0,487.0,26.0,True
22,3.47,552.0,0.88,0.0,528.0,67.0,True
23,14.83,0.0,16.17,0.0,553.0,11.0,True
24,18.62,7.0,6.12,0.29,543.0,8.0,True
25,8.0,39.0,14.5,2.0,540.0,128.0,True
26,20.32,0.0,11.0,0.0,557.0,65.0,True
27,5.77,53.0,11.88,0.0,717.0,157.0,True
28,9.69,8.0,5.56,0.61,546.0,8.0,True
29,11.0,0.0,17.37,0.0,572.0,45.0,True
30,9.33,1.0,17.78,0.5,515.0,25.0,True
31,14.0,13.0,21.6,1.0,552.0,28.0,True
32,10.43,153.0,10.0,0.05,427.0,46.0,True
33,18.52,108.0,34.17,0.08,398.0,157.0,True
34,8.69,0.0,24.81,0.0,579.0,43.0,True
35,20.57,116.0,5.29,0.5,216.0,95.0,True
36,12.72,12.0,15.5,0.0,841.0,34.0,True
37,15.0,119.0,4.75,0.0,230.0,4.0,True
38,10.45,65.0,24.27,0.0,297.0,88.0,True
39,19.0,67.0,18.17,0.0,279.0,100.0,True
40,7.19,541.25,17.69,0.0,276.45,95.67,True
41,4.85,548.03,7.1,0.0,435.0,77.6,True
42,3.6,551.63,1.46,0.0,519.42,67.98,True
43,6.62,542.9,15.11,0.0,315.09,91.26,True
44,5.19,547.02,8.66,0.0,411.52,80.27,True
45,4.14,550.08,3.89,0.0,482.97,72.13,True
46,7.55,540.21,19.31,0.0,252.2,98.43,True
47,6.26,543.95,13.46,0.0,339.74,88.45,True
48,5.71,545.53,11.0,0.0,376.49,84.27,True
49,5.05,547.43,8.03,0.0,421.08,79.18,True
50,3.48,551.98,0.91,0.0,527.52,67.05,True
51,7.28,541.02,18.05,0.0,271.0,96.29,True
52,6.68,542.75,15.35,0.0,311.52,91.67,True
53,6.4,543.54,14.11,0.0,330.09,89.55,True
54,6.27,543.93,13.5,0.0,339.19,88.52,True
55,4.32,549.54,4.74,0.0,470.33,73.57,True
56,5.97,544.78,12.17,0.0,359.1,86.25,True
57,6.04,544.58,12.48,0.0,354.49,86.77,True
58,6.28,543.88,13.57,0.0,338.11,88.64,True
59,7.23,541.14,17.87,0.0,273.79,95.97,True
60,3.58,551.68,1.39,0.0,520.43,67.86,True
61,3.8,551.06,2.35,0.0,506.03,69.5,True
62,3.7,551.33,1.93,0.0,512.33,68.79,True
63,4.62,548.68,6.07,0.0,450.37,75.85,True
64,4.09,550.21,3.68,0.0,486.06,71.78,True
65,8.23,538.26,22.36,0.0,206.56,103.63,True
66,6.37,543.63,13.97,0.0,332.07,89.33,True
67,6.0,544.7,12.29,0.0,357.25,86.46,True
68,6.49,543.28,14.52,0.0,323.94,90.26,True
69,8.33,537.96,22.83,0.0,199.46,104.44,True
70,5.17,547.1,8.55,0.0,413.27,80.07,True
71,7.22,541.16,17.82,0.0,274.44,95.9,True
72,5.62,545.79,10.6,0.0,382.6,83.57,True
73,8.43,537.69,23.25,0.0,193.23,105.15,True
