,nuc,aexp,age,asexp,la,ld,target
0,0.3,23.0,0.24,11.0,416.0,1061.0,True
1,2.79,47.0,13.47,29.0,195.0,2124.0,True
2,4.0,53.0,0.0,34.0,0.0,775.0,True
3,4.4,93.0,0.93,0.0,169.0,1300.0,True
4,6.0,112.0,0.0,32.0,0.0,1299.0,True
5,5.56,213.0,5.22,0.0,951.0,864.0,True
6,6.38,218.0,9.81,0.0,374.0,380.0,True
7,3.38,91.0,6.95,0.23,542.0,478.0,True
8,5.3,313.0,1.25,0.0,414.0,1459.0,True
9,5.56,350.0,4.44,0.0,593.0,610.0,True
10,11.46,561.0,130.54,0.0,49.0,2344.0,True
11,7.1,566.0,33.77,0.11,353.0,602.0,True
12,1.67,74.0,0.89,0.0,523.0,445.0,True
13,15.0,165.0,69.43,39.0,461.0,421.0,True
14,5.71,166.0,46.67,8.0,2825.0,2529.0,True
15,3.0,962.0,5.25,5.0,404.0,512.0,True
16,23.0,1048.0,23.23,0.0,624.0,1130.0,True
17,28.67,1078.0,22.5,0.14,1103.0,907.0,True
18,4.2,31.0,44.7,0.0,532.0,1697.0,True
19,0.85,5.0,119.67,1.0,2122.0,3121.0,True
20,21.77,0.0,70.46,0.0,568.0,738.0,True
21,7.13,1145.0,34.57,0.0,2300.0,651.0,True
22,23.0,1.0,11.85,0.75,853.0,818.0,True
23,28.21,41.0,30.64,0.26,97.0,815.0,True
24,37.67,43.0,68.67,0.0,38.0,620.0,True
25,12.0,14.0,19.88,0.83,400.0,315.0,True
26,18.0,57.0,9.07,0.0,376.0,485.0,True
27,2.39,45.0,28.33,0.29,304.0,376.0,True
28,23.71,3.0,31.82,0.27,1419.0,283.0,True
29,8.46,40.0,31.54,0.0,679.0,688.0,True
30,8.0,47.0,13.69,0.0,662.0,758.0,True
31,35.25,74.0,15.38,0.0,425.0,449.0,True
32,31.4,79.0,117.67,0.01,31.0,1460.0,True
33,28.25,81.0,36.04,0.0,1473.0,1250.0,True
34,6.24,71.0,102.65,4.0,926.0,1043.0,True
35,12.93,85.0,90.9,0.48,929.0,343.0,True
36,28.16,81.0,16.2,0.9,774.0,369.0,True
37,14.1,15.0,103.54,0.07,1088.0,454.0,True
38,33.25,104.0,106.0,0.0,287.0,543.0,True
39,10.97,119.0,165.52,0.04,456.0,1161.0,True
40,21.81,0.03,68.63,0.02,576.9,740.5,True
41,22.35,0.47,42.84,0.35,702.31,775.7,True
42,22.14,0.3,52.72,0.23,654.25,762.21,True
43,22.8,0.84,21.48,0.63,806.17,804.86,True
44,22.25,0.39,47.64,0.29,678.97,769.15,True
45,22.66,0.72,28.26,0.54,773.21,795.6,True
46,22.5,0.6,35.48,0.45,738.07,785.74,True
47,21.93,0.13,62.99,0.1,604.32,748.19,True
48,22.03,0.21,58.0,0.16,628.58,755.0,True
49,21.86,0.07,66.31,0.05,588.17,743.66,True
50,22.91,0.93,16.18,0.69,831.92,812.08,True
51,22.85,0.88,18.92,0.66,818.61,808.35,True
52,22.32,0.45,44.3,0.33,695.2,773.71,True
53,22.61,0.68,30.55,0.51,762.04,792.47,True
54,22.02,0.21,58.42,0.15,626.56,754.44,True
55,21.85,0.06,66.77,0.05,585.93,743.03,True
56,22.23,0.37,48.63,0.28,674.16,767.8,True
57,22.75,0.8,23.64,0.6,795.65,801.9,True
58,21.9,0.11,64.21,0.08,598.39,746.53,True
59,22.55,0.64,33.13,0.48,749.52,788.95,True
60,22.32,0.45,44.04,0.34,696.45,774.06,True
61,22.65,0.72,28.48,0.54,772.12,795.3,True
62,22.03,0.21,58.14,0.16,627.91,754.82,True
63,22.32,0.44,44.4,0.33,694.71,773.57,True
64,22.69,0.74,26.81,0.56,780.23,797.57,True
65,22.4,0.52,40.22,0.39,715.02,779.27,True
66,22.75,0.79,23.88,0.6,794.5,801.58,True
67,22.87,0.9,17.81,0.67,823.98,809.85,True
68,22.72,0.78,25.01,0.58,789.0,800.04,True
69,22.66,0.72,28.22,0.54,773.36,795.65,True
70,21.85,0.06,66.67,0.05,586.41,743.17,True
71,21.93,0.13,62.62,0.1,606.13,748.7,True
72,21.84,0.06,67.2,0.04,583.84,742.45,True
73,22.19,0.34,50.26,0.26,666.21,765.57,True
74,22.58,0.66,31.75,0.5,756.25,790.84,True
75,22.31,0.44,44.81,0.33,692.7,773.0,True
76,22.73,0.78,24.83,0.58,789.89,800.29,True
77,22.66,0.72,28.15,0.54,773.75,795.75,True
78,22.73,0.78,24.77,0.58,790.15,800.36,True
79,22.84,0.87,19.39,0.65,816.34,807.71,True
80,21.79,0.01,69.69,0.01,571.74,739.05,True
81,22.28,0.41,46.17,0.31,686.1,771.15,True
82,22.97,0.97,13.44,0.73,845.27,815.83,True
