,nuc,aexp,age,asexp,la,ld,target
0,14.0,197.0,23.0,59.0,12.0,10.0,True
1,14.0,197.0,23.0,59.0,12.0,10.0,True
2,24.0,42.0,15.0,27.0,16.0,0.0,True
3,8.0,202.0,32.0,75.0,1.0,1.0,True
4,13.2,49.0,14.8,28.0,23.0,23.0,True
5,16.0,42.0,36.0,13.0,66.0,41.0,True
6,22.5,154.0,48.0,6.0,2.0,1.0,True
7,25.0,0.0,32.38,0.0,277.0,36.0,True
8,19.25,3.0,33.17,0.52,152.0,4.0,True
9,18.0,10.0,65.0,8.0,83.0,2.0,True
10,15.78,28.0,37.89,0.99,68.0,56.0,True
11,14.29,7.0,42.71,0.07,176.0,15.0,True
12,19.93,0.0,42.27,0.0,148.0,110.0,True
13,24.0,24.0,22.0,18.0,17.0,15.0,True
14,18.52,108.0,34.17,0.08,398.0,157.0,True
15,6.0,80.0,42.0,30.0,21.0,4.0,True
16,26.64,26.0,34.82,1.51,169.0,32.0,True
17,14.18,19.0,45.65,0.25,132.0,27.0,True
18,18.0,28.0,20.0,21.0,6.0,2.0,True
19,15.16,117.0,38.04,0.05,230.0,67.0,True
20,20.25,37.0,36.12,0.88,111.0,107.0,True
21,14.8,19.0,37.9,0.0,378.0,86.0,True
22,20.95,5.0,34.95,0.26,190.0,9.0,True
23,20.23,82.0,25.18,0.2,203.0,38.0,True
24,24.0,40.0,17.0,29.0,8.0,0.0,True
25,25.17,75.0,24.67,0.0,206.0,140.0,True
26,19.0,87.0,21.0,10.0,166.0,57.0,True
27,18.33,38.0,29.33,0.01,112.0,14.0,True
28,16.0,91.0,39.0,13.0,59.0,11.0,True
29,23.0,72.0,50.33,0.08,24.0,3.0,True
30,18.75,0.0,38.5,0.0,81.0,12.0,True
31,17.86,61.0,65.67,0.9,83.0,83.0,True
32,6.5,109.0,37.5,39.0,14.0,0.0,True
33,13.6,111.0,53.4,0.0,193.0,7.0,True
34,24.67,2.0,52.0,0.0,97.0,34.0,True
35,20.5,111.0,55.33,0.33,29.0,22.0,True
36,27.75,116.0,11.25,31.0,25.0,17.0,True
37,12.86,130.0,40.71,0.48,45.0,45.0,True
38,13.89,133.0,49.33,0.33,76.0,49.0,True
39,15.5,135.0,47.5,35.0,164.0,81.0,True
40,20.88,8.3,35.07,0.32,181.84,19.12,True
41,20.52,24.61,35.67,0.64,141.59,69.06,True
42,20.89,7.66,35.05,0.31,183.44,17.14,True
43,20.64,18.98,35.46,0.53,155.49,51.81,True
44,20.64,19.22,35.47,0.53,154.91,52.53,True
45,20.67,17.7,35.42,0.5,158.65,47.89,True
46,20.62,20.07,35.5,0.55,152.78,55.17,True
47,20.41,29.62,35.85,0.73,129.21,84.41,True
48,20.7,16.58,35.38,0.48,161.4,44.48,True
49,20.46,27.31,35.77,0.69,134.91,77.34,True
50,20.79,12.25,35.22,0.4,172.11,31.19,True
51,20.37,31.69,35.93,0.77,124.11,90.74,True
52,20.68,17.26,35.4,0.49,159.72,46.56,True
53,20.74,14.75,35.31,0.45,165.94,38.85,True
54,20.84,9.94,35.13,0.35,177.8,24.13,True
