,nuc,aexp,age,asexp,la,ld,target
0,27.33,70.0,1.67,1.08,95.0,0.0,True
1,30.33,260.0,0.0,0.0,32.0,18.0,True
2,24.0,98.0,6.0,19.0,31.0,28.0,True
3,20.67,333.0,0.67,0.0,213.0,141.0,True
4,26.33,435.0,6.33,0.06,24.0,16.0,True
5,31.0,21.0,0.0,2.0,19.0,9.0,True
6,32.0,26.0,0.0,6.0,20.0,1.0,True
7,33.0,28.0,0.0,7.0,12.0,18.0,True
8,29.5,32.0,1.0,0.0,52.0,49.0,True
9,26.5,61.0,0.5,0.0,85.0,4.0,True
10,40.5,564.0,1.5,0.0,152.0,26.0,True
11,33.8,0.0,10.0,0.0,63.0,19.0,True
12,29.0,16.0,5.5,0.0,23.0,1.0,True
13,32.5,22.0,2.0,2.0,6.0,6.0,True
14,34.0,35.0,9.0,7.0,1.0,1.0,True
15,31.0,10.0,13.0,3.0,3.0,3.0,True
16,33.0,85.0,4.0,10.0,4.0,4.0,True
17,26.33,59.0,6.0,0.0,6.0,2.0,True
18,28.0,92.0,3.0,0.0,2.0,2.0,True
19,28.0,31.0,1.0,7.0,28.0,1.0,True
20,29.0,33.0,7.0,8.0,4.0,4.0,True
21,32.71,2.0,8.57,0.0,109.0,10.0,True
22,27.67,25.0,5.67,0.0,45.0,9.0,True
23,26.83,69.0,20.0,0.0,16.0,90.0,True
24,29.33,105.0,19.89,0.0,81.0,160.0,True
25,26.0,27.0,13.0,0.88,42.0,28.0,True
26,38.67,81.0,4.83,0.02,42.0,40.0,True
27,24.0,58.0,15.0,2.0,55.0,44.0,True
28,28.07,85.0,17.53,0.02,113.0,113.0,True
29,25.0,62.0,23.0,3.0,14.0,5.0,True
30,29.5,55.0,2.5,0.25,136.0,16.0,True
31,28.0,89.0,15.0,12.0,8.0,2.0,True
32,29.0,39.0,11.0,1.0,1.0,1.0,True
33,31.0,0.0,4.0,0.0,160.0,1.0,True
34,32.0,75.0,4.0,4.0,31.0,4.0,True
35,32.0,88.0,7.0,14.0,1.0,1.0,True
36,34.0,45.0,8.5,9.0,11.0,3.0,True
37,26.75,12.0,15.0,1.39,105.0,22.0,True
38,27.75,116.0,11.25,31.0,25.0,17.0,True
39,28.35,124.0,12.94,0.33,455.0,58.0,True
40,28.32,28.91,6.32,3.92,24.94,6.55,True
41,28.86,32.18,6.86,7.18,8.2,4.51,True
42,28.29,28.73,6.29,3.73,25.9,6.67,True
43,27.83,25.96,5.83,0.96,40.09,8.4,True
44,28.79,31.73,6.79,6.73,10.5,4.79,True
45,28.73,31.37,6.73,6.38,12.33,5.02,True
46,28.53,30.19,6.53,5.19,18.42,5.76,True
47,27.86,26.18,5.86,1.18,38.96,8.26,True
48,27.73,25.4,5.73,0.4,42.96,8.75,True
49,28.62,30.74,6.62,5.74,15.59,5.41,True
50,27.9,26.42,5.9,1.42,37.71,8.11,True
51,28.77,31.62,6.77,6.62,11.07,4.86,True
52,28.84,32.05,6.84,7.05,8.87,4.59,True
53,27.76,25.58,5.76,0.58,42.05,8.64,True
54,28.51,30.06,6.51,5.06,19.07,5.84,True
55,28.55,30.29,6.55,5.29,17.91,5.7,True
56,28.67,31.03,6.67,6.03,14.11,5.23,True
57,28.3,28.81,6.3,3.81,25.48,6.62,True
58,28.54,30.26,6.54,5.26,18.03,5.71,True
59,28.41,29.45,6.41,4.46,22.17,6.22,True
60,28.33,28.96,6.33,3.96,24.72,6.53,True
61,28.14,27.82,6.14,2.83,30.53,7.23,True
62,27.87,26.22,5.87,1.22,38.76,8.24,True
63,28.52,30.1,6.52,5.1,18.85,5.81,True
64,28.35,29.12,6.35,4.12,23.89,6.43,True
65,27.75,25.5,5.75,0.5,42.43,8.69,True
66,28.37,29.22,6.37,4.23,23.35,6.36,True
67,27.99,26.95,5.99,1.95,35.01,7.78,True
68,28.04,27.24,6.04,2.24,33.52,7.6,True
69,28.82,31.95,6.82,6.95,9.38,4.66,True
70,28.82,31.89,6.82,6.89,9.68,4.69,True
71,28.84,32.03,6.84,7.03,8.98,4.61,True
72,28.89,32.37,6.89,7.37,7.23,4.39,True
73,28.99,32.97,6.99,7.97,4.17,4.02,True
74,28.14,27.81,6.14,2.81,30.58,7.24,True
75,28.0,27.0,6.0,2.01,34.73,7.75,True
76,27.78,25.69,5.78,0.69,41.47,8.57,True
77,28.75,31.48,6.75,6.48,11.78,4.95,True
78,27.68,25.11,5.68,0.11,44.45,8.93,True
79,28.85,32.12,6.85,7.12,8.52,4.55,True
80,28.85,32.07,6.85,7.07,8.74,4.58,True
81,28.01,27.09,6.01,2.09,34.29,7.69,True
82,28.83,31.99,6.83,6.99,9.17,4.63,True
83,28.98,32.86,6.98,7.86,4.73,4.09,True
84,28.87,32.23,6.87,7.23,7.93,4.48,True
85,28.74,31.44,6.74,6.44,12.02,4.98,True
86,28.35,29.13,6.35,4.13,23.84,6.42,True
87,28.39,29.33,6.39,4.33,22.82,6.3,True
88,28.41,29.44,6.41,4.44,22.23,6.22,True
89,28.81,31.88,6.81,6.89,9.72,4.7,True
90,28.15,27.9,6.15,2.9,30.15,7.19,True
91,28.98,32.85,6.98,7.85,4.76,4.09,True
92,28.11,27.68,6.11,2.68,31.26,7.32,True
93,28.62,30.75,6.62,5.75,15.53,5.41,True
94,28.28,28.7,6.28,3.7,26.06,6.69,True
95,28.16,27.97,6.16,2.98,29.76,7.14,True
96,28.98,32.86,6.98,7.86,4.73,4.09,True
97,28.06,27.33,6.06,2.34,33.04,7.54,True
98,28.43,29.58,6.43,4.59,21.51,6.13,True
99,28.14,27.84,6.14,2.84,30.44,7.22,True
100,27.79,25.72,5.79,0.72,41.32,8.55,True
101,28.49,29.93,6.49,4.93,19.74,5.92,True
102,27.88,26.27,5.88,1.27,38.49,8.21,True
103,28.81,31.88,6.81,6.88,9.75,4.7,True
104,28.05,27.3,6.05,2.3,33.2,7.56,True
105,28.9,32.37,6.9,7.37,7.21,4.39,True
106,28.74,31.46,6.74,6.47,11.87,4.96,True
107,28.67,31.04,6.67,6.04,14.03,5.22,True
108,28.4,29.41,6.4,4.42,22.38,6.24,True
109,28.96,32.79,6.96,7.79,5.09,4.13,True
110,28.13,27.79,6.13,2.79,30.7,7.26,True
111,28.89,32.34,6.89,7.34,7.4,4.42,True
112,27.68,25.09,5.68,0.09,44.55,8.95,True
113,28.37,29.2,6.37,4.2,23.48,6.38,True
114,28.88,32.29,6.88,7.29,7.66,4.45,True
115,28.31,28.86,6.31,3.86,25.2,6.58,True
116,28.62,30.72,6.62,5.72,15.69,5.43,True
117,28.81,31.86,6.81,6.86,9.82,4.71,True
118,27.91,26.44,5.91,1.44,37.64,8.1,True
119,28.82,31.89,6.82,6.89,9.68,4.69,True
120,28.75,31.48,6.75,6.48,11.78,4.95,True
121,28.22,28.31,6.22,3.32,28.01,6.93,True
122,28.53,30.2,6.53,5.2,18.36,5.75,True
123,28.47,29.8,6.47,4.8,20.39,6.0,True
124,28.72,31.35,6.72,6.35,12.47,5.03,True
125,28.95,32.71,6.95,7.71,5.47,4.18,True
126,28.72,31.29,6.72,6.29,12.74,5.07,True
127,27.85,26.1,5.85,1.1,39.35,8.31,True
128,28.18,28.07,6.18,3.08,29.24,7.08,True
