,nuc,aexp,age,asexp,la,ld,target
0,30.0,18.0,33.0,1.0,42.0,14.0,True
1,25.0,0.0,32.38,0.0,277.0,36.0,True
2,33.43,0.0,17.71,0.0,284.0,17.0,True
3,24.62,22.0,21.62,0.0,220.0,151.0,True
4,25.44,0.0,11.67,0.0,494.0,3.0,True
5,30.77,1.0,16.23,0.5,385.0,131.0,True
6,24.71,1.0,39.57,0.5,39.0,13.0,True
7,30.83,0.0,18.33,0.0,215.0,85.0,True
8,16.94,38.0,66.31,0.02,437.0,171.0,True
9,20.41,5.0,23.52,0.66,664.0,19.0,True
10,19.93,0.0,42.27,0.0,148.0,110.0,True
11,33.0,2.0,31.25,0.44,123.0,3.0,True
12,28.43,28.0,27.29,0.49,219.0,27.0,True
13,18.52,108.0,34.17,0.08,398.0,157.0,True
14,26.64,26.0,34.82,1.51,169.0,32.0,True
15,26.25,4.0,38.25,0.31,27.0,1.0,True
16,25.33,47.0,24.67,0.02,246.0,18.0,True
17,33.6,15.0,7.9,0.0,623.0,120.0,True
18,27.8,17.0,24.4,0.0,75.0,41.0,True
19,32.86,32.0,55.86,1.51,90.0,15.0,True
20,20.95,5.0,34.95,0.26,190.0,9.0,True
21,34.36,34.0,73.27,0.5,137.0,10.0,True
22,24.13,2.0,15.61,0.0,531.0,48.0,True
23,25.17,75.0,24.67,0.0,206.0,140.0,True
24,27.87,1.0,32.16,0.2,569.0,74.0,True
25,30.5,99.0,38.33,0.0,30.0,15.0,True
26,20.0,60.0,37.1,0.46,513.0,270.0,True
27,33.53,4.0,34.07,0.12,133.0,134.0,True
28,25.76,84.0,40.38,0.11,793.0,158.0,True
29,33.17,3.0,49.17,2.0,37.0,10.0,True
30,38.86,1.0,39.86,0.67,81.0,44.0,True
31,33.2,13.0,47.9,0.07,115.0,43.0,True
32,24.67,2.0,52.0,0.0,97.0,34.0,True
33,20.2,104.0,68.5,0.0,508.0,39.0,True
34,29.75,0.0,44.25,0.0,45.0,9.0,True
35,32.25,2.0,66.0,0.04,194.0,8.0,True
36,28.35,124.0,12.94,0.33,455.0,58.0,True
37,34.94,126.0,44.62,0.25,318.0,334.0,True
38,25.75,7.0,45.33,0.2,778.0,10.0,True
39,39.0,0.0,36.33,0.0,30.0,9.0,True
40,24.07,2.06,15.99,0.01,524.3,47.23,True
