,nuc,aexp,age,asexp,la,ld,target
0,30.0,18.0,33.0,1.0,42.0,14.0,True
1,22.5,154.0,48.0,6.0,2.0,1.0,True
2,35.0,1.0,31.0,0.0,3.0,2.0,True
3,20.89,14.0,67.89,0.0,34.0,25.0,True
4,28.5,5.0,98.17,2.0,132.0,81.0,True
5,35.0,0.0,31.0,0.0,9.0,3.0,True
6,24.71,1.0,39.57,0.5,39.0,13.0,True
7,33.0,2.0,31.25,0.44,123.0,3.0,True
8,26.64,26.0,34.82,1.51,169.0,32.0,True
9,42.0,36.0,23.83,0.0,22.0,8.0,True
10,26.25,4.0,38.25,0.31,27.0,1.0,True
11,49.25,0.0,23.5,0.0,7.0,7.0,True
12,39.33,13.0,34.0,0.0,5.0,1.0,True
13,32.86,32.0,55.86,1.51,90.0,15.0,True
14,34.36,34.0,73.27,0.5,137.0,10.0,True
15,44.17,0.0,34.67,0.0,88.0,2.0,True
16,39.71,56.0,22.29,0.0,73.0,15.0,True
17,33.5,67.0,113.0,0.51,18.0,12.0,True
18,23.0,72.0,50.33,0.08,24.0,3.0,True
19,25.5,0.0,35.5,0.0,14.0,5.0,True
20,30.5,99.0,38.33,0.0,30.0,15.0,True
21,24.86,78.0,71.71,0.08,33.0,7.0,True
22,22.86,79.0,73.29,0.33,52.0,40.0,True
23,33.53,4.0,34.07,0.12,133.0,134.0,True
24,40.75,82.0,68.25,0.38,77.0,13.0,True
25,54.57,86.0,48.86,0.84,64.0,55.0,True
26,33.17,3.0,49.17,2.0,37.0,10.0,True
27,38.86,1.0,39.86,0.67,81.0,44.0,True
28,33.2,13.0,47.9,0.07,115.0,43.0,True
29,46.0,0.0,24.0,0.0,5.0,0.0,True
30,46.83,99.0,58.67,0.25,17.0,197.0,True
31,24.67,2.0,52.0,0.0,97.0,34.0,True
32,50.0,0.0,60.0,0.0,68.0,3.0,True
33,50.0,0.0,37.0,0.0,20.0,14.0,True
34,20.5,111.0,55.33,0.33,29.0,22.0,True
35,29.75,0.0,44.25,0.0,45.0,9.0,True
36,32.25,2.0,66.0,0.04,194.0,8.0,True
37,28.04,116.0,97.92,0.48,194.0,105.0,True
38,53.0,6.0,33.0,1.0,3.0,4.0,True
39,39.0,0.0,36.33,0.0,30.0,9.0,True
40,30.03,97.78,40.47,0.02,31.34,16.53,True
41,23.4,80.43,70.79,0.3,50.43,38.22,True
42,23.29,80.13,71.31,0.31,50.76,38.59,True
43,29.06,95.22,44.93,0.06,34.15,19.72,True
44,28.09,92.69,49.36,0.1,36.94,22.88,True
45,26.06,87.38,58.64,0.19,42.78,29.53,True
46,29.73,96.98,41.86,0.03,32.22,17.52,True
47,25.7,86.44,60.29,0.21,43.82,30.7,True
48,26.3,88.0,57.55,0.18,42.1,28.75,True
49,30.08,97.9,40.26,0.02,31.21,16.38,True
50,26.37,88.2,57.21,0.18,41.88,28.5,True
51,25.19,85.11,62.61,0.23,45.28,32.36,True
52,29.18,95.55,44.37,0.06,33.8,19.32,True
53,23.56,80.85,70.06,0.3,49.97,37.69,True
54,27.48,91.1,52.13,0.13,38.69,24.87,True
55,23.98,81.95,68.13,0.28,48.75,36.31,True
56,24.14,82.35,67.43,0.27,48.31,35.81,True
57,27.32,90.67,52.89,0.14,39.16,25.41,True
58,29.54,96.49,42.72,0.04,32.76,18.14,True
59,29.91,97.47,41.01,0.03,31.69,16.92,True
60,30.19,98.18,39.77,0.01,30.91,16.03,True
61,28.86,94.71,45.84,0.07,34.72,20.37,True
62,23.68,81.14,69.54,0.29,49.64,37.32,True
63,23.1,79.64,72.17,0.32,51.3,39.2,True
64,26.47,88.46,56.75,0.17,41.59,28.18,True
65,30.07,97.89,40.28,0.02,31.23,16.39,True
66,23.28,80.1,71.37,0.31,50.79,38.63,True
67,24.96,84.49,63.69,0.24,45.96,33.14,True
68,22.94,79.23,72.89,0.32,51.75,39.71,True
69,28.13,92.8,49.16,0.1,36.82,22.74,True
70,26.89,89.54,54.86,0.16,40.4,26.82,True
71,26.3,88.0,57.55,0.18,42.1,28.74,True
72,25.68,86.38,60.39,0.21,43.88,30.78,True
73,24.37,82.96,66.37,0.26,47.65,35.05,True
74,28.27,93.16,48.53,0.1,36.42,22.29,True
75,28.91,94.83,45.62,0.07,34.59,20.21,True
76,23.44,80.52,70.63,0.3,50.33,38.1,True
77,29.63,96.72,42.31,0.04,32.5,17.85,True
78,24.33,82.86,66.54,0.26,47.75,35.17,True
79,25.79,86.67,59.88,0.2,43.56,30.41,True
80,29.99,97.66,40.68,0.02,31.48,16.68,True
81,28.89,94.79,45.69,0.07,34.63,20.26,True
82,23.35,80.3,71.02,0.31,50.57,38.38,True
83,25.79,86.68,59.86,0.2,43.55,30.4,True
84,25.39,85.63,61.7,0.22,44.7,31.71,True
85,23.48,80.63,70.44,0.3,50.21,37.96,True
86,29.0,95.07,45.19,0.06,34.32,19.91,True
87,26.81,89.34,55.21,0.16,40.62,27.07,True
88,28.21,93.02,48.79,0.1,36.58,22.48,True
89,23.02,79.43,72.53,0.32,51.52,39.46,True
90,25.86,86.85,59.56,0.2,43.36,30.18,True
91,25.92,87.01,59.29,0.2,43.19,29.99,True
92,26.46,88.44,56.79,0.17,41.62,28.2,True
93,29.78,97.13,41.6,0.03,32.06,17.34,True
94,29.48,96.32,43.01,0.04,32.94,18.34,True
95,25.01,84.62,63.46,0.24,45.82,32.97,True
96,27.39,90.86,52.56,0.13,38.95,25.17,True
97,25.01,84.64,63.43,0.24,45.8,32.95,True
98,25.99,87.19,58.97,0.19,42.99,29.76,True
99,24.39,83.02,66.26,0.26,47.58,34.98,True
100,22.96,79.26,72.82,0.32,51.71,39.67,True
101,24.63,83.63,65.19,0.25,46.9,34.21,True
102,29.57,96.58,42.56,0.04,32.66,18.03,True
103,24.54,83.4,65.6,0.26,47.17,34.51,True
104,25.48,85.85,61.31,0.22,44.46,31.44,True
105,28.97,95.0,45.32,0.07,34.4,20.0,True
106,26.49,88.5,56.68,0.17,41.55,28.12,True
107,22.91,79.13,73.05,0.33,51.85,39.83,True
108,24.11,82.28,67.56,0.27,48.4,35.9,True
109,24.11,82.28,67.56,0.27,48.39,35.9,True
110,23.27,80.09,71.39,0.31,50.8,38.64,True
111,26.99,89.81,54.4,0.15,40.11,26.49,True
112,25.71,86.46,60.24,0.21,43.79,30.67,True
113,24.44,83.14,66.05,0.26,47.45,34.83,True
114,29.75,97.05,41.75,0.03,32.15,17.44,True
115,23.81,81.49,68.94,0.29,49.27,36.89,True
116,24.52,83.36,65.67,0.26,47.21,34.56,True
117,29.71,96.92,41.96,0.03,32.29,17.6,True
118,25.82,86.76,59.73,0.2,43.47,30.3,True
119,29.05,95.2,44.97,0.06,34.18,19.75,True
120,23.2,79.9,71.71,0.31,51.01,38.87,True
121,24.65,83.7,65.07,0.25,46.83,34.12,True
