,nuc,aexp,age,asexp,la,ld,target
0,10.38,510.0,106.38,0.0,22.0,6.0,True
1,13.0,569.0,115.75,0.0,18.0,45.0,True
2,6.0,0.0,144.75,0.0,33.0,9.0,True
3,2.67,1.0,152.67,1.0,24.0,27.0,True
4,1.0,2.0,208.0,0.0,2.0,1.0,True
5,28.5,5.0,98.17,2.0,132.0,81.0,True
6,3.56,18.0,152.81,0.5,325.0,116.0,True
7,27.75,53.0,88.75,0.0,0.0,398.0,True
8,14.0,1.0,236.5,0.0,5.0,12.0,True
9,5.67,155.0,200.33,31.0,29.0,401.0,True
10,15.25,4.0,133.25,0.46,15.0,28.0,True
11,10.25,0.0,99.25,0.0,19.0,8.0,True
12,1.0,71.0,195.0,0.0,67.0,28.0,True
13,1.0,2.0,191.33,0.0,37.0,26.0,True
14,9.2,0.0,119.14,0.0,213.0,219.0,True
15,1.33,31.0,147.0,24.0,4.0,4.0,True
16,34.36,34.0,73.27,0.5,137.0,10.0,True
17,4.0,0.0,144.0,0.0,16.0,18.0,True
18,2.25,6.0,150.5,0.0,48.0,24.0,True
19,33.5,67.0,113.0,0.51,18.0,12.0,True
20,6.5,8.0,216.0,1.0,26.0,35.0,True
21,12.71,83.0,133.94,0.0,121.0,138.0,True
22,25.75,4.0,167.0,0.25,111.0,30.0,True
23,4.5,53.0,124.57,0.83,378.0,128.0,True
24,5.0,0.0,116.67,0.0,16.0,16.0,True
25,40.75,82.0,68.25,0.38,77.0,13.0,True
26,5.0,102.0,170.0,35.0,3.0,0.0,True
27,18.25,103.0,251.75,0.0,68.0,42.0,True
28,46.6,7.0,146.2,0.41,200.0,76.0,True
29,23.8,2.0,107.6,0.25,107.0,1.0,True
30,48.86,4.0,125.71,0.39,139.0,10.0,True
31,2.5,4.0,153.0,0.0,22.0,8.0,True
32,14.5,7.0,160.5,6.0,1.0,2.0,True
33,66.33,1.0,191.67,1.0,15.0,0.0,True
34,4.0,8.0,211.33,1.0,19.0,18.0,True
35,33.25,104.0,106.0,0.0,287.0,543.0,True
36,5.5,50.0,209.5,2.0,32.0,4.0,True
37,17.4,118.0,93.4,0.0,10.0,11.0,True
38,28.04,116.0,97.92,0.48,194.0,105.0,True
39,3.0,125.0,171.0,0.88,96.0,120.0,True
40,12.33,6.79,201.16,0.77,51.75,33.49,True
41,20.96,5.0,179.2,0.44,89.84,31.24,True
42,24.29,4.3,170.71,0.31,104.57,30.38,True
43,19.27,5.35,183.5,0.5,82.39,31.68,True
44,7.33,7.83,213.89,0.97,29.66,34.78,True
45,23.3,4.51,173.23,0.35,100.19,30.64,True
46,22.59,4.66,175.05,0.37,97.03,30.82,True
47,9.68,7.34,207.91,0.88,40.03,34.17,True
48,23.85,4.4,171.85,0.32,102.59,30.49,True
49,15.68,6.09,192.64,0.64,66.52,32.62,True
50,19.58,5.28,182.7,0.49,83.77,31.6,True
51,10.91,7.08,204.79,0.83,45.45,33.86,True
52,6.57,7.99,215.83,1.0,26.29,34.98,True
53,9.57,7.36,208.2,0.88,39.54,34.2,True
54,8.67,7.55,210.48,0.92,35.58,34.44,True
55,10.79,7.11,205.08,0.83,44.94,33.89,True
56,24.97,4.16,168.99,0.28,107.55,30.2,True
57,21.49,4.88,177.83,0.42,92.21,31.11,True
58,14.26,6.39,196.23,0.7,60.29,32.98,True
59,24.94,4.17,169.05,0.28,107.44,30.21,True
60,8.65,7.55,210.53,0.92,35.49,34.44,True
61,24.05,4.35,171.32,0.32,103.51,30.44,True
62,9.58,7.36,208.17,0.88,39.59,34.2,True
63,9.04,7.47,209.55,0.9,37.2,34.34,True
64,12.84,6.68,199.87,0.75,53.99,33.35,True
65,10.47,7.17,205.89,0.85,43.53,33.97,True
66,6.62,7.98,215.7,1.0,26.52,34.97,True
67,6.64,7.97,215.65,0.99,26.61,34.96,True
68,21.3,4.93,178.34,0.42,91.33,31.16,True
69,25.65,4.02,167.26,0.25,110.54,30.03,True
70,21.69,4.84,177.34,0.41,93.07,31.05,True
71,25.53,4.05,167.56,0.26,110.03,30.06,True
72,20.04,5.19,181.54,0.47,85.77,31.48,True
73,12.2,6.81,201.48,0.78,51.19,33.52,True
74,25.53,4.05,167.55,0.26,110.04,30.06,True
75,13.05,6.64,199.32,0.74,54.93,33.3,True
76,11.28,7.01,203.83,0.81,47.1,33.76,True
77,12.15,6.83,201.61,0.78,50.96,33.53,True
78,18.25,5.56,186.1,0.54,77.87,31.95,True
79,8.66,7.55,210.51,0.92,35.53,34.44,True
80,18.46,5.51,185.55,0.53,78.81,31.89,True
81,14.59,6.32,195.41,0.68,61.72,32.9,True
82,9.08,7.46,209.44,0.9,37.38,34.33,True
83,25.53,4.05,167.55,0.26,110.04,30.06,True
84,19.22,5.36,183.62,0.5,82.17,31.7,True
85,11.63,6.93,202.94,0.8,48.66,33.67,True
86,20.34,5.12,180.77,0.46,87.11,31.41,True
87,21.11,4.96,178.82,0.43,90.5,31.21,True
88,23.2,4.53,173.48,0.35,99.76,30.66,True
89,20.75,5.04,179.72,0.44,88.93,31.3,True
90,12.4,6.77,200.98,0.77,52.06,33.47,True
91,22.33,4.71,175.71,0.38,95.9,30.89,True
92,20.38,5.12,180.66,0.46,87.3,31.39,True
93,16.66,5.89,190.14,0.6,70.87,32.36,True
94,7.35,7.82,213.83,0.97,29.76,34.78,True
95,15.91,6.04,192.04,0.63,67.56,32.56,True
96,7.54,7.78,213.36,0.96,30.58,34.73,True
97,11.09,7.05,204.3,0.82,46.29,33.81,True
98,14.0,6.44,196.9,0.71,59.13,33.05,True
99,22.92,4.59,174.2,0.36,98.5,30.74,True
100,7.21,7.85,214.2,0.97,29.13,34.82,True
101,24.95,4.17,169.04,0.28,107.46,30.21,True
102,24.27,4.31,170.76,0.31,104.48,30.38,True
103,8.3,7.63,211.42,0.93,33.95,34.53,True
104,11.49,6.96,203.3,0.81,48.03,33.7,True
105,16.31,5.96,191.03,0.62,69.32,32.45,True
106,14.3,6.38,196.15,0.7,60.44,32.97,True
107,7.75,7.74,212.81,0.95,31.53,34.67,True
108,20.36,5.12,180.71,0.46,87.22,31.4,True
109,25.03,4.15,168.82,0.28,107.83,30.19,True
110,7.37,7.82,213.78,0.97,29.85,34.77,True
111,22.59,4.66,175.04,0.37,97.05,30.82,True
112,7.58,7.78,213.25,0.96,30.77,34.72,True
113,17.05,5.81,189.14,0.59,72.59,32.26,True
114,23.9,4.38,171.71,0.32,102.82,30.48,True
115,16.53,5.92,190.47,0.61,70.29,32.39,True
116,21.46,4.89,177.93,0.42,92.04,31.12,True
117,16.51,5.92,190.52,0.61,70.21,32.4,True
118,14.15,6.41,196.53,0.7,59.77,33.01,True
119,24.77,4.2,169.49,0.29,106.69,30.25,True
120,13.47,6.55,198.25,0.73,56.79,33.19,True
121,12.26,6.8,201.33,0.78,51.45,33.5,True
122,17.33,5.75,188.44,0.58,73.81,32.19,True
123,21.36,4.91,178.17,0.42,91.62,31.14,True
124,21.86,4.81,176.89,0.4,93.84,31.01,True
125,23.12,4.55,173.71,0.35,99.37,30.68,True
126,8.35,7.62,211.29,0.93,34.16,34.52,True
