,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,157.21,1786.0,0.79,9.0,17.64,1.97,19.0,62.0,True
1,128.71,2172.0,0.62,10.0,78.33,1.97,60.0,59.0,True
2,321.75,2206.0,1.62,7.0,15.38,1.97,74.0,40.0,True
3,110.29,2315.0,0.58,6.0,63.75,1.97,49.0,26.0,True
4,274.7,2333.0,1.4,7.0,54.2,1.97,275.0,124.0,True
5,358.88,2352.0,1.75,7.0,5.12,1.97,195.0,0.0,True
6,283.36,2364.0,1.27,6.0,0.0,1.97,522.0,170.0,True
7,165.69,2375.0,0.88,7.0,59.75,1.97,568.0,65.0,True
8,145.14,2389.0,0.64,9.0,60.23,1.97,134.0,3.0,True
9,225.53,2454.0,1.07,8.0,41.07,1.97,132.0,24.0,False
10,218.43,2457.0,1.14,9.0,16.29,1.97,647.0,457.0,False
11,171.84,2459.0,0.84,10.0,49.26,1.97,151.0,41.0,True
12,232.0,2464.0,1.23,7.0,16.46,1.97,41.0,50.0,True
13,188.88,2472.0,1.06,8.0,28.81,1.03,458.0,314.0,False
14,189.88,2473.0,1.06,8.0,0.0,1.03,314.0,458.0,False
15,17.1,2544.0,0.75,7.0,21.65,0.5,227.0,97.0,False
16,57.17,2859.0,3.0,4.0,38.83,0.99,94.0,51.0,False
17,22.79,2895.0,1.5,11.0,0.86,0.0,286.0,63.0,False
18,4.13,2976.0,0.47,8.0,7.67,74.0,1086.0,34.0,True
19,9.22,2998.0,0.78,7.0,6.22,95.0,252.0,31.0,True
20,21.0,3023.0,1.54,8.0,8.54,0.0,178.0,910.0,False
21,8.22,3092.0,0.78,5.0,13.89,140.0,119.0,24.0,True
22,4.88,3115.0,0.62,5.0,21.81,0.0,45.0,66.0,True
23,4.86,3123.0,0.71,5.0,13.71,0.0,40.0,77.0,False
24,8.67,3139.0,1.0,6.0,17.22,171.0,375.0,68.0,True
25,5.64,3194.0,0.48,11.0,48.88,200.0,161.0,929.0,True
26,4.92,3206.0,0.77,8.0,32.46,0.0,505.0,285.0,False
27,33.0,3215.0,2.67,5.0,12.22,0.0,11.0,14.0,True
28,9.58,3216.0,0.45,10.0,63.74,0.0,96.0,100.0,False
29,12.88,3241.0,0.82,5.0,26.06,221.0,400.0,165.0,True
30,13.88,3242.0,0.82,5.0,0.0,222.0,165.0,400.0,True
31,11.14,3420.0,2.29,5.0,15.29,0.0,67.0,63.0,True
32,11.69,3425.0,1.38,5.0,4.77,0.0,557.0,297.0,True
33,10.17,3442.0,2.0,4.0,5.5,0.0,166.0,10.0,True
34,21.3,3448.0,1.9,6.0,25.2,0.0,782.0,444.0,True
35,27.67,3455.0,2.0,5.0,27.33,333.0,46.0,40.0,True
36,41.0,3459.0,6.0,3.0,16.33,0.0,30.0,12.0,False
37,42.0,3460.0,6.0,3.0,0.0,0.0,12.0,30.0,False
38,40.5,3462.0,2.25,6.0,12.5,0.0,1322.0,45.0,True
39,41.33,3465.0,6.0,3.0,45.33,0.0,10.0,8.0,False
40,14.67,3476.0,1.22,5.0,18.56,0.0,160.0,28.0,True
41,40.29,3481.0,2.71,4.0,54.43,0.0,72.0,24.0,False
42,29.68,3499.0,1.21,10.0,49.79,0.0,138.0,117.0,False
43,11.85,3518.0,1.0,8.0,76.5,0.0,602.0,160.0,False
44,49.67,3553.0,6.33,3.0,31.33,0.0,3.0,3.0,True
45,14.09,3613.0,0.7,6.0,57.26,450.0,587.0,381.0,True
46,19.0,3621.0,3.2,4.0,1.0,0.0,12.0,14.0,False
47,17.6,3637.0,3.2,3.0,1.2,0.0,195.0,71.0,False
48,28.88,3651.0,2.38,6.0,51.75,0.0,34.0,43.0,True
49,22.71,3657.0,2.14,4.0,7.14,0.0,47.0,62.0,True
50,5.12,3658.0,1.12,7.0,42.62,0.0,97.0,9.0,False
51,15.12,3660.0,1.88,4.0,22.0,0.0,862.0,82.0,True
52,12.29,3670.0,1.71,5.0,11.0,0.0,99.0,16.0,True
53,23.26,3672.0,0.95,8.0,32.42,0.0,1197.0,426.0,False
54,24.0,3675.0,4.5,4.0,9.5,0.0,13.0,3.0,True
55,41.62,3698.0,2.25,4.0,10.25,0.0,30.0,33.0,True
56,23.29,3712.0,0.9,5.0,15.57,0.0,479.0,104.0,False
57,17.6,3727.0,2.8,4.0,32.2,0.0,14.0,10.0,False
58,10.42,3779.0,0.55,12.0,52.65,0.0,293.0,212.0,False
59,17.75,3780.0,2.38,4.0,46.75,0.0,31.0,14.0,True
60,36.06,3784.0,1.12,5.0,42.76,553.0,623.0,298.0,True
61,24.62,3792.0,1.69,5.0,85.31,0.0,537.0,263.0,True
62,38.5,3814.0,1.57,7.0,128.07,0.0,573.0,43.0,False
63,33.4,3879.0,1.47,10.0,71.6,0.02,27.0,31.0,False
64,43.0,3884.0,6.67,3.0,47.0,0.0,25.0,9.0,False
65,37.05,3895.0,1.05,6.0,57.55,0.0,137.0,47.0,False
66,35.8,3903.0,4.4,3.0,1.8,0.0,210.0,0.0,False
67,21.72,3905.0,0.57,11.0,57.75,0.0,185.0,48.0,False
68,52.57,3919.0,2.64,10.0,60.5,0.26,180.0,69.0,False
69,12.33,3926.0,3.17,5.0,129.5,0.0,15.0,12.0,False
70,21.0,3951.0,3.0,3.0,5.0,0.54,394.0,7.0,False
71,15.24,3980.0,1.29,7.0,15.71,0.5,281.0,100.0,False
72,8.89,3982.0,1.22,5.0,131.56,0.98,249.0,29.0,True
73,21.92,3985.0,2.54,13.0,89.92,0.0,7.0,166.0,False
74,77.79,3988.0,4.93,4.0,31.79,0.0,456.0,106.0,False
75,41.72,4005.0,4.11,10.0,15.06,0.0,662.0,342.0,False
76,42.72,4006.0,4.11,10.0,0.0,0.0,342.0,662.0,False
77,43.72,4007.0,4.11,10.0,0.0,0.0,718.0,426.0,False
78,35.8,4026.0,7.0,4.0,17.4,0.0,685.0,43.0,False
79,36.8,4027.0,7.0,4.0,0.0,0.0,43.0,685.0,False
80,117.0,4056.0,11.67,3.0,0.67,0.0,10.0,230.0,False
81,17.6,4061.0,2.8,3.0,19.2,4.0,48.0,26.0,True
82,28.87,4073.0,3.0,5.0,26.22,0.0,425.0,421.0,False
83,22.36,4086.0,2.92,7.0,104.72,0.0,292.0,135.0,False
84,21.51,4088.0,1.3,13.0,50.74,0.0,785.0,807.0,False
85,47.0,4130.0,4.44,8.0,0.0,0.0,273.0,742.0,False
86,237.07,2375.52,1.27,7.64,23.94,1.37,318.72,214.62,True
87,199.7,2450.34,1.11,7.92,27.72,1.11,426.73,291.69,False
88,216.1,2417.49,1.18,7.8,26.06,1.23,379.31,257.85,False
89,290.14,2269.28,1.49,7.24,18.57,1.75,165.35,105.18,True
90,224.53,2400.63,1.21,7.73,25.21,1.28,354.97,240.49,False
91,253.29,2343.05,1.34,7.52,22.3,1.49,271.85,181.17,True
92,249.91,2349.82,1.32,7.54,22.64,1.46,281.63,188.15,True
93,282.34,2284.89,1.46,7.3,19.36,1.69,187.88,121.26,True
94,266.94,2315.72,1.39,7.41,20.92,1.58,232.39,153.02,True
95,227.68,2394.32,1.23,7.71,24.89,1.31,345.86,233.98,True
96,298.64,2252.27,1.53,7.17,17.71,1.8,140.79,87.66,True
97,315.62,2218.27,1.6,7.05,16.0,1.92,91.72,52.64,True
98,230.18,2389.3,1.24,7.69,24.63,1.32,338.62,228.82,True
99,312.58,2224.37,1.59,7.07,16.3,1.9,100.51,58.92,True
100,254.16,2341.31,1.34,7.51,22.21,1.49,269.33,179.38,True
101,260.75,2328.11,1.37,7.46,21.54,1.54,250.27,165.78,True
102,189.42,2470.91,1.06,8.0,28.76,1.04,456.43,312.88,False
103,222.34,2405.01,1.2,7.75,25.43,1.27,361.29,244.99,False
104,316.32,2216.86,1.6,7.04,15.92,1.93,89.68,51.19,True
105,230.61,2388.45,1.24,7.69,24.59,1.33,337.39,227.94,True
106,189.34,2471.06,1.06,8.0,28.77,1.04,456.65,313.04,False
107,197.47,2454.8,1.1,7.94,27.94,1.09,433.16,296.28,False
108,240.2,2369.25,1.28,7.61,23.62,1.39,309.66,208.16,True
109,225.63,2398.42,1.22,7.72,25.1,1.29,351.78,238.21,True
110,283.56,2282.45,1.46,7.29,19.24,1.7,184.36,118.75,True
111,208.24,2433.23,1.14,7.85,26.85,1.17,402.02,274.06,False
112,238.77,2372.11,1.27,7.62,23.77,1.38,313.8,211.11,True
113,239.47,2370.71,1.28,7.62,23.7,1.39,311.77,209.66,True
114,233.18,2383.31,1.25,7.67,24.33,1.35,329.96,222.64,True
115,263.59,2322.42,1.38,7.44,21.26,1.56,242.07,159.92,True
116,193.39,2462.96,1.08,7.97,28.36,1.07,444.95,304.69,False
117,207.66,2434.4,1.14,7.86,26.91,1.17,403.72,275.27,False
118,294.08,2261.39,1.51,7.21,18.17,1.77,153.96,97.05,True
119,192.46,2464.82,1.08,7.97,28.45,1.06,447.64,306.61,False
120,193.24,2463.27,1.08,7.97,28.37,1.07,445.4,305.01,False
121,264.34,2320.94,1.38,7.43,21.18,1.56,239.92,158.39,True
122,226.11,2397.45,1.22,7.72,25.05,1.3,350.38,237.21,True
123,193.08,2463.59,1.08,7.97,28.39,1.06,445.86,305.34,False
124,208.24,2433.23,1.14,7.85,26.85,1.17,402.03,274.06,False
