,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,91.5,61.0,7.0,1.0,10.0,52.0,174.0,267.0,True
1,10.5,53.0,3.0,2.0,1.0,0.25,643.0,259.0,False
2,93.5,164.0,11.0,2.0,33.5,138.0,253.0,168.0,True
3,29.75,442.0,4.75,1.0,10.75,98.0,411.0,415.0,True
4,25.75,158.0,4.25,3.0,24.75,0.75,172.0,307.0,False
5,29.0,37.0,11.0,1.0,7.0,25.0,219.0,666.0,True
6,15.5,43.0,6.0,1.0,5.5,0.48,678.0,258.0,False
7,53.83,38.0,2.58,3.0,40.75,1.5,630.0,570.0,True
8,38.0,15.0,7.67,3.0,5.67,14.0,442.0,506.0,True
9,17.33,195.0,3.5,2.0,57.67,0.06,665.0,562.0,False
10,106.4,135.0,8.6,5.0,6.4,0.03,159.0,153.0,False
11,52.0,107.0,13.5,1.0,19.5,77.0,235.0,67.0,True
12,12.0,234.0,6.0,1.0,56.0,136.0,362.0,385.0,True
13,144.0,121.0,10.5,3.0,5.5,1.47,131.0,38.0,False
14,58.5,269.0,6.67,4.0,15.67,0.0,425.0,271.0,False
15,7.5,46.0,4.5,1.0,14.0,0.02,425.0,270.0,True
16,47.2,4.0,5.8,2.0,21.4,4.0,266.0,268.0,True
17,47.2,4.0,5.8,2.0,21.4,4.0,266.0,268.0,True
18,68.75,75.0,8.5,3.0,38.0,0.48,175.0,87.0,False
19,114.6,6.0,10.6,4.0,28.4,0.28,149.0,55.0,False
20,78.0,285.0,8.2,3.0,4.6,187.0,332.0,39.0,True
21,49.5,49.0,11.5,1.0,4.0,43.0,127.0,108.0,True
22,27.0,3.0,10.0,1.0,47.0,2.0,266.0,157.0,True
23,73.14,64.0,6.57,4.0,0.0,0.57,586.0,259.0,False
24,61.78,19.0,5.56,4.0,9.44,0.53,625.0,426.0,False
25,76.43,19.0,7.14,4.0,8.14,0.68,392.0,255.0,False
26,125.0,76.0,15.67,1.0,3.67,65.0,333.0,38.0,True
27,11.5,114.0,2.0,3.0,11.64,67.0,760.0,790.0,True
28,58.67,174.0,7.67,3.0,7.67,0.87,479.0,15.0,False
29,10.2,68.0,3.2,3.0,14.4,0.32,813.0,187.0,False
30,21.0,78.0,8.0,2.0,0.0,57.0,1.0,245.0,True
31,135.67,87.0,16.33,2.0,7.0,1.21,190.0,50.0,False
32,46.67,20.0,9.0,1.0,33.67,15.0,329.0,302.0,True
33,68.2,46.0,9.0,2.0,71.2,26.0,556.0,60.0,True
34,17.75,92.0,5.25,2.0,13.5,0.94,262.0,207.0,False
35,43.0,138.0,7.0,3.0,24.5,0.0,311.0,62.0,False
36,58.5,189.0,12.0,4.0,57.75,0.5,281.0,28.0,False
37,151.5,400.0,16.25,3.0,15.25,0.0,817.0,650.0,False
38,22.5,62.0,4.62,3.0,19.12,33.0,314.0,217.0,True
39,74.0,345.0,12.5,3.0,8.5,0.37,502.0,4.0,True
40,28.0,11.0,15.0,1.0,19.0,10.0,150.0,145.0,True
41,18.0,54.0,4.17,2.0,24.33,39.0,317.0,343.0,True
42,50.33,8.0,13.0,2.0,9.33,1.0,209.0,1.0,True
43,40.0,134.0,7.0,2.0,34.0,104.0,343.0,254.0,True
44,62.75,136.0,4.75,2.0,76.33,105.0,533.0,397.0,True
45,47.0,16.0,15.0,2.0,25.0,9.0,116.0,118.0,True
46,29.0,19.0,13.0,1.0,1.0,9.0,141.0,227.0,True
47,44.0,31.0,21.0,1.0,3.0,11.0,256.0,426.0,True
48,31.6,699.0,6.6,2.0,2.4,0.03,187.0,241.0,False
49,62.0,22.0,7.0,3.0,43.25,15.0,5.0,570.0,True
50,78.0,4.0,11.2,3.0,10.0,1.12,190.0,2.0,True
51,78.0,4.0,11.2,3.0,10.0,1.12,190.0,2.0,True
52,80.0,92.0,11.4,3.0,0.0,0.51,2.0,190.0,False
53,26.0,19.0,9.33,3.0,37.67,1.03,368.0,1.0,True
54,62.33,66.0,16.0,2.0,0.0,0.45,3.0,174.0,False
55,24.5,75.0,4.1,1.0,41.1,0.76,549.0,467.0,True
56,56.64,464.0,5.73,2.0,0.0,1.0,12.0,527.0,False
57,82.8,12.0,11.6,4.0,15.2,0.59,201.0,6.0,False
58,24.78,197.0,3.22,3.0,30.11,0.5,1071.0,901.0,False
59,33.71,199.0,4.29,4.0,6.79,0.5,1330.0,607.0,False
60,71.0,104.0,7.7,4.0,11.5,0.28,434.0,117.0,False
61,69.43,206.0,9.14,6.0,10.14,0.5,324.0,692.0,False
62,80.6,109.0,7.8,2.0,111.9,0.42,501.0,414.0,False
63,74.8,559.0,12.8,3.0,16.2,394.0,417.0,115.0,True
64,114.33,17.0,11.5,3.0,32.17,1.13,230.0,10.0,False
65,65.0,128.0,13.25,2.0,68.75,0.76,613.0,549.0,False
66,57.4,21.0,11.0,2.0,64.2,1.02,284.0,181.0,False
67,36.86,134.0,4.0,2.0,18.21,0.76,246.0,385.0,False
68,62.35,137.0,4.15,4.0,15.65,0.76,483.0,343.0,False
69,50.4,5.0,11.2,2.0,13.0,1.62,389.0,14.0,False
70,117.44,140.0,8.44,4.0,19.78,110.0,357.0,123.0,True
71,60.87,146.0,5.07,2.0,18.2,0.76,618.0,102.0,False
72,38.83,29.0,9.33,2.0,21.0,1.02,802.0,82.0,False
73,77.8,8.0,13.6,2.0,3.0,0.88,351.0,1.0,True
