,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,10.0,108.0,4.0,1.0,78.0,63.0,527.0,81.0,True
1,12.78,6.0,1.89,4.0,95.11,0.48,700.0,34.0,True
2,13.5,2.0,5.5,1.0,81.0,0.0,187.0,30.0,False
3,22.5,485.0,3.75,3.0,79.0,131.0,666.0,47.0,True
4,12.5,102.0,3.0,4.0,111.75,0.0,459.0,10.0,False
5,18.75,15.0,4.25,3.0,74.25,0.0,61.0,57.0,False
6,3.0,17.0,1.67,3.0,94.17,1.0,229.0,27.0,True
7,48.17,9.0,4.33,3.0,113.0,5.0,181.0,47.0,True
8,9.6,14.0,3.4,4.0,67.4,0.04,780.0,66.0,False
9,8.25,32.0,1.62,3.0,85.5,0.48,441.0,38.0,True
10,27.75,17.0,6.75,2.0,72.5,0.39,68.0,14.0,False
11,49.0,51.0,5.5,3.0,88.5,1.6,26.0,21.0,False
12,7.33,19.0,1.89,3.0,85.33,0.19,302.0,132.0,True
13,24.33,53.0,2.33,2.0,117.22,0.5,269.0,3.0,True
14,7.91,37.0,1.45,3.0,88.55,0.48,290.0,74.0,True
15,68.0,22.0,5.8,1.0,93.4,13.0,296.0,23.0,True
16,32.5,48.0,4.83,3.0,99.83,33.0,69.0,0.0,True
17,79.33,87.0,6.83,5.0,146.0,0.6,653.0,41.0,False
18,22.0,0.0,5.5,2.0,84.25,0.0,48.0,11.0,False
19,18.0,67.0,5.5,1.0,83.0,1.0,177.0,11.0,True
20,30.67,137.0,8.0,3.0,70.0,98.0,16.0,2.0,True
21,67.6,278.0,8.0,3.0,68.6,0.25,148.0,4.0,True
22,25.36,286.0,2.73,3.0,95.82,0.25,500.0,96.0,False
23,4.5,0.0,3.0,2.0,80.0,0.0,430.0,2.0,False
24,11.0,0.0,5.0,2.0,124.0,0.0,79.0,5.0,False
25,18.44,109.0,3.11,3.0,130.44,0.0,127.0,65.0,False
26,6.5,42.0,5.0,2.0,128.5,0.38,100.0,3.0,True
27,68.2,46.0,9.0,2.0,71.2,26.0,556.0,60.0,True
28,18.4,154.0,4.6,1.0,116.8,0.48,296.0,169.0,False
29,9.67,158.0,6.0,2.0,80.33,114.0,63.0,7.0,True
30,45.14,380.0,6.57,4.0,79.86,0.0,235.0,19.0,False
31,20.03,109.0,1.76,3.0,108.34,0.58,471.0,110.0,True
32,30.0,56.0,4.22,5.0,122.56,1.2,277.0,107.0,False
33,42.0,202.0,4.62,1.0,123.38,147.0,470.0,53.0,True
34,55.0,436.0,8.75,3.0,117.0,0.03,5.0,150.0,False
35,29.0,66.0,7.25,2.0,126.25,0.95,109.0,25.0,False
36,23.08,92.0,2.33,4.0,107.46,0.89,667.0,110.0,True
37,40.6,228.0,5.8,1.0,108.8,163.0,173.0,39.0,True
38,29.83,231.0,6.5,2.0,109.5,164.0,173.0,21.0,True
39,18.75,339.0,6.5,2.0,78.75,0.0,85.0,7.0,False
40,23.78,238.0,4.56,3.0,84.89,1.0,303.0,16.0,False
41,79.67,6.0,8.5,5.0,94.5,0.5,200.0,37.0,False
42,9.5,147.0,4.5,1.0,78.0,95.0,377.0,76.0,True
43,43.33,153.0,4.33,2.0,70.89,101.0,258.0,57.0,True
44,57.43,132.0,7.43,4.0,58.14,0.46,225.0,18.0,False
45,44.78,44.0,5.56,4.0,54.67,0.5,307.0,93.0,False
46,19.2,133.0,4.4,3.0,78.6,0.94,79.0,37.0,False
47,13.5,605.0,6.5,2.0,67.0,0.03,571.0,0.0,False
48,19.33,155.0,7.67,3.0,69.67,103.0,68.0,1.0,True
49,49.83,280.0,4.58,3.0,116.25,195.0,135.0,26.0,True
50,46.86,294.0,6.0,3.0,69.43,207.0,220.0,109.0,True
51,48.25,360.0,11.0,3.0,105.75,0.09,16.0,3.0,True
52,43.67,17.0,2.58,5.0,110.5,0.25,638.0,36.0,True
53,100.29,642.0,9.14,4.0,84.43,0.0,923.0,1.0,True
54,21.67,11.0,7.33,2.0,56.33,5.0,295.0,20.0,True
55,52.89,140.0,6.0,4.0,104.44,0.88,38.0,35.0,False
56,16.0,75.0,6.5,2.0,82.5,17.0,102.0,15.0,True
57,22.6,665.0,3.3,4.0,89.7,0.03,370.0,62.0,False
58,22.6,665.0,3.3,4.0,89.7,0.03,372.0,64.0,False
59,18.0,126.0,6.67,1.0,92.0,96.0,171.0,4.0,True
60,18.5,115.0,5.0,5.0,114.33,0.48,311.0,40.0,False
61,70.67,217.0,8.17,3.0,106.83,0.5,176.0,23.0,False
62,61.45,2.0,5.91,4.0,59.45,0.31,207.0,28.0,False
63,105.14,37.0,8.29,3.0,119.43,0.53,229.0,34.0,False
64,18.88,87.0,4.12,3.0,133.12,0.19,82.0,27.0,False
65,17.5,79.0,5.75,3.0,58.25,0.0,116.0,14.0,False
66,24.33,3.0,8.33,1.0,120.33,0.0,318.0,97.0,True
67,21.88,89.0,4.25,3.0,114.5,0.1,276.0,16.0,False
68,19.25,151.0,3.88,2.0,103.25,0.83,609.0,114.0,False
69,36.29,108.0,7.43,2.0,105.86,0.02,147.0,40.0,False
70,43.5,414.0,8.0,2.0,116.17,301.0,484.0,157.0,True
71,63.89,398.0,6.67,4.0,73.44,0.25,190.0,14.0,False
72,18.0,70.0,7.0,2.0,61.67,0.67,199.0,113.0,False
73,7.5,156.0,3.25,3.0,92.5,1.21,101.0,7.0,False
74,91.62,157.0,7.5,4.0,142.75,1.21,204.0,197.0,False
75,57.73,432.0,6.45,4.0,137.64,0.0,196.0,107.0,False
76,49.08,0.0,4.62,3.0,51.54,0.0,257.0,36.0,False
77,10.0,1.0,3.2,2.0,108.0,0.0,269.0,16.0,False
78,30.6,45.0,6.8,2.0,111.0,1.03,997.0,158.0,False
79,63.4,172.0,6.1,3.0,74.6,0.62,198.0,44.0,False
80,10.5,0.0,7.0,2.0,116.0,0.0,29.0,0.0,False
81,26.0,83.0,3.18,3.0,88.36,0.35,158.0,86.0,False
82,28.77,93.0,3.69,2.0,123.69,0.76,439.0,94.0,False
83,18.5,3.0,5.5,1.0,108.25,0.88,310.0,55.0,True
84,113.83,92.0,10.17,2.0,141.17,30.0,327.0,52.0,True
85,27.4,3.0,6.0,2.0,92.6,3.0,376.0,5.0,True
86,80.6,109.0,7.8,2.0,111.9,0.42,501.0,414.0,False
87,71.88,1.0,8.0,3.0,121.75,0.5,424.0,82.0,False
88,70.0,29.0,6.78,3.0,129.67,0.39,290.0,9.0,False
89,57.4,21.0,11.0,2.0,64.2,1.02,284.0,181.0,False
90,44.0,0.0,4.45,3.0,151.55,0.0,391.0,90.0,False
91,22.5,7.0,4.8,5.0,82.3,0.51,843.0,59.0,False
92,106.67,108.0,8.0,4.0,88.22,0.13,81.0,44.0,False
93,13.25,0.0,4.75,2.0,85.75,0.0,279.0,32.0,False
94,29.4,0.0,8.8,4.0,88.2,0.0,6.0,6.0,False
95,27.2,30.0,6.0,2.0,71.8,28.0,212.0,84.0,True
96,65.29,12.0,7.71,1.0,96.29,9.0,293.0,28.0,True
97,20.0,49.0,7.33,2.0,83.0,1.22,73.0,34.0,False
98,44.75,168.0,10.75,2.0,71.25,0.76,136.0,108.0,False
99,20.41,425.0,2.76,3.0,82.06,0.06,443.0,49.0,False
100,26.76,60.32,5.77,2.0,123.96,0.4,209.63,115.36,False
101,58.55,89.06,6.97,2.0,116.84,0.41,381.67,291.69,False
102,7.04,42.49,5.02,2.0,128.38,0.39,102.95,6.02,False
103,77.86,106.52,7.7,2.0,112.51,0.42,486.16,398.79,False
104,76.18,105.0,7.63,2.0,112.89,0.42,477.08,389.48,False
105,72.06,101.28,7.48,2.0,113.81,0.42,454.8,366.65,False
106,37.94,70.43,6.19,2.0,121.46,0.4,270.13,177.37,False
107,77.54,106.24,7.68,2.0,112.58,0.42,484.46,397.05,False
108,13.59,48.41,5.27,2.0,126.91,0.39,138.36,42.32,False
109,34.51,67.33,6.06,2.0,122.22,0.4,251.59,158.37,False
110,35.21,67.96,6.08,2.0,122.07,0.4,255.36,162.24,False
111,20.63,54.78,5.53,2.0,125.33,0.39,176.49,81.4,False
112,61.85,92.05,7.09,2.0,116.1,0.41,399.53,310.0,False
113,42.77,74.8,6.37,2.0,120.37,0.4,296.29,204.18,False
114,16.04,50.63,5.36,2.0,126.36,0.39,151.63,55.92,False
115,41.28,73.45,6.31,2.0,120.71,0.4,288.23,195.92,False
116,27.14,60.67,5.78,2.0,123.88,0.4,211.72,117.5,False
117,27.32,60.82,5.79,2.0,123.84,0.4,212.66,118.47,False
118,31.56,64.65,5.95,2.0,122.89,0.4,235.59,141.97,False
119,58.29,88.83,6.96,2.0,116.9,0.41,380.29,290.28,False
120,15.54,50.17,5.34,2.0,126.47,0.39,148.92,53.14,False
121,11.76,46.76,5.2,2.0,127.32,0.39,128.47,32.18,False
122,28.65,62.03,5.84,2.0,123.54,0.4,219.85,125.84,False
123,26.38,59.98,5.75,2.0,124.05,0.4,207.6,113.28,False
124,35.84,68.53,6.11,2.0,121.93,0.4,258.77,165.73,False
125,30.08,63.32,5.89,2.0,123.22,0.4,227.62,133.8,False
126,45.44,77.21,6.47,2.0,119.78,0.41,310.73,218.98,False
127,45.36,77.14,6.47,2.0,119.79,0.41,310.29,218.53,False
128,18.07,52.46,5.44,2.0,125.91,0.39,162.62,67.18,False
129,69.05,98.55,7.36,2.0,114.49,0.42,438.48,349.92,False
130,58.95,89.43,6.98,2.0,116.75,0.41,383.85,293.93,False
131,17.6,52.04,5.42,2.0,126.01,0.39,160.07,64.56,False
132,62.89,92.99,7.13,2.0,115.87,0.41,405.16,315.77,False
133,38.31,70.76,6.2,2.0,121.37,0.4,272.12,179.41,False
134,46.69,78.34,6.52,2.0,119.5,0.41,317.51,225.94,False
135,55.34,86.16,6.85,2.0,117.56,0.41,364.29,273.88,False
136,27.8,61.26,5.8,2.0,123.73,0.4,215.27,121.15,False
137,46.86,78.49,6.52,2.0,119.46,0.41,318.39,226.83,False
138,10.85,45.94,5.16,2.0,127.53,0.39,123.55,27.14,False
139,42.7,74.73,6.37,2.0,120.39,0.4,295.89,203.78,False
140,47.54,79.11,6.55,2.0,119.31,0.41,322.09,230.63,False
141,34.89,67.67,6.07,2.0,122.14,0.4,253.64,160.47,False
142,72.54,101.72,7.5,2.0,113.7,0.42,457.4,369.31,False
143,66.93,96.64,7.28,2.0,114.96,0.42,427.01,338.17,False
144,59.83,90.22,7.02,2.0,116.55,0.41,388.58,298.77,False
145,13.0,47.88,5.25,2.0,127.04,0.39,135.17,39.05,False
146,78.95,107.51,7.74,2.0,112.27,0.42,492.08,404.86,False
147,56.45,87.17,6.89,2.0,117.31,0.41,370.33,280.07,False
148,38.85,71.25,6.22,2.0,121.25,0.4,275.05,182.42,False
149,7.37,42.79,5.03,2.0,128.31,0.39,104.71,7.82,False
150,12.24,47.19,5.22,2.0,127.21,0.39,131.06,34.83,False
151,22.7,56.65,5.61,2.0,124.87,0.39,187.68,92.86,False
152,40.35,72.6,6.28,2.0,120.92,0.4,283.17,190.73,False
153,51.49,82.68,6.7,2.0,118.42,0.41,343.48,252.56,False
154,61.92,92.11,7.09,2.0,116.08,0.41,399.94,310.42,False
155,35.11,67.87,6.08,2.0,122.09,0.4,254.83,161.69,False
156,68.38,97.95,7.34,2.0,114.64,0.42,434.86,346.21,False
157,41.22,73.39,6.31,2.0,120.72,0.4,287.88,195.56,False
158,39.94,72.23,6.26,2.0,121.01,0.4,280.95,188.46,False
159,37.61,70.13,6.18,2.0,121.53,0.4,268.33,175.53,False
160,52.69,83.76,6.75,2.0,118.15,0.41,349.94,259.17,False
161,73.52,102.6,7.53,2.0,113.49,0.42,462.68,374.72,False
162,55.64,86.43,6.86,2.0,117.49,0.41,365.91,275.54,False
163,37.11,69.68,6.16,2.0,121.64,0.4,265.65,172.78,False
164,53.05,84.09,6.76,2.0,118.07,0.41,351.9,261.18,False
165,10.43,45.55,5.15,2.0,127.62,0.39,121.26,24.79,False
166,14.42,49.16,5.3,2.0,126.73,0.39,142.83,46.9,False
167,61.98,92.17,7.1,2.0,116.07,0.41,400.24,310.73,False
168,80.49,108.9,7.8,2.0,111.92,0.42,500.4,413.39,False
169,61.99,92.17,7.1,2.0,116.07,0.41,400.3,310.79,False
170,25.92,59.56,5.73,2.0,124.15,0.4,205.09,110.71,False
171,54.64,85.52,6.82,2.0,117.72,0.41,360.5,270.0,False
172,8.61,43.9,5.08,2.0,128.03,0.39,111.4,14.68,False
173,73.66,102.73,7.54,2.0,113.45,0.42,463.45,375.51,False
174,33.1,66.05,6.01,2.0,122.54,0.4,243.95,150.54,False
175,79.73,108.21,7.77,2.0,112.09,0.42,496.29,409.18,False
176,28.33,61.74,5.82,2.0,123.61,0.4,218.13,124.08,False
177,51.19,82.41,6.69,2.0,118.49,0.41,341.83,250.87,False
178,18.46,52.82,5.45,2.0,125.82,0.39,164.73,69.34,False
179,34.13,66.98,6.04,2.0,122.31,0.4,249.51,156.24,False
180,57.67,88.26,6.93,2.0,117.04,0.41,376.9,286.8,False
181,78.17,106.8,7.71,2.0,112.45,0.42,487.83,400.5,False
182,60.13,90.49,7.03,2.0,116.49,0.41,390.23,300.47,False
183,70.38,99.75,7.41,2.0,114.19,0.42,445.67,357.29,False
184,40.03,72.31,6.27,2.0,120.99,0.4,281.44,188.96,False
185,49.08,80.5,6.61,2.0,118.96,0.41,330.43,239.18,False
186,15.45,50.09,5.34,2.0,126.49,0.39,148.44,52.65,False
187,56.98,87.64,6.91,2.0,117.19,0.41,373.16,282.97,False
188,22.64,56.59,5.61,2.0,124.88,0.39,187.33,92.51,False
189,74.83,103.78,7.58,2.0,113.19,0.42,469.75,381.97,False
190,69.02,98.53,7.36,2.0,114.49,0.42,438.34,349.78,False
191,8.67,43.96,5.08,2.0,128.01,0.39,111.74,15.04,False
192,8.1,43.45,5.06,2.0,128.14,0.39,108.66,11.87,False
193,44.16,76.05,6.42,2.0,120.06,0.4,303.82,211.9,False
194,13.72,48.53,5.27,2.0,126.88,0.39,139.07,43.04,False
195,45.68,77.42,6.48,2.0,119.72,0.41,312.01,220.3,False
196,78.11,106.75,7.71,2.0,112.46,0.42,487.53,400.2,False
197,29.34,62.65,5.86,2.0,123.38,0.4,223.58,129.67,False
198,74.95,103.89,7.59,2.0,113.17,0.42,470.43,382.67,False
199,70.84,100.17,7.43,2.0,114.09,0.42,448.17,359.85,False
200,54.19,85.12,6.8,2.0,117.82,0.41,358.08,267.51,False
201,52.67,83.74,6.74,2.0,118.16,0.41,349.84,259.07,False
202,72.44,101.63,7.49,2.0,113.73,0.42,456.87,368.77,False
203,25.62,59.29,5.72,2.0,124.22,0.4,203.48,109.06,False
204,18.46,52.81,5.45,2.0,125.82,0.39,164.72,69.34,False
205,77.34,106.06,7.68,2.0,112.63,0.42,483.38,395.95,False
206,73.1,102.22,7.52,2.0,113.58,0.42,460.41,372.39,False
207,62.37,92.52,7.11,2.0,115.98,0.41,402.35,312.89,False
208,66.57,96.32,7.27,2.0,115.04,0.42,425.08,336.19,False
209,71.59,100.86,7.46,2.0,113.92,0.42,452.26,364.05,False
210,23.2,57.1,5.63,2.0,124.76,0.39,190.35,95.61,False
211,66.49,96.24,7.27,2.0,115.06,0.42,424.64,335.73,False
212,62.96,93.05,7.13,2.0,115.85,0.42,405.56,316.18,False
213,54.81,85.68,6.83,2.0,117.68,0.41,361.46,270.98,False
214,71.36,100.64,7.45,2.0,113.97,0.42,450.99,362.74,False
