,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,151.0,33.0,13.0,2.0,3.0,1.0,172.0,0.0,True
1,115.0,65.0,15.0,1.0,2.0,27.0,1.0,1.0,True
2,120.0,190.0,15.0,1.0,0.0,90.0,4.0,3.0,True
3,148.0,11.0,17.0,1.0,0.0,10.0,6.0,0.0,True
4,142.0,16.0,17.0,1.0,0.0,12.0,1.0,0.0,True
5,47.0,103.0,15.0,1.0,1.0,8.0,8.0,8.0,True
6,62.0,211.0,13.0,1.0,19.0,137.0,16.0,2.0,True
7,70.0,122.0,16.0,1.0,4.0,13.0,1.0,1.0,True
8,191.0,234.0,18.0,1.0,3.0,127.0,6.0,2.0,True
9,192.0,68.0,18.0,1.0,1.0,52.0,6.0,1.0,True
10,50.0,121.0,13.0,1.0,15.0,72.0,1.0,1.0,True
11,54.0,35.0,16.0,1.0,0.0,24.0,7.0,8.0,True
12,94.0,149.0,16.0,1.0,31.0,86.0,4.0,0.0,True
13,71.0,221.0,16.0,1.0,0.0,141.0,15.0,1.0,True
14,72.0,222.0,16.0,1.0,0.0,142.0,88.0,21.0,True
15,62.0,16.0,16.0,1.0,10.0,0.0,10.0,1.0,True
16,176.0,148.0,19.0,1.0,5.0,99.0,3.0,3.0,True
17,94.0,6.0,16.0,1.0,4.0,2.0,4.0,0.0,True
18,110.0,53.0,13.0,1.0,12.0,38.0,21.0,0.0,True
19,42.0,375.0,13.0,1.0,14.0,64.0,9.0,0.0,True
20,231.0,3.0,21.0,1.0,9.0,2.0,67.0,139.0,True
21,41.0,3.0,13.0,1.0,49.0,2.0,5.0,0.0,True
22,46.0,10.0,14.0,1.0,4.0,5.0,50.0,33.0,True
23,63.0,7.0,14.0,1.0,24.0,2.0,64.0,0.0,True
24,48.0,13.0,16.0,1.0,14.0,8.0,30.0,12.0,True
25,64.0,20.0,15.0,1.0,13.0,9.0,2.0,2.0,True
26,87.0,189.0,18.0,1.0,0.0,129.0,6.0,5.0,True
27,129.0,45.0,16.0,1.0,0.0,40.0,0.0,1.0,True
28,69.0,32.0,17.0,1.0,40.0,4.0,17.0,23.0,True
29,38.0,21.0,12.0,1.0,28.0,1.0,1.0,0.0,True
30,105.0,31.0,21.0,1.0,1.0,19.0,2.0,0.0,True
31,52.0,18.0,16.0,1.0,16.0,13.0,23.0,3.0,True
32,63.0,34.0,15.0,1.0,0.0,22.0,2.0,2.0,True
33,43.0,9.0,14.0,1.0,6.0,7.0,2.0,1.0,True
34,35.0,57.0,14.0,1.0,80.0,39.0,1.0,1.0,True
35,215.0,22.0,19.5,2.0,35.0,0.7,102.0,114.0,False
36,111.0,70.0,20.0,1.0,14.0,48.0,5.0,0.0,True
37,95.0,47.0,21.0,1.0,1.0,32.0,1.0,1.0,True
38,50.5,23.0,14.0,1.0,11.0,20.0,35.0,5.0,True
39,20.0,161.0,14.0,1.0,24.0,92.0,2.0,0.0,True
40,86.5,165.0,14.0,1.0,1.0,96.0,44.0,3.0,True
41,125.5,66.0,15.5,2.0,1.5,45.0,12.0,1.0,True
42,66.0,185.0,17.0,1.0,13.0,106.0,2.0,2.0,True
43,240.0,199.0,21.5,2.0,8.0,0.03,10.0,10.0,False
44,64.0,103.0,14.0,1.0,10.0,75.0,17.0,20.0,True
45,52.0,107.0,13.5,1.0,19.5,77.0,235.0,67.0,True
46,56.0,237.0,16.0,1.0,32.0,158.0,4.0,2.0,True
47,46.0,13.0,17.0,1.0,0.0,11.0,5.0,4.0,True
48,43.0,38.0,17.0,1.0,1.0,25.0,1.0,0.0,True
49,56.5,118.0,14.5,1.0,15.0,84.0,19.0,0.0,True
50,101.0,6.0,15.5,1.0,3.0,5.0,16.0,8.0,True
51,76.0,1.0,16.0,1.0,9.0,0.0,19.0,2.0,True
52,76.0,1.0,16.0,1.0,9.0,0.0,19.0,2.0,True
53,78.0,3.0,17.0,1.0,0.0,2.0,2.0,19.0,True
54,79.0,37.0,20.0,1.0,2.0,24.0,1.0,1.0,True
55,42.0,17.0,16.0,1.0,20.0,9.0,5.0,0.0,True
56,67.5,249.0,14.0,1.0,7.0,0.25,22.0,19.0,False
57,43.0,53.0,13.0,1.0,16.0,37.0,14.0,0.0,True
58,46.0,257.0,16.0,1.0,0.0,172.0,4.0,10.0,True
59,82.0,65.0,24.0,1.0,2.0,11.0,3.0,0.0,True
60,47.0,68.0,16.0,1.0,5.0,49.0,6.0,7.0,True
61,38.0,20.0,16.0,1.0,0.0,12.0,2.0,1.0,True
62,181.0,4.0,21.5,1.0,1.0,3.0,7.0,7.0,True
63,83.0,28.0,22.0,1.0,9.0,15.0,2.0,1.0,True
64,67.0,9.0,18.0,1.0,73.0,0.0,2.0,1.0,True
65,59.0,55.0,18.0,1.0,5.0,18.0,20.0,5.0,True
66,72.5,8.0,14.0,1.0,19.5,0.41,34.0,0.0,True
67,106.5,1.0,15.5,1.0,17.0,1.0,110.0,12.0,True
68,159.5,13.0,20.0,2.0,17.5,6.0,180.0,94.0,True
69,67.0,150.0,17.5,2.0,4.0,1.0,9.0,0.0,True
70,48.0,68.0,22.0,1.0,10.0,35.0,2.0,2.0,True
71,99.0,51.0,24.0,1.0,3.0,45.0,6.0,6.0,True
72,107.0,27.0,21.5,2.0,8.5,5.0,2.0,12.0,True
73,108.0,28.0,21.5,2.0,0.0,6.0,12.0,2.0,True
74,120.33,15.0,13.67,3.0,76.0,1.1,44.0,2.0,True
75,41.0,70.0,17.0,1.0,8.0,36.0,16.0,0.0,True
76,39.0,26.0,15.0,1.0,0.0,17.0,95.0,111.0,True
77,131.5,54.0,18.5,2.0,32.0,0.62,76.0,46.0,False
78,192.0,4.0,21.5,1.0,2.0,4.0,2.0,2.0,True
79,92.5,345.0,14.5,1.0,2.0,0.03,1.0,33.0,True
80,32.0,112.0,14.0,1.0,0.0,76.0,8.0,0.0,True
81,105.33,293.0,13.33,2.0,4.0,195.0,198.0,4.0,True
82,40.0,29.0,14.0,1.0,60.0,0.0,160.0,62.0,True
83,99.0,5.0,18.0,1.0,38.0,4.0,85.0,8.0,True
84,97.33,29.0,16.0,3.0,0.0,0.76,33.0,6.0,False
