,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,21.0,79.0,4.0,1.0,27.0,70.0,13.0,8.0,True
1,30.0,115.0,2.0,1.0,2.0,105.0,6.0,6.0,True
2,41.0,128.0,2.0,1.0,1.0,118.0,117.0,224.0,True
3,4.0,222.0,2.0,1.0,0.0,198.0,4.0,2.0,True
4,17.0,229.0,3.0,1.0,3.0,202.0,0.0,1.0,True
5,9.0,164.0,3.0,1.0,28.0,148.0,16.0,2.0,True
6,19.0,291.0,3.0,1.0,6.0,244.0,1.0,1.0,True
7,0.0,292.0,0.0,1.0,0.0,245.0,27.0,0.0,True
8,8.0,336.0,3.0,1.0,13.0,281.0,9.0,8.0,True
9,24.67,186.0,1.0,3.0,5.0,170.0,12.0,13.0,True
10,7.2,391.0,0.6,3.0,48.0,319.0,68.0,276.0,True
11,17.0,399.0,3.0,1.0,4.0,325.0,2.0,1.0,True
12,45.0,419.0,3.0,1.0,0.0,339.0,4.0,2.0,True
13,49.0,430.0,3.0,1.0,0.0,348.0,2.0,2.0,True
14,0.0,468.0,0.0,1.0,0.0,374.0,3.0,3.0,True
15,65.0,480.0,3.0,1.0,0.0,384.0,0.0,1.0,True
16,18.0,231.0,2.0,1.0,0.0,207.0,1.0,0.0,True
17,5.5,507.0,1.5,2.0,6.0,404.0,2.0,4.0,True
18,37.0,509.0,4.0,1.0,26.0,406.0,112.0,49.0,True
19,4.0,511.0,2.0,1.0,29.0,408.0,3.0,3.0,True
20,19.0,529.0,3.0,1.0,0.0,422.0,1.0,1.0,True
21,51.0,539.0,3.5,2.0,0.0,432.0,20.0,10.0,False
22,39.0,585.0,2.5,1.0,1.0,470.0,1.0,49.0,True
23,27.0,594.0,5.0,1.0,0.0,478.0,0.0,2.0,True
24,88.0,595.0,5.0,1.0,1.0,479.0,1.0,3.0,True
25,87.0,637.0,4.0,1.0,0.0,517.0,1.0,2.0,True
26,22.0,68.0,2.0,2.0,33.0,62.0,13.0,5.0,True
27,1.0,94.0,1.0,1.0,26.0,88.0,4.0,3.0,True
28,15.5,70.0,3.5,2.0,0.0,63.0,3.0,10.0,False
29,28.0,80.0,5.0,1.0,41.0,72.0,0.0,22.0,True
30,48.0,95.0,1.4,3.0,24.2,86.0,39.0,30.0,True
31,2.0,240.0,0.67,2.0,0.67,170.0,183.0,29.0,True
32,7.67,42.0,1.67,2.0,12.0,32.0,38.0,16.0,True
33,3.0,182.0,2.0,1.0,15.0,139.0,1.0,1.0,True
34,12.0,199.0,3.0,1.0,0.0,156.0,1.0,1.0,True
35,16.0,220.0,3.0,1.0,2.0,176.0,3.0,2.0,True
36,1.0,246.0,0.5,1.0,0.0,201.0,39.0,0.0,True
37,2.0,283.0,2.0,1.0,0.0,211.0,18.0,19.0,True
38,26.0,248.0,7.0,1.0,3.0,203.0,3.0,2.0,True
39,21.0,269.0,4.0,1.0,14.0,223.0,1.0,1.0,True
40,10.0,33.0,3.0,1.0,25.0,29.0,5.0,5.0,True
41,28.0,64.0,3.0,1.0,13.0,60.0,7.0,5.0,True
42,6.5,276.0,2.0,2.0,15.5,229.0,6.0,5.0,True
43,11.0,106.0,2.0,1.0,0.0,100.0,4.0,4.0,True
44,8.0,127.0,1.5,2.0,0.0,121.0,11.0,3.0,True
45,5.0,140.0,3.0,1.0,0.0,134.0,2.0,2.0,True
46,16.0,148.0,5.0,1.0,0.0,142.0,1.0,1.0,True
47,48.0,284.0,5.5,1.0,70.5,237.0,6.0,4.0,True
48,6.0,190.0,3.0,1.0,0.0,180.0,0.0,1.0,True
49,29.0,310.0,5.0,1.0,0.0,238.0,6.0,0.0,True
50,1.0,196.0,1.0,1.0,0.0,185.0,2.0,0.0,True
51,34.71,113.0,1.29,3.0,10.86,101.0,57.0,40.0,True
52,11.0,219.0,6.0,1.0,0.0,204.0,2.0,5.0,True
53,10.57,221.0,1.0,3.0,1.71,206.0,14.0,0.0,True
54,3.0,69.0,1.5,2.0,6.0,59.0,29.0,8.0,True
55,30.0,231.0,1.0,2.0,9.0,216.0,165.0,101.0,True
56,47.0,281.0,5.0,1.0,18.0,264.0,3.0,3.0,True
57,18.0,291.0,4.0,1.0,41.5,273.0,188.0,33.0,True
58,45.4,292.0,2.6,3.0,19.8,274.0,123.0,17.0,True
59,24.33,52.0,3.67,2.0,30.67,45.0,11.0,12.0,False
60,48.0,309.0,2.25,1.0,8.25,288.0,161.0,24.0,True
61,3.27,59.0,0.45,2.0,20.0,51.0,165.0,4.0,True
62,0.0,320.0,0.0,1.0,0.0,299.0,188.0,0.0,True
63,5.5,65.0,1.5,2.0,15.5,56.0,53.0,126.0,True
64,13.33,329.0,1.33,1.0,16.33,307.0,17.0,12.0,True
65,90.33,330.0,4.67,2.0,22.0,308.0,137.0,29.0,True
66,26.0,74.0,4.0,1.0,35.5,65.0,73.0,26.0,True
67,23.0,19.0,4.5,2.0,43.5,16.0,24.0,4.0,True
68,27.33,339.0,3.33,3.0,0.0,315.0,25.0,34.0,False
69,6.0,348.0,3.0,1.0,19.0,5.0,80.0,0.0,True
70,81.0,350.0,3.33,2.0,19.67,325.0,57.0,5.0,True
71,2.5,351.0,1.0,2.0,16.5,326.0,104.0,3.0,True
72,83.67,362.0,3.33,2.0,3.67,337.0,132.0,39.0,False
73,3.4,415.0,0.6,2.0,5.6,41.0,167.0,102.0,True
74,13.0,130.0,2.5,1.0,16.0,36.0,39.0,2.0,True
75,23.0,132.0,2.25,2.0,16.25,37.0,57.0,3.0,True
76,5.0,485.0,3.0,1.0,24.0,103.0,62.0,21.0,True
77,5.5,4.0,2.0,2.0,26.0,1.0,51.0,14.0,True
78,3.62,498.0,0.62,2.0,40.25,114.0,84.0,7.0,True
79,12.33,37.0,1.33,2.0,9.33,34.0,133.0,112.0,True
80,2.0,360.0,2.0,1.0,50.0,32.0,6.0,4.0,True
81,6.0,503.0,1.5,1.0,0.0,119.0,11.0,12.0,True
82,6.0,40.0,3.0,1.0,30.0,36.0,1.0,1.0,True
83,17.4,139.0,2.4,1.0,18.4,44.0,162.0,68.0,True
