,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,4.65,27.0,0.13,7.0,5.96,0.56,1420.0,53.0,False
1,12.41,54.0,0.07,8.0,14.07,0.51,847.0,508.0,False
2,1.05,55.0,0.15,10.0,0.0,0.98,1303.0,0.0,True
3,6.84,154.0,0.07,12.0,4.13,0.68,179.0,209.0,False
4,8.44,177.0,0.19,7.0,0.37,0.26,129.0,201.0,False
5,12.1,4.0,0.09,10.0,18.84,1.69,218.0,141.0,False
6,4.83,9.0,0.06,14.0,11.24,0.49,332.0,160.0,False
7,16.88,13.0,0.19,8.0,0.81,0.95,45.0,41.0,True
8,5.76,16.0,0.24,7.0,8.41,14.0,317.0,139.0,True
9,23.37,149.0,0.21,7.0,15.58,1.25,1392.0,389.0,False
10,27.05,25.0,0.19,7.0,24.0,0.95,600.0,698.0,False
11,26.41,27.0,0.29,7.0,20.82,1.79,195.0,307.0,False
12,14.65,31.0,0.09,13.0,25.19,1.79,755.0,653.0,False
13,26.81,179.0,0.22,9.0,12.37,0.35,100.0,508.0,False
14,40.23,311.0,0.31,7.0,25.69,0.68,194.0,50.0,False
15,43.29,316.0,0.36,7.0,7.07,1.03,323.0,206.0,False
16,54.87,215.0,0.33,8.0,23.87,1.25,374.0,53.0,False
17,47.71,224.0,0.35,8.0,41.88,1.25,49.0,521.0,False
18,51.27,501.0,0.4,9.0,41.87,1.03,95.0,53.0,False
19,76.77,8.0,0.46,8.0,20.54,0.67,334.0,51.0,False
20,66.0,0.0,0.33,8.0,19.0,0.0,488.0,38.0,False
21,59.0,537.0,0.54,7.0,49.69,0.68,490.0,287.0,False
22,28.58,554.0,0.24,12.0,39.61,1.0,42.0,35.0,False
23,83.64,599.0,0.5,8.0,20.29,1.97,226.0,111.0,True
24,27.23,676.0,0.12,11.0,89.15,1.97,97.0,128.0,True
25,69.53,678.0,0.35,9.0,36.94,1.97,1002.0,48.0,True
26,38.06,682.0,0.15,10.0,77.94,1.03,1382.0,1027.0,False
27,37.81,689.0,0.16,11.0,35.53,1.97,1476.0,732.0,True
28,85.36,707.0,0.5,8.0,83.43,0.68,469.0,97.0,False
29,76.92,741.0,0.54,8.0,16.62,1.97,57.0,71.0,True
30,31.14,751.0,0.14,16.0,96.95,1.0,178.0,184.0,False
31,115.5,56.0,0.6,7.0,34.9,0.88,295.0,2.0,True
32,26.59,1.0,0.24,8.0,23.41,1.0,201.0,88.0,True
33,17.29,845.0,0.32,10.0,3.68,687.0,94.0,209.0,True
34,46.34,888.0,0.24,8.0,17.32,0.68,529.0,613.0,False
35,97.86,7.0,0.71,7.0,18.93,0.58,288.0,171.0,False
36,130.8,90.0,0.8,8.0,13.9,1.68,945.0,101.0,False
37,32.08,121.0,0.13,15.0,62.38,1.68,481.0,661.0,False
38,53.02,1204.0,0.17,15.0,64.19,1.97,279.0,206.0,True
39,22.51,185.0,0.16,10.0,0.0,0.38,993.0,117.0,False
40,100.07,23.0,0.67,9.0,5.2,0.01,102.0,148.0,False
41,1.75,216.0,0.05,17.0,19.13,0.0,1510.0,9.0,False
42,94.41,1420.0,0.65,8.0,4.24,1.0,263.0,81.0,False
43,66.36,38.0,0.44,8.0,0.48,1.33,2309.0,236.0,False
44,95.2,1559.0,0.55,8.0,4.25,1.97,162.0,360.0,True
45,162.31,64.0,0.85,7.0,4.54,1.33,495.0,19.0,False
46,10.62,1763.0,0.15,14.0,26.69,1355.0,86.0,104.0,True
47,157.21,1786.0,0.79,9.0,17.64,1.97,19.0,62.0,True
48,103.25,94.0,0.55,7.0,51.9,1.33,323.0,78.0,False
49,128.71,2172.0,0.62,10.0,78.33,1.97,60.0,59.0,True
50,42.45,2192.0,0.15,15.0,64.67,1.0,1717.0,571.0,False
51,132.14,83.0,0.68,9.0,58.27,0.52,278.0,60.0,False
