,nuc,arexp,nd,ns,age,la,ld,target
0,3.0,49.0,1.0,1.0,0.0,3.0,2.0,True
1,1.25,44.0,3.0,1.0,0.75,49.0,43.0,True
2,7.0,24.0,1.0,1.0,0.33,27.0,29.0,True
3,7.0,91.0,1.0,1.0,1.0,1.0,21.0,True
4,4.0,55.0,1.0,1.0,2.0,12.0,0.0,True
5,4.0,107.0,2.0,1.0,3.0,1.0,15.0,True
6,6.57,66.0,10.0,1.0,7.63,376.0,359.0,True
7,8.71,90.0,12.0,1.0,1.41,113.0,167.0,True
8,10.0,108.0,1.0,1.0,0.0,6.0,4.0,True
9,10.0,108.0,3.0,1.0,3.0,59.0,57.0,True
10,23.0,114.0,1.0,1.0,0.0,6.0,6.0,True
11,13.5,88.0,1.0,1.0,9.25,8.0,20.0,True
12,0.0,130.0,4.0,1.0,0.0,238.0,0.0,True
13,7.0,151.0,1.0,1.0,0.0,1.0,2.0,True
14,7.67,113.0,2.0,1.0,0.0,9.0,18.0,True
15,0.0,119.0,1.0,1.0,0.0,1.0,1.0,True
16,1.0,131.0,1.0,1.0,0.0,2.0,2.0,True
17,8.5,122.0,1.0,1.0,0.0,2.0,1.0,True
18,7.4,129.0,4.0,1.0,1.6,161.0,12.0,True
19,1.82,48.0,4.0,1.0,2.91,719.0,12.0,True
20,4.0,0.0,1.0,1.0,7.0,2.0,6.0,False
21,3.5,221.0,2.0,1.0,0.0,13.0,6.0,True
22,2.4,229.0,5.0,1.0,2.4,7.0,30.0,True
23,2.36,17.0,8.0,1.0,1.64,39.0,18.0,True
24,1.0,136.0,1.0,1.0,0.0,2.0,1.0,True
25,3.33,181.0,2.0,1.0,0.0,3.0,3.0,True
26,6.0,262.0,2.0,1.0,0.0,6.0,9.0,True
27,2.0,280.0,1.0,1.0,0.0,3.0,9.0,True
28,1.75,387.0,3.0,1.0,17.5,8.0,1.0,True
29,13.5,281.0,3.0,1.0,5.5,22.0,72.0,True
30,3.0,148.0,1.0,1.0,35.0,1.0,2.0,True
31,0.4,86.0,7.0,1.0,0.0,398.0,796.0,True
32,4.6,336.0,3.0,1.0,0.0,8.0,6.0,True
33,1.25,113.0,3.0,1.0,0.25,68.0,13.0,True
34,11.0,116.0,1.0,1.0,0.0,1.0,1.0,True
35,1.0,216.0,1.0,1.0,0.0,21.0,0.0,True
36,2.5,381.0,2.0,1.0,2.0,113.0,0.0,True
37,5.0,389.0,2.0,1.0,0.0,11.0,5.0,True
38,30.0,326.0,1.0,1.0,1.0,34.0,27.0,True
39,3.0,229.0,1.0,1.0,0.0,78.0,3.0,True
40,19.0,438.0,1.0,1.0,0.0,3.0,0.0,True
41,22.0,44.0,2.0,1.0,0.5,41.0,14.0,True
42,21.33,76.0,2.0,1.0,3.33,81.0,23.0,True
43,17.0,302.0,2.0,1.0,2.33,68.0,62.0,True
44,6.0,265.0,2.0,1.0,3.33,11.0,8.0,True
45,7.0,128.0,6.0,1.0,0.38,107.0,197.0,True
46,11.5,136.0,1.0,1.0,0.0,163.0,160.0,True
47,1.4,473.0,3.0,1.0,0.0,490.0,217.0,True
48,1.33,61.0,2.0,1.0,0.0,62.0,15.0,True
49,14.2,157.0,4.0,1.0,4.0,69.0,4.0,True
50,7.0,486.0,1.0,1.0,0.0,115.0,11.0,True
51,2.0,390.0,1.0,1.0,5.25,58.0,284.0,True
52,1.0,209.0,1.0,1.0,0.0,2.0,7.0,True
53,5.0,229.0,1.0,1.0,0.0,12.0,2.0,True
54,0.67,414.0,1.0,1.0,0.0,153.0,99.0,True
55,2.0,426.0,1.0,1.0,0.0,150.0,27.0,True
56,0.0,571.0,1.0,1.0,0.0,8.0,0.0,True
57,9.0,226.0,1.0,1.0,0.0,15.0,0.0,True
58,24.0,187.0,2.0,1.0,35.5,3.0,3.0,True
59,3.0,302.0,1.0,1.0,0.0,1.0,1.0,True
60,4.0,361.0,2.0,1.0,0.0,54.0,0.0,True
61,23.0,571.0,1.0,1.0,2.0,8.0,5.0,True
62,17.0,540.0,4.0,1.0,26.5,15.0,10.0,True
63,0.0,351.0,1.0,1.0,0.0,2.0,0.0,True
64,16.5,180.0,5.0,1.0,3.4,55.0,58.0,True
65,7.0,192.0,1.0,1.0,5.0,2.0,2.0,True
66,29.0,476.0,1.0,1.0,3.0,7.0,7.0,True
67,6.0,478.0,2.0,1.0,22.0,35.0,5.0,True
68,1.0,162.0,1.0,1.0,0.0,3.0,0.0,True
69,12.0,476.0,1.0,1.0,7.0,14.0,8.0,True
70,4.0,8.0,1.0,1.0,0.0,13.0,18.0,True
71,5.0,639.0,1.0,1.0,84.0,1.0,8.0,True
72,5.0,641.0,1.0,1.0,68.0,17.0,5.0,True
