,nuc,arexp,nd,ns,age,la,ld,target
0,0.33,4.0,2.0,1.0,0.67,8.0,16.0,True
1,5.0,33.0,2.0,1.0,0.0,6.0,6.0,True
2,5.0,38.0,4.0,1.0,0.6,389.0,44.0,True
3,3.0,39.0,1.0,1.0,4.0,20.0,12.0,True
4,0.5,60.0,3.0,1.0,0.64,0.0,5.0,True
5,15.0,26.0,3.0,1.0,0.0,7.0,8.0,True
6,14.67,134.0,2.0,1.0,0.0,12.0,6.0,True
7,17.0,42.0,1.0,1.0,1.0,5.0,12.0,True
8,25.0,119.0,1.0,1.0,0.0,4.0,4.0,True
9,1.0,111.0,3.0,1.0,16.67,4.0,15.0,True
10,9.33,191.0,2.0,1.0,0.0,167.0,182.0,True
11,2.0,155.0,2.0,1.0,1.0,2.0,0.0,True
12,4.0,180.0,1.0,1.0,0.0,4.0,3.0,True
13,0.75,62.0,3.0,1.0,1.5,65.0,20.0,True
14,11.0,138.0,3.0,1.0,0.75,198.0,33.0,True
15,4.0,0.0,1.0,1.0,7.0,2.0,6.0,False
16,2.0,212.0,2.0,1.0,24.0,3.0,2.0,True
17,3.0,145.0,2.0,1.0,0.0,27.0,0.0,True
18,16.5,152.0,2.0,1.0,0.0,149.0,9.0,True
19,2.0,328.0,2.0,1.0,6.0,2.0,1.0,True
20,0.0,216.0,1.0,1.0,0.0,14.0,0.0,True
21,3.0,217.0,2.0,1.0,0.5,1.0,3.0,True
22,1.5,232.0,2.0,1.0,4.5,13.0,1.0,True
23,1.6,14.0,1.0,1.0,0.6,100.0,26.0,True
24,1.0,194.0,1.0,1.0,11.0,2.0,2.0,True
25,0.0,138.0,1.0,1.0,0.0,4.0,4.0,True
26,5.33,188.0,3.0,1.0,0.33,91.0,89.0,True
27,3.0,148.0,1.0,1.0,35.0,1.0,2.0,True
28,1.0,274.0,1.0,1.0,0.0,0.0,2.0,True
29,10.14,300.0,6.0,1.0,6.86,12.0,71.0,True
30,0.0,173.0,1.0,1.0,0.0,337.0,0.0,True
31,4.6,336.0,3.0,1.0,0.0,8.0,6.0,True
32,0.62,315.0,2.0,1.0,1.25,3.0,9.0,True
33,5.0,389.0,2.0,1.0,0.0,11.0,5.0,True
34,34.0,435.0,1.0,1.0,0.0,0.0,2.0,True
35,8.0,455.0,1.0,1.0,0.0,5.0,3.0,True
36,4.0,351.0,1.0,1.0,0.0,2.0,2.0,True
37,27.0,85.0,1.0,1.0,0.0,2.0,2.0,True
38,6.0,455.0,1.0,1.0,0.0,1.0,2.0,True
39,13.0,176.0,1.0,1.0,4.0,5.0,0.0,True
40,0.0,170.0,1.0,1.0,0.0,98.0,0.0,True
41,6.0,392.0,1.0,1.0,0.0,82.0,1.0,True
42,10.0,407.0,1.0,1.0,0.0,53.0,139.0,True
43,8.0,371.0,1.0,1.0,0.0,0.0,4.0,True
44,11.0,514.0,1.0,1.0,0.0,7.0,1.0,True
45,4.0,250.0,1.0,1.0,41.0,1.0,1.0,True
46,37.0,621.0,1.0,1.0,1.0,6.0,1.0,True
47,10.0,575.0,1.0,1.0,20.0,5.0,2.0,True
48,10.0,396.0,2.0,1.0,24.0,61.0,35.0,True
49,5.0,375.0,3.0,1.0,0.0,41.0,44.0,True
50,37.0,460.0,1.0,1.0,3.0,10.0,2.0,True
51,0.75,657.0,2.0,1.0,0.75,74.0,1.0,True
52,10.5,446.0,3.0,1.0,0.62,742.0,2.0,True
53,3.0,490.0,1.0,1.0,1.0,1.0,1.0,True
54,50.5,290.0,1.0,1.0,41.0,26.0,0.0,True
55,4.5,681.0,2.0,1.0,2.75,17.0,64.0,True
56,0.0,485.0,1.0,1.0,0.0,166.0,0.0,True
57,19.2,297.0,4.0,1.0,50.6,41.0,11.0,True
58,1.0,690.0,1.0,1.0,27.0,1.0,0.0,True
59,26.0,336.0,1.0,1.0,2.0,4.0,2.0,True
