,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.04,22.0,3.19,0.12,2.77,0.13,1020.0,336.0,True
1,3.25,18.0,2.36,0.17,2.0,17.0,1254.0,535.0,True
2,4.2,57.0,3.11,0.12,0.0,0.13,990.0,336.0,True
3,6.05,531.0,2.19,0.16,12.32,0.25,1367.0,239.0,True
4,18.33,554.0,2.18,0.17,5.72,0.04,799.0,212.0,True
5,0.0,49.0,3.26,0.0,0.0,3.0,873.0,0.0,True
6,15.08,678.0,2.77,0.33,11.67,0.12,662.0,99.0,True
7,34.8,9.0,1.65,0.8,15.2,1.45,1205.0,84.0,True
8,35.47,1060.0,2.84,0.41,18.06,0.01,638.0,231.0,True
9,24.33,65.0,3.45,0.33,4.61,0.2,1304.0,341.0,True
10,16.48,1051.0,3.89,0.15,21.58,0.27,808.0,169.0,True
11,20.58,1093.0,2.71,0.33,2.42,0.0,1203.0,1.0,True
12,26.6,1102.5,3.04,0.35,28.0,0.02,1367.0,285.0,True
13,28.72,201.0,4.18,0.32,54.72,0.06,858.0,732.0,True
14,10.6,320.0,3.31,0.33,1.13,0.69,996.0,1.0,True
15,0.0,95.0,3.24,0.0,0.0,25.0,1598.0,0.0,True
16,52.42,102.0,2.92,0.5,10.25,0.0,1168.0,11.0,True
17,2.12,339.5,2.62,0.25,0.0,0.2,878.0,22.0,True
18,51.41,11.0,3.98,0.28,17.31,0.53,656.0,98.0,True
19,118.26,23.0,2.91,0.47,10.32,0.87,613.0,325.0,True
20,97.25,89.0,2.44,1.0,0.75,1.26,1240.0,13.0,True
21,127.73,119.0,1.73,0.91,24.36,0.88,789.0,5.0,True
22,1.21,208.0,2.71,0.29,18.5,1.0,606.0,181.0,True
23,75.83,28.0,1.06,1.33,55.5,0.94,1344.0,71.0,False
24,91.61,232.0,3.02,0.36,34.93,1.26,992.0,133.0,True
25,35.94,234.0,2.57,0.31,57.78,145.0,558.0,60.0,True
26,0.0,467.17,3.95,0.0,0.0,255.0,1253.0,0.0,True
27,123.57,31.0,2.55,0.71,7.0,1.0,987.0,268.0,True
28,2.1,442.67,2.97,0.5,19.8,0.0,688.0,7.0,True
29,193.93,555.0,3.36,0.79,21.93,1.26,522.0,282.0,True
30,28.91,658.0,4.49,0.2,5.15,1.66,1001.0,632.0,True
