,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,595.67,719.5,1.49,4.0,16.67,1.66,8.0,2.0,True
1,528.2,723.5,1.91,2.8,4.0,1.66,67.0,4.0,True
2,613.67,192.0,1.52,4.0,25.67,1.99,3.0,2.0,True
3,357.0,470.5,0.86,7.5,11.0,294.0,4.0,3.0,False
4,335.0,498.83,1.0,7.0,7.5,309.0,39.0,13.0,False
5,742.67,231.0,1.22,5.33,14.0,1.99,5.0,4.0,False
6,490.67,31.0,2.19,2.67,10.83,1.0,48.0,0.0,True
7,565.25,244.5,1.51,3.75,7.5,1.99,14.0,7.0,False
8,459.43,756.5,2.17,2.57,13.86,1.26,106.0,33.0,True
9,415.6,757.5,1.82,3.2,0.8,1.66,47.0,37.0,True
10,781.33,46.0,1.58,5.33,28.0,0.81,3.0,0.0,False
11,430.6,767.5,1.91,3.2,7.8,1.66,28.0,19.0,False
12,439.0,770.5,2.5,2.57,12.57,1.66,30.0,22.0,True
13,263.0,651.67,1.22,6.0,2.0,0.25,19.0,23.0,False
14,406.0,653.67,0.97,9.0,0.5,378.0,18.0,12.0,True
15,508.67,662.0,2.2,2.83,23.0,0.06,41.0,0.0,True
16,588.0,662.67,1.84,3.17,15.33,0.2,81.0,4.0,False
17,443.88,181.0,2.32,2.62,4.62,0.33,122.0,1.0,True
18,653.5,186.0,1.72,5.0,14.25,0.49,14.0,10.0,False
19,375.5,158.0,0.72,9.5,0.0,88.0,1.0,4.0,True
20,266.0,168.0,1.5,5.33,30.33,94.0,3.0,5.0,False
21,695.0,187.0,1.93,5.25,11.5,0.81,18.0,2.0,False
22,928.67,228.0,1.53,6.67,20.33,0.94,8.0,1.0,False
23,612.5,245.0,1.6,5.5,42.25,0.94,100.0,40.0,False
24,831.0,19.0,1.21,7.33,6.33,0.19,19.0,4.0,False
25,847.33,204.5,1.05,7.33,25.67,0.81,48.0,3.0,False
26,636.5,207.5,1.61,5.5,0.0,0.81,72.0,0.0,True
27,461.43,642.5,2.25,3.29,6.57,0.2,77.0,2.0,True
28,461.43,642.5,1.83,3.29,6.57,0.2,125.0,1.0,False
29,464.0,646.5,1.83,3.29,0.0,0.2,1.0,125.0,True
30,934.0,651.75,1.38,7.33,22.0,0.05,15.0,2.0,False
31,359.33,99.0,1.46,5.33,0.0,89.0,13.0,12.0,True
32,695.25,887.83,1.34,5.5,27.75,1.66,55.0,12.0,False
33,878.67,892.33,1.16,7.33,11.33,1.66,19.0,11.0,False
34,640.75,899.5,1.46,5.5,17.5,1.66,18.0,0.0,True
35,365.0,151.0,2.18,3.14,11.43,1.0,107.0,25.0,False
36,422.86,44.0,2.61,3.29,6.29,1.03,12.0,7.0,True
37,746.0,155.0,2.1,4.6,15.8,0.5,26.0,3.0,False
38,576.0,158.5,1.49,4.8,25.8,1.0,59.0,5.0,False
39,761.0,275.0,2.41,4.33,5.67,0.81,14.0,8.0,False
40,428.62,28.0,1.87,3.62,27.0,0.63,42.0,6.0,False
41,599.8,406.0,2.0,5.2,18.4,0.94,28.0,12.0,False
42,880.67,644.92,1.05,8.67,27.33,0.2,135.0,22.0,False
43,675.75,429.0,1.43,6.5,48.5,0.94,49.0,5.0,False
44,655.0,190.0,1.83,4.67,7.0,1.0,16.0,13.0,False
45,596.5,456.0,2.29,4.5,25.5,0.94,95.0,34.0,False
46,579.0,196.5,2.45,4.0,8.57,0.5,25.0,18.0,False
47,914.67,466.0,1.21,9.0,8.67,0.94,21.0,3.0,False
48,405.5,351.0,1.0,10.0,9.0,210.0,2.0,2.0,False
49,598.33,476.0,2.32,4.67,13.67,0.94,17.0,3.0,True
50,203.5,478.0,1.0,8.5,0.0,144.0,2.0,2.0,True
51,328.0,940.0,1.0,8.0,4.0,0.98,1.0,3.0,False
52,329.0,494.0,1.0,8.0,1.0,0.0,3.0,1.0,True
53,1038.67,505.0,1.38,9.0,2.67,0.94,7.0,0.0,True
54,374.0,373.0,0.97,10.0,5.5,216.0,2.0,3.0,False
55,422.43,945.5,2.1,4.0,25.43,1.26,92.0,18.0,True
56,457.86,949.17,2.55,4.0,15.43,1.66,41.0,5.0,True
57,554.0,960.0,2.29,4.67,27.17,0.46,22.0,4.0,False
58,577.8,949.17,1.44,5.8,28.0,1.66,24.0,0.0,True
59,839.25,946.17,1.67,7.25,31.25,1.66,20.0,4.0,False
60,992.67,527.5,1.15,9.67,5.67,0.49,11.0,3.0,False
61,596.0,947.67,1.87,5.8,7.8,1.66,88.0,15.0,False
62,672.83,541.5,1.89,5.0,23.5,0.33,36.0,7.0,False
63,412.5,544.5,1.91,3.75,9.5,0.5,99.0,25.0,False
64,373.5,746.75,0.8,10.0,27.5,0.25,84.0,42.0,False
65,972.0,548.0,1.05,10.0,4.0,0.49,144.0,17.0,False
66,1002.33,391.5,1.02,10.0,31.33,0.81,17.0,2.0,False
67,382.0,785.0,0.7,10.0,5.5,0.25,15.0,1.0,False
68,470.83,570.0,2.57,2.67,16.17,0.33,140.0,38.0,False
69,829.6,803.75,2.13,6.4,0.8,0.2,18.0,0.0,True
70,974.5,805.75,1.19,8.0,2.25,0.2,33.0,1.0,False
71,855.0,592.0,1.14,7.75,36.75,0.94,23.0,14.0,False
72,745.75,185.83,1.31,7.75,2.5,1.0,132.0,66.0,False
73,562.5,965.0,1.85,5.17,26.67,1.66,67.0,54.0,False
74,516.67,972.17,2.04,5.17,45.67,1.26,74.0,14.0,False
75,748.75,977.5,1.78,7.75,44.25,1.66,12.0,3.0,False
76,1004.33,990.83,1.24,11.0,19.0,1.66,9.0,2.0,False
77,595.25,3.0,1.62,4.38,25.75,0.56,62.0,13.0,False
78,384.25,132.67,2.17,4.5,3.0,0.99,38.0,24.0,True
79,1012.33,135.67,1.01,12.0,8.33,0.99,27.0,7.0,False
80,719.0,95.5,1.7,7.4,10.8,0.91,20.0,0.0,False
81,653.12,98.5,2.09,5.12,7.88,1.67,161.0,54.0,False
82,481.0,7.0,2.02,5.29,13.71,1.12,77.0,13.0,False
83,872.5,2.0,0.95,9.5,9.75,1.33,229.0,2.0,False
84,808.8,1009.33,1.94,7.8,8.6,1.26,23.0,7.0,False
85,1048.25,201.83,1.59,10.25,1.5,1.0,1.0,73.0,False
86,780.75,8.0,1.01,9.5,23.25,0.55,63.0,41.0,False
87,707.5,8.0,1.52,6.5,16.67,0.55,119.0,99.0,False
88,1050.5,626.5,1.25,9.75,2.25,0.94,50.0,37.0,False
89,860.25,831.33,0.97,9.75,0.0,0.06,47.0,15.0,True
90,803.6,647.0,1.65,7.8,3.8,0.94,83.0,63.0,False
91,657.17,222.67,1.91,6.67,5.83,1.0,100.0,16.0,False
92,501.0,646.5,2.31,4.1,40.2,0.49,189.0,88.0,False
93,1129.67,3.0,1.3,13.33,34.67,1.75,3.0,5.0,False
94,911.75,650.5,1.52,10.0,2.0,0.94,16.0,7.0,False
95,793.25,76.0,1.56,9.75,30.0,0.19,22.0,28.0,False
96,284.2,26.0,1.79,6.0,17.8,9.0,84.0,4.0,False
97,1052.0,893.17,1.03,13.33,0.0,0.06,196.0,0.0,True
98,541.17,9.0,1.86,6.83,44.17,1.53,142.0,43.0,False
99,804.25,1074.42,1.29,11.25,27.25,1.66,15.0,9.0,False
100,464.43,1076.75,1.94,6.43,11.0,1.26,149.0,10.0,False
101,1140.0,121.5,1.25,15.33,26.33,1.67,13.0,3.0,False
102,1091.33,1089.75,1.3,15.0,21.33,1.26,8.0,2.0,False
103,476.14,1090.75,2.44,6.43,42.71,1.26,152.0,125.0,False
104,687.0,1096.92,1.59,9.0,26.6,1.66,40.0,21.0,False
105,694.6,127.0,1.29,9.2,14.2,0.48,123.0,26.0,False
106,820.75,661.5,0.96,11.5,12.5,0.49,74.0,35.0,False
107,583.17,71.0,1.77,7.83,3.67,0.38,114.0,10.0,False
108,369.83,73.0,2.39,3.92,22.08,0.22,104.0,33.0,False
109,476.88,692.5,2.46,5.88,56.88,0.94,59.0,39.0,False
110,1184.67,986.17,1.5,15.67,4.67,0.06,3.0,1.0,False
111,1185.67,988.17,1.5,15.67,0.0,0.06,3.0,1.0,True
112,478.5,696.0,2.46,5.88,0.88,0.94,39.0,59.0,True
113,493.0,35.0,1.52,6.71,33.0,0.84,201.0,9.0,False
114,642.17,152.0,1.23,8.17,33.17,0.93,120.0,7.0,False
115,835.25,0.0,1.69,12.25,76.5,0.0,11.0,3.0,False
116,638.0,80.0,1.0,13.5,3.0,22.0,2.0,2.0,True
117,721.4,706.5,1.52,10.0,13.2,0.94,33.0,15.0,False
118,712.2,237.33,1.9,10.0,40.4,0.63,51.0,31.0,False
119,880.75,1109.75,1.08,12.5,14.25,1.26,117.0,45.0,False
120,486.0,1110.75,2.27,7.14,41.86,1.26,110.0,30.0,False
