,nuc,arexp,nd,ns,age,la,ld,target
0,2.0,15.0,10.0,1.0,0.0,27.0,31.0,True
1,3.95,32.0,8.0,1.0,1.32,42.0,31.0,True
2,5.0,38.0,4.0,1.0,0.6,389.0,44.0,True
3,3.17,63.0,5.0,1.0,0.0,8.0,154.0,True
4,1.78,109.0,8.0,1.0,2.67,0.0,593.0,False
5,3.0,65.0,4.0,1.0,26.38,0.0,354.0,False
6,7.29,126.0,7.0,1.0,1.0,55.0,42.0,True
7,1.0,149.0,3.0,1.0,32.0,10.0,7.0,True
8,24.0,252.0,3.0,1.0,5.67,29.0,20.0,True
9,1.0,9.0,8.0,1.0,2.33,76.0,65.0,True
10,2.0,67.0,3.0,1.0,8.0,52.0,1.0,True
11,0.0,7.0,3.0,1.0,0.0,454.0,0.0,True
12,1.5,158.0,3.0,1.0,2.25,107.0,21.0,True
13,2.0,230.0,4.0,1.0,1.8,5.0,2.0,True
14,1.0,162.0,1.0,1.0,53.0,0.0,282.0,False
15,0.52,357.0,11.0,1.0,11.45,181.0,105.0,True
16,6.91,175.0,5.0,1.0,9.73,678.0,36.0,True
17,3.67,236.0,3.0,1.0,4.33,116.0,38.0,True
18,1.5,370.0,8.0,1.0,26.38,157.0,59.0,True
19,3.0,221.0,10.0,1.0,5.73,19.0,19.0,True
20,8.29,403.0,5.0,1.0,11.71,0.0,294.0,False
21,3.17,322.0,3.0,1.0,0.83,225.0,174.0,True
22,1.0,323.0,1.0,1.0,82.0,0.0,65.0,False
23,8.15,237.0,14.0,1.0,12.05,136.0,221.0,True
24,7.88,292.0,7.0,1.0,0.0,31.0,23.0,True
25,6.3,43.0,7.0,1.0,6.1,253.0,214.0,True
26,16.5,81.0,3.0,1.0,16.5,45.0,28.0,True
27,1.84,211.0,3.0,1.0,1.89,115.0,65.0,True
28,4.5,444.0,3.0,1.0,8.5,37.0,3.0,True
29,3.88,225.0,6.0,1.0,0.14,193.0,110.0,True
30,5.76,464.0,10.0,1.0,2.76,1359.0,160.0,True
31,3.0,470.0,2.0,1.0,0.0,423.0,33.0,True
32,7.8,155.0,3.0,1.0,9.2,7.0,7.0,True
33,3.71,275.0,4.0,1.0,5.71,70.0,43.0,True
34,5.0,474.0,1.0,1.0,49.0,2.0,2.0,True
35,8.79,335.0,7.0,1.0,20.16,551.0,124.0,True
36,7.33,305.0,2.0,1.0,2.67,449.0,0.0,True
37,2.82,527.0,4.0,1.0,9.45,599.0,173.0,True
38,8.14,350.0,7.0,1.0,2.71,43.0,32.0,True
39,5.75,241.0,3.0,1.0,23.0,0.0,149.0,False
40,3.0,262.0,1.0,1.0,89.0,5.0,49.0,True
41,1.0,532.0,1.0,1.0,124.0,3.0,1.0,True
42,5.5,549.0,2.0,1.0,26.5,40.0,2.0,True
43,1.0,573.0,1.0,1.0,131.0,0.0,14.0,False
44,5.0,13.0,4.0,1.0,26.1,136.0,20.0,True
45,7.75,32.0,3.0,1.0,47.0,83.0,5.0,True
46,1.5,271.0,2.0,1.0,46.5,0.0,96.0,False
47,6.25,119.0,12.0,1.0,63.94,190.0,19.0,True
48,7.44,135.0,15.0,1.0,20.28,772.0,53.0,True
49,11.2,600.0,3.0,1.0,8.8,147.0,243.0,True
50,4.0,433.0,3.0,1.0,6.33,3.0,3.0,True
51,6.0,478.0,2.0,1.0,22.0,35.0,5.0,True
52,11.65,444.0,10.0,1.0,30.65,331.0,59.0,True
53,7.0,459.0,3.0,1.0,8.0,48.0,54.0,True
54,18.58,225.0,7.0,1.0,32.68,496.0,92.0,True
55,9.0,285.0,4.0,1.0,19.29,50.0,11.0,True
56,24.2,288.0,3.0,1.0,34.0,248.0,37.0,True
57,1.0,452.0,1.0,1.0,87.0,0.0,69.0,False
58,7.0,517.0,4.0,1.0,34.2,0.0,308.0,False
59,5.5,454.0,2.0,1.0,44.0,5.0,3.0,True
60,2.25,691.0,2.0,1.0,21.25,0.0,115.0,False
61,10.5,473.0,2.0,1.0,18.5,0.0,2.0,False
62,22.0,333.0,3.0,1.0,17.67,3.0,3.0,True
63,6.64,484.0,6.0,1.0,47.73,57.0,77.0,True
64,14.45,560.0,8.0,1.0,1.64,29.0,41.0,True
65,5.0,573.0,1.0,1.0,119.0,4.0,45.0,True
66,18.79,672.0,9.0,1.0,6.58,1209.0,428.0,True
67,2.0,539.0,1.0,1.0,60.0,0.0,5.0,False
68,3.4,710.0,6.0,1.0,80.1,138.0,47.0,True
69,1.0,33.0,1.0,1.0,111.0,1.0,1.0,True
70,1.0,615.0,1.0,1.0,146.5,0.0,254.0,False
71,15.5,70.0,5.0,1.0,3.83,9.0,13.0,True
72,25.6,73.0,5.0,1.0,44.6,1.0,84.0,True
73,0.69,624.0,15.0,1.0,0.0,98.0,743.0,True
74,30.0,830.0,2.0,1.0,6.33,237.0,11.0,True
75,12.67,564.0,5.0,1.0,54.83,885.0,19.0,True
76,6.33,574.0,2.0,1.0,162.67,12.0,0.0,True
77,6.0,811.0,10.0,1.0,0.0,15.0,5.0,True
78,9.93,863.0,14.0,1.0,1.52,45.0,45.0,True
79,39.38,906.0,6.0,1.0,0.0,8.0,10.0,True
80,4.3,927.0,6.0,1.0,21.65,22.0,16.0,True
81,13.11,937.0,15.0,1.0,0.0,39.0,39.0,True
82,44.7,976.0,6.0,1.0,0.0,59.0,59.0,True
83,5.13,1019.0,5.0,1.0,31.47,165.0,165.0,True
84,25.8,1075.0,5.0,1.0,0.0,326.0,61.0,True
85,43.0,1079.0,5.0,1.0,1.38,119.0,42.0,True
86,33.47,0.0,6.0,1.0,1.29,318.0,88.0,True
87,15.0,40.0,6.0,1.0,7.0,0.0,9.0,False
88,14.61,728.0,17.0,1.0,5.33,5.0,59.0,True
89,6.6,1228.0,16.0,1.0,0.0,74.0,75.0,True
90,13.0,71.0,7.0,1.0,0.33,297.0,82.0,True
91,2.75,1330.0,6.0,1.0,0.0,192.0,16.0,True
92,2.22,420.0,3.0,1.0,1.89,343.0,53.0,True
93,10.0,152.0,3.0,1.0,0.0,134.0,8.0,True
94,4.85,107.0,23.0,1.0,2.08,377.0,375.0,True
95,7.49,1366.0,15.0,1.0,2.29,415.0,426.0,True
96,14.73,430.0,4.0,1.0,4.18,314.0,270.0,True
97,1.94,19.0,13.0,1.0,0.14,52.0,55.0,True
98,18.8,1380.0,4.0,1.0,0.0,406.0,42.0,True
99,5.83,131.0,8.0,1.0,0.22,29.0,26.0,True
100,18.1,657.0,6.0,1.0,1.6,50.0,53.0,True
101,6.64,26.0,18.0,1.0,0.81,75.0,635.0,True
102,13.08,200.0,3.0,1.0,1.42,353.0,290.0,True
103,33.5,49.0,5.0,1.0,1.5,11.0,71.0,True
104,27.6,141.0,4.0,1.0,0.8,25.0,44.0,True
105,19.22,712.0,5.0,1.0,2.89,29.0,19.0,True
106,24.5,724.0,8.0,1.0,2.29,96.0,104.0,True
107,34.0,268.0,2.0,1.0,18.0,43.0,15.0,True
108,20.0,884.0,12.0,1.0,9.53,296.0,278.0,True
109,21.26,1538.0,9.0,1.0,3.89,422.0,377.0,True
110,16.33,932.5,6.0,1.0,6.83,321.0,372.0,True
111,9.8,336.0,5.0,1.0,13.4,7.0,5.0,True
112,11.38,342.0,4.0,1.0,0.0,0.0,17.0,False
113,4.6,894.5,5.0,1.0,0.0,8.0,11.0,True
114,20.57,1038.5,7.0,1.0,5.07,245.0,184.0,True
115,30.0,275.0,4.0,1.0,2.0,40.0,27.0,True
116,30.64,1054.5,9.0,1.0,1.14,152.0,586.0,True
117,22.57,213.0,5.0,1.0,3.79,0.0,73.0,False
118,4.92,195.0,5.0,1.0,2.75,55.0,55.0,True
119,23.7,966.5,10.0,1.0,0.0,22.0,22.0,True
120,49.0,836.0,3.0,1.0,1.17,224.0,21.0,True
121,3.33,168.0,3.0,1.0,20.67,12.0,39.0,True
122,40.83,566.0,4.0,1.0,1.33,26.0,94.0,True
123,0.67,590.0,3.0,1.0,20.0,0.0,18.0,False
124,17.0,1016.0,1.0,1.0,53.0,5.0,4.0,True
125,22.0,1101.5,4.0,1.0,16.8,52.0,33.0,True
126,0.5,190.0,4.0,1.0,0.0,4.0,92.0,True
127,25.71,1114.0,2.0,1.0,22.86,178.0,120.0,True
128,6.0,719.0,1.0,1.0,57.0,0.0,22.0,False
129,69.5,765.0,8.0,1.0,6.72,290.0,291.0,True
130,58.28,769.0,7.0,1.0,3.06,358.0,389.0,True
131,88.73,40.0,6.0,1.0,1.82,31.0,21.0,True
132,1.0,254.0,1.0,1.0,77.0,0.0,26.0,False
133,1.0,0.0,2.0,1.0,49.67,5.0,5.0,True
134,38.5,444.0,3.0,1.0,13.17,67.0,22.0,True
135,12.2,541.0,4.0,1.0,8.0,38.0,71.0,True
136,29.0,553.0,2.0,1.0,48.0,0.0,21.0,False
137,65.64,38.0,6.0,1.0,28.14,384.0,136.0,True
138,11.0,603.0,1.0,1.0,64.0,1.0,0.0,True
139,19.0,610.0,1.0,1.0,43.0,1.0,0.0,True
140,43.12,294.0,5.0,1.0,31.25,68.0,21.0,True
141,9.25,57.0,4.0,1.0,1.0,0.0,20.0,False
142,2.0,1137.0,2.0,1.0,82.0,48.0,0.0,True
143,13.0,682.5,1.0,1.0,35.0,0.0,5.0,False
144,53.75,883.0,7.0,1.0,61.0,1639.0,76.0,True
145,23.0,1052.0,1.0,1.0,63.0,2.0,2.0,True
146,5.5,285.0,1.0,1.0,43.0,0.0,67.0,False
147,20.0,286.0,2.0,1.0,27.5,2.0,2.0,True
148,20.0,83.0,1.0,1.0,41.0,0.0,4.0,False
149,68.83,487.0,4.0,1.0,25.83,0.0,138.0,False
150,4.58,26.0,11.0,1.0,13.6,592.0,572.0,True
151,6.1,505.0,5.0,1.0,0.0,50.0,468.0,True
152,51.25,66.0,4.0,1.0,17.75,166.0,76.0,True
153,6.0,200.0,1.0,1.0,77.0,135.0,10.0,True
154,1.83,53.0,3.0,1.0,4.17,140.0,34.0,True
155,1.0,5.0,1.0,1.0,86.0,0.0,69.0,False
156,3.6,538.0,5.0,1.0,4.2,31.0,30.0,True
157,1.0,975.0,1.0,1.0,88.0,6.0,2.0,True
158,17.67,28.0,2.0,1.0,72.0,84.0,10.0,True
159,2.33,960.5,2.0,1.0,7.17,311.0,5.0,True
160,6.0,72.0,2.0,1.0,41.0,16.0,26.0,True
161,4.67,851.0,2.0,1.0,112.0,0.0,446.0,False
162,2.0,954.5,1.0,1.0,138.0,13.0,1.0,True
163,11.0,956.5,1.0,1.0,70.0,5.0,0.0,True
164,26.5,256.5,4.0,1.0,50.17,279.0,15.0,True
165,67.67,2.0,2.0,1.0,114.0,13.0,9.0,True
166,6.29,95.0,4.0,1.0,29.43,539.0,224.0,True
167,23.25,1.0,1.0,1.0,82.75,206.0,9.0,True
168,56.2,554.0,4.0,1.0,17.2,157.0,18.0,True
169,118.86,571.5,5.0,1.0,26.36,158.0,280.0,True
170,3.67,549.67,3.0,1.0,0.0,181.0,170.0,True
171,0.17,550.67,2.0,1.0,0.0,365.0,0.0,True
172,49.29,568.0,2.0,1.0,26.86,1085.0,301.0,True
173,2.33,574.5,4.0,1.0,3.22,210.0,169.0,True
174,30.27,98.5,6.0,1.0,161.73,462.0,17.0,True
175,6.6,574.0,4.0,1.0,3.8,244.0,4.0,True
176,51.0,743.67,2.0,1.0,24.0,0.0,31.0,False
177,94.5,712.67,2.0,1.0,157.5,26.0,20.0,True
178,39.21,6.0,6.0,1.0,34.5,543.0,215.0,True
179,13.89,77.0,6.0,1.0,181.67,230.0,25.0,True
180,83.0,1595.33,10.0,1.0,42.7,1110.0,214.0,True
181,44.0,7.0,4.0,1.0,69.78,143.0,62.0,True
182,30.75,0.0,4.0,1.0,48.25,155.0,1.0,True
183,30.75,0.0,4.0,1.0,48.25,155.0,1.0,True
184,13.5,18.0,2.0,1.0,153.0,195.0,2.0,True
185,99.17,109.0,5.0,1.0,42.17,39.0,6.0,True
186,91.56,752.17,6.0,1.0,16.33,98.0,175.0,True
187,58.43,41.0,4.0,1.0,6.86,190.0,151.0,True
188,37.75,27.0,4.0,1.0,41.0,6.0,9.0,True
189,9.08,668.5,3.0,1.0,27.62,790.0,41.0,True
190,54.0,770.17,2.0,1.0,80.75,37.0,4.0,True
191,27.0,73.0,4.0,1.0,0.29,34.0,18.0,True
192,52.83,654.5,5.0,1.0,187.0,75.0,11.0,True
193,8.0,1595.33,7.0,1.0,4.6,764.0,42.0,True
194,38.75,162.0,5.0,1.0,6.12,344.0,20.0,True
195,37.67,168.0,5.0,1.0,0.0,29.0,5.0,True
196,3.0,617.5,1.0,1.0,56.0,0.0,10.0,False
197,29.71,4.0,4.0,1.0,67.14,182.0,9.0,True
198,22.71,128.0,3.0,1.0,3.14,213.0,76.0,True
199,3.0,248.0,3.0,1.0,16.0,0.0,15.0,False
200,4.0,2.0,1.0,1.0,116.0,10.0,1.0,True
201,7.75,888.5,3.0,1.0,15.75,38.0,6.0,True
202,26.0,0.0,2.0,1.0,52.5,432.0,37.0,True
203,11.0,268.0,2.0,1.0,74.0,88.0,8.0,True
204,11.69,266.0,13.0,1.0,73.78,526.0,281.0,True
205,34.89,21.0,5.0,1.0,11.0,60.0,454.0,True
206,16.54,285.5,8.0,1.0,13.15,493.0,123.0,True
207,13.5,881.83,4.0,1.0,28.5,12.0,9.0,True
208,12.88,39.0,3.0,1.0,0.0,686.0,53.0,True
209,16.0,159.5,1.0,1.0,93.0,1.0,1.0,True
210,7.86,66.0,4.0,1.0,19.71,188.0,18.0,True
211,9.33,327.5,11.0,1.0,106.15,1803.0,152.0,True
212,68.67,28.0,3.0,1.0,29.17,325.0,10.0,True
213,1.0,120.0,1.0,1.0,68.0,4.0,4.0,True
214,10.5,9.5,3.0,1.0,81.2,162.0,17.0,True
