,nuc,arexp,nd,ns,age,la,ld,target
0,0.0,1.0,1.0,1.0,0.0,272.0,0.0,True
1,2.0,12.0,4.0,1.0,2.0,13.0,4.0,True
2,2.0,15.0,10.0,1.0,0.0,27.0,31.0,True
3,5.0,38.0,4.0,1.0,0.6,389.0,44.0,True
4,7.25,52.0,4.0,1.0,1.0,914.0,669.0,True
5,0.92,98.0,7.0,1.0,0.08,58.0,19.0,True
6,1.78,109.0,8.0,1.0,2.67,0.0,593.0,False
7,4.33,160.0,4.0,1.0,13.33,90.0,0.0,True
8,7.56,54.0,7.0,1.0,7.56,59.0,171.0,True
9,3.0,65.0,4.0,1.0,26.38,0.0,354.0,False
10,0.79,4.0,7.0,1.0,0.0,72.0,39.0,True
11,4.0,231.0,3.0,1.0,0.86,602.0,33.0,True
12,12.0,170.0,2.0,1.0,12.5,16.0,4.0,True
13,0.5,0.0,1.0,1.0,20.5,71.0,2.0,True
14,7.4,129.0,4.0,1.0,1.6,161.0,12.0,True
15,4.5,136.0,3.0,1.0,1.83,161.0,45.0,True
16,2.7,299.0,2.0,1.0,8.2,217.0,64.0,True
17,2.5,206.0,1.0,1.0,27.0,36.0,1.0,True
18,8.88,151.0,3.0,1.0,2.62,200.0,17.0,True
19,16.5,152.0,2.0,1.0,0.0,149.0,9.0,True
20,1.0,162.0,1.0,1.0,53.0,0.0,282.0,False
21,8.5,17.0,2.0,1.0,0.0,103.0,3.0,True
22,1.0,95.0,1.0,1.0,66.0,1.0,1.0,True
23,6.0,247.0,2.0,1.0,1.6,78.0,5.0,True
24,5.33,188.0,3.0,1.0,0.33,91.0,89.0,True
25,8.29,403.0,5.0,1.0,11.71,0.0,294.0,False
26,5.7,408.0,8.0,1.0,0.9,58.0,32.0,True
27,1.75,299.0,2.0,1.0,0.75,289.0,26.0,True
28,2.0,303.0,1.0,1.0,41.0,3.0,12.0,True
29,0.0,87.0,4.0,1.0,0.0,187.0,43.0,True
30,2.0,156.0,2.0,1.0,49.5,5.0,1.0,True
31,3.5,213.0,7.0,1.0,6.25,49.0,7.0,True
32,21.86,35.0,3.0,1.0,2.43,57.0,42.0,True
33,1.0,323.0,1.0,1.0,82.0,0.0,65.0,False
34,12.0,233.0,9.0,1.0,1.57,144.0,9.0,True
35,10.0,446.0,3.0,1.0,30.67,5.0,43.0,True
36,5.04,461.0,7.0,1.0,17.96,1975.0,4.0,True
37,8.38,227.0,4.0,1.0,0.0,24.0,24.0,True
38,5.67,281.0,3.0,1.0,0.0,269.0,183.0,True
39,5.0,326.0,2.0,1.0,36.25,130.0,5.0,True
40,1.5,431.0,1.0,1.0,1.2,387.0,25.0,True
41,10.17,332.0,5.0,1.0,25.0,134.0,107.0,True
42,20.0,241.0,2.0,1.0,1.33,118.0,97.0,True
43,6.83,444.0,2.0,1.0,0.0,143.0,148.0,True
44,24.5,129.0,3.0,1.0,0.5,6.0,6.0,True
45,15.0,495.0,3.0,1.0,5.67,39.0,41.0,True
46,5.75,241.0,3.0,1.0,23.0,0.0,149.0,False
47,2.0,364.0,2.0,1.0,81.0,9.0,1.0,True
48,1.0,573.0,1.0,1.0,131.0,0.0,14.0,False
49,18.0,555.0,2.0,1.0,65.5,12.0,7.0,True
50,19.45,264.0,8.0,1.0,1.6,95.0,87.0,True
51,1.5,271.0,2.0,1.0,46.5,0.0,96.0,False
52,6.9,153.0,6.0,1.0,0.5,23.0,141.0,True
