,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,0.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,True
1,0.97,705.0,1.5,1.0,51.5,274.0,25.0,0.0,True
2,0.0,53.0,3.0,1.0,2.0,37.0,9.0,7.0,True
3,0.0,43.0,0.0,1.0,0.0,9.0,0.0,27.0,False
4,0.0,46.0,1.0,1.0,0.0,12.0,63.0,6.0,True
5,0.65,743.0,4.5,1.0,1.0,280.0,19.0,5.0,True
6,1.14,72.0,0.33,1.0,4.33,36.0,93.0,3.0,True
7,0.99,108.0,1.0,1.0,13.0,48.0,77.0,2.0,True
8,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,True
9,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
10,0.41,1.0,7.5,2.0,35.5,0.5,24.0,0.0,True
11,0.95,120.0,4.33,1.0,5.0,60.0,33.0,10.0,True
12,0.0,3.0,1.0,1.0,0.0,3.0,2.0,6.0,True
13,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,True
14,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,True
15,4.21,1.0,0.18,4.0,17.43,0.0,120.0,108.0,True
16,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,True
17,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,True
18,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,False
19,0.0,222.0,4.0,1.0,0.0,101.0,1.0,1.0,True
20,0.0,7.0,6.0,1.0,0.0,0.0,12.0,8.0,True
21,1.56,1495.0,2.25,1.0,4.75,28.0,14.0,10.0,True
22,0.0,14.0,6.0,1.0,11.0,11.0,32.0,0.0,True
23,4.09,312.0,0.59,1.0,9.29,21.0,17.0,0.0,True
24,3.09,1.0,0.0,1.0,0.0,1.0,56.0,92.0,True
25,3.87,131.0,1.38,10.0,17.71,0.23,1946.0,551.0,True
26,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,True
