,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,True
1,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,True
2,0.0,53.0,3.0,1.0,2.0,37.0,9.0,7.0,True
3,0.0,43.0,0.0,1.0,0.0,9.0,0.0,27.0,False
4,1.75,738.0,3.75,1.0,28.25,276.0,79.0,13.0,True
5,0.79,740.0,3.0,1.0,0.0,278.0,15.0,2.0,True
6,1.42,77.0,3.75,3.0,0.75,0.0,226.0,83.0,True
7,0.2,79.0,0.0,1.0,0.0,5.0,63.0,1.0,True
8,2.72,148.0,0.57,1.0,10.43,71.0,24.0,6.0,True
9,2.69,65.0,1.6,1.0,14.7,57.0,78.0,24.0,True
10,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
11,1.04,195.0,1.8,2.0,12.8,0.0,232.0,26.0,True
12,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,True
13,0.92,59.0,1.5,1.0,0.0,47.0,6.0,3.0,True
14,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
15,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,True
16,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,True
17,0.0,17.0,2.0,1.0,33.0,7.0,14.0,0.0,True
18,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,True
19,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,False
20,0.0,222.0,4.0,1.0,0.0,101.0,1.0,1.0,True
21,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,True
22,1.12,7.0,1.0,1.0,20.0,7.0,24.0,13.0,True
23,0.0,14.0,6.0,1.0,11.0,11.0,32.0,0.0,True
24,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,True
25,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,True
26,3.38,616.0,0.0,1.0,0.0,0.0,984.0,0.0,True
27,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,True
28,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,True
29,4.64,12.0,0.72,4.0,0.62,0.32,69.0,72.0,True
30,5.65,144.0,1.0,4.0,14.7,0.33,405.0,480.0,True
31,1.84,65.0,3.2,1.0,8.2,53.0,17.0,22.0,True
32,2.87,598.0,8.64,3.0,21.82,0.46,189.0,135.0,True
33,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,True
34,1.0,0.0,12.0,1.0,17.5,0.0,15.0,3.0,True
35,1.52,55.0,0.6,1.0,2.0,28.0,91.0,10.0,True
36,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,True
37,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
38,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,True
39,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,True
40,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,True
41,2.17,723.0,11.6,3.0,0.0,0.13,8.0,13.0,True
42,4.15,734.0,1.96,1.0,6.74,41.0,101.0,77.0,True
43,2.81,114.0,7.21,4.0,38.57,0.58,254.0,75.0,True
44,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,True
45,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
46,4.35,52.0,1.65,2.0,2.38,0.63,1357.0,350.0,True
47,0.62,0.0,12.5,2.0,4.5,0.0,132.0,4.0,True
48,1.59,138.0,4.25,2.0,0.75,0.02,216.0,0.0,True
49,1.0,7.0,18.0,1.0,1.0,7.0,87.0,12.0,True
50,2.36,822.0,5.0,2.0,1.0,0.88,61.0,503.0,True
51,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,True
52,1.76,244.0,12.71,2.0,0.86,0.5,125.0,24.0,True
53,1.88,18.0,4.0,1.0,0.4,5.0,256.0,5.0,True
54,0.0,247.0,2.0,1.0,0.0,145.0,41.0,0.0,True
55,0.88,189.0,0.5,1.0,101.5,112.0,87.0,4.0,True
56,2.89,164.0,8.17,4.0,18.78,0.06,1116.0,888.0,True
57,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,True
