,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.69,4.0,1.25,2.0,1.62,1.44,25.0,25.0,True
1,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,True
2,3.5,438.0,0.13,2.0,18.93,0.0,105.0,63.0,True
3,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,True
4,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,True
5,0.0,43.0,0.0,1.0,0.0,9.0,0.0,27.0,False
6,1.75,738.0,3.75,1.0,28.25,276.0,79.0,13.0,True
7,0.65,743.0,4.5,1.0,1.0,280.0,19.0,5.0,True
8,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,True
9,1.14,72.0,0.33,1.0,4.33,36.0,93.0,3.0,True
10,1.58,74.0,0.33,1.0,0.0,38.0,0.0,3.0,True
11,0.0,106.0,2.0,1.0,0.0,47.0,2.0,2.0,True
12,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,True
13,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
14,0.84,19.0,4.5,1.0,29.0,14.0,13.0,2.0,True
15,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
16,1.41,25.0,0.33,1.0,1.67,0.0,296.0,54.0,True
17,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,True
18,0.0,17.0,2.0,1.0,33.0,7.0,14.0,0.0,True
19,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,False
20,1.68,129.0,2.4,2.0,14.4,1.0,39.0,9.0,True
21,0.0,7.0,6.0,1.0,0.0,0.0,12.0,8.0,True
22,0.0,14.0,6.0,1.0,11.0,11.0,32.0,0.0,True
23,1.51,157.0,2.75,2.0,12.0,0.73,22.0,5.0,True
24,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,True
25,0.95,50.0,3.5,1.0,72.5,13.0,100.0,19.0,True
26,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,True
27,1.48,68.0,2.5,3.0,2.5,0.33,418.0,306.0,True
28,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,True
29,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,True
30,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,True
31,3.56,72.0,3.83,7.0,55.87,0.29,175.0,181.0,True
32,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,True
33,1.7,148.0,4.83,2.0,2.33,1.0,79.0,26.0,True
34,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,True
35,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,True
36,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,True
37,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,True
38,1.42,108.0,0.5,3.0,0.0,0.33,5.0,7.0,True
39,1.12,718.0,1.0,1.0,18.67,2.0,180.0,46.0,True
40,2.17,723.0,11.6,3.0,0.0,0.13,8.0,13.0,True
41,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,True
42,2.4,97.0,14.67,3.0,19.67,0.33,62.0,0.0,True
43,1.44,0.0,0.0,1.0,0.0,0.0,634.0,0.0,True
44,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,True
45,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,True
46,1.0,161.0,2.5,1.0,5.5,134.0,6.0,7.0,True
47,1.0,805.0,0.5,1.0,0.0,14.0,2.0,2.0,True
48,1.83,1.0,1.25,1.0,0.5,1.0,287.0,66.0,True
49,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,True
50,3.17,138.0,6.33,6.0,36.6,0.34,40.0,49.0,True
