,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,0.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,True
1,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,True
2,0.59,569.0,2.0,1.0,43.5,229.0,5.0,2.0,True
3,0.0,104.0,2.0,1.0,13.0,47.0,2.0,0.0,True
4,0.62,1.0,6.5,1.0,7.5,1.0,12.0,1.0,True
5,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,True
6,0.0,43.0,0.0,1.0,0.0,9.0,0.0,27.0,False
7,0.09,45.0,0.5,1.0,0.5,11.0,173.0,10.0,True
8,0.69,47.0,0.5,1.0,0.0,13.0,72.0,4.0,True
9,1.0,67.0,0.5,1.0,1.5,32.0,61.0,1.0,True
10,1.29,157.0,2.0,1.0,1.0,75.0,129.0,172.0,True
11,0.99,108.0,1.0,1.0,13.0,48.0,77.0,2.0,True
12,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,True
13,0.0,16.0,1.0,1.0,2.0,9.0,5.0,3.0,True
14,0.92,59.0,1.5,1.0,0.0,47.0,6.0,3.0,True
15,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
16,0.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,True
17,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,True
18,2.44,35.0,1.43,1.0,0.0,29.0,13.0,15.0,True
19,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,True
20,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,False
21,0.97,23.0,3.0,1.0,19.0,13.0,5.0,5.0,True
22,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
23,1.12,7.0,1.0,1.0,20.0,7.0,24.0,13.0,True
24,1.51,157.0,2.75,2.0,12.0,0.73,22.0,5.0,True
25,1.51,7.0,3.67,1.0,54.67,2.0,52.0,21.0,True
26,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,True
27,2.4,2.0,5.17,1.0,5.17,0.0,313.0,3.0,True
28,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,True
29,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,True
30,2.34,32.0,8.5,2.0,3.67,0.02,159.0,4.0,True
31,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,True
32,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
33,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
34,3.16,662.0,0.75,1.0,71.75,251.0,292.0,364.0,True
35,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,True
36,1.9,4.0,1.25,2.0,39.5,0.06,103.0,5.0,True
37,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
38,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,True
39,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,True
40,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,True
41,0.0,152.0,3.0,1.0,1.0,8.0,3.0,1.0,True
42,1.86,0.0,1.8,1.0,22.0,0.0,59.0,0.0,True
43,1.12,718.0,1.0,1.0,18.67,2.0,180.0,46.0,True
44,1.25,719.0,1.0,1.0,22.67,3.0,6.0,6.0,True
45,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,True
46,2.1,0.0,11.4,3.0,19.0,0.0,21.0,5.0,True
47,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,True
48,2.81,114.0,7.21,4.0,38.57,0.58,254.0,75.0,True
49,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,True
50,0.64,4.0,2.0,1.0,58.0,0.0,41.0,2.0,True
51,1.83,1.0,1.25,1.0,0.5,1.0,287.0,66.0,True
52,1.59,138.0,4.25,2.0,0.75,0.02,216.0,0.0,True
53,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,True
54,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,True
55,1.79,3.0,7.25,1.0,5.5,0.0,180.0,59.0,True
56,1.76,244.0,12.71,2.0,0.86,0.5,125.0,24.0,True
57,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,True
58,1.41,59.0,1.67,1.0,3.33,38.0,4.0,4.0,True
59,1.58,5.0,0.33,1.0,7.67,0.0,19.0,3.0,True
60,0.81,60.0,1.5,1.0,1.0,39.0,2.0,2.0,True
61,2.17,0.0,0.2,1.0,16.8,0.0,471.0,8.0,True
62,0.59,252.0,5.0,1.0,10.0,149.0,47.0,10.0,True
63,1.0,379.0,2.0,1.0,234.0,2.0,268.0,237.0,True
64,1.55,67.0,1.0,2.0,2.25,1.0,351.0,32.0,True
65,1.0,18.0,2.0,2.0,3.0,0.83,166.0,0.0,True
66,0.0,34.0,3.0,1.0,16.0,3.0,3.0,0.0,True
67,1.12,6.0,3.67,2.0,3.0,0.98,71.0,26.0,True
68,1.05,0.0,4.0,2.0,6.33,0.0,22.0,18.0,True
