,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,0.0,53.0,3.0,1.0,2.0,37.0,9.0,7.0,True
1,0.0,43.0,0.0,1.0,0.0,9.0,0.0,27.0,False
2,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,True
3,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,True
4,0.7,68.0,0.5,1.0,1.0,33.0,12.0,9.0,True
5,0.83,71.0,0.5,1.0,1.0,35.0,106.0,4.0,True
6,1.14,72.0,0.33,1.0,4.33,36.0,93.0,3.0,True
7,1.58,74.0,0.33,1.0,0.0,38.0,0.0,3.0,True
8,0.2,79.0,0.0,1.0,0.0,5.0,63.0,1.0,True
9,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,True
10,0.43,103.0,1.0,1.0,2.5,44.0,44.0,2.0,True
11,0.99,108.0,1.0,1.0,13.0,48.0,77.0,2.0,True
12,2.13,109.0,0.5,1.0,2.83,49.0,21.0,11.0,True
13,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,True
14,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,True
15,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
16,0.92,59.0,1.5,1.0,0.0,47.0,6.0,3.0,True
17,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
18,0.41,1.0,7.5,2.0,35.5,0.5,24.0,0.0,True
19,0.0,3.0,1.0,1.0,0.0,3.0,2.0,6.0,True
20,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,True
21,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,True
22,2.83,135.0,0.12,1.0,10.62,73.0,4.0,32.0,True
23,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,False
24,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,True
25,0.0,34.0,8.0,1.0,9.0,2.0,1.0,8.0,True
26,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,True
27,3.09,1.0,0.0,1.0,0.0,1.0,56.0,92.0,True
28,4.08,38.0,2.04,7.0,37.79,0.14,252.0,153.0,True
29,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,True
30,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,True
31,1.0,0.0,12.0,1.0,17.5,0.0,15.0,3.0,True
32,1.51,164.0,14.67,1.0,0.33,90.0,42.0,0.0,True
33,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,True
34,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,True
35,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,True
