,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,True
1,0.0,43.0,0.0,1.0,0.0,9.0,0.0,27.0,False
2,1.75,738.0,3.75,1.0,28.25,276.0,79.0,13.0,True
3,0.62,60.0,0.5,2.0,0.0,0.0,57.0,2.0,True
4,0.2,79.0,0.0,1.0,0.0,5.0,63.0,1.0,True
5,2.69,65.0,1.6,1.0,14.7,57.0,78.0,24.0,True
6,1.12,98.0,2.67,2.0,11.0,0.88,82.0,2.0,True
7,0.43,103.0,1.0,1.0,2.5,44.0,44.0,2.0,True
8,1.16,17.0,5.67,1.0,18.0,10.0,31.0,3.0,True
9,0.0,18.0,1.0,1.0,0.0,11.0,4.0,1.0,True
10,1.88,15.0,1.6,2.0,15.8,0.82,44.0,25.0,True
11,1.49,51.0,3.0,1.0,17.67,40.0,52.0,0.0,True
12,0.95,22.0,3.0,1.0,0.0,17.0,13.0,3.0,True
13,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,True
14,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
15,0.0,1.0,1.0,1.0,2.0,1.0,47.0,47.0,True
16,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
17,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,True
18,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,False
19,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,True
20,4.32,273.0,0.26,2.0,2.71,0.0,383.0,646.0,True
21,1.51,157.0,2.75,2.0,12.0,0.73,22.0,5.0,True
22,2.56,10.0,3.2,6.0,16.33,0.17,154.0,88.0,True
23,5.65,648.0,0.77,5.0,25.17,0.25,614.0,130.0,True
24,5.5,20.0,1.94,10.0,10.51,0.2,58.0,5.0,True
25,0.98,6.0,10.0,1.0,4.0,5.0,45.0,8.0,True
26,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,True
27,4.41,89.0,0.55,2.0,8.53,0.25,1861.0,19.0,True
28,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,True
29,1.52,55.0,0.6,1.0,2.0,28.0,91.0,10.0,True
30,3.56,72.0,3.83,7.0,55.87,0.29,175.0,181.0,True
31,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
32,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,True
33,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,True
34,4.6,96.0,0.7,2.0,8.03,0.51,2425.0,16.0,True
35,1.79,5.0,0.4,1.0,66.0,1.0,622.0,4.0,True
36,2.1,0.0,11.4,3.0,19.0,0.0,21.0,5.0,True
37,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,True
38,1.52,37.0,11.86,3.0,7.29,0.49,69.0,55.0,True
39,1.44,0.0,0.0,1.0,0.0,0.0,634.0,0.0,True
40,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,True
41,1.0,161.0,2.5,1.0,5.5,134.0,6.0,7.0,True
42,1.21,130.0,3.33,3.0,0.67,0.0,215.0,1.0,True
43,1.0,805.0,0.5,1.0,0.0,14.0,2.0,2.0,True
44,1.27,53.0,6.0,1.0,2.67,47.0,17.0,13.0,True
45,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,True
46,1.58,0.0,1.0,1.0,15.67,0.0,221.0,1.0,True
47,1.49,3.0,9.5,3.0,11.25,0.0,69.0,125.0,True
