,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.0,2.0,14.0,4.0,3.0,1.25,234.0,214.0,False
1,3.57,8.0,5.0,2.0,18.64,1.76,415.0,112.0,False
2,1.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,True
3,2.8,116.0,2.0,1.0,5.4,78.0,289.0,1.0,False
4,8.08,120.0,2.0,1.0,8.62,80.0,678.0,62.0,False
5,3.79,179.0,4.0,1.0,3.0,131.0,401.0,175.0,False
6,15.0,181.0,2.0,1.0,1.0,132.0,36.0,4.0,False
7,4.25,206.0,3.0,2.0,42.5,0.96,43.0,33.0,False
8,7.0,73.0,3.0,1.0,9.0,44.0,12.0,5.0,False
9,0.0,76.0,1.0,1.0,0.0,47.0,663.0,0.0,False
10,10.0,249.0,1.0,1.0,13.0,157.0,20.0,5.0,False
11,5.0,256.0,1.0,1.0,78.0,163.0,16.0,25.0,False
12,11.33,338.0,3.0,1.0,65.0,260.0,46.0,55.0,False
13,16.0,26.0,1.0,1.0,1.0,19.0,70.0,16.0,False
14,0.67,0.0,1.0,1.0,0.0,0.0,79.0,4.0,False
15,3.87,70.0,7.0,1.0,5.93,48.0,351.0,109.0,False
16,4.45,24.0,11.0,1.0,1.85,21.0,159.0,168.0,False
17,8.5,29.0,5.0,1.0,1.12,26.0,17.0,23.0,False
18,7.91,85.0,5.0,1.0,6.46,62.0,288.0,295.0,False
19,24.12,626.0,7.0,2.0,20.12,0.96,298.0,27.0,False
20,1.0,8.0,1.0,1.0,66.0,0.0,38.0,0.0,False
21,17.0,3.0,1.0,1.0,1.0,2.0,122.0,87.0,False
22,4.0,46.0,1.0,1.0,1.0,35.0,62.0,75.0,False
23,14.67,235.0,3.0,2.0,193.67,1.77,45.0,44.0,False
24,9.86,698.0,5.0,2.0,13.14,0.93,103.0,6.0,False
25,4.33,11.0,1.0,1.0,0.67,8.0,40.0,28.0,False
26,1.0,23.0,1.0,1.0,0.0,20.0,18.0,8.0,False
27,2.67,306.0,2.0,1.0,36.67,195.0,741.0,0.0,False
28,8.17,23.0,2.0,1.0,15.33,17.0,271.0,207.0,False
29,0.0,24.0,1.0,1.0,0.0,18.0,70.0,0.0,False
30,1.0,61.0,1.0,1.0,3.0,57.0,7.0,6.0,False
31,8.85,64.0,6.0,1.0,3.59,60.0,632.0,16.0,False
32,17.75,381.0,2.0,1.0,0.0,251.0,41.0,10.0,False
33,3.0,30.0,1.0,1.0,8.17,24.0,161.0,7.0,False
34,1.0,41.0,1.0,1.0,3.5,33.0,20.0,7.0,False
35,2.5,298.0,2.0,1.0,55.0,214.0,4.0,4.0,False
36,1.0,38.0,1.0,1.0,42.0,30.0,0.0,52.0,False
37,0.0,179.0,2.0,1.0,0.0,116.0,471.0,0.0,False
38,10.0,98.0,1.0,1.0,1.0,83.0,9.0,5.0,False
39,2.0,109.0,1.0,1.0,1.0,92.0,29.0,0.0,False
