,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.5,6.0,2.0,2.0,19.0,0.94,0.0,123.0,False
1,4.14,39.0,7.0,2.0,1.0,0.96,115.0,116.0,False
2,0.0,66.0,2.0,1.0,0.0,51.0,590.0,0.0,False
3,0.0,32.0,1.0,1.0,0.0,25.0,2.0,2.0,False
4,1.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,True
5,7.0,157.0,1.0,1.0,0.0,112.0,30.0,26.0,False
6,26.0,210.0,1.0,1.0,0.0,133.0,11.0,6.0,False
7,4.0,218.0,1.0,1.0,0.0,139.0,4.0,8.0,False
8,5.0,256.0,1.0,1.0,78.0,163.0,16.0,25.0,False
9,3.12,25.0,3.0,2.0,10.88,0.0,64.0,118.0,False
10,2.1,26.0,6.0,2.0,5.81,0.0,789.0,721.0,False
11,14.5,378.0,6.0,2.0,56.5,0.96,265.0,72.0,False
12,1.4,61.0,3.0,1.0,4.36,42.0,668.0,500.0,False
13,4.91,21.0,9.0,1.0,0.09,18.0,181.0,51.0,False
14,5.38,83.0,3.0,1.0,8.75,60.0,41.0,44.0,False
15,5.0,180.0,1.0,1.0,15.0,123.0,18.0,0.0,False
16,6.8,204.0,1.0,1.0,18.4,145.0,0.0,1027.0,False
17,3.0,223.0,1.0,1.0,29.0,157.0,18.0,0.0,False
18,21.0,17.0,1.0,1.0,4.0,11.0,6.0,6.0,False
19,22.0,54.0,1.0,1.0,4.0,40.0,2.0,1.0,False
20,6.0,232.0,1.0,1.0,40.0,166.0,41.0,17.0,False
21,13.0,5.0,3.0,1.0,0.0,4.0,42.0,54.0,False
22,21.0,333.0,1.0,1.0,5.0,214.0,162.0,46.0,False
23,8.0,339.0,2.0,1.0,21.33,218.0,9.0,3.0,False
24,30.33,62.0,3.0,1.0,3.67,51.0,45.0,0.0,False
25,3.0,73.0,1.0,1.0,0.0,68.0,28.0,26.0,False
26,1.57,7.0,3.0,1.0,0.0,4.0,145.0,20.0,False
27,27.0,312.0,1.0,1.0,37.0,70.0,8.0,5.0,False
28,6.33,91.0,2.0,1.0,2.67,85.0,80.0,34.0,False
29,20.67,77.0,2.0,1.0,17.33,67.0,214.0,145.0,False
30,22.5,196.0,2.0,2.0,14.5,1.0,7.0,12.0,False
31,4.0,393.0,1.0,1.0,81.0,279.0,70.0,43.0,False
32,11.64,207.0,4.0,1.0,3.79,131.0,57.0,35.0,False
33,7.33,219.0,1.0,1.0,11.33,139.0,77.0,24.0,False
34,3.71,36.0,6.0,1.0,2.36,28.0,555.0,199.0,False
35,3.74,231.0,6.0,2.0,0.0,0.0,864.0,623.0,False
36,4.25,56.0,2.0,1.0,9.0,44.0,27.0,36.0,False
37,17.0,464.0,4.0,1.0,58.8,323.0,540.0,58.0,False
38,6.23,485.0,9.0,1.0,7.77,338.0,626.0,209.0,False
