,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.0,0.0,1.0,1.0,5.0,0.0,6.0,5.0,False
1,2.44,33.0,5.0,1.0,16.11,26.0,23.0,22.0,False
2,4.0,0.0,1.0,1.0,8.0,0.0,32.0,1.0,False
3,1.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,True
4,3.86,28.0,7.0,2.0,20.0,1.85,829.0,367.0,False
5,4.0,83.0,1.0,1.0,3.0,67.0,2.0,0.0,False
6,11.75,106.0,3.0,1.0,16.0,7.0,44.0,7.0,False
7,12.4,66.0,3.0,1.0,0.2,40.0,296.0,117.0,False
8,1.2,202.0,4.0,1.0,5.1,126.0,43.0,13.0,False
9,1.5,12.0,6.0,2.0,24.0,0.0,691.0,190.0,False
10,2.2,106.0,3.0,2.0,19.2,1.85,751.0,103.0,False
11,5.0,126.0,4.0,2.0,97.67,1.85,201.0,60.0,False
12,15.0,137.0,1.0,1.0,0.0,90.0,1.0,2.0,False
13,6.29,27.0,1.0,1.0,6.14,20.0,272.0,298.0,False
14,0.95,55.0,5.0,1.0,1.4,40.0,725.0,94.0,False
15,24.75,11.0,1.0,1.0,7.25,9.0,55.0,2.0,False
16,8.5,29.0,5.0,1.0,1.12,26.0,17.0,23.0,False
17,4.0,29.0,2.0,1.0,96.0,22.0,135.0,17.0,False
18,10.19,42.0,6.0,1.0,9.29,39.0,354.0,69.0,False
19,7.52,109.0,5.0,1.0,7.26,82.0,234.0,223.0,False
20,3.43,8.0,3.0,1.0,43.14,5.0,62.0,16.0,False
21,3.89,51.0,4.0,1.0,13.44,48.0,445.0,70.0,False
22,1.08,17.0,3.0,1.0,0.15,14.0,15.0,12.0,False
23,12.0,27.0,5.0,3.0,29.5,0.01,72.0,21.0,False
24,18.0,21.0,1.0,1.0,51.0,15.0,5.0,0.0,False
25,26.54,59.0,5.0,2.0,33.08,0.86,62.0,8.0,False
26,3.17,36.0,1.0,1.0,23.33,30.0,145.0,16.0,False
27,7.0,79.0,1.0,1.0,4.0,73.0,104.0,81.0,False
28,8.0,82.0,1.0,1.0,2.5,76.0,54.0,39.0,False
29,8.41,40.0,3.0,1.0,5.24,32.0,183.0,23.0,False
30,1.5,42.0,1.0,1.0,1.5,34.0,80.0,10.0,False
31,19.0,55.0,1.0,1.0,0.33,47.0,33.0,34.0,False
32,19.0,46.0,1.0,1.0,1.0,35.0,7.0,78.0,False
33,4.0,9.0,1.0,1.0,0.0,8.0,11.0,102.0,False
34,2.67,27.0,2.0,1.0,0.0,20.0,93.0,1.0,False
35,28.33,69.0,2.0,1.0,8.0,57.0,182.0,274.0,False
36,22.0,192.0,1.0,1.0,39.0,68.0,13.0,8.0,False
37,17.57,199.0,5.0,2.0,23.64,1.0,79.0,132.0,False
38,18.0,93.0,1.0,1.0,11.0,78.0,39.0,22.0,False
39,8.2,37.0,5.0,1.0,3.6,29.0,5.0,23.0,False
40,16.31,292.0,7.0,1.0,19.88,188.0,142.0,287.0,False
41,1.75,3.0,4.0,1.0,53.0,2.0,41.0,11.0,False
42,31.2,11.0,4.0,1.0,31.2,9.0,67.0,78.0,False
43,36.5,35.0,2.0,2.0,55.5,0.53,27.0,8.0,False
44,17.12,21.0,3.0,2.0,57.88,1.0,63.0,27.0,False
45,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
46,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,True
47,30.0,28.0,2.0,1.0,19.0,23.0,23.0,0.0,False
48,19.0,84.0,1.0,1.0,11.0,63.0,1.0,1.0,False
49,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,True
50,0.0,146.0,2.0,2.0,0.0,0.0,257.0,1.0,False
51,4.0,178.0,1.0,1.0,1.0,15.0,5.0,5.0,False
52,3.67,0.0,3.0,1.0,1.0,0.0,58.0,0.0,False
53,3.59,203.0,9.0,4.0,37.48,0.0,277.0,194.0,False
54,0.0,15.0,1.0,1.0,0.0,0.0,233.0,0.0,False
55,2.0,81.0,1.0,1.0,17.0,0.0,8.0,16.0,False
56,7.06,2.0,5.0,2.0,50.31,0.0,243.0,30.0,False
57,5.0,249.0,1.0,1.0,16.0,30.0,2.0,2.0,False
58,5.0,254.0,7.0,4.0,11.29,0.0,19.0,157.0,False
59,2.25,278.0,3.0,2.0,6.25,0.0,74.0,18.0,False
60,2.83,284.0,9.0,3.0,26.33,0.0,1215.0,347.0,False
61,8.67,4.0,2.0,1.0,0.0,4.0,7.0,8.0,False
62,6.08,1.0,11.0,6.0,28.96,0.67,352.0,285.0,False
63,2.5,2.0,2.0,2.0,10.5,1.25,162.0,0.0,False
64,2.43,354.0,4.0,3.0,17.43,0.0,454.0,242.0,False
65,5.0,29.0,1.0,1.0,3.0,13.0,126.0,39.0,False
66,4.5,4.0,1.0,1.0,2.5,4.0,92.0,40.0,False
67,12.0,28.0,2.0,1.0,10.73,15.0,33.0,28.0,False
68,6.5,13.0,2.0,1.0,48.5,4.0,4.0,3.0,False
69,22.0,40.0,2.0,2.0,6.0,0.0,112.0,40.0,False
70,7.33,32.0,2.0,1.0,2.15,7.0,136.0,110.0,False
71,15.5,21.0,1.0,1.0,27.5,7.0,64.0,38.0,False
72,0.0,3.0,3.0,1.0,0.0,3.0,279.0,209.0,False
73,2.0,6.0,3.0,1.0,0.0,6.0,47.0,36.0,False
74,13.0,45.0,2.0,1.0,0.0,45.0,43.0,5.0,False
75,0.25,57.0,2.0,1.0,0.0,57.0,174.0,71.0,False
76,27.1,2.0,3.0,1.0,0.0,2.0,157.0,66.0,False
77,1.5,5.0,2.0,1.0,0.0,5.0,5.0,0.0,False
78,8.0,25.0,1.0,1.0,0.0,25.0,23.0,16.0,False
79,15.5,38.0,1.0,1.0,0.0,38.0,9.0,9.0,False
80,5.8,41.0,3.0,1.0,0.0,41.0,7.0,7.0,False
81,1.86,33.0,5.0,1.0,0.0,33.0,1.0,374.0,False
82,0.5,31.0,2.0,1.0,1.0,31.0,302.0,0.0,False
83,6.93,99.0,6.0,1.0,7.21,8.0,109.0,115.0,False
84,4.9,109.0,2.0,1.0,6.7,4.0,52.0,33.0,False
85,3.5,6.0,3.0,2.0,6.25,0.14,224.0,1.0,False
86,4.0,135.0,1.0,1.0,5.0,49.0,1.0,1.0,False
87,7.5,3.0,5.0,4.0,3.83,0.0,16.0,16.0,False
88,4.89,52.0,4.0,1.0,23.56,46.0,155.0,225.0,False
89,6.38,55.0,2.0,1.0,5.54,55.0,510.0,272.0,False
90,7.5,0.0,4.0,1.0,2.25,0.0,468.0,19.0,False
91,5.29,0.0,3.0,3.0,22.86,0.0,485.0,4.0,False
92,0.0,12.0,1.0,1.0,0.0,1.0,103.0,0.0,False
93,1.0,10.0,2.0,1.0,0.0,10.0,82.0,66.0,False
94,9.56,100.0,7.0,1.0,0.62,97.0,134.0,76.0,False
95,3.0,48.0,1.0,1.0,10.0,40.0,1.0,3.0,False
96,1.25,20.0,1.0,1.0,75.0,7.0,98.0,29.0,False
97,13.67,122.0,1.0,1.0,4.0,118.0,4.0,1.0,False
98,0.5,33.0,1.0,1.0,66.5,16.0,63.0,6.0,False
99,1.0,128.0,1.0,1.0,71.0,4.0,2.0,8.0,False
100,12.15,16.0,16.0,6.0,32.45,0.01,68.0,66.0,False
101,7.6,84.0,3.0,2.0,2.0,0.0,197.0,15.0,False
102,0.67,85.0,4.0,2.0,26.0,0.0,237.0,14.0,False
103,0.0,23.0,1.0,1.0,0.0,0.0,353.0,0.0,False
104,8.73,362.0,5.0,3.0,50.55,0.0,408.0,481.0,False
105,2.75,90.0,3.0,1.0,0.25,8.0,104.0,63.0,False
106,4.44,77.0,3.0,1.0,11.89,67.0,326.0,148.0,False
107,8.75,387.0,3.0,2.0,43.75,0.0,251.0,88.0,False
108,7.0,402.0,2.0,2.0,1.0,0.0,229.0,1.0,False
109,13.75,49.0,15.0,7.0,16.36,0.0,652.0,251.0,False
110,2.33,232.0,3.0,1.0,16.67,17.0,21.0,2.0,False
111,2.14,17.0,2.0,2.0,20.0,0.63,282.0,7.0,False
112,38.8,288.0,5.0,3.0,23.6,0.0,19.0,5.0,False
113,20.75,289.0,2.0,3.0,13.25,0.0,28.0,20.0,False
114,0.0,490.0,2.0,2.0,0.0,0.0,48.0,18.0,False
115,4.57,202.0,8.0,4.0,6.43,0.0,369.0,299.0,False
116,14.7,31.0,4.0,4.0,37.2,0.27,43.0,26.0,False
117,14.22,1.0,4.0,2.0,20.0,1.0,805.0,104.0,False
118,7.0,209.0,3.0,3.0,9.33,0.0,35.0,35.0,False
119,12.89,96.0,4.0,1.0,29.67,83.0,260.0,35.0,False
120,33.25,19.0,2.0,2.0,4.0,1.0,85.0,13.0,False
121,25.7,112.0,9.0,4.0,8.78,0.0,1055.0,275.0,False
122,0.0,0.0,3.0,2.0,0.0,0.0,473.0,8.0,False
123,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,True
124,9.6,1.0,6.0,3.0,59.45,0.0,114.0,56.0,False
125,13.86,270.0,3.0,2.0,21.57,0.0,48.0,102.0,False
126,31.4,630.0,5.0,4.0,9.2,0.0,46.0,16.0,False
127,7.5,332.0,2.0,2.0,51.5,0.0,2.0,2.0,False
128,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,True
129,5.0,114.0,1.0,1.0,2.0,4.0,1.0,1.0,False
130,2.78,344.0,12.0,4.0,2.65,0.0,60.0,177.0,False
131,6.8,239.0,3.0,1.0,13.0,4.0,82.0,37.0,False
132,5.0,186.0,1.0,1.0,24.0,17.0,8.0,0.0,False
133,2.7,334.0,5.0,3.0,22.5,0.0,461.0,296.0,False
134,10.5,6.0,3.0,2.0,23.5,0.83,62.0,41.0,False
135,2.43,232.0,4.0,3.0,54.57,0.0,63.0,60.0,False
136,18.83,736.0,5.0,3.0,116.67,0.0,68.0,108.0,False
137,0.5,2.0,2.0,1.0,18.0,1.0,395.0,99.0,False
138,5.8,766.0,3.0,3.0,0.6,0.0,566.0,71.0,False
139,4.44,779.0,4.0,3.0,20.62,0.0,391.0,308.0,False
140,1.0,38.0,1.0,1.0,62.0,7.0,63.0,4.0,False
141,1.95,73.0,5.0,2.0,145.11,0.0,840.0,8.0,False
142,2.14,48.0,3.0,1.0,0.0,11.0,64.0,22.0,False
143,9.83,0.0,4.0,2.0,18.5,0.0,123.0,5.0,False
144,18.86,302.0,14.0,4.0,51.18,0.0,1086.0,468.0,False
145,11.59,298.0,4.0,1.0,75.88,162.0,574.0,132.0,False
146,10.0,0.0,1.0,1.0,80.0,0.0,2.0,0.0,False
147,2.75,90.0,2.0,2.0,50.5,0.0,35.0,11.0,False
148,2.0,1.0,2.0,1.0,5.33,0.0,52.0,2.0,False
149,15.38,88.0,12.0,7.0,63.77,0.02,32.0,33.0,False
150,0.03,2.0,6.0,2.0,1.31,0.0,944.0,491.0,False
151,32.94,314.0,7.0,4.0,45.0,0.01,607.0,142.0,False
152,5.0,7.0,1.0,1.0,6.0,6.0,1.0,1.0,False
153,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,True
154,2.0,3.0,1.0,1.0,23.0,0.0,8.0,68.0,False
155,26.19,373.0,12.0,6.0,15.76,0.0,834.0,620.0,False
156,13.0,260.0,1.0,1.0,21.0,10.0,15.0,7.0,False
157,14.0,126.0,5.0,2.0,71.17,0.44,78.0,57.0,False
158,6.11,40.0,6.0,4.0,27.33,0.27,787.0,223.0,False
159,11.25,1.0,5.0,3.0,68.62,0.33,175.0,10.0,False
160,4.0,14.0,1.0,1.0,3.0,9.0,0.0,2.0,False
161,21.64,1035.0,6.0,4.0,69.0,0.0,385.0,4.0,False
162,4.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,True
163,8.56,422.0,6.0,3.0,37.44,0.0,515.0,267.0,False
164,12.6,40.0,3.0,4.0,12.0,0.02,122.0,61.0,False
165,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,True
166,0.33,63.0,3.0,2.0,12.0,0.0,144.0,22.0,False
167,11.0,9.0,1.0,1.0,52.0,2.0,8.0,0.0,False
168,12.5,22.0,2.0,1.0,37.0,6.0,18.0,13.0,False
169,7.5,15.0,1.0,1.0,4.0,8.0,88.0,52.0,False
170,14.0,590.0,6.0,2.0,70.22,0.0,28.0,24.0,False
171,1.27,43.0,3.0,1.0,6.27,9.0,340.0,312.0,False
172,10.0,136.0,1.0,1.0,0.0,74.0,45.0,3.0,False
173,31.4,139.0,9.0,2.0,86.0,0.19,92.0,192.0,False
174,0.5,145.0,1.0,3.0,2.62,0.03,269.0,309.0,False
175,11.59,685.0,4.0,3.0,18.53,0.0,57.0,66.0,False
176,4.29,6.0,3.0,2.0,80.29,0.0,248.0,102.0,False
177,26.0,94.0,1.0,1.0,8.0,32.0,9.0,11.0,False
178,10.0,507.0,3.0,2.0,83.67,0.0,79.0,26.0,False
179,16.5,532.0,3.0,3.0,1.75,0.0,51.0,3.0,False
