,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,11.0,3.0,1.0,0.36,7.0,399.0,997.0,False
1,2.5,10.0,2.0,1.0,19.5,8.0,92.0,9.0,False
2,2.0,21.0,3.0,1.0,4.67,19.0,267.0,140.0,False
3,4.14,39.0,7.0,2.0,1.0,0.96,115.0,116.0,False
4,3.86,48.0,5.0,1.0,7.0,38.0,235.0,87.0,False
5,0.0,3.0,1.0,1.0,0.0,3.0,194.0,0.0,False
6,1.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,True
7,2.0,5.0,1.0,1.0,0.0,3.0,2.0,7.0,False
8,1.33,12.0,1.0,1.0,4.0,4.0,95.0,28.0,False
9,7.17,72.0,4.0,1.0,7.0,58.0,33.0,73.0,False
10,2.2,14.0,3.0,1.0,2.4,7.0,46.0,42.0,False
11,5.83,82.0,3.0,1.0,22.67,66.0,20.0,36.0,False
12,2.0,11.0,1.0,1.0,0.0,6.0,1.0,1.0,False
13,6.5,112.0,2.0,1.0,11.0,77.0,4.0,7.0,False
14,9.0,160.0,2.0,1.0,0.0,115.0,12.0,13.0,False
15,11.0,53.0,2.0,1.0,3.8,30.0,164.0,53.0,False
16,4.0,197.0,1.0,1.0,1.0,122.0,86.0,99.0,False
17,10.64,277.0,3.0,1.0,9.45,209.0,338.0,197.0,False
18,2.6,287.0,3.0,1.0,31.0,218.0,229.0,3.0,False
19,0.64,5.0,2.0,1.0,12.86,3.0,729.0,461.0,False
20,2.07,30.0,10.0,2.0,4.29,0.0,119.0,210.0,False
21,3.42,40.0,12.0,3.0,8.73,0.5,2565.0,1354.0,False
22,8.83,417.0,6.0,1.0,20.08,317.0,185.0,166.0,False
23,0.0,467.0,1.0,1.0,0.0,352.0,2068.0,0.0,False
24,2.89,285.0,3.0,1.0,17.78,178.0,762.0,99.0,False
25,15.23,0.0,5.0,1.0,6.69,0.0,755.0,50.0,False
26,4.88,170.0,2.0,1.0,51.75,116.0,718.0,710.0,False
27,7.73,37.0,6.0,1.0,2.73,34.0,130.0,82.0,False
28,2.18,89.0,5.0,2.0,3.55,0.0,361.0,324.0,False
29,6.6,17.0,4.0,1.0,0.0,12.0,72.0,172.0,False
30,11.0,44.0,1.0,1.0,1.0,33.0,164.0,168.0,False
31,14.92,13.0,1.0,1.0,19.17,7.0,912.0,1028.0,False
32,4.11,2.0,3.0,1.0,98.44,1.0,139.0,23.0,False
33,5.25,12.0,5.0,1.0,1.33,9.0,128.0,101.0,False
34,2.2,52.0,3.0,1.0,10.4,49.0,142.0,25.0,False
35,8.0,29.0,2.0,2.0,0.0,0.09,32.0,7.0,False
36,15.0,131.0,7.0,2.0,89.5,1.0,95.0,295.0,False
37,19.33,44.0,3.0,1.0,15.33,33.0,29.0,5.0,False
38,1.0,41.0,1.0,1.0,3.5,33.0,20.0,7.0,False
39,1.57,7.0,3.0,1.0,0.0,4.0,145.0,20.0,False
40,1.11,10.0,3.0,1.0,0.0,7.0,338.0,25.0,False
41,8.08,324.0,5.0,1.0,22.46,232.0,403.0,254.0,False
42,1.21,23.0,7.0,1.0,0.0,17.0,354.0,77.0,False
43,10.46,334.0,9.0,1.0,3.39,242.0,80.0,75.0,False
44,3.36,16.0,3.0,1.0,1.45,13.0,227.0,222.0,False
