,nuc,aexp,nd,ns,age,asexp,la,ld
9358,0.0,218.0,5.5,2.5,0.0,0.2322067492728804,224.0,0
9361,0.7111111111111109,6,3,2.5,1.4888888888888898,0.2322067492728804,224.0,89.0
9376,1.10344827586207,32,3,1,0.482758620689655,0.2322067492728804,224.0,89.0
9370,0.4102564102564099,137,3,2.5,15.4358974358974,0.2322067492728804,224.0,89.0
9374,1.1395348837209298,1,3,1,37.225,0.2322067492728804,224.0,117
9378,0.8409090909090909,128,3,2.5,9.82954545454546,9.5,224.0,89.0
9396,34.1428571428571,446.0,3,1,144.571428571429,0.8528025673134925,224.0,20
9400,1.6666666666666698,218.0,3,2.5,3.5833333333333304,0.2322067492728804,224.0,56
9397,0.549019607843137,2,3,2.5,3.5098039215686296,0.2322067492728804,224.0,89.0
9403,0.3928571428571429,3,3,2.5,2.125,0.2322067492728804,224.0,89.0
9406,1.375,27,3,2.5,7.9375,0.2322067492728804,224.0,89.0
9431,32.1,28,3,1,37.225,0.8528025673134925,290.0,1095
9432,1.2564102564102602,97.5,3,2.5,3.97435897435897,0.2322067492728804,224.0,22
9417,0.581395348837209,97.5,3,2.5,1.48837209302326,0.2322067492728804,224.0,7
9384,0.306451612903226,52,3,2.5,1.5645161290322598,0.2322067492728804,224.0,89.0
9393,1.18032786885246,2,3,2.5,3.04918032786885,0.2322067492728804,224.0,89.0
9438,1.22222222222222,7,3,2.5,1.05555555555556,0.2322067492728804,224.0,89.0
9445,1.19178082191781,6,3,2.5,3.24657534246575,0.2322067492728804,224.0,89.0
9465,1.0,97.5,3,2.5,2.54545454545455,0.2322067492728804,224.0,2
9469,0.470588235294118,97.5,5.5,2.5,3.23529411764706,0.2322067492728804,224.0,66
9473,1.19047619047619,7,3,2.5,3.89285714285714,0.8528025673134925,224.0,89.0
9491,1.23214285714286,6,3,2.5,7.196428571428571,0.2322067492728804,224.0,89.0
9496,1.72,11,3,2.5,12.8,0.2322067492728804,224.0,89.0
9498,21.12,13,3,1,37.225,0.2322067492728804,224.0,908
9513,1.27906976744186,15,3,2.5,7.83720930232558,0.2322067492728804,224.0,89.0
9523,1.0,8,3,2.5,4.15384615384615,0.2322067492728804,224.0,89.0
9532,27.1818181818182,14,3,1,37.225,0.15313347115686599,224.0,66
9533,1.57692307692308,97.5,3,2.5,3.11538461538462,0.2322067492728804,224.0,21
9550,1.85714285714286,97.5,3,2.5,2.9047619047619,0.2322067492728804,224.0,86
9551,1.17073170731707,56,3,2.5,8.57317073170732,0.2322067492728804,224.0,89.0
9557,2.51923076923077,16,3,2.5,4.78846153846154,0.2322067492728804,224.0,89.0
9552,28.35,38,3,2,37.225,0.2322067492728804,224.0,89.0
9558,1.35,97.5,3,2.5,3.65,0.8528025673134925,224.0,27
9564,1.32142857142857,218.0,3,2,22.46428571428569,0.8528025673134925,224.0,89.0
9578,39.5555555555556,210,3,1,37.225,0.8528025673134925,290.0,26
9561,1.21052631578947,218.0,3,2,30.8157894736842,0.8528025673134925,224.0,89.0
9579,23.357142857142897,4,3,1,37.225,0.8528025673134925,224.0,45
9586,11.6818181818182,446.0,3,2,37.225,0.8528025673134925,224.0,89.0
9582,26.2727272727273,97.5,3,1,8.42424242424242,0.8528025673134925,224.0,1
9591,2.17171717171717,10,3,2.5,13.3737373737374,0.2322067492728804,224.0,89.0
9597,25.75,212,3,1,37.225,0.8528025673134925,290.0,36
9606,1.34146341463415,2,3,2.5,15.512195121951196,0.2322067492728804,224.0,89.0
9616,3.76,218.0,3,2,11.84,0.2322067492728804,224.0,89.0
9617,2.57142857142857,97.5,3,2,9.0,0.2322067492728804,224.0,89.0
9680,2.3454545454545497,12,3,2.5,12.2181818181818,0.2322067492728804,224.0,89.0
9685,2.2380952380952404,97.5,5.5,2,3.88888888888889,0.2322067492728804,224.0,45
9711,31.125,96,3,1,37.225,0.2322067492728804,224.0,95
9704,2.04615384615385,178,3,2,11.295031055900651,0.8528025673134925,224.0,89.0
9738,4.075,218.0,3,2,9.525,0.2322067492728804,224.0,89.0
9781,12.5714285714286,34,3,1,7.047619047619048,0.8528025673134925,224.0,89.0
9777,2.46341463414634,15,3,2.5,12.5853658536585,0.2322067492728804,224.0,89.0
9806,7.928571428571429,18,3,2.5,37.225,0.2322067492728804,224.0,29
9808,0.0,97.5,5.5,2.5,0.0,9.5,224.0,0
9836,4.75675675675676,190,3,2.5,17.108108108108098,9.5,224.0,89.0
9862,22.67307692307689,49,3,1,8.846153846153848,0.1708792667118185,224.0,89.0
9859,2.27692307692308,21,3,2.5,12.9692307692308,9.5,224.0,89.0
9872,0.6190476190476191,97.5,3,2.5,4.57142857142857,0.8528025673134925,224.0,0
9909,1.3913043478260902,97.5,3,2.5,9.82608695652174,0.8528025673134925,224.0,39
9942,4.46875,206,3,2.5,7.53125,79.0,224.0,89.0
9911,1.47826086956522,97.5,3,2,4.73913043478261,0.8528025673134925,224.0,89.0
9949,1.95454545454545,446.0,5.5,2,23.4545454545455,0.8528025673134925,224.0,89.0
9979,3.9583333333333295,196,3,2.5,19.5833333333333,9.5,224.0,89.0
9950,7.28571428571429,97.5,3,1,6.28571428571429,0.2322067492728804,224.0,15
9982,4.375,0,3,2.5,5.03571428571429,0.8528025673134925,224.0,89.0
9977,32.1428571428571,128,3,2.5,9.75,9.5,224.0,89.0
10017,2.61666666666667,16,3,2.5,19.8166666666667,0.2322067492728804,224.0,89.0
10006,2.35106382978723,201,3,2,11.295031055900651,0.8528025673134925,224.0,89.0
10029,37.4117647058824,446.0,3,2,37.225,0.8528025673134925,224.0,373
10054,29.755102040816308,25,3,1,37.225,0.2322067492728804,224.0,551
10064,2.68965517241379,205,3,2,0.9226190476190481,0.8528025673134925,224.0,89.0
10089,13.7586206896552,234,3,1,11.5172413793103,0.2322067492728804,224.0,89.0
10092,5.2,97.5,3,2.5,5.13333333333333,0.2322067492728804,224.0,5
10093,4.34615384615385,218.0,3,2.5,8.23076923076923,9.5,224.0,56
10105,0.181818181818182,21,3,2.5,2.45454545454545,0.2322067492728804,224.0,89.0
10108,1.58823529411765,23,4,2.5,37.225,0.8528025673134925,224.0,89.0
10112,5.892857142857139,24,3,2.5,14.7857142857143,0.2322067492728804,224.0,89.0
10143,18.1875,97.5,3,1,1.15625,0.8528025673134925,224.0,4
10192,3.59090909090909,218.0,3,2.5,2.2727272727272703,9.5,224.0,73
10182,1.39473684210526,25,3,2.5,2.26315789473684,9.5,224.0,89.0
10201,21.1538461538462,100,5.5,2.5,9.69230769230769,9.5,224.0,89.0
10193,3.63636363636364,4,3,2.5,18.772727272727305,0.2322067492728804,224.0,89.0
10257,9.44444444444444,0,3,2.5,37.225,0.8528025673134925,224.0,89.0
10217,6.48571428571429,97.5,3,2,11.0571428571429,0.2322067492728804,224.0,89.0
10225,4.04081632653061,23,3,2.5,34.448979591836704,9.5,224.0,89.0
10258,6.325,97.5,3,2,11.725,0.2322067492728804,224.0,89.0
10380,4.56,97.5,3,1,15.6,0.1708792667118185,224.0,13
10319,3.93333333333333,97.5,3,2.5,2.2666666666666697,0.2322067492728804,224.0,45
10350,4.2807017543859605,31,3,2.5,17.719298245614,9.5,224.0,89.0
10470,19.0294117647059,97.5,3,2,3.88888888888889,0.8528025673134925,224.0,1
10483,6.22222222222222,5,3,1,37.225,0.2322067492728804,224.0,5
10490,0.5957446808510639,72,3,2.5,6.4893617021276615,0.2322067492728804,224.0,89.0
10550,13.4852941176471,64,3,1,37.225,0.8528025673134925,125.5,295
10740,2.46666666666667,56,3,1,37.225,0.8528025673134925,224.0,46
10741,31.2,76,5.5,2,37.225,0.8528025673134925,224.0,89.0
10818,20.514285714285705,218.0,3,1,16.1142857142857,0.8528025673134925,224.0,87
10893,15.0,28,3,1,37.225,0.2322067492728804,290.0,35
10900,11.75,68,3,1,37.225,0.0978736877441406,224.0,162
10916,2.06896551724138,97.5,3,2,7.4482758620689715,0.2322067492728804,224.0,89.0
10959,7.71428571428571,218.0,3,2.5,35.028571428571404,0.2322067492728804,224.0,62
11022,18.0434782608696,74,3,1,37.225,0.8528025673134925,224.0,356
11156,2.63333333333333,22,3,2.5,21.4333333333333,9.5,224.0,89.0
11258,22.7777777777778,46,3,1,37.225,0.21514470046069195,125.5,32
11159,3.69491525423729,18,3,2.5,28.084745762711897,0.2322067492728804,224.0,89.0
11301,12.1,262,3,1,37.225,0.15313347115686599,224.0,2
11304,1.87719298245614,23,3,2.5,21.0877192982456,9.5,224.0,89.0
11332,0.0,34,3.5,2.5,0.0,9.5,224.0,89.0
11334,16.7096774193548,105,3,1,29.3225806451613,0.8528025673134925,224.0,89.0
11346,16.1,9,3,1,37.225,0.8528025673134925,224.0,193
11370,10.5833333333333,97.5,3,2.5,15.166666666666698,0.2322067492728804,224.0,62
11390,0.0,218.0,3.5,2.5,0.0,9.5,224.0,0
11386,21.5686274509804,55,3,1,37.225,0.15313347115686599,224.0,706
11435,0.882352941176471,261,3,2.5,30.1176470588235,79.0,224.0,51.5
11475,3.88888888888889,140,3,1,37.225,0.8528025673134925,224.0,185
11542,13.6,446.0,3,1,32.2,0.8528025673134925,224.0,89.0
