,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,False
1,1.0,19.0,1.0,1.0,2.0,13.0,3.0,1.0,False
2,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,True
3,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,True
4,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,True
5,2.5,36.0,1.0,1.0,0.0,14.0,68.0,8.0,False
6,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,True
7,5.0,58.0,1.0,1.0,1.0,22.0,6.0,0.0,False
8,1.0,120.0,1.0,1.0,4.0,38.0,3.0,34.0,False
9,1.0,60.0,1.0,1.0,6.0,43.0,48.0,14.0,False
10,3.0,21.0,2.0,1.0,5.0,15.0,2.0,2.0,False
11,1.0,22.0,1.0,1.0,12.0,16.0,2.0,0.0,False
12,1.0,157.0,1.0,1.0,22.0,65.0,1.0,2.0,False
13,6.5,4.0,2.0,2.0,12.0,0.44,39.0,25.0,False
14,3.67,31.0,1.0,1.0,29.0,25.0,47.0,17.0,False
15,2.0,131.0,1.0,1.0,31.0,79.0,51.0,9.0,False
16,4.0,133.0,1.0,1.0,0.0,81.0,5.0,2.0,False
17,0.0,207.0,1.0,1.0,0.0,2.0,1.0,1.0,False
18,0.0,213.0,1.0,1.0,0.0,5.0,140.0,0.0,False
19,0.0,163.0,1.0,1.0,0.0,108.0,49.0,0.0,False
20,13.0,59.0,1.0,1.0,4.0,51.0,1.0,0.0,False
21,1.5,204.0,1.0,1.0,61.5,124.0,11.0,4.0,False
22,5.0,206.0,1.0,1.0,5.5,126.0,8.0,0.0,False
23,2.0,235.0,2.0,1.0,32.0,111.0,7.0,3.0,False
24,5.0,225.0,1.0,1.0,0.0,142.0,8.0,1.0,False
25,1.0,244.0,1.0,1.0,65.0,117.0,46.0,11.0,False
26,7.0,228.0,1.0,1.0,2.0,9.0,1.0,1.0,False
27,2.4,46.0,1.0,1.0,2.0,4.0,2.0,25.0,False
28,7.5,280.0,1.0,1.0,0.0,182.0,20.0,59.0,False
29,1.6,50.0,2.0,1.0,5.8,6.0,129.0,39.0,False
30,15.0,304.0,1.0,1.0,4.0,198.0,6.0,1.0,False
31,16.0,315.0,1.0,1.0,2.0,153.0,3.0,0.0,False
32,2.5,319.0,2.0,1.0,42.5,210.0,5.0,3.0,False
33,11.5,326.0,1.0,1.0,0.0,216.0,0.0,22.0,False
34,3.33,326.0,2.0,1.0,13.0,46.0,69.0,108.0,False
35,4.0,329.0,1.0,1.0,27.0,161.0,1.0,0.0,False
36,17.0,335.0,1.0,1.0,0.0,166.0,0.0,1.0,False
37,8.0,343.0,1.0,1.0,19.0,170.0,1.0,0.0,False
38,1.0,347.0,1.0,1.0,84.0,173.0,3.0,1.0,False
39,6.0,327.0,1.0,1.0,14.0,217.0,1.0,1.0,False
40,6.6,83.0,5.0,1.0,15.47,72.0,210.0,25.0,False
41,0.0,362.0,2.0,1.0,0.0,1.0,94.0,95.0,False
42,4.2,11.0,2.0,1.0,36.4,9.0,151.0,182.0,False
43,3.0,373.0,1.0,1.0,13.0,183.0,2.0,1.0,False
44,20.0,390.0,2.0,1.0,15.0,193.0,13.0,10.0,False
45,37.0,393.0,1.0,1.0,0.0,196.0,1.0,2.0,False
46,18.0,102.0,1.0,1.0,10.0,91.0,0.0,1.0,False
47,7.0,107.0,1.0,1.0,0.0,96.0,2.0,0.0,False
48,2.5,408.0,1.0,1.0,44.0,204.0,15.0,12.0,False
49,19.0,121.0,1.0,1.0,1.0,108.0,1.0,1.0,False
50,7.33,124.0,2.0,1.0,30.67,110.0,38.0,14.0,False
51,0.0,363.0,1.0,1.0,0.0,242.0,104.0,0.0,False
52,0.0,7.0,3.0,1.0,0.0,0.0,297.0,27.0,False
53,0.0,429.0,1.0,1.0,0.0,219.0,173.0,0.0,False
54,0.8,8.0,4.0,1.0,7.2,1.0,115.0,17.0,False
55,4.0,385.0,1.0,1.0,56.0,252.0,6.0,6.0,False
56,1.33,397.0,1.0,1.0,86.67,259.0,46.0,13.0,False
57,1.9,456.0,2.0,1.0,30.5,237.0,202.0,78.0,False
58,2.17,459.0,1.0,1.0,17.0,240.0,220.0,69.0,False
59,4.0,76.0,1.0,1.0,0.0,4.0,18.0,0.0,False
60,1.6,77.0,1.0,1.0,0.0,5.0,195.0,12.0,False
61,1.25,83.0,1.0,1.0,0.0,11.0,118.0,12.0,False
62,2.0,57.0,1.0,1.0,0.0,10.0,10.0,7.0,False
63,17.6,63.0,5.0,3.0,0.2,0.0,188.0,13.0,False
64,7.5,474.0,3.0,1.0,49.0,249.0,8.0,12.0,False
65,10.5,7.0,1.0,1.0,52.5,1.0,7.0,0.0,False
66,0.0,475.0,3.0,1.0,0.0,1.0,238.0,0.0,False
67,2.0,101.0,1.0,1.0,0.0,26.0,16.0,4.0,False
68,2.0,104.0,2.0,1.0,3.0,29.0,10.0,10.0,False
69,10.33,486.0,1.0,1.0,38.33,256.0,111.0,39.0,False
70,5.75,505.0,3.0,1.0,92.25,269.0,126.0,13.0,False
71,1.47,518.0,4.0,1.0,0.27,281.0,15.0,15.0,False
72,11.29,474.0,2.0,1.0,52.29,305.0,60.0,8.0,False
73,4.6,124.0,3.0,1.0,0.0,46.0,4.0,5.0,False
74,13.0,128.0,1.0,1.0,0.0,50.0,4.0,0.0,False
75,3.0,136.0,1.0,1.0,0.0,121.0,154.0,0.0,False
76,25.67,579.0,3.0,2.0,1.67,0.52,6.0,19.0,False
77,9.0,139.0,1.0,1.0,6.0,124.0,3.0,1.0,False
78,3.0,598.0,1.0,1.0,34.0,49.0,6.0,2.0,False
79,2.0,606.0,1.0,1.0,3.0,335.0,133.0,11.0,False
80,20.0,618.0,2.0,1.0,4.67,342.0,59.0,8.0,False
81,8.8,607.0,3.0,1.0,40.6,394.0,63.0,10.0,False
82,2.0,164.0,2.0,1.0,9.0,146.0,57.0,12.0,False
83,3.62,173.0,5.0,1.0,12.5,154.0,124.0,43.0,False
84,8.75,661.0,2.0,2.0,32.0,0.5,78.0,16.0,False
85,10.0,177.0,1.0,1.0,96.0,0.0,7.0,3.0,False
86,3.5,196.0,3.0,1.0,64.25,173.0,152.0,70.0,False
87,0.5,33.0,1.0,1.0,28.0,14.0,213.0,1.0,False
88,18.25,211.0,2.0,1.0,2.0,188.0,228.0,200.0,False
89,3.0,39.0,1.0,1.0,62.5,20.0,81.0,12.0,False
90,23.0,218.0,1.0,1.0,26.0,195.0,74.0,78.0,False
91,3.0,219.0,1.0,1.0,35.0,196.0,7.0,12.0,False
92,4.0,230.0,1.0,1.0,41.0,207.0,43.0,35.0,False
93,9.0,241.0,1.0,1.0,34.0,218.0,25.0,2.0,False
94,6.0,249.0,1.0,1.0,26.0,226.0,8.0,4.0,False
95,11.0,265.0,1.0,1.0,54.0,242.0,28.0,24.0,False
96,7.0,817.0,1.0,1.0,1.0,20.0,95.0,169.0,False
97,12.5,178.0,2.0,1.0,192.0,62.0,49.0,48.0,False
98,11.0,703.0,1.0,1.0,0.0,4.0,110.0,49.0,False
99,0.0,767.0,2.0,1.0,0.0,9.0,744.0,0.0,False
100,11.57,0.0,4.0,1.0,146.71,0.0,141.0,13.0,False
101,1.0,31.0,1.0,1.0,76.0,1.0,2.0,2.0,False
102,8.0,61.0,1.0,1.0,1.0,54.0,15.0,10.0,False
103,35.0,34.0,1.0,1.0,107.0,16.0,83.0,7.0,False
104,3.75,40.0,3.0,1.0,120.5,22.0,166.0,4.0,False
105,0.5,34.0,1.0,1.0,115.5,3.0,55.0,41.0,False
106,2.0,100.0,1.0,1.0,1.0,89.0,71.0,86.0,False
107,11.33,50.0,1.0,1.0,64.0,32.0,14.0,5.0,False
108,3.5,1123.0,2.0,2.0,38.0,0.52,146.0,15.0,False
109,15.0,141.0,1.0,1.0,45.0,125.0,3.0,1.0,False
110,19.75,144.0,3.0,1.0,2.0,128.0,60.0,44.0,False
111,9.0,157.0,1.0,1.0,9.0,139.0,8.0,8.0,False
112,9.0,169.0,1.0,1.0,66.0,151.0,2.0,2.0,False
113,41.0,104.0,2.0,1.0,22.0,64.0,146.0,1.0,False
114,39.25,171.0,3.0,1.0,221.75,153.0,94.0,5.0,False
115,38.0,188.0,2.0,1.0,178.0,167.0,179.0,35.0,False
116,26.0,225.0,1.0,1.0,0.0,202.0,2.0,1.0,False
117,62.25,239.0,3.0,2.0,50.25,0.0,14.0,11.0,False
118,0.0,29.0,1.0,1.0,0.0,7.0,166.0,0.0,False
119,21.0,271.0,1.0,1.0,23.0,239.0,39.0,21.0,False
120,0.0,272.0,1.0,1.0,0.0,240.0,49.0,0.0,False
121,30.0,200.0,3.0,2.0,277.0,0.07,19.0,11.0,False
122,29.0,282.0,1.0,1.0,58.5,247.0,24.0,19.0,False
123,1.0,243.0,1.0,1.0,0.0,153.0,0.0,1.0,False
124,28.0,246.0,2.0,1.0,2.0,156.0,6.0,5.0,False
125,3.0,248.0,1.0,1.0,11.0,158.0,4.0,1.0,False
126,2.0,250.0,1.0,1.0,10.0,160.0,0.0,109.0,False
127,21.0,275.0,1.0,1.0,4.0,176.0,1.0,1.0,False
128,23.33,319.0,3.0,1.0,4.67,192.0,75.0,8.0,False
129,5.0,321.0,2.0,2.0,37.0,0.07,2.0,2.0,False
130,8.33,333.0,5.0,1.0,260.83,203.0,285.0,6.0,False
131,0.0,409.0,1.0,1.0,0.0,356.0,143.0,0.0,False
132,5.0,370.0,1.0,1.0,124.0,226.0,0.0,5.0,False
133,0.0,430.0,1.0,1.0,0.0,260.0,17.0,0.0,False
134,44.0,17.0,2.0,1.0,32.0,14.0,146.0,0.0,False
135,12.75,464.0,2.0,2.0,241.75,0.14,52.0,1.0,False
136,10.5,696.0,1.0,1.0,19.0,29.0,42.0,1.0,False
137,26.0,776.0,2.0,2.0,47.0,0.94,150.0,1.0,False
138,20.0,104.0,1.0,1.0,4.0,82.0,10.0,3.0,False
139,6.5,201.0,1.0,1.0,126.5,146.0,257.0,32.0,False
140,1.0,240.0,1.0,1.0,1.0,179.0,8.0,25.0,False
141,11.0,259.0,1.0,1.0,187.0,193.0,5.0,4.0,False
142,50.5,282.0,2.0,1.0,20.5,203.0,370.0,4.0,False
143,0.0,283.0,1.0,1.0,0.0,204.0,401.0,0.0,False
