,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,7.0,1.0,1.0,0.0,5.0,10.0,1.0,False
1,0.0,9.0,1.0,1.0,0.0,7.0,29.0,0.0,False
2,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,True
3,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,True
4,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,True
5,1.0,25.0,2.0,1.0,3.0,19.0,119.0,34.0,False
6,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,True
7,0.11,65.0,4.0,1.0,1.03,4.0,106.0,86.0,False
8,0.0,93.0,1.0,1.0,0.0,7.0,9.0,9.0,False
9,1.0,119.0,1.0,1.0,3.0,37.0,1.0,1.0,False
10,3.0,132.0,1.0,1.0,6.0,45.0,12.0,4.0,False
11,1.36,136.0,5.0,1.0,3.82,49.0,80.0,0.0,False
12,1.0,17.0,1.0,1.0,8.0,11.0,1.0,1.0,False
13,0.0,102.0,1.0,1.0,0.0,64.0,102.0,0.0,False
14,3.0,142.0,1.0,1.0,0.0,55.0,1.0,11.0,False
15,0.8,24.0,2.0,2.0,0.8,0.54,449.0,71.0,False
16,1.43,28.0,3.0,1.0,3.14,20.0,367.0,78.0,False
17,1.0,156.0,1.0,1.0,22.0,64.0,0.0,1.0,False
18,1.62,162.0,3.0,1.0,13.54,69.0,625.0,41.0,False
19,1.0,167.0,1.0,1.0,41.0,73.0,25.0,2.0,False
20,9.0,172.0,1.0,1.0,1.0,78.0,1.0,1.0,False
21,5.0,185.0,1.0,1.0,4.0,86.0,1.0,2.0,False
22,0.0,214.0,1.0,1.0,0.0,6.0,0.0,140.0,False
23,3.0,38.0,1.0,1.0,3.0,25.0,3.0,3.0,False
24,2.0,158.0,2.0,1.0,0.0,104.0,369.0,25.0,False
25,1.0,162.0,1.0,1.0,56.0,107.0,8.0,0.0,False
26,3.55,180.0,3.0,1.0,35.27,116.0,354.0,391.0,False
27,3.14,215.0,2.0,1.0,5.86,133.0,204.0,18.0,False
28,1.14,229.0,3.0,1.0,40.14,106.0,304.0,37.0,False
29,5.25,230.0,5.0,1.0,8.0,107.0,122.0,28.0,False
30,6.0,67.0,1.0,1.0,0.0,58.0,5.0,4.0,False
31,1.0,236.0,1.0,1.0,64.0,112.0,18.0,3.0,False
32,12.0,242.0,1.0,1.0,0.0,116.0,6.0,5.0,False
33,1.0,264.0,1.0,1.0,0.0,170.0,87.0,26.0,False
34,6.09,297.0,3.0,1.0,1.09,193.0,797.0,250.0,False
35,3.0,304.0,1.0,1.0,10.0,145.0,3.0,0.0,False
36,18.0,325.0,1.0,1.0,4.0,215.0,30.0,11.0,False
37,1.0,338.0,1.0,1.0,0.0,168.0,14.0,6.0,False
38,1.0,347.0,1.0,1.0,84.0,173.0,3.0,1.0,False
39,2.0,329.0,1.0,1.0,81.0,219.0,17.0,0.0,False
40,5.0,336.0,2.0,1.0,25.0,9.0,0.0,103.0,False
41,15.8,372.0,2.0,1.0,9.8,182.0,80.0,37.0,False
42,7.0,85.0,1.0,1.0,20.0,74.0,34.0,0.0,False
43,2.5,408.0,1.0,1.0,44.0,204.0,15.0,12.0,False
44,9.0,128.0,1.0,1.0,6.0,114.0,29.0,3.0,False
45,9.0,430.0,1.0,1.0,2.67,220.0,109.0,41.0,False
46,1.0,386.0,1.0,1.0,125.0,253.0,0.0,1.0,False
47,8.33,451.0,2.0,1.0,68.67,232.0,15.0,9.0,False
48,3.0,80.0,1.0,1.0,0.0,8.0,14.0,0.0,False
49,12.0,473.0,1.0,1.0,16.0,248.0,1.0,1.0,False
50,8.0,92.0,1.0,1.0,0.0,20.0,8.0,0.0,False
51,2.0,480.0,1.0,1.0,78.0,251.0,20.0,17.0,False
52,3.33,453.0,1.0,1.0,122.33,11.0,10.0,2.0,False
53,3.0,110.0,3.0,1.0,1.67,35.0,156.0,118.0,False
54,10.5,491.0,1.0,1.0,36.5,261.0,18.0,16.0,False
55,2.5,504.0,2.0,1.0,11.0,268.0,44.0,26.0,False
56,1.0,462.0,1.0,1.0,131.0,1.0,1.0,0.0,False
57,14.25,466.0,2.0,1.0,37.5,298.0,67.0,23.0,False
58,13.5,539.0,2.0,1.0,99.5,289.0,84.0,14.0,False
59,9.4,560.0,2.0,1.0,45.6,300.0,97.0,112.0,False
60,9.0,509.0,2.0,1.0,28.33,327.0,368.0,60.0,False
61,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,False
62,12.6,574.0,2.0,1.0,10.4,371.0,257.0,120.0,False
63,20.67,614.0,2.0,1.0,21.33,341.0,112.0,63.0,False
64,6.75,622.0,3.0,1.0,52.0,345.0,182.0,8.0,False
65,22.0,24.0,1.0,1.0,7.0,7.0,63.0,26.0,False
66,16.0,616.0,2.0,1.0,45.0,402.0,33.0,0.0,False
67,32.0,617.0,2.0,1.0,28.0,403.0,2.0,4.0,False
68,8.75,661.0,2.0,2.0,32.0,0.5,78.0,16.0,False
